"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-99.3700714560048,0.0415073658805201,-0.000536733107347198,8.67960972618631,-0.175718403428327,-0.934257319836349,0.0497321861653278,10,-2777.84603335811,5575.73537380283,0,0.999981463833749,0.999981463833749,TRUE
14.8949669846189,0.0408087783314516,-0.00053025123128686,-0.25093944768926,NA,-1.10117825451999,0.0583112091946233,9,-2789.74574211826,5597.52691033374,21.79153653091,1.85361662508925e-05,1,TRUE
-176.289578923924,0.0423940965671528,-0.000539766636467652,14.3452169910965,-0.286986874451187,0.045901928496965,NA,9,-2820.96599987386,5659.96742584495,84.2320520421208,5.11957900194691e-19,1,FALSE
-90.6471639783257,-0.00263581959972089,NA,8.05369608650087,-0.163349782482505,-0.941772591594938,0.0500395111158224,9,-2827.81867650132,5673.67277909986,97.9374052970315,5.40946859182929e-22,1,TRUE
-91.8677650865874,NA,NA,8.13677524717555,-0.165011985502274,-0.928381921928375,0.0493500143899911,8,-2829.97847221561,5675.98527973227,100.249905929444,1.7021642758748e-22,1,TRUE
15.5768563526725,-0.00279724775081561,NA,-0.248439108398465,NA,-1.09804861878847,0.0580708229432642,8,-2838.05478451355,5692.13790432817,116.40253052534,5.29058390521842e-26,1,TRUE
15.4305614184729,NA,NA,-0.249931857448122,NA,-1.08592286100031,0.0574459859717237,7,-2840.46562180259,5694.95327783693,119.217904034103,1.29465191103919e-26,1,TRUE
-190.496650670477,0.0406749924551236,-0.00051452850416332,15.5724993741257,-0.312547453452458,NA,NA,8,-2855.40036467908,5726.82906465921,151.093690856384,1.55029324641725e-33,1,FALSE
8.89629691817787,0.0413624713432735,-0.000528895292622408,-0.237269391280207,NA,0.0497937133838315,NA,8,-2855.73287162893,5727.49407855892,151.75870475609,1.11175200561187e-33,1,FALSE
-168.974161370064,-0.00201698390586591,NA,13.8275223219308,-0.27673455836116,0.044479133519014,NA,8,-2871.55779076488,5759.14391683082,183.40854302799,1.49050303360687e-40,1,FALSE
-169.335993896281,NA,NA,13.8502473106617,-0.277206307271891,0.0443059485261558,NA,7,-2872.85040317383,5759.72284057941,183.98746677658,1.1158894446674e-40,1,FALSE
7.64486952889287,0.0404011558700429,-0.00054190562431848,NA,NA,-0.95087450935668,0.0526118831367271,8,-2894.49383679616,5805.01600889338,229.280635090547,1.63055193525823e-50,1,TRUE
11.3950629216592,0.0394148088816755,-0.000500564624784121,-0.315435434924496,NA,NA,NA,7,-2895.90220186679,5805.82643796534,230.091064162512,1.08730703820973e-50,1,FALSE
9.58624872251518,-0.00218440506744036,NA,-0.234167701231708,NA,0.0482474127945137,NA,7,-2903.79231241905,5821.60665906986,245.871285267032,4.07118394131254e-54,1,FALSE
-182.971186439564,-0.00184216178284556,NA,15.0329412043847,-0.301822912528078,NA,NA,7,-2904.07094363191,5822.16392149557,246.428547692743,3.08114918364184e-54,1,FALSE
-183.295244087776,NA,NA,15.0530691191103,-0.302241311352589,NA,NA,6,-2905.25176883514,5822.52006009357,246.784686290735,2.57856576667721e-54,1,FALSE
9.52475280810373,NA,NA,-0.235546116697964,NA,0.0480624844583283,NA,6,-2905.30220451587,5822.62093145502,246.885557652193,2.45173922201724e-54,1,FALSE
11.980926046245,-0.00199567252578835,NA,-0.310029348311343,NA,NA,NA,6,-2941.72228035115,5895.46108312559,319.725709322756,3.73625327763044e-70,1,FALSE
8.3937936056542,-0.00402413832915581,NA,NA,NA,-0.945983123785433,0.0522547511167607,7,-2940.75818165626,5895.53839754428,319.803023741446,3.59457621528046e-70,1,TRUE
11.9239718541728,NA,NA,-0.311320226522522,NA,NA,NA,5,-2943.11414427352,5896.24008795706,320.50471415423,2.53091499669695e-70,1,FALSE
8.12295747317223,NA,NA,NA,NA,-0.927688369150057,0.0513260786163632,6,-2945.09212727173,5902.20077696675,326.465403163918,1.2850806567549e-71,1,TRUE
2.55991404638825,0.0409338256702369,-0.000539762262265064,NA,NA,0.0857958256455857,NA,7,-2947.04862461629,5908.11928346434,332.383909661508,6.66412339582189e-73,1,FALSE
3.3422814690889,-0.00335383997573298,NA,NA,NA,0.0836401410521938,NA,6,-2992.83746405199,5997.69145052727,421.956076724437,2.36262114386102e-92,1,FALSE
3.19110944222062,NA,NA,NA,NA,0.0836313172652736,NA,5,-2995.92988703104,6001.87157347211,426.136199669279,2.92207879028057e-93,1,FALSE
3.49242352476187,0.0360901250201182,-0.000482282770459928,NA,NA,NA,NA,6,-3096.66702149328,6205.35056540984,629.615191607012,1.90893100158078e-137,1,FALSE
4.18811861655685,-0.00378553977358681,NA,NA,NA,NA,NA,5,-3135.6734639748,6281.35872735964,705.623353556809,5.96798295206853e-154,1,FALSE
4.01763759405184,NA,NA,NA,NA,NA,NA,4,-3140.10210375285,6288.21207223239,712.476698429564,1.93928948851256e-155,1,FALSE
