"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-111.122389369817,0.176641905854626,-0.0020511151418204,9.13356935453063,-0.182726612692437,-0.656913329726006,0.0343568876071657,10,-3975.60774383511,7971.26738670301,0,0.968643495839914,0.968643495839914,TRUE
6.76461127738278,0.17629938370804,-0.00205161765474725,-0.127649796172196,NA,-0.774725192799928,0.0405406105337497,9,-3980.38273201753,7978.80791686525,7.5405301622377,0.0223233128957257,0.99096680873564,TRUE
-141.185646993492,0.177176391547819,-0.00205397337702781,11.2356071219958,-0.224024069921578,0.0205218040343014,NA,9,-3981.58464330728,7981.21173944475,9.94435274173884,0.00671081405955717,0.997677622795197,FALSE
-150.641249685458,0.17717729521843,-0.00205027999695626,12.0242693842753,-0.240107118626174,NA,NA,8,-3983.65896829122,7983.35189083851,12.0845041354942,0.00230169214373815,0.999979314938935,FALSE
2.55844107090848,0.176862478202217,-0.00205533654118826,-0.116673448530858,NA,0.0257829801309365,NA,8,-3989.05028269774,7994.13451965155,22.867132948536,1.04864656454614e-05,0.99998980140458,FALSE
3.02774944491966,0.175553282214207,-0.00205496740126344,NA,NA,-0.686339417149281,0.0369680975962056,8,-3989.18587082645,7994.40569590898,23.138309205965,9.15680492793938e-06,0.999998958209508,TRUE
3.66458235206977,0.176832757844789,-0.00205069469637803,-0.150391105841023,NA,NA,NA,7,-3992.38033768077,7998.7870780018,27.5196912987903,1.02409189564599e-06,0.999999982301404,FALSE
-0.541793509452858,0.176132444015337,-0.00205815685449553,NA,NA,0.0422097576018311,NA,7,-3996.43846314201,8006.90332892428,35.6359422212681,1.76977246802071e-08,0.999999999999129,FALSE
-0.120018651888707,0.175648100409364,-0.00205042751173389,NA,NA,NA,NA,6,-4007.36068705512,8026.74117142346,55.4737847204506,8.7133401735884e-13,1,FALSE
-99.702886142727,0.0641258960939678,NA,8.26995745408146,-0.165381330478973,-0.577262569277675,0.0303915204779542,9,-4181.98850179591,8382.01945642202,410.752069719005,6.20133670147322e-90,1,TRUE
7.01299292649616,0.0637560015893217,NA,-0.112502373467145,NA,-0.685776852405619,0.0360787833856385,8,-4185.75217541327,8387.53830508262,416.270918379603,3.92719577731297e-91,1,TRUE
-128.0453038866,0.0644251483051436,NA,10.2666241122593,-0.204604672982127,0.0222317756013538,NA,8,-4186.75565980424,8389.54527386455,418.277887161541,1.43970932784786e-91,1,FALSE
-138.926162503137,0.0646433126684489,NA,11.1713338351119,-0.223024227679965,NA,NA,7,-4189.27114514019,8392.56869292065,421.301306217638,3.17502911536635e-92,1,FALSE
3.71180323635729,0.0629402755202117,NA,NA,NA,-0.605511574470475,0.0327802073282244,7,-4192.48089636713,8398.98819537452,427.720808671505,1.28165302245878e-93,1,TRUE
3.24570402470745,0.0640168322010652,NA,-0.101814969064244,NA,0.0269829731601457,NA,7,-4192.77222042792,8399.57084349611,428.303456793097,9.57745310065336e-94,1,FALSE
4.40749104984309,0.0642413003126464,NA,-0.137351854286722,NA,NA,NA,6,-4196.54165845028,8405.10311421377,433.835727510761,6.02466234159398e-95,1,FALSE
0.546354629007245,0.0632513490621963,NA,NA,NA,0.0407669224871812,NA,6,-4198.31849607149,8408.6567894562,437.389402753188,1.01920591939637e-95,1,FALSE
0.950156583208383,0.0631734806864377,NA,NA,NA,NA,NA,5,-4208.7650198384,8427.54417728283,456.276790579819,8.07082223831345e-100,1,FALSE
6.41897394006891,NA,NA,-0.0480643129306088,NA,-0.608250606406297,0.0326669094268333,7,-4496.97876954937,9007.98394173901,1036.716555036,7.34555122541914e-226,1,TRUE
-45.0292858839472,NA,NA,3.99340446733955,-0.0797383244815335,-0.555264341617275,0.0298927858706489,8,-4496.11526999032,9008.2644942367,1036.99710753369,6.38415159323079e-226,1,TRUE
5.00319070985443,NA,NA,NA,NA,-0.574402854610276,0.0312687055111625,6,-4498.21299563837,9008.44578858996,1037.17840188694,5.83090038875077e-226,1,TRUE
-74.2933889251432,NA,NA,6.06687331685564,-0.120473422867525,0.0345273747556723,NA,7,-4500.8899038731,9015.80621038647,1044.53882368346,1.47041639676306e-227,1,FALSE
1.98836974858254,NA,NA,NA,NA,0.0422466932927521,NA,5,-4503.7296257906,9017.47338918723,1046.20600248422,6.38876715570656e-228,1,FALSE
2.99884866966733,NA,NA,-0.0379152839494031,NA,0.0372988536578891,NA,6,-4502.95571320912,9017.93122373147,1046.66383702845,5.0815891845779e-228,1,FALSE
-91.9086126698885,NA,NA,7.5292363740182,-0.150212196526412,NA,NA,6,-4507.27553222138,9026.57086175598,1055.30347505297,6.75967774465847e-230,1,FALSE
4.61236279313535,NA,NA,-0.087056499401069,NA,NA,NA,5,-4510.54109288706,9031.09632338016,1059.82893667714,7.03452028809557e-231,1,FALSE
2.40400705163838,NA,NA,NA,NA,NA,NA,4,-4515.44198541563,9038.89339368168,1067.62600697866,1.42600872594721e-232,1,FALSE
