"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-195.018391214052,0.105828411472796,-0.00090800110859703,16.3063522016703,-0.33045881136041,-1.19026988325759,0.0681971098877572,10,-5660.03961549364,11340.1170316746,0,0.999999979893402,0.999999979893402,TRUE
19.5563958114963,0.105177465710625,-0.000904425423315935,-0.482051991153622,NA,-1.47632048006842,0.0828906344534651,9,-5678.7652734987,11375.5614695193,35.4444378447315,2.01065753713971e-08,0.999999999999977,TRUE
-280.984029143069,0.10672291979288,-0.000912159491112986,22.5415924608322,-0.452885136110715,0.154749377335561,NA,9,-5692.45668351542,11402.9442895527,62.827257878178,2.27632509623167e-14,1,FALSE
11.0349308267314,0.106022893098386,-0.000907826887047373,-0.462457004537945,NA,0.160185790398852,NA,8,-5729.94683360168,11475.9184009718,135.801369297254,3.24419784083524e-30,1,FALSE
-200.698870171087,0.0420837307608272,NA,16.8107093849924,-0.340181062801782,-1.18510026385367,0.0678176895820665,9,-5770.77443939417,11559.5798013102,219.462769635686,2.20935280840215e-48,1,TRUE
20.1999717288511,0.0416301727799873,NA,-0.471198937517766,NA,-1.48446155127408,0.083188568685382,8,-5790.23520738751,11596.4951485435,256.378116868926,2.12911575088505e-56,1,TRUE
-288.61996301372,0.0426479726302574,NA,23.2021470809062,-0.465663408158858,0.152633096136805,NA,8,-5802.68896122537,11621.4026562192,281.28562454464,8.31003211270114e-62,1,FALSE
11.6026507017948,0.0421672360110681,NA,-0.449650884968318,NA,0.15823488547994,NA,7,-5841.74762260763,11697.514479287,357.397447612479,2.46677943450851e-78,1,FALSE
5.54472126931044,0.10114385641676,-0.000901208448204431,NA,NA,-1.16332713847634,0.0707805803096681,8,-5845.19041213672,11706.4055580419,366.288526367347,2.89372394737104e-80,1,TRUE
-312.107238251617,0.106397750654681,-0.000883566985435278,25.3363780180821,-0.512345601093883,NA,NA,8,-5848.77856436191,11713.5818624923,373.464830817715,8.0009652971762e-82,1,FALSE
-1.28684574762819,0.102060107902105,-0.000904784818429291,NA,NA,0.231496897172515,NA,7,-5881.08002755537,11776.1792891825,436.062257507961,2.04307302734219e-95,1,FALSE
18.5432099785365,0.105682403157223,-0.000878178306602295,-0.697143803044955,NA,NA,NA,7,-5893.78886440393,11801.5969628796,461.479931205075,6.17882899035989e-101,1,FALSE
6.45243254231289,0.0377529654961332,NA,NA,NA,-1.16717345398036,0.0707469663823917,7,-5947.57894503028,11909.1771241323,569.060092457774,2.69259464901517e-124,1,TRUE
-320.865722846038,0.0443046267835393,NA,26.0785361405675,-0.526668120524466,NA,NA,7,-5955.3126515254,11924.6445371226,584.527505448023,1.17886730461677e-127,1,FALSE
-0.371964387903369,0.0383827625488517,NA,NA,NA,0.22705236855391,NA,6,-5983.38584948013,11978.7861220372,638.669090362617,2.0642825337487e-139,1,FALSE
18.9886799654238,0.0438782614287452,NA,-0.681317047784426,NA,NA,NA,6,-6002.15134026261,12016.3171036021,676.200071927584,1.46224464946916e-147,1,FALSE
-186.898374927214,NA,NA,15.7501130462746,-0.317480574100624,-1.23800671673815,0.0712108221273117,8,-6090.30851046247,12196.6417546934,856.524723018849,1.01863731392977e-186,1,TRUE
19.2601491641581,NA,NA,-0.377015910839557,NA,-1.52859103087047,0.0861300589812815,7,-6106.46832362401,12226.9558813198,886.838849645246,2.66311930051664e-193,1,TRUE
-284.80941425012,NA,NA,22.9008385061139,-0.457852739406786,0.167020362025394,NA,7,-6124.79862705801,12263.6164881878,923.499456513251,2.91501631025359e-201,1,FALSE
10.2495147941943,NA,NA,-0.350047509610432,NA,0.173016412710604,NA,6,-6161.24958280687,12334.5135886907,994.396557016111,1.17363005710854e-216,1,FALSE
8.13794173912152,NA,NA,NA,NA,-1.26850855203208,0.0758069271920273,6,-6205.11733235779,12422.2490877925,1082.13205611794,1.04234061376163e-235,1,TRUE
0.845507975583764,NA,NA,NA,NA,0.225521264711621,NA,5,-6245.89923968447,12501.8087797981,1161.69174812355,5.51876688872401e-253,1,FALSE
1.05601905578878,0.0976565361660055,-0.00084513347418686,NA,NA,NA,NA,6,-6289.41214019764,12590.8387034722,1250.72167179764,2.56590020829936e-272,1,FALSE
-327.186040354163,NA,NA,26.6038839615232,-0.535394586166887,NA,NA,6,-6309.77534663512,12631.5651163472,1291.4480846726,3.67799870805548e-281,1,FALSE
18.160273279672,NA,NA,-0.594498523265192,NA,NA,NA,5,-6356.2338977147,12722.4780958586,1382.36106418402,6.66974000287501e-301,1,FALSE
1.87498081437744,0.0380468365957071,NA,NA,NA,NA,NA,5,-6375.89997272208,12761.8102458733,1421.69321419877,1.91973396331584e-309,1,FALSE
3.06760495635884,NA,NA,NA,NA,NA,NA,4,-6631.71279474937,13271.4324552729,1931.3154235983,0,1,FALSE
