"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
2.84895123334316,-0.0118508619909856,0.109610703213123,-0.000828130262282424,1.11853528096455,-0.275117175682334,0.0125579674721783,-7.43104695718132e-05,11,385.605983625126,-749.169557611698,0,0.912872242384838,0.912872242384838,FALSE
5.15118049238837,-0.0118814254364531,0.109673148298428,-0.000828345767874397,-0.482684350478542,NA,0.0134012768274005,-7.97570206457351e-05,10,382.253225037395,-744.471114385744,4.69844322595361,0.0871276536131248,0.999999895997963,FALSE
2.30190079294632,-0.0118296620910143,0.10940200391066,-0.000826674965903471,1.85251523145941,-0.401160321728291,NA,NA,9,367.083781868798,-716.138657362134,33.0309002495641,6.13537548059685e-08,0.999999957351718,FALSE
2.52829456097281,-0.0118353268802027,0.10938256112525,-0.000826164864160237,1.73019061050589,-0.382865080083348,-0.000279623487042905,NA,10,367.717536039203,-715.39973638936,33.769821222338,4.24020150523574e-08,0.999999999753733,FALSE
5.793553822953,-0.0118792879987108,0.109457352384241,-0.000826294592631526,-0.499762637917456,NA,-0.000419508190832762,NA,9,361.074437058629,-704.119967741796,45.0495898699018,1.50666207128691e-10,0.999999999904399,FALSE
5.68541542569595,-0.0118738428333903,0.109492663175364,-0.00082708821198061,-0.475529892728271,NA,NA,NA,8,359.616656194292,-703.2101910013,45.9593666103975,9.56005402202451e-11,1,FALSE
-0.576426898641576,NA,0.0929232958611754,-0.000882151762982718,1.18258663518343,-0.287136859232872,0.0124327074867396,-7.36582355508032e-05,10,347.793780742588,-675.55222579613,73.6173318155683,9.43212422054625e-17,1,FALSE
1.8161589742878,NA,0.0929889366742533,-0.000882648442251193,-0.488604943727434,NA,0.0133128708806997,-7.9343244010087e-05,9,344.16818330876,-670.307460242059,78.8620973696387,6.85051374837421e-18,1,FALSE
3.9833166896501,-0.0131480447816947,0.0544837815961074,NA,1.10681781809542,-0.274318544474011,0.0122905384102882,-7.29845218605012e-05,10,331.951211835029,-643.867087981011,105.302469630687,1.24242235199365e-23,1,FALSE
-1.1242200333371,NA,0.092682480035012,-0.00088041666472087,1.91749868146227,-0.413193917470318,NA,NA,8,329.656944117247,-643.290766847211,105.878790764487,9.31371001502595e-24,1,FALSE
-0.888814153934003,NA,0.0926302115927023,-0.000879854796897443,1.78970493939486,-0.394077653974832,-0.000292046701989626,NA,9,330.343766237318,-642.658626099174,106.510931512524,6.78977046233274e-24,1,FALSE
6.2793953067625,-0.0131785272738039,0.0545348545045157,NA,-0.489781780546505,NA,0.013127441200914,-7.83930411350799e-05,9,328.576911639597,-639.124916903732,110.044640707966,1.16016534995547e-24,1,FALSE
2.45769800682582,NA,0.0927022935334303,-0.000880362174922408,-0.505573285909874,NA,-0.000436108593539992,NA,8,323.356647627796,-630.690173868308,118.47938374339,1.70977401412902e-26,1,FALSE
2.34590943783527,NA,0.0927875126914148,-0.000881259404732651,-0.480402644583653,NA,NA,NA,7,321.791290571084,-629.564600727976,119.604956883722,9.739207308021e-27,1,FALSE
3.40859034834744,-0.0131120872174687,0.0543820405839118,NA,1.84440810382025,-0.400573029569921,NA,NA,8,313.662033499211,-611.300945611139,137.868612000559,1.05346786392658e-30,1,FALSE
3.66456310988286,-0.0131129381739844,0.0543790402454467,NA,1.70517550094792,-0.37975190586245,-0.000318489373044744,NA,9,314.493613837305,-610.958321299148,138.21123631255,8.87608327166062e-31,1,FALSE
6.90262646340097,-0.0131526516208889,0.054441510146195,NA,-0.506686299212995,NA,-0.000457406936947783,NA,8,307.879957421806,-599.73679345633,149.432764155368,3.24711416051866e-33,1,FALSE
6.78720189526202,-0.0131545580297143,0.0544510080057057,NA,-0.480260527608037,NA,NA,NA,7,306.126861447516,-598.23574248084,150.933815130858,1.53302232621605e-33,1,FALSE
-0.0614308164298394,NA,0.0421015423354462,NA,1.14074611136451,-0.280933200182548,0.0121493588643601,-7.21922823505204e-05,9,293.512935765692,-568.996965155921,180.172592455777,6.86165147132172e-40,1,FALSE
2.28048729226907,NA,0.0421314438924553,NA,-0.49436289490105,NA,0.0130052534608771,-7.77244188549128e-05,8,289.96252639663,-563.901931405977,185.267626205721,5.37101213376278e-41,1,FALSE
-0.62430095264417,NA,0.0420512719696236,NA,1.8729272506572,-0.40618966691753,NA,NA,7,275.520888640047,-537.023796865902,212.145760745796,7.8260636583905e-47,1,FALSE
-0.364935220753383,NA,0.0420461434991745,NA,1.73172586318511,-0.38507598597374,-0.000323037875873103,NA,8,276.378980216999,-536.734839046716,212.434718564982,6.77324808698459e-47,1,FALSE
2.90616132635775,NA,0.0420827822089302,NA,-0.511162257846626,NA,-0.00046393691903754,NA,7,269.556054251359,-525.094128088527,224.075429523171,2.00931818940212e-49,1,FALSE
2.7884347335093,NA,0.0420932661357209,NA,-0.484348248446651,NA,NA,NA,6,267.747160792376,-523.480838438685,225.688719173013,8.96865502491044e-50,1,FALSE
3.28778420451991,-0.0117607193170147,0.110065671324981,-0.000839638245797287,NA,NA,0.0206074896968234,-0.000105540434280839,9,198.512536224938,-378.996166074415,370.173391537283,3.78686092538553e-81,1,FALSE
-1.0481871240712,0.00683228631114583,NA,NA,1.2073396589948,-0.294471963421369,0.0119174882612937,-7.09884903136881e-05,9,193.699684242707,-369.370462109952,379.799095501746,3.07669395047469e-83,1,FALSE
1.41171605619763,0.00681953776133489,NA,NA,-0.506573348621514,NA,0.0128157973463067,-7.67940567856077e-05,8,189.905936283612,-363.788751179942,385.380806431756,1.88812685529858e-84,1,FALSE
