"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
19.9315974039946,-0.0274868876266058,0.166651076881162,-0.000916615973429362,-11.4321635879237,2.0562010062192,0.0986436128214939,-0.000541571074201421,11,-1320.12755471688,2662.37790013144,0,0.949467820439691,0.949467820439691,TRUE
19.622818734001,-0.0269340867658295,0.127655267788998,NA,-11.0638283222585,1.9880580011617,0.097919844135351,-0.000538110077424396,10,-1324.1193725364,2668.34102308302,5.96312295158486,0.0481509160423698,0.997618736482061,TRUE
3.11886410660507,-0.0269599896119089,0.163300503777288,-0.000860928832729658,0.373124477363022,NA,0.0925164413460599,-0.000503726801026758,10,-1327.20429146253,2674.51086093529,12.13296080385,0.00220212155021774,0.999820858032278,FALSE
3.35478897053639,-0.0264575397026053,0.126701775746036,NA,0.351167441012671,NA,0.0920193993965072,-0.000501625697483506,9,-1330.74216332173,2679.56796976614,17.1900696347025,0.000175672611393461,0.999996530643672,FALSE
4.38253155945864,-0.0264928585550461,0.156404694487898,-0.000745085651616994,NA,NA,0.0882356408368101,-0.000491313956207105,9,-1334.83588736167,2687.75541784602,25.3775177145785,2.92969423319524e-06,0.999999460337905,FALSE
4.52528496315999,-0.0260817015943162,0.124841404993492,NA,NA,NA,0.0880034825559213,-0.000490017293659159,8,-1337.53597735974,2691.13883813796,28.7609380065228,5.39662094798733e-07,1,FALSE
9.72961071445101,NA,0.0830350432029871,-0.000669768869078075,-9.79670166914255,1.76559163302776,0.0989951572474045,-0.00054478413128584,10,-1389.93760648365,2799.97749097753,137.599590846088,1.25345498486361e-30,1,TRUE
9.77969557161786,NA,0.0560657125614675,NA,-9.65579079860627,1.73919834883447,0.0985907744013921,-0.000542789912240746,9,-1391.31859730008,2800.72083772284,138.342937591399,8.64356788089099e-31,1,TRUE
-4.56165839094618,NA,0.0810934613589676,-0.000623749231273528,0.338061083672503,NA,0.093712654217858,-0.000512268627047527,9,-1395.1560989234,2808.39584096948,146.017940838036,1.86246134450616e-32,1,FALSE
-4.31371962508137,NA,0.0559438496767421,NA,0.327851228676399,NA,0.0934035540429563,-0.000510841738495458,8,-1396.37945941221,2808.8258022429,146.447902111464,1.50218134195757e-32,1,FALSE
7.20538421678662,-0.0270634281800155,0.158283534097168,-0.000772288431837092,0.288408127166514,NA,0.00474601303208925,NA,9,-1395.52240441395,2809.12845195058,146.750551819143,1.29122764145504e-32,1,FALSE
11.1504180842214,-0.0271866940381447,0.158964161347672,-0.000783564967435432,-2.43318145295723,0.47375632968424,0.00463735308826081,NA,10,-1395.15743112037,2810.41714025097,148.039240119527,6.77903233745396e-33,1,TRUE
7.40984697427809,-0.026606275748524,0.125442262096284,NA,0.266212527725385,NA,0.00461394158816832,NA,8,-1398.46692173507,2813.00072688863,150.622826757192,1.86272608131283e-33,1,FALSE
10.8886346664898,-0.0267086295258694,0.125619741463014,NA,-2.13233276643374,0.417477855947214,0.00451679291042379,NA,9,-1398.18306029319,2814.44976370906,152.071863577623,9.02598584018622e-34,1,TRUE
8.11405213360264,-0.0267185628943813,0.153146428999623,-0.000684924870777075,NA,NA,0.00310190674301025,NA,8,-1399.78900048915,2815.64488439678,153.26698426534,4.96566580778193e-34,1,FALSE
8.23518036757653,-0.0263356610433532,0.124125283827261,NA,NA,NA,0.0030961456764378,NA,7,-1402.12820195865,2818.30840020327,155.930500071834,1.3109990570456e-34,1,FALSE
-3.10117648130264,NA,0.0546670566403659,NA,NA,NA,0.0894864079392676,-0.000499097180005007,7,-1402.19600214745,2818.44400058088,156.066100449441,1.22505935601693e-34,1,FALSE
-3.27744647226841,NA,0.0756215509603669,-0.000519313103284005,NA,NA,0.0896463847991115,-0.000500002829390241,8,-1401.32313036792,2818.71314415432,156.335244022883,1.07081228999442e-34,1,FALSE
8.30142687051783,-0.0264659339991991,0.15272066997404,-0.00067766530683568,NA,NA,NA,NA,7,-1408.61369325191,2831.27938278981,168.901482658368,1.99981259012736e-37,1,FALSE
15.3857076538246,-0.0266966610381246,0.153854293606824,-0.000696595515115489,-4.88994243331863,0.850135065583811,NA,NA,9,-1407.40549148845,2832.89462609957,170.51672596813,8.91751133499731e-38,1,TRUE
8.35430148226897,-0.0264527522882695,0.152403469827976,-0.000672229747229218,-0.0187912309782501,NA,NA,NA,8,-1408.5853526772,2833.23758877289,170.859688641446,7.51225414113352e-38,1,FALSE
8.42078120247486,-0.02608656500441,0.123999666750693,NA,NA,NA,NA,NA,6,-1410.91824694475,2833.87547300782,171.49757287638,5.46078993057073e-38,1,FALSE
15.0375702772579,-0.026282899412687,0.12424368379767,NA,-4.55244530812762,0.789010412522532,NA,NA,8,-1409.82135085873,2835.70958513595,173.331685004509,2.18264488445088e-38,1,TRUE
8.50685018196932,-0.0260700647802091,0.12385698339567,NA,-0.0311239825754114,NA,NA,NA,7,-1410.84009092734,2835.73217814065,173.35427800921,2.15812737317015e-38,1,FALSE
10.1864226676621,0.00405782870296963,NA,NA,-10.145051773752,1.82091711084157,0.0984402294522073,-0.000541676404033999,9,-1436.60982863369,2891.30330039006,228.925400258617,1.84910341307194e-50,1,TRUE
11.9864256079771,NA,NA,NA,-10.4362730864165,1.87177363431023,0.09839082372849,-0.000541184020860489,8,-1439.39203028618,2894.85094399084,232.473043859402,3.13761881364728e-51,1,TRUE
