"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
2.92374587464781,-0.0104389342940588,0.127078108524764,-0.000979562992072118,-0.298447591516568,NA,0.0228978381170416,-0.00012821278162983,10,-1542.93914540494,3105.91824722107,0,0.677561946005469,0.677561946005469
1.90545621692464,-0.0104265793203531,0.127093775348335,-0.00097986633085555,0.408861210620973,-0.121632074287082,0.0225712123307993,-0.000126102412091267,11,-1542.67773536191,3107.40342712708,1.48517990601658,0.322438051297447,0.999999997302915
1.57696799827123,-0.010467809590833,0.12700508547629,-0.00097957829879514,1.31352525967866,-0.281854592814543,0.000728840433585519,NA,10,-1563.22695650362,3146.49386941843,40.5756221973643,1.04728430871245e-09,0.9999999983502
3.97673599312262,-0.0104987787271602,0.126967748021998,-0.000978890378005879,-0.326567567651547,NA,0.000636687925701997,NA,9,-1564.65013088581,3147.33294744441,41.414700223339,6.88432109605571e-10,0.999999999038632
2.13122456086558,-0.010470128565864,0.126841536817216,-0.000978313935491168,1.01667115564587,-0.237586998101235,NA,NA,9,-1564.99586007123,3148.02440581525,42.1061585941811,4.8720623875904e-10,0.999999999525838
4.13479672577329,-0.010496498040854,0.126827291962994,-0.000977861438862658,-0.361561246777825,NA,NA,NA,8,-1566.0264676932,3148.07907917725,42.160831956186,4.74068032864574e-10,0.999999999999906
1.75589469182088,-0.0103772702889112,0.127811936677285,-0.000982660489515485,NA,NA,0.0275078780043308,-0.000145245829324015,9,-1573.55072498662,3165.13413564603,59.2158884249607,9.38387501435565e-14,1
-0.118093229779812,NA,0.111149870981341,-0.000988633814650533,-0.297292135839403,NA,0.0230509792803168,-0.000129028775222966,9,-1585.43955639338,3188.91179845955,82.9935512384786,6.44359652249466e-19,1
-1.34472553134748,NA,0.111226002106983,-0.000989258609595508,0.55722799840531,-0.146945523572703,0.0226578530915963,-0.00012648742251785,10,-1585.05590531464,3190.15176704047,84.233519819405,3.46635136172692e-19,1
3.7864569622823,-0.0108420315973614,0.0640701217484242,NA,-0.298943005827203,NA,0.02284403718315,-0.000127838288451096,9,-1588.82186221121,3195.6764100952,89.7581628741341,2.18882774798339e-20,1
2.7522775888497,-0.0108306856322491,0.0640686652526665,NA,0.41973313453702,-0.123586115739327,0.0225136953159176,-0.000125702829225634,10,-1588.55027014983,3197.14049671084,91.2222494897724,1.05266265668775e-20,1
2.83792918395804,-0.0104388738272274,0.127741141385338,-0.000981956343150936,NA,NA,0.0024675818189765,NA,8,-1601.39599907505,3218.81814194095,112.899894719886,2.06561017642745e-25,1
-1.67866949916846,NA,0.110914068172995,-0.000987431346340571,1.46165236231787,-0.307184652420662,0.000747807427771997,NA,9,-1605.81907646584,3229.67083860447,123.752591383398,9.08688908685636e-28,1
0.928449324221578,NA,0.110748804836484,-0.000986117530332224,-0.325863892985168,NA,0.000647240240316393,NA,8,-1607.51888876823,3231.06392132732,125.145674106251,4.52804941260128e-28,1
-1.10466932180747,NA,0.110363654361016,-0.000982923695529659,1.15781249773417,-0.261909655593827,NA,NA,8,-1607.68488923285,3231.39592225654,125.477675035473,3.83546542116764e-28,1
1.09601572378246,NA,0.110283308744545,-0.00098230219960393,-0.361522931267442,NA,NA,NA,7,-1608.94399083511,3231.90831203871,125.990064817638,2.96861613918301e-28,1
2.42704911050132,-0.0108544392614394,0.0639637878328073,NA,1.31689399459222,-0.282552624395735,0.000739467133561938,NA,9,-1609.07497606139,3236.18263779557,130.264390574501,3.50264400179619e-29,1
4.83144632447865,-0.0108823063974799,0.0639647757706132,NA,-0.327278196040375,NA,0.000647044430818442,NA,8,-1610.51396930999,3237.05408241083,131.135835189758,2.26550072412967e-29,1
2.98502828729576,-0.0108436369461836,0.0638343726321026,NA,1.01600530578416,-0.23770528334199,NA,NA,8,-1610.9034313009,3237.83300639264,131.914759171574,1.53469829901882e-29,1
