"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
1.06020071547911,-0.00766335347317354,0.129411807717713,-0.000992005252780258,1.24955369775372,-0.29367348246129,0.00770360544743704,-4.75032226039772e-05,11,-91.0906356967807,204.231385288778,0,0.803528217365869,0.803528217365869,FALSE
3.50765165130696,-0.00769648194516774,0.1294593158221,-0.000992025072828689,-0.455735458997573,NA,0.00857333409671281,-5.3063204604921e-05,10,-93.5984634861597,207.238680625764,3.00729533698629,0.178638575637805,0.982166793003674,FALSE
0.831793540343057,-0.0076604054354139,0.129371921894614,-0.00099183712714388,1.6591670280446,-0.365985417287794,-0.000525162472697067,NA,10,-96.369878062038,212.781509777521,8.55012448874274,0.01117802791606,0.993344820919734,FALSE
0.415640837054151,-0.00767106098378499,0.12947303297915,-0.000992634597509447,1.88647211245148,-0.399972809001128,NA,NA,9,-98.0003385879372,214.034832773597,9.80344748481951,0.00597323442374641,0.999318055343481,FALSE
3.93810107207375,-0.00770255328626134,0.129427166767178,-0.000991829436127067,-0.467563741808834,NA,-0.000645007628138852,NA,9,-100.371707244316,218.777570086355,14.546184797577,0.000557618581422963,0.999875673924904,FALSE
3.77789262436314,-0.0077208647638331,0.129560575902884,-0.00099283012269779,-0.430164454596963,NA,NA,NA,8,-102.879832603909,221.786984502069,17.555599213291,0.000123837221695871,0.999999511146599,FALSE
-1.25121286836449,NA,0.118822816571749,-0.000987631309177448,1.29492181204565,-0.301950741755928,0.00766076732531936,-4.72751768222878e-05,10,-106.602468177125,233.246690007695,29.0153047189169,4.02168237024229e-07,0.999999913314837,FALSE
1.25525219662301,NA,0.118824641834107,-0.00098757910051564,-0.458445620565615,NA,0.00855390425560262,-5.29856560825197e-05,9,-109.253935635368,236.542026868459,32.3106415796814,7.74166652518354e-08,0.999999990731502,FALSE
-1.47765677905233,NA,0.118819173745593,-0.000987657955226918,1.70209216610892,-0.373835215672099,-0.000528537679271022,NA,9,-111.830235837113,241.694627271949,37.4632419831709,5.88791455148508e-09,0.999999996619416,FALSE
-1.89974939265608,NA,0.118910272597707,-0.000988457351742819,1.93083413114833,-0.408036054325417,NA,NA,8,-113.481141669263,242.989602632777,38.7582173439993,3.08149290384129e-09,0.999999999700909,FALSE
