"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.675577143385639,0.0037048829258119,-0.00509445058930527,-0.651768298421836,0.399448054448444,0.0713930195392877,NA,9,-789.260914675913,1596.59374305538,0,0.636867918808089,0.636867918808089,TRUE
1.04068203806709,0.00333595423020616,-0.00505717700142628,-0.6970869910721,0.425387778568438,-0.0338343251472408,0.00784992048241293,10,-788.871880524287,1597.83169070485,1.23794764946683,0.342951302040877,0.979819220848966,TRUE
0.195301852154463,0.00638264029495232,-0.00532512251883821,0.157282656747765,NA,0.0851675389591833,NA,8,-794.03854329415,1604.13459457552,7.54085152013886,0.0146748702659268,0.994494091114893,FALSE
0.259437884184826,0.00634444378332518,-0.0053208010435734,0.158671041723655,NA,0.0651289199110956,0.00150766082647482,9,-794.023469141897,1606.11885198735,9.52510893196813,0.00544124458810324,0.999935335702996,FALSE
1.23938303367345,-0.105272938164572,NA,-0.721155653329908,0.433327813918956,0.068161575090386,NA,8,-799.967735209138,1615.9929784055,19.3992353501135,3.90444167530073e-05,0.999974380119749,TRUE
1.66662480690928,-0.104774182503266,NA,-0.774263634646523,0.463806384452324,-0.0563012415670954,0.0092856607052374,9,-799.421665463092,1616.91524462974,20.3215015743572,2.4620188499068e-05,0.999999000308248,TRUE
0.742760955769233,-0.107645536990823,NA,0.156239796948378,NA,0.0830850758220081,NA,7,-805.60371974195,1625.25215006274,28.6584070073602,3.81026657376539e-07,0.999999381334906,FALSE
0.334789833967433,0.00890285991293518,-0.00545344193389658,NA,NA,0.0854448227621988,NA,7,-805.858130253159,1625.76097108516,29.1672280297787,2.95437949001524e-07,0.999999676772855,FALSE
-0.0308514516835042,0.00899610278210714,-0.00547136011951116,NA,NA,0.197504823984719,-0.00843196032112982,8,-805.356098905982,1626.76970579919,30.1759627438032,1.78411284367255e-07,0.999999855184139,FALSE
0.844940256204195,-0.107559163755953,NA,0.158485549336616,NA,0.0509417628929145,0.0024183989423054,8,-805.564824346016,1627.18715667925,30.5934136238711,1.44801817445382e-07,0.999999999985956,FALSE
0.890852065942279,-0.107721204572013,NA,NA,NA,0.0835168446999698,NA,6,-817.267968237817,1646.56945602871,49.9757129733237,8.95284747705191e-12,0.999999999994909,FALSE
0.564874278000978,-0.107984260796622,NA,NA,NA,0.183931035811299,-0.00755612266056337,7,-816.863611601454,1647.77193378175,51.1781907263683,4.90734351142999e-12,0.999999999999817,FALSE
1.60942090674792,-0.0030400487798929,-0.00445743750238417,-1.64229860389396,0.890139638033615,NA,NA,8,-819.145461943448,1654.34843187412,57.7546888187344,1.83137821405943e-13,1,TRUE
2.07187385714265,-0.0988725856975569,NA,-1.66705261578846,0.902402708456992,NA,NA,7,-827.304666206414,1668.65404299167,72.0602999362889,1.43335596872536e-16,1,TRUE
0.732748974899829,0.000956773474543982,-0.00477643427992286,0.163537222745928,NA,NA,NA,7,-849.200403263147,1712.44551710514,115.851774049753,4.43768302600937e-26,1,FALSE
1.21506964732776,-0.101716810889561,NA,0.163592917864824,NA,NA,NA,6,-858.231709463587,1728.49693848025,131.903195424865,1.45088975252632e-29,1,FALSE
0.879300901832901,0.00374198647948287,-0.00492063381404126,NA,NA,NA,NA,6,-861.431961217644,1734.89744198836,138.303698932979,5.91265768131396e-31,1,FALSE
1.37428009110478,-0.101896519752206,NA,NA,NA,NA,NA,5,-870.456437000978,1750.93680698959,154.343063934208,1.94481761404468e-34,1,FALSE
0.105346084410181,NA,NA,-0.783261665315694,0.442358156291995,0.0610470592023223,NA,7,-924.993900432241,1864.03251144333,267.438768387943,5.3759929882855e-59,1,TRUE
0.673604640269236,NA,NA,-0.855551156164381,0.484022066572794,-0.101662722049007,0.0121195711505843,8,-923.988398680714,1864.03430534865,267.440562293265,5.37117313897919e-59,1,TRUE
-0.433148006445291,NA,NA,0.111078313685713,NA,0.0769831862278614,NA,6,-931.189887472967,1874.41329449901,277.819551443624,2.99433436196542e-61,1,FALSE
-0.226225656877421,NA,NA,0.115855472496779,NA,0.012532313449464,0.00484526273145042,7,-931.020198739736,1876.08510805831,279.491365002932,1.29798774585966e-61,1,FALSE
-0.330564901539977,NA,NA,NA,NA,0.0776739658911113,NA,5,-937.506541356525,1885.03701570069,288.443272645303,1.47702738192034e-63,1,FALSE
-0.448817342527135,NA,NA,NA,NA,0.113720181606861,-0.00271109351955306,6,-937.449864389641,1886.93324833236,290.339505276973,5.723041068314e-64,1,FALSE
0.927025984505875,NA,NA,-1.65571900176109,0.876818152542781,NA,NA,6,-947.490773438574,1907.01506643022,310.421323374839,2.49410922761604e-68,1,TRUE
0.0633883411934184,NA,NA,0.121080058000709,NA,NA,NA,5,-978.791712769664,1967.60735852696,371.01361547158,1.73566704416637e-81,1,FALSE
0.180113888860919,NA,NA,NA,NA,NA,NA,4,-985.901882717148,1979.81971439761,383.22597134223,3.86889581289536e-84,1,FALSE
