"(Intercept)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-3.83992761273708,0.00801019431036257,-0.000181521418744072,0.483180197452035,-0.0146707901856201,8,-3611.14461665284,7238.30965304475,0,0.99999999991019,0.99999999991019,FALSE
0.113889132734729,0.00776555358868148,-0.000174350369194189,NA,NA,6,-3636.71170662541,7285.43532138804,47.1256683432857,5.84508917362396e-11,0.999999999968641,FALSE
0.0685562847768191,0.00797857023245597,-0.000178602525782113,0.0027117496214375,NA,7,-3636.33245107247,7286.68078191241,48.3711288676541,3.13576006293581e-11,0.999999999999998,FALSE
-3.65159671936563,0.00345149566288107,NA,0.466611172300906,-0.0143424862747602,7,-3646.0131639085,7306.04220758447,67.7325545397152,1.95912731171236e-15,1,FALSE
0.117553002283792,0.00361655015198795,NA,NA,NA,5,-3670.33201415024,7350.67253290715,112.362879862396,3.98759141628948e-25,1,FALSE
0.167839430736837,0.00349226001237939,NA,-0.00301382877529022,NA,6,-3669.84386781249,7351.69964376221,113.389990717455,2.386032550889e-25,1,FALSE
-3.53416738385232,NA,NA,0.467081459190466,-0.0146575517434226,6,-3690.38953095149,7392.79097004021,154.481316995456,2.84975966877652e-34,1,FALSE
0.371625682813481,NA,NA,-0.0129791732642774,NA,5,-3714.94679431961,7439.90209324588,201.592440201121,1.67786808593141e-44,1,FALSE
0.161581873381465,NA,NA,NA,NA,4,-3725.05073240897,7458.10713375219,219.797480707433,1.86888894999992e-48,1,FALSE
