"(Intercept)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.24923531896188,0.00478785790542799,-0.000140525244535321,-0.0321920206187453,NA,7,-430.205113817376,874.529249951436,0,0.366054821397348,0.366054821397348,FALSE
0.340388975146827,NA,NA,-0.0370902197887239,NA,5,-432.769152886832,875.601932496887,1.07268254545079,0.214099708632001,0.580154530029349,FALSE
1.40171362620948,0.00473001798711924,-0.000137262449334383,-0.203296254586717,0.00631642663057872,8,-429.965465674079,876.08412283752,1.55487288608424,0.168232451743029,0.748386981772379,TRUE
1.76979231493247,NA,NA,-0.249231060956746,0.00783089900590961,6,-432.399043845761,876.887259666044,2.35800971460753,0.112592854001779,0.860979835774157,TRUE
0.343115851583782,-5.60674789917889e-05,NA,-0.0372186356923743,NA,6,-432.767621560705,877.624415095931,3.09516514449547,0.0778824419401072,0.938862277714265,FALSE
1.77071369233016,1.17283859365274e-05,NA,-0.249425590480026,0.00783907143035117,7,-432.398977155342,878.916976627368,4.38772667593184,0.0408096988249314,0.979671976539196,TRUE
-0.200804546040429,0.00656959204281113,-0.000175153061617364,NA,NA,6,-434.249433223231,880.588038420984,6.05878846954761,0.0176968891987305,0.997368865737926,FALSE
-0.158592350927641,NA,NA,NA,NA,4,-438.550580378063,885.143533637482,10.6142836860463,0.00181419395001861,0.999183059687945,FALSE
-0.170182375820552,0.000651183430090677,NA,NA,NA,5,-438.337783965781,886.739194654785,12.2099447033493,0.000816940312054904,1,FALSE
