"(Intercept)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-5.06159981345836,0.0193723441128932,-0.000530932359531087,0.760079522158336,-0.0276189556333048,8,-1437.40317054596,2890.87224498209,0,0.888911896158029,0.888911896158029,FALSE
0.14663910688291,0.0191579869117499,-0.000521526538415637,NA,NA,6,-1441.83153831276,2895.70148540467,4.82924042258173,0.0794698667230106,0.968381762881039,FALSE
0.198704943610006,0.0190412566403118,-0.000519581904797745,-0.00369053466033621,NA,7,-1441.74676897274,2897.54477307815,6.67252809605998,0.0316182371189605,1,FALSE
-2.94523043265416,0.00291871658324695,NA,0.472500136423927,-0.0176316693323322,7,-1508.24635407784,3030.54394328834,139.671698306251,4.16423080077572e-31,1,FALSE
0.410059009087518,0.00293162064786607,NA,-0.0149355999490833,NA,6,-1509.90729331028,3031.85299539971,140.980750417619,2.16410205709662e-31,1,FALSE
0.200149576036101,0.00316273215998353,NA,NA,NA,5,-1511.21311059387,3032.45364349121,141.581398509118,1.60268680731005e-31,1,FALSE
-2.87306925792005,NA,NA,0.475613576600465,-0.0179914436381972,6,-1515.81250079702,3043.6634103732,152.791165391107,5.89764614852863e-34,1,FALSE
0.551341809631722,NA,NA,-0.0218008161605427,NA,5,-1517.5275376904,3045.08249768427,154.210252702182,2.90086700018732e-34,1,FALSE
0.250291596240708,NA,NA,NA,NA,4,-1520.38719099729,3048.79265517868,157.920410196597,4.53813440539706e-35,1,FALSE
