"(Intercept)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-1.96478664315926,0.00931422532256252,-0.000193518636914415,0.265115884293017,-0.00804585999047111,8,-1271.70947734152,2559.45519933444,0,0.920433845549027,0.920433845549027,FALSE
0.207835416587423,0.0090379827298879,-0.000191097899319958,NA,NA,6,-1276.50770320126,2565.03653847799,5.58133914355176,0.056496323111454,0.976930168660481,FALSE
0.180124768766345,0.00916557735229505,-0.000192878316607822,0.00165608388471084,NA,7,-1276.39982744064,2566.82783807202,7.37263873758502,0.0230698313395164,0.999999999999997,FALSE
-1.82740401467805,0.00444735470034165,NA,0.253564670707292,-0.00784311854094085,7,-1306.1151422492,2626.25846768914,66.8032683547049,2.86977052093788e-15,1,FALSE
0.208985141879667,0.00448501815235234,NA,NA,NA,5,-1310.89000958201,2631.79510970728,72.3399103728407,1.80127753107002e-16,1,FALSE
0.263174093153692,0.00431846812116376,NA,-0.00323949913756139,NA,6,-1310.47498388356,2632.9710998426,73.5159005081628,1.00050121054251e-16,1,FALSE
-0.72292375330073,NA,NA,0.140630791546431,-0.00489804862652547,6,-1361.71397274241,2735.44907756028,175.993878225847,5.58994453535734e-39,1,FALSE
0.576810490149629,NA,NA,-0.0194422969250036,NA,5,-1363.37665708791,2736.76840471907,177.313205384635,2.89014243277032e-39,1,FALSE
0.263764032298749,NA,NA,NA,NA,4,-1381.20098281485,2770.41202346224,210.956824127808,1.42988220246084e-46,1,FALSE
