"(Intercept)","CO2","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
2.60722247812363,NA,NA,NA,0.020493786486136,NA,0.0172356126235528,NA,6,-23414.166806546,46840.3350759206,2336.2167811444,0,1,FALSE
0.587511292705246,0.00627866640533731,NA,NA,NA,NA,0.0275655267630887,-0.000456920754333078,7,-23458.3629721572,46930.7278947864,2426.60960001023,0,1,FALSE
0.696659590604892,0.00626327549951093,NA,NA,NA,NA,0.0136665532095069,NA,6,-23459.5219682031,46931.0453992346,2426.92710445847,0,1,FALSE
0.983489716823188,0.00587248164961451,NA,NA,0.0152151928799003,NA,NA,NA,6,-23469.6165403201,46951.2345434687,2447.11624869252,0,1,FALSE
0.976299971310699,0.00588969633232817,NA,NA,0.0167647427217772,-0.000245225853377486,NA,NA,7,-23469.2598801434,46952.5217107587,2448.40341598257,0,1,FALSE
0.918893613546232,0.00623676786893873,NA,NA,NA,NA,NA,NA,5,-23684.5038420386,47379.0087289364,2874.89043416027,0,1,FALSE
2.8911785469218,NA,NA,NA,0.0164173042338003,NA,NA,NA,5,-23763.4140286286,47536.8291021165,3032.7108073403,0,1,FALSE
2.89326458105985,NA,NA,NA,0.0143764554696824,0.000322452880121987,NA,NA,6,-23762.7892263989,47537.5799156263,3033.46162085016,0,1,FALSE
2.73890934676024,NA,NA,NA,NA,NA,0.0134789552684821,NA,5,-23795.7399195183,47601.4808838958,3097.36258911966,0,1,FALSE
2.70508339894491,NA,NA,NA,NA,NA,0.0179942609093293,-0.000148452480044057,6,-23795.6164599882,47603.2343828049,3099.11608802879,0,1,FALSE
2.94961890410791,NA,NA,NA,NA,NA,NA,NA,4,-24016.572825601,48041.1463477628,3537.02805298664,0,1,FALSE
