"(Intercept)","CO2","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
1.32562873634786,NA,0.055448415387162,-0.000280164207658874,0.0386745325774023,-0.00266542231108863,-0.0794253675975933,0.00259019068239347,10,-1619.0015180984,3258.04656607412,0,0.40874993160172,0.40874993160172,TRUE
1.8854856541629,-0.00223059312791077,0.058048759529247,-0.000276478021102292,0.0384421821109314,-0.00261125631106472,-0.080346417514077,0.0026222039638224,11,-1618.03209598017,3258.11643815073,0.0698720766135921,0.394716393771017,0.803466325372737,TRUE
0.719007636493044,NA,0.0555393942075601,-0.000279854517788096,0.0377179142948476,-0.00245635638737631,NA,NA,8,-1623.32051931571,3262.66951964409,4.62295356996947,0.040513156365499,0.843979481738237,FALSE
1.24415691096501,-0.0021154383985488,0.0580012887430294,-0.000276364912187594,0.0374872574820126,-0.00240492262938417,NA,NA,9,-1622.44872271566,3262.93305373992,4.88648766579945,0.0355116113035692,0.879491093041806,FALSE
2.88231835536037,-0.00232789549705918,0.0238478370394295,NA,0.0384466853370027,-0.0026242156564995,-0.0801698200365281,0.00261458525958615,10,-1621.6198508567,3263.28323159072,5.23666551660062,0.0298078206373579,0.909298913679164,TRUE
2.30260167887521,NA,0.0208012351754447,NA,0.0386889051008554,-0.00268050085024618,-0.0792052522463212,0.00258104902665839,9,-1622.65787304448,3263.35135439757,5.30478832345625,0.0288096209796211,0.938108534658785,TRUE
0.729745605532918,NA,0.0555048789528157,-0.000279522891840979,0.0377295902860818,-0.00248194406347771,-0.000609680309995279,NA,9,-1623.27082106465,3264.5772504379,6.53068436377953,0.0156076530327978,0.953716187691583,FALSE
1.25183922000007,-0.00210659687925478,0.0579592189094399,-0.000276078321044035,0.0374989541543758,-0.00242863459660446,-0.000559641524347558,NA,10,-1622.40684337487,3264.85721662706,6.81065055293948,0.013568871084836,0.967285058776419,FALSE
1.9074533531694,-0.00244744458827677,0.0583377180149544,-0.000278092834667109,0.0221753524335252,NA,-0.0738445855488923,0.00242714840501742,10,-1622.70078508,3265.44510003732,7.39853396320177,0.0101131501625319,0.97739820893895,TRUE
1.29292219191838,NA,0.0554817853514304,-0.00028224840217456,0.0220591581513821,NA,-0.0726804634690596,0.00238739374315126,9,-1623.87325069813,3265.78210970487,7.73554363075027,0.00854487543987478,0.985943084378825,TRUE
1.69645479080557,NA,0.0209238394245768,NA,0.0377339358932125,-0.00246957848959137,NA,NA,7,-1626.96449761761,3267.95114275351,9.90457667939108,0.00288872496208226,0.988831809340907,FALSE
2.24122639978773,-0.00221210188862077,0.0238143644300623,NA,0.0374929951885793,-0.00241604357840477,NA,NA,8,-1626.02734764172,3268.0831762961,10.0366102219796,0.00270417924248877,0.991535988583396,FALSE
1.31608733044342,-0.00231863355763182,0.0582379327278278,-0.000277630922796465,0.0223635996638829,NA,NA,NA,8,-1626.46037713588,3268.94923528442,10.9026692103052,0.00175377209263483,0.993289760676031,FALSE
0.741458253568933,NA,0.0555364342085402,-0.000281553254003783,0.022261154633011,NA,NA,NA,7,-1627.51223272922,3269.04661297674,11.0000469026213,0.00167042837175004,0.994960189047781,FALSE
1.70698509424185,NA,0.0209304719754583,NA,0.0377466089968335,-0.00249760013980277,-0.000668004726235784,NA,8,-1626.90472220451,3269.83792542168,11.791359347566,0.00112459602366577,0.996084785071447,FALSE
2.248484189028,-0.00220209686148564,0.0238070321391216,NA,0.0375057797559476,-0.00244210282412379,-0.000615203637337937,NA,9,-1625.97664783602,3269.98890398064,11.9423379065288,0.00104282627736296,0.99712761134881,FALSE
2.91118541704875,-0.00254933094350774,0.0239374242644112,NA,0.0220990625229414,NA,-0.0736339705554829,0.00241849323142436,9,-1626.34312811298,3270.72186453457,12.6752984604559,0.00072285569020792,0.997850467039018,TRUE
1.31652558583895,-0.00231824441250304,0.0582358890263238,-0.000277617979553536,0.0223563182770271,NA,-2.96627833290503e-05,NA,9,-1626.46025861771,3270.95612554402,12.9095594699015,0.000642957804297355,0.998493424843315,FALSE
0.742755922722283,NA,0.0555323626297349,-0.000281516226969022,0.022243486576175,NA,-7.2143753215655e-05,NA,8,-1627.51153195096,3271.05154491458,13.0049788404667,0.000613002744829364,0.999106427588144,FALSE
2.2763275790942,NA,0.0205861302431482,NA,0.0219794403468284,NA,-0.0724179311047568,0.00237694916412269,8,-1627.59392125882,3271.2163235303,13.1697574561858,0.000564522423613543,0.999670950011758,TRUE
2.31895630162126,-0.00241938197575129,0.0238945803919046,NA,0.0222993965927693,NA,NA,NA,7,-1630.08314268004,3274.18843287836,16.1418668042475,0.000127730864821875,0.99979868087658,FALSE
1.7243701111467,NA,0.0207193803459499,NA,0.0221939611796151,NA,NA,NA,6,-1631.20917452698,3274.43495640865,16.3883903345313,0.000112918200431719,0.999911599077012,FALSE
2.32004472417603,-0.00241834443509532,0.023893711522901,NA,0.022279118107009,NA,-8.25776941580001e-05,NA,8,-1630.08222256306,3276.19292613878,18.1463600646657,4.68841095054248e-05,0.999958483186517,FALSE
1.72644071858307,NA,0.0207201975431462,NA,0.0221627278608663,NA,-0.000127506682997786,NA,7,-1631.20698135422,3276.43611022674,18.3895441526233,4.15163264184933e-05,0.999999999512936,FALSE
2.00012904689186,0.00479863149862895,NA,NA,0.0387498950421369,-0.00269853093251101,-0.0797022829753116,0.00259534633049942,9,-1640.70382415469,3299.44325661799,41.3966905438706,4.19064195702677e-10,0.999999999932,TRUE
1.36458444920729,0.00489862656564253,NA,NA,0.0378009364051896,-0.00248663434512572,NA,NA,7,-1645.03332286583,3304.08879324996,46.0422271758412,4.1069091374643e-11,0.999999999973069,FALSE
1.37368114407717,0.00490744748812993,NA,NA,0.0378162209220665,-0.00251758038352414,-0.000731845778218654,NA,8,-1644.96214957387,3305.95278016041,47.9062140862898,1.6171692684774e-11,0.99999999998924,FALSE
2.02398687457646,0.00460621076765513,NA,NA,0.0219365130679675,NA,-0.0729762479786241,0.00239350788467105,8,-1645.65849359381,3307.34546820028,49.2989021261619,8.06003846421015e-12,0.9999999999973,TRUE
1.43930957385834,0.00471715621064973,NA,NA,0.0221611920421102,NA,NA,NA,6,-1649.29531761747,3310.60724258962,52.5606765154998,1.57779946732511e-12,0.999999999998878,FALSE
1.44182722920493,0.00471879377144252,NA,NA,0.0221162110069543,NA,-0.000183571364009765,NA,7,-1649.2908077005,3312.60376291929,54.5571968451745,5.81450735231453e-13,0.99999999999946,FALSE
3.57928609035223,NA,NA,NA,0.0380729796842785,-0.00253893137981494,-0.0826123827121314,0.00269524936434075,8,-1648.49151310109,3313.01150721483,54.9649411407172,4.74211820442925e-13,0.999999999999934,TRUE
2.9556172661293,NA,NA,NA,0.0370759430320052,-0.00232225909131532,NA,NA,6,-1653.13537365819,3318.28735467106,60.2407885969415,3.39106923202899e-14,0.999999999999968,FALSE
3.54213543993699,NA,NA,NA,0.0222448986032926,NA,-0.0761815333451802,0.0025018805791767,7,-1652.8862616581,3319.79467083449,61.7481047603737,1.59597877110076e-14,0.999999999999984,TRUE
2.96542762937923,NA,NA,NA,0.0370875227286824,-0.00234743811284933,-0.000599834592130185,NA,7,-1653.08754893317,3320.19724538463,62.1506793105123,1.30499593072915e-14,0.999999999999997,FALSE
2.9703078147184,NA,NA,NA,0.0224618842162665,NA,NA,NA,5,-1656.86023473514,3323.73232952167,65.6857634475514,2.22830887782845e-15,0.999999999999999,FALSE
2.97182544365382,NA,NA,NA,0.0224395287867209,NA,-9.13190995051882e-05,NA,6,-1656.8591184398,3325.73484423428,67.6882781601644,8.18718955844415e-16,1,FALSE
1.52765381403107,NA,0.0542766372027242,-0.000270512797030815,NA,NA,-0.0854666916977192,0.00267055116690308,8,-1674.12522194921,3364.27892491109,106.232358836971,3.49457263509292e-24,1,TRUE
1.99341366062978,-0.0018549821697219,0.0564468422912599,-0.000267227102896693,NA,NA,-0.0864041243229613,0.00270191849841516,9,-1673.45075490183,3364.93711811227,106.890552038151,2.51460186960275e-24,1,TRUE
2.47114066071031,NA,0.0208041247088851,NA,NA,NA,-0.0851454667935935,0.00265862121695921,7,-1677.57043985086,3369.16302722001,111.116461145897,3.03965805686395e-25,1,TRUE
2.95780759254306,-0.00195784692504617,0.0234077307580234,NA,NA,NA,-0.0861388400966655,0.00269188756765431,8,-1676.83047220994,3369.68942543255,111.64285935843,2.33624729402309e-25,1,TRUE
0.913732353206004,NA,0.0543222252353716,-0.000269559964255687,NA,NA,-0.00428578905953616,NA,7,-1678.58184380448,3371.18583512726,113.139269053141,1.1055479276251e-25,1,FALSE
1.33625601784043,-0.00170792782789136,0.0563187949874927,-0.000266572375272746,NA,NA,-0.00427103049245487,NA,8,-1678.01059268743,3372.04966638753,114.003100313412,7.17792638501998e-26,1,FALSE
0.841525493247598,NA,0.054515894810936,-0.000271322059048385,NA,NA,NA,NA,6,-1681.11583688459,3374.24828112386,116.201715049742,2.39097962970394e-26,1,FALSE
1.26965636342666,-0.00173039942390192,0.0565391462522482,-0.00026825652560132,NA,NA,NA,NA,7,-1680.52824212895,3375.0786317762,117.032065702083,1.57858336859797e-26,1,FALSE
1.85708498265947,NA,0.0209600934469561,NA,NA,NA,-0.00432740062992917,NA,6,-1681.99530818267,3376.00722372002,117.960657645905,9.92261964727297e-27,1,FALSE
2.30008109442403,-0.00180892743077564,0.023360254041059,NA,NA,NA,-0.00431094750525929,NA,7,-1681.36433203144,3376.75081158117,118.704245507053,6.84160965212512e-27,1,FALSE
1.79030388010412,NA,0.0209367895017263,NA,NA,NA,NA,NA,5,-1684.58374113331,3379.17934231801,121.132776243898,2.0314659286555e-27,1,FALSE
2.2393209795575,-0.00183370843569158,0.023374861214,NA,NA,NA,NA,NA,6,-1683.93403588794,3379.88467913057,121.838113056457,1.42773498006638e-27,1,FALSE
2.09023421047886,0.0050362034309026,NA,NA,NA,NA,-0.0854615032950044,0.00266757093503143,7,-1695.01440176025,3404.05095103879,146.004384964673,8.07250515599391e-33,1,TRUE
1.44161935873566,0.00516510491518198,NA,NA,NA,NA,-0.0043717711358034,NA,6,-1699.43161499096,3410.8798373366,152.833271262488,2.65542789238318e-34,1,FALSE
1.37876760328511,0.00514675686762466,NA,NA,NA,NA,NA,NA,5,-1702.05282971665,3414.1175194847,156.070953410583,5.26115100678481e-35,1,FALSE
3.75354116480311,NA,NA,NA,NA,NA,-0.089181063964414,0.00279089224147948,6,-1703.72313460543,3419.46287656554,161.41631049142,3.63371804159622e-36,1,TRUE
3.11879600508994,NA,NA,NA,NA,NA,-0.00434244187987738,NA,5,-1708.56396233166,3427.13978471471,169.093218640594,7.82225197443788e-38,1,FALSE
3.0504023294121,NA,NA,NA,NA,NA,NA,NA,4,-1711.15095338838,3430.30981191511,172.263245840991,1.60313147630977e-38,1,FALSE
