"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","Year","df","logLik","AICc","delta","weight","cw"
-0.750039428812235,-0.209699165764073,0.000109613135082247,0.00176876856888444,NA,-0.0596083554427979,-0.00174288903439931,NA,9,-217.659954578998,453.341376063183,181.246746418118,3.1787405547454e-40,1
-0.290568003447693,-0.208850172519314,NA,0.00181180537297397,NA,-0.00223338558656813,NA,NA,7,-233.260700399009,480.534754798256,208.44012515319,3.95628817757527e-46,1
-0.290672769710546,-0.208781864057682,-7.59223636290952e-06,0.00181180483629955,NA,-0.00223336152146311,NA,NA,8,-233.260697206249,482.538565888769,210.443936243703,1.45266632339149e-46,1
-0.250693766449461,-0.208925132839685,NA,0.00176253081136048,NA,NA,NA,NA,6,-236.543274819949,485.09656394605,213.001934300984,4.04299913173456e-47,1
-0.251961526683788,-0.208088570345064,-9.35549495688374e-05,0.00176252804763245,NA,NA,NA,NA,7,-236.542791962602,487.098937925442,215.004308280376,1.48557185579525e-47,1
25.0700150170736,-0.0622930100437393,NA,NA,NA,-0.0648709191052499,-0.00195711650092692,-0.0134423001485919,8,-244.998934404259,506.015040284788,233.920410639722,1.15961607268102e-51,1
25.0722325789619,-0.065893580971767,0.000373873189968845,NA,NA,-0.0648775731843998,-0.00195727856722027,-0.0134401966948147,9,-244.988601156441,507.99866921807,235.904039573005,4.30105183191839e-52,1
32.8289715105298,NA,NA,NA,NA,-0.0647300787899809,-0.00195370322881684,-0.0175372955278733,7,-251.426654368624,516.866662737487,244.772033092422,5.10404330812416e-54,1
25.5377095376641,-0.0621673989806977,NA,NA,NA,NA,NA,-0.013412716338587,6,-264.441595622691,540.893205551534,268.798575906469,3.09468798696109e-59,1
25.5109511540749,-0.062238921190234,NA,NA,NA,-0.000397936967227771,NA,-0.0134022858451627,7,-264.337426643346,542.68820728693,270.593577641864,1.26135459816476e-59,1
25.5401224495932,-0.0650577744278288,0.000300281034914325,NA,NA,NA,NA,-0.0134113223253099,7,-264.434843217696,542.88304043563,270.788410790564,1.14427316727824e-59,1
25.5133116417525,-0.065250075503458,0.000312750089095737,NA,NA,-0.000399045187281969,NA,-0.013400763902118,8,-264.330104425011,544.677380326292,272.582750681227,4.6654523422098e-60,1
33.2782947695898,NA,NA,NA,NA,NA,NA,-0.017498808784598,5,-270.901560591319,551.810273405788,279.715643760722,1.31827405633135e-61,1
33.26177426906,NA,NA,NA,NA,-0.000368544964323796,NA,-0.0174935100801172,6,-270.811680838535,553.633375983221,281.538746338156,5.29814708181184e-62,1
-2.0092698226075,NA,NA,0.00655355443478724,-4.02738149282759e-05,-0.0682901107884799,-0.00199066650007328,NA,8,-281.447858774423,578.912889025117,306.818259380051,1.71690988447488e-67,1
-1.47272009539437,NA,NA,0.00622474068740211,-3.71153510330358e-05,-0.00270577978741314,NA,NA,7,-302.50455384915,619.022461698539,346.927832053474,3.35015159309595e-76,1
-0.701121879641238,-0.206320204166958,NA,NA,NA,-0.0655781635681646,-0.00197355296220073,NA,7,-302.906103769117,619.825561538473,347.730931893407,2.2421958514393e-76,1
-0.702237431898244,-0.205580791379411,-8.23639400316224e-05,NA,NA,-0.0655763370231929,-0.00197350519121305,NA,8,-302.905723872907,621.828619222085,349.733989577019,8.2359764330437e-77,1
-1.42010967948353,NA,NA,0.00599074863261848,-3.5652402469005e-05,NA,NA,NA,6,-307.485808434671,626.981631175493,354.887001530427,6.26257250503863e-78,1
-1.80709467906429,NA,NA,0.0017465683591941,NA,-0.0602155753658012,-0.00176380371077062,NA,7,-311.972189782733,637.957733565705,365.863103920639,2.59013509576231e-80,1
-0.166993357306822,-0.206364956823904,NA,NA,NA,NA,NA,NA,5,-322.697378614215,655.40190945158,383.307279806514,4.22053739157568e-84,1
-0.176512528469258,-0.206325516948439,NA,NA,NA,-0.000565727575580848,NA,NA,6,-322.487660260285,656.985334826722,384.890705181657,1.91219113635243e-84,1
-0.170174445495965,-0.204298397863822,-0.000229831881764763,NA,NA,NA,NA,NA,6,-322.694370602101,657.398755510354,385.304125865288,1.55509935040915e-84,1
-0.179403197082845,-0.204441578515806,-0.000209483017067521,NA,NA,-0.000565081567816952,NA,NA,7,-322.485160444794,658.983674889826,386.889045244761,7.0403989513233e-85,1
-1.34158438244626,NA,NA,0.00178964120957186,NA,-0.00214759625884,NA,NA,6,-328.527552644216,669.065119594585,396.970489949519,4.55448595482112e-87,1
-1.30362068618935,NA,NA,0.00174228704390544,NA,NA,NA,NA,5,-331.670354013455,673.347860250059,401.253230604994,5.35123532782988e-88,1
-1.748042629165,NA,NA,NA,NA,-0.0661062813443098,-0.00199142406547732,NA,6,-398.042249430167,808.094513166487,535.999883521421,2.94164419569774e-117,1
-1.21086772390015,NA,NA,NA,NA,NA,NA,NA,4,-418.887872708387,845.780512997226,573.685883352161,1.92832066783254e-125,1
-1.21911918361943,NA,NA,NA,NA,-0.000499983705145303,NA,NA,5,-418.718103782008,847.443359787166,575.3487301421,8.39646850915053e-126,1
