"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
71.4030810268325,0.0329381258712815,NA,NA,NA,NA,NA,-0.0365764448691004,6,-4178.3807042622,8368.78888644393,106.348483762496,4.83104978435536e-24,1
62.0260270260743,NA,NA,NA,NA,NA,NA,-0.0316799259906018,5,-4179.8752687714,8369.77015820991,107.329755528472,2.95774723026458e-24,1
-0.749112638057234,0.10243600019925,-0.014356721287095,0.915308721364599,-0.327106379620101,0.0730515161513984,-0.004788491008178,NA,10,-4187.49059512605,8395.05325052069,132.612847839257,9.5676949108279e-30,1
-0.409400242076247,0.101792198610437,-0.0143815586423911,1.25384073198747,-0.429740529221541,-0.0366291687379735,NA,NA,9,-4188.62858664215,8395.31611238057,132.87570969913,8.3893360406143e-30,1
-0.0112986674034092,0.103295421742718,-0.0142847746001688,-0.261118779575956,NA,0.124863504311955,-0.00705781542044109,NA,9,-4189.20111916519,8396.46117742665,134.020774745217,4.73238288725733e-30,1
0.977883658256561,0.102636839294151,-0.014287574664748,-0.314117806458634,NA,-0.0368997438900143,NA,NA,8,-4192.09499425652,8400.23712435592,137.796721674482,7.16379942135832e-31,1
-0.850667810420599,0.10028442373512,-0.0142362074599312,NA,NA,0.203713690235374,-0.0107039749425845,NA,8,-4196.53206994391,8409.1112757307,146.670873049263,8.47512145611454e-33,1
-0.731446204740297,0.0980931902697176,-0.0144683741506069,1.23008772113406,-0.438871508326056,NA,NA,NA,8,-4201.23649750604,8418.52013085497,156.079728173534,7.67430402148148e-35,1
0.53660138152077,0.0981069412339792,-0.0142209235975131,NA,NA,-0.043246902430472,NA,NA,7,-4203.91347157218,8421.86359235902,159.423189677587,1.44216701811997e-35,1
0.683210187602951,0.0989007846866521,-0.0143708102344319,-0.37165674167771,NA,NA,NA,NA,7,-4204.82878207845,8423.69421337156,161.253810690125,5.77432544092948e-36,1
-0.0398884198951598,-0.136182050896391,NA,0.912310764015727,-0.325762339275302,0.0716378984713923,-0.00472269390099912,NA,9,-4210.87136309054,8439.80166527735,177.361262595916,1.83574568885076e-39,1
0.296586454948765,-0.137198718049083,NA,1.24445886371484,-0.426449962800041,-0.0364664589286098,NA,NA,8,-4211.97742386929,8440.00198358146,177.561580900021,1.6607870505679e-39,1
0.692809791070026,-0.134258959219761,NA,-0.258990597546118,NA,0.123131355106864,-0.0069790223493058,NA,8,-4212.57254127128,8441.19221838543,178.751815703998,9.15920429779282e-40,1
1.66897082002418,-0.134983410757319,NA,-0.310837224596266,NA,-0.036716220588732,NA,NA,7,-4215.39620382246,8444.82905685957,182.388654178138,1.48637470423238e-40,1
-0.140262296945564,-0.136429352297129,NA,NA,NA,0.201018934471674,-0.010581569959065,NA,7,-4219.8199328537,8453.67651492205,191.236112240616,1.78208000734079e-42,1
0.0821129866642366,0.0925326066844964,-0.0143017287418432,NA,NA,NA,NA,NA,6,-4221.77325310473,8455.573984129,193.133581447561,6.9007611358315e-43,1
-0.01923980546524,-0.14221614462573,NA,1.21839448759568,-0.434695263368837,NA,NA,NA,7,-4224.53037659007,8463.09740239481,200.656999713372,1.604011493831e-44,1
1.22811806943125,-0.138354971970575,NA,NA,NA,-0.0429137736287971,NA,NA,6,-4227.00625594971,8466.03998981895,203.599587137516,3.68326304412519e-45,1
1.37763394629095,-0.139979640979746,NA,-0.367412679920247,NA,NA,NA,NA,6,-4228.05948628113,8468.14645048178,205.706047800348,1.28475588129662e-45,1
0.779663061857957,-0.145079935081317,NA,NA,NA,NA,NA,NA,5,-4244.657255075,8499.33413081711,236.893728135676,2.17021058787874e-52,1
-1.04271366728242,NA,NA,0.646503162444217,-0.259757398179933,0.0891251741722216,-0.00564612195327086,NA,8,-4274.49400182213,8565.03513948714,302.594736805704,1.17411089358237e-66,1
-0.444311767852909,NA,NA,-0.28720639431043,NA,0.130147051902071,-0.00744872876967417,NA,7,-4275.58879115798,8565.21423153062,302.773828849187,1.07354381555332e-66,1
-0.654294450234572,NA,NA,1.04296804270004,-0.379744131419355,-0.039877404760874,NA,NA,7,-4276.09045915438,8566.21756752342,303.777164841982,6.50052049407164e-67,1
0.584739761978614,NA,NA,-0.341144328143841,NA,-0.0401722992777895,NA,NA,6,-4278.83504365219,8569.6975652239,307.257162542468,1.14097527318206e-67,1
-1.38548182078832,NA,NA,NA,NA,0.215850042313264,-0.0114159848464979,NA,6,-4284.75429985277,8581.53607762507,319.095674943637,3.06602666637999e-70,1
-1.05799848101778,NA,NA,1.02262199177164,-0.390421376407725,NA,NA,NA,6,-4291.46706747241,8594.96161286434,332.521210182909,3.72612990935891e-73,1
0.0655653456558891,NA,NA,NA,NA,-0.0467593301235384,NA,NA,5,-4293.16326944475,8596.34615955661,333.905756875176,1.86469367648882e-73,1
0.213134973034664,NA,NA,-0.400867003884791,NA,NA,NA,NA,5,-4294.35430481736,8598.72823030182,336.287827620383,5.66692425695493e-74,1
-0.488852446372686,NA,NA,NA,NA,NA,NA,NA,4,-4314.58083405891,8637.1747442865,374.734341605061,2.53976171357886e-82,1
