"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
3.38536924433742,0.133726575221949,-0.00126442717509916,-0.0534322603720052,NA,-0.28034971798952,0.015058898588324,NA,9,-3406.45520130571,6830.93849249906,0,0.46794389712716,0.46794389712716
4.99937302620115,0.135033050133869,-0.00127323475698692,-0.0527405797410436,NA,-0.282636583827173,0.0151800467845742,-0.000832365943969192,10,-3406.09712972968,6832.22859690279,1.29010440372986,0.24549981874712,0.71344371587428
2.8614081418913,0.133728043395348,-0.00126443566648691,-0.0123619766639454,-0.00080951706995981,-0.279697048710494,0.0150251013016101,NA,10,-3406.45484703882,6832.94403152106,2.00553902200227,0.17167083612323,0.88511455199751
5.06351703319047,0.135033052386013,-0.00127323495030033,-0.0577510521989677,9.87611046730227e-05,-0.2827165042119,0.0151841857867959,-0.00083247997116107,11,-3406.09712446239,6834.23546028912,3.29696779006463,0.0900049362245778,0.975119488222088
1.830864791498,0.133906976022615,-0.00126450817448091,-0.0499494323214016,NA,0.0176386795512348,NA,NA,8,-3411.44542664408,6838.91332169197,7.9748291929136,0.00867923867299908,0.983798726895087
-14.0446927511621,0.133939684659401,-0.00126476318267905,1.2025439324774,-0.0246919673352941,0.0171473654323848,NA,NA,9,-3411.09288852855,6840.21386694475,9.27537444569316,0.00452972480386855,0.988328451698955
3.24586256480381,0.135062057228053,-0.00127229696427244,-0.0493111599758845,NA,0.0177367301672251,NA,-0.000735452493179444,9,-3411.16604023999,6840.36017036761,9.42167786855862,0.00421019715396817,0.992538648852923
1.85214510705766,0.133072634260219,-0.00125907698869558,NA,NA,-0.248989725178054,0.0138548324044378,NA,8,-3412.47783374071,6840.97813588523,10.0396433861752,0.00309109908223525,0.995629747935159
-12.3103219983363,0.135060506949983,-0.00127231809676391,1.17474563701411,-0.0241317232149529,0.0172537360741191,NA,-0.000714229537824629,10,-3410.82940987114,6841.6931571857,10.7546646866485,0.00216196183726847,0.997791709772427
3.83751717602435,0.134674473100659,-0.00126995355587392,NA,NA,-0.252233914438728,0.0140195442325944,-0.0010115229160179,9,-3411.95230017146,6841.93269023055,10.9941977314957,0.00191793587962594,0.999709645652053
0.506831711862123,0.133279877121716,-0.00125947790383445,NA,NA,0.0247192311818862,NA,NA,7,-3416.7268694326,6847.47121156411,16.5327190650551,0.000120270594367435,0.99982991624642
2.28011846127196,0.134723681817082,-0.0012692811363082,NA,NA,0.0247281925274011,NA,-0.000910788354715152,8,-3416.30068263406,6848.62383367192,17.6853411728662,6.75881791658157e-05,0.999897504425586
2.625077732503,0.13385855016664,-0.00126218099371918,-0.0744497274230917,NA,NA,NA,NA,7,-3417.84946630651,6849.71640531194,18.7779128128805,3.91400908586162e-05,0.999936644516445
-21.0261005267377,0.133909097668119,-0.00126265597533921,1.78991493990145,-0.0367345201782457,NA,NA,NA,8,-3417.06088714505,6850.14424269391,19.2057501948584,3.16022585882758e-05,0.999968246775033
3.85052793329369,0.134853214474456,-0.00126884538173104,-0.0740131216510894,NA,NA,NA,-0.000634986640017136,8,-3417.63999272182,6851.30245384745,20.3639613483901,1.77098860150986e-05,0.999985956661048
-19.5880132065684,0.134860012263469,-0.00126902408374026,1.76937930539471,-0.0363216670560115,NA,NA,-0.000607434039527138,9,-3416.86916253129,6851.76641495023,20.8279224511716,1.40432585790687e-05,0.999999999919627
0.759456195706044,0.132659894815495,-0.00125113098961649,NA,NA,NA,NA,NA,6,-3432.3863116215,6876.78572572311,45.8472332240563,5.18314773582354e-11,0.999999999971459
2.48818900233164,0.134064474836088,-0.00126063577998549,NA,NA,NA,NA,-0.00088784735623549,7,-3431.98077958002,6877.97903185894,47.040539359883,2.85410832777914e-11,1
-13.3825810555908,0.0387991313259594,NA,-0.0327704731539608,NA,-0.248282960171285,0.0135069192793793,0.00872679648986837,9,-3741.72202828247,7501.47214645259,670.533653953535,1.16321733690678e-146,1
-11.1507505048931,0.0387988663364302,NA,-0.206782789661125,0.00342981856304834,-0.25109484600328,0.0136524402151969,0.00872087745508817,10,-3741.71561715303,7503.46557174947,672.527079250418,4.29332794401755e-147,1
-14.0295835033835,0.0387344376011142,NA,NA,NA,-0.228336154870473,0.0127280381739698,0.00857410685028354,8,-3744.05200468945,7504.12647778271,673.18798528365,3.08517740111044e-147,1
-14.9526502069916,0.038874305091451,NA,-0.0293681256381446,NA,0.0190535259059432,NA,0.00881304188303867,8,-3745.92606370936,7507.87459582253,676.936103323475,4.73572690935102e-148,1
-27.4505122138295,0.0388713108881983,NA,0.952311309131766,-0.0193531788666582,0.0186679436173432,NA,0.0088411581986039,9,-3745.70672538583,7509.4415406593,678.503048160244,2.16336053258561e-148,1
-15.4548754076987,0.0388122944661221,NA,NA,NA,0.0231387146256956,NA,0.00867115786422295,7,-3747.80572035341,7509.62891340572,678.690420906669,1.96988751394729e-148,1
-14.2221085390477,0.0389331217436707,NA,-0.0558817285352966,NA,NA,NA,0.00887840113395492,7,-3753.81544827065,7521.64836924021,690.709876741157,4.83559316726716e-151,1
-35.5585404576238,0.0389260262734645,NA,1.61901594402534,-0.0330014882934336,NA,NA,0.00892387135650689,8,-3753.17079183033,7522.36405206447,691.425559565418,3.38096912309927e-151,1
3.66078762385436,0.0451252515924558,NA,-0.029111998442123,NA,-0.255642590091445,0.0138919636290136,NA,8,-3757.4400625695,7530.9025935428,699.964101043748,4.73064633019877e-153,1
2.82040338430308,0.044947189666394,NA,NA,NA,-0.237837573268386,0.0131959384850932,NA,7,-3759.28778794012,7532.59304857914,701.654556080086,2.03162165680323e-153,1
9.46439489235501,0.0451117407094351,NA,-0.483969649428408,0.00896523229059077,-0.262981568489248,0.0142717785026878,NA,9,-3757.3960652706,7532.82022042885,701.881727929795,1.81348134873268e-153,1
-15.0412927372026,0.0388164409930513,NA,NA,NA,NA,NA,0.00857857896290297,6,-3762.20864989663,7536.43040227338,705.491909774326,2.98244241070686e-154,1
2.2183522778056,0.0452943944444385,NA,-0.0255877109420028,NA,0.0193151409332538,NA,NA,7,-3761.90333063955,7537.82413397801,706.885641478953,1.48568614110043e-154,1
1.53911617979555,0.0451289819121707,NA,NA,NA,0.0228781053820808,NA,NA,6,-3763.33732703292,7538.68775654596,707.749264046906,9.6470341142801e-155,1
-7.2976114095036,0.0453095728685515,NA,0.725168150000965,-0.0148005190439635,0.0190205697817231,NA,NA,8,-3761.77451225501,7539.57149291382,708.633000414768,6.20144505641815e-155,1
3.08605069800014,0.0454692831590815,NA,-0.052437485586461,NA,NA,NA,NA,6,-3770.03996456972,7552.09303161956,721.1545391205,1.18433705600744e-157,1
-15.3745480334372,0.0454937736483207,NA,1.40276947055213,-0.0286725397844706,NA,NA,NA,7,-3769.551318199,7553.12010909691,722.181616597858,7.08676901092448e-158,1
1.76678670879191,0.0451283213596317,NA,NA,NA,NA,NA,NA,5,-3777.46750624984,7564.94436995446,734.005877455403,1.91797373643209e-160,1
-53.644443641294,NA,NA,-0.0276048411671674,NA,-0.271414756493646,0.0147665259047011,0.0296333975811847,8,-3927.7013447583,7871.4251579204,1040.48666542135,5.38747346857244e-227,1
