"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
-169.33598433213,NA,NA,13.8502465721663,-0.277206292991898,0.0443059473048201,NA,NA,7,-2872.85034627572,5759.72272678319,580.73734206282,7.84288551381669e-127,1
37.5592908570329,NA,NA,-0.297366279847594,NA,NA,NA,-0.0130636216540648,6,-2876.57573673036,5765.16799588401,586.182611163639,5.15288813019527e-128,1
7.64486970165182,0.0404011432811251,-0.000541905463026668,NA,NA,-0.950874506651613,0.0526118831518658,NA,8,-2894.49380746283,5805.01595022673,626.030565506354,1.14598087773663e-136,1
11.3950631046299,0.0394147959045293,-0.000500564456069429,-0.315435434181584,NA,NA,NA,NA,7,-2895.90218370998,5805.82640165171,626.841016931342,7.64170168915665e-137,1
9.58624853907732,-0.00218440360725099,NA,-0.234167697737755,NA,0.0482474158379745,NA,NA,7,-2903.79225369372,5821.60654161919,642.621156898814,2.86138452632264e-140,1
-182.971174245751,-0.0018421601207457,NA,15.0329402405103,-0.301822893598735,NA,NA,NA,7,-2904.07089476226,5822.16382375627,643.178439035902,2.1655287095002e-140,1
-183.295229624761,NA,NA,15.0530679857262,-0.302241289145537,NA,NA,NA,6,-2905.25171762204,5822.51995766737,643.534572946998,1.81230149856072e-140,1
9.52475267745612,NA,NA,-0.235546112632541,NA,0.0480624873392161,NA,NA,6,-2905.30214356114,5822.62080954557,643.635424825195,1.72318038526292e-140,1
94.4571239225038,0.0590067350735447,-0.000320004346206193,NA,NA,NA,NA,-0.0464254141375883,7,-2904.97629092584,5823.97461608343,644.989231363054,8.75700077183812e-141,1
34.7305596243213,NA,NA,NA,NA,0.0842291111622833,NA,-0.0158550797512989,6,-2911.12295222068,5834.26242686466,655.277042144283,5.10958539059255e-143,1
106.862101533973,0.0369038503027504,NA,NA,NA,NA,NA,-0.0525252514262187,6,-2928.65942312082,5869.33536866492,690.349983944549,1.23706670265448e-150,1
11.9809260116592,-0.00199567086123457,NA,-0.310029349853925,NA,NA,NA,NA,6,-2941.72222774311,5895.46097790951,716.475593189133,2.62596632090025e-156,1
8.39379348105803,-0.00402413670881717,NA,NA,NA,-0.945983115908419,0.0522547508540371,NA,7,-2940.75812140974,5895.53827705122,716.552892330851,2.52641014395271e-156,1
11.923971857494,NA,NA,-0.311320226619136,NA,NA,NA,NA,5,-2943.11408918719,5896.2399777844,717.254593064028,1.77881784758875e-156,1
8.12295748681445,NA,NA,NA,NA,-0.927688373922492,0.0513260789684765,NA,6,-2945.09206332779,5902.20064907886,723.215264358491,9.03208783674062e-158,1
2.55991422079302,0.0409338130870955,-0.000539762102227932,NA,NA,0.0857958285884103,NA,NA,7,-2947.0485960169,5908.11922626556,729.133841545189,4.68366091769876e-159,1
3.34228138547446,-0.00335383866055427,NA,NA,NA,0.0836401436180265,NA,NA,6,-2992.83740509097,5997.69133260523,818.70594788486,1.66054132491621e-178,1
3.19110942153091,NA,NA,NA,NA,0.0836313194655799,NA,NA,5,-2995.92982535463,6001.87145011929,822.88606539892,2.05375532774549e-179,1
34.5810991346124,NA,NA,NA,NA,NA,NA,-0.0153622385913099,5,-3054.29705024318,6118.60589989638,939.62051517601,9.20417802224845e-205,1
3.49242370705606,0.0360901129238797,-0.000482282610740978,NA,NA,NA,NA,NA,6,-3096.66700424245,6205.35053090819,1026.36514618782,1.34161442265741e-223,1
4.18811854730887,-0.00378553820486442,NA,NA,NA,NA,NA,NA,5,-3135.67341822783,6281.35863586569,1102.37325114531,4.19447332581598e-240,1
4.01763759469898,NA,NA,NA,NA,NA,NA,NA,4,-3140.10205375617,6288.21197223905,1109.22658751867,1.36299528070245e-241,1
