"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
-172.014419852057,0.107255682853858,-0.00080290519426134,15.9779610886144,-0.32334246301894,-1.18662150233852,0.0682656945684882,-0.00979816470858931,11,-6816.46872512517,13654.9741832405,0,0.999999999964369,0.999999999964369
38.102280027666,0.106889921815463,-0.000797800755737191,-0.431519410444532,NA,-1.44920463667623,0.081869821437366,-0.0101547547348935,10,-6841.54829788613,13703.1272023388,48.153019098294,3.49707349257253e-11,0.999999999999339
-202.442901757557,0.0952952596635418,-0.000778847789580884,16.8617874334959,-0.341010738493402,-1.12748611023067,0.0651690207676168,NA,10,-6845.51712906318,13711.0648646929,56.0906814524114,6.60789722302389e-13,1
-251.668250200767,0.107337001974075,-0.000800335679667173,21.6315167912375,-0.43450283869134,0.159717140013327,NA,-0.00919141969048518,10,-6860.09767184107,13740.2259502486,85.2517670081779,3.07477971951454e-19,1
18.4369184588792,0.094416361301363,-0.000772530442343365,-0.44522939382936,NA,-1.40255108874608,0.0794155466180288,NA,9,-6873.21744132092,13764.4599208947,109.485737654273,1.68063786799639e-24,1
-277.312085878824,0.096071029246808,-0.000777698315435288,22.2543391466312,-0.447017868985377,0.157955168734642,NA,NA,9,-6885.22611557144,13788.4772693958,133.503086155319,1.02370113035867e-29,1
28.6043907629772,0.106858322636982,-0.000792305282120929,-0.41615723796739,NA,0.16789469494941,NA,-0.00955376230241863,9,-6907.84926137003,13833.7235609929,178.749377752481,1.53131945169516e-39,1
10.3331006664542,0.0950713855770335,-0.0007685462646242,-0.429308643703108,NA,0.166243651992779,NA,NA,8,-6935.4340871216,13886.8882020596,231.914018819165,4.37029421565574e-51,1
-176.336890420181,0.0480192597007768,NA,16.1062375842306,-0.325697353729568,-1.14527684613787,0.0660739179812946,-0.0081669531862002,10,-6943.16407599305,13906.3587585526,251.384575312148,2.58543160333501e-55,1
-201.142734682175,0.0397938703134711,NA,16.7983292528341,-0.339537395853687,-1.10147028523168,0.0637876151986231,NA,9,-6961.08723339744,13940.1995050478,285.225321807304,1.15906640980437e-62,1
35.3969775502648,0.0480316959453066,NA,-0.422874948004699,NA,-1.41205705184738,0.0798902461744532,-0.0085653678913774,9,-6968.22502194788,13954.4750821486,299.500898908193,9.2088657037e-66,1
-255.136166167946,0.048262763877067,NA,21.7082522265082,-0.435835844435441,0.158020982075851,NA,-0.00755884591296304,9,-6984.0381154204,13986.1012690937,331.127085853239,1.24930046781367e-72,1
18.7904999813783,0.0393527326895373,NA,-0.433974569586406,NA,-1.37774210785975,0.0780925900750338,NA,8,-6988.23047323836,13992.4809742931,337.506791052676,5.1443619870165e-74,1
-275.8858453246,0.0406217584758288,NA,22.191020585575,-0.445541295450817,0.156856237527743,NA,NA,8,-6999.18703515715,14014.3940981307,359.419914890261,8.97340229595477e-79,1
28.6976424689455,0.104814594686473,-0.000784113904327551,NA,NA,-1.23229902230726,0.0741590446877956,-0.0116048059783186,9,-7012.25066464982,14042.5263675525,387.55218431206,6.98413220760802e-85,1
26.0730313996492,0.048365662945158,NA,-0.406872878541576,NA,0.166232561378741,NA,-0.00796749839939249,8,-7031.50852417788,14079.0370761722,424.062892931708,8.23972675488447e-93,1
10.7945492848841,0.0402526484716741,NA,-0.417454447837166,NA,0.165149224424094,NA,NA,7,-7048.62272662027,14111.2610282649,456.286845024419,8.29030522694174e-100,1
5.74019232065693,0.0906609298159943,-0.000754385497461116,NA,NA,-1.16397994548051,0.0706994643877981,NA,8,-7054.51976766263,14125.0595631417,470.085379901217,8.36097149384501e-103,1
