"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-1.10893123641443,0.00383898476730051,NA,0.294355916475218,-0.0440362206577202,0.0013455950520232,NA,8,53.2900125422411,-90.5021030065602,0,0.275568868221397,0.275568868221397
-5.11440348760412,0.0273780831836101,-3.43492894989276e-05,0.295975430286731,-0.0441441875519322,0.00135468222602852,NA,9,54.1485510038719,-90.1996466747715,0.302456331788676,0.236893200046678,0.512462068268076
-0.448943503058906,NA,5.54332673408074e-06,0.293990165095656,-0.0440104218912842,0.00134414081622701,NA,8,52.9920941979117,-89.9062663179013,0.595836688658892,0.204571843842618,0.717033912110694
-1.1189703946926,0.0038377194305881,NA,0.300131973657586,-0.0446706838318368,0.00129079655755606,2.5693028684647e-07,9,53.2955490375862,-88.4936427422,2.00846026436022,0.100948192588264,0.817982104698958
-5.12486256476788,0.0273788623906608,-3.43522706450494e-05,0.301791907449518,-0.0447830961098694,0.00129948650036408,2.58787305806007e-07,10,54.1541573992527,-88.1891382004555,2.31296480610472,0.0866914419108703,0.904673546609828
-0.459296579939462,NA,5.54145720554958e-06,0.299822046489557,-0.0446510112228291,0.00128881787658791,2.59393192421206e-07,9,52.9977396395352,-87.898023946098,2.60407906046214,0.0749482625269846,0.979621809136813
-0.0438914343556911,0.00380180365496258,NA,-0.138804922077342,NA,0.0013448495055034,NA,7,48.1716724968173,-82.2827717107791,8.2193312957811,0.00452298387265414,0.984144793009467
-3.98845948218159,0.0269985845000613,-3.38516256332396e-05,-0.138243725902647,NA,0.00135394623146366,NA,8,49.0129340508738,-81.9479460238255,8.55415698273464,0.00382576742592261,0.98797056043539
0.609042927856483,NA,5.49025838325631e-06,-0.138918211270874,NA,0.00134338391493985,NA,7,47.8780820523989,-81.6955908219422,8.80651218461799,0.00337225439429062,0.99134281482968
-0.0989348125697563,0.00382045762720192,NA,-0.133981996105905,NA,0.00191362593881582,-2.66626054273896e-06,8,48.8775183733396,-81.6771146687572,8.82498833780301,0.00334124470538294,0.994684059535063
-4.04881235152604,0.0270477878358078,-3.3896035030945e-05,-0.133411309337458,NA,0.00192398554173764,-2.67213861294452e-06,9,49.7206054693561,-81.3437556057398,9.15834740082039,0.00282826619606232,0.997512325731126
0.557256889174244,NA,5.51731959613472e-06,-0.134102232839269,NA,0.00191133486025592,-2.66242296606427e-06,8,48.5821835256838,-81.0864449734456,9.4156580331146,0.00248682937619295,0.999999155107319
0.184252430379799,NA,NA,0.285903589897414,-0.0433638212383577,0.0013440685887356,NA,7,39.2480027685588,-64.4354322542619,26.0666707522983,6.02454867933422e-07,0.999999757562187
0.164405172585492,NA,NA,0.296858237444095,-0.0445669468037597,0.00124040733029387,4.86089556209811e-07,8,39.2680612640515,-62.458200450181,28.0439025563792,2.24168242500298e-07,0.999999981730429
1.22106338941008,NA,NA,-0.140675951288341,NA,0.00134316327684857,NA,6,34.2378666193426,-56.4303278332799,34.0717751732803,1.10062197417839e-08,0.999999992736649
