"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
14.4150292613635,-0.0865279622093778,0.000128853440258708,NA,NA,0.000397122224732605,NA,7,-1151.63923339937,2317.33923728165,0,0.242940490830552,0.242940490830552,FALSE
14.491784048963,-0.0872957694140274,0.000130005144618062,NA,NA,0.00155736754057093,-5.72537049935509e-06,8,-1150.79799640494,2317.67416870564,0.33493142399584,0.205480431929846,0.448420922760398,FALSE
14.6613423020352,-0.0878042971054565,0.000130801620218645,NA,NA,NA,NA,6,-1152.93750779961,2317.92056874455,0.581331462906746,0.181662539646409,0.630083462406806,FALSE
14.8923553880008,-0.0886720959386539,0.00013199224860705,-0.0160600280242366,NA,NA,NA,7,-1152.62817326082,2319.31711700455,1.97787972290644,0.0903667742354178,0.720450236642224,FALSE
14.4235591799885,-0.0865624399006617,0.00012890210390356,-0.000474529788544076,NA,0.000394390196694661,NA,8,-1151.63902473297,2319.3562253617,2.01698808005585,0.0886168907197995,0.809067127362023,FALSE
14.3094189967384,-0.0866128120033234,0.000129049225208776,0.0106624063916846,NA,0.00175468505854964,-6.3961860544544e-06,9,-1150.70394458005,2319.50566210959,2.1664248279435,0.0822368999368533,0.891304027298877,FALSE
14.6586310333837,-0.0885534223375641,0.000131829213070991,0.0713937104519049,-0.00889507170881855,NA,NA,8,-1152.57934607385,2321.23686804346,3.89763076181498,0.0346051023771905,0.925909129676067,FALSE
14.1886925131616,-0.0864431948790653,0.000128738277879381,0.0874053054901028,-0.00893827843818136,0.000394417188345971,NA,9,-1151.5897166265,2321.27720620249,3.93796892084583,0.0339141407684852,0.959823270444553,FALSE
14.4958584007622,-0.0867153649362444,0.000129195919758458,-0.0614714013733992,0.0074214371571822,0.00185635139220177,-6.87436279458917e-06,10,-1150.6750851578,2321.46973553299,4.13049825134703,0.0308016233258146,0.990624893770367,TRUE
-0.265858796481351,NA,2.37929202844738e-06,NA,NA,0.000417987714167596,NA,6,-1158.08622151217,2328.21799616968,10.8787588880386,0.00105489061135035,0.991679784381717,FALSE
-0.317612564539035,NA,2.41062764131129e-06,NA,NA,0.00153426809177119,-5.50896990770968e-06,7,-1157.30827288469,2328.6773162523,11.3380789706498,0.000838431021154402,0.992518215402872,FALSE
-0.502796785949262,0.00150819066721083,NA,NA,NA,0.000419501058016896,NA,6,-1158.31789956674,2328.68135227881,11.3421149971673,0.000836740762293177,0.993354956165165,FALSE
