"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-1.74352626861642,0.0052824578926503,NA,NA,NA,0.00181530320863025,NA,6,-4461.57031858053,8935.15787146554,84.7129122708502,1.68753074290502e-19,1,FALSE
-0.971046736048174,NA,7.3783553975259e-06,0.0109836601229903,0.000106924576109261,0.00425628197974733,-1.15205599196443e-05,9,-4459.17358782977,8936.38412905721,85.9391698625186,9.14056919577769e-20,1,FALSE
-1.65495073168818,0.00525855584933531,NA,-0.0153562051679971,NA,0.00172191903489763,NA,7,-4461.28509427574,8936.5931723397,86.1482131450066,8.23341618221371e-20,1,FALSE
-2.36260882744673,0.00528519269626453,NA,0.27385771866746,-0.0295284599397381,0.00170806916988887,NA,8,-4460.4547820094,8936.93912066904,86.4941614743475,6.92561497276425e-20,1,FALSE
-0.796627630417083,NA,7.29867343456371e-06,NA,NA,0.00181433517405848,NA,6,-4464.0266939135,8940.07062213147,89.6256629367781,1.44697637646671e-20,1,FALSE
-0.70891115441567,NA,7.26644474679087e-06,-0.0160268991943147,NA,0.00171684079583621,NA,7,-4463.71603146079,8941.45504670981,91.0100875151147,7.24164887383301e-21,1,FALSE
-1.40037836341154,NA,7.30300730554814e-06,0.268475146829906,-0.0290476043718784,0.00170319792878961,NA,8,-4462.91226142954,8941.85407950933,91.4091203146418,5.93182857617762e-21,1,FALSE
-27.3920281854617,0.15517718045836,-0.000215988300623718,NA,NA,NA,NA,6,-4466.37715090365,8944.77153611178,94.3265769170903,1.37933875940576e-21,1,FALSE
-0.0412669672090297,NA,NA,NA,NA,0.00393661506273427,-9.98119536651092e-06,6,-4485.51095782546,8983.0391499554,132.594190760705,6.76027209256033e-30,1,FALSE
-2.05493238803972,0.0053740400621574,NA,0.272820357620047,-0.0370591156941442,NA,NA,7,-4485.44433066217,8984.91164511257,134.46668591788,2.65067827753984e-30,1,FALSE
-0.0862773535177312,NA,NA,0.00765336879382256,NA,0.00409448473730753,-1.05224897731152e-05,7,-4485.45207375136,8984.92713129094,134.482172096254,2.63023309581349e-30,1,FALSE
-1.16188452447024,0.00534153616128245,NA,-0.0909074746786962,NA,NA,NA,6,-4486.73165184667,8985.48053799782,135.03557880313,1.99445158618949e-30,1,FALSE
-0.00231278658148355,NA,NA,-0.0288801495761572,0.00379702604994999,0.00415528225856101,-1.07903262529274e-05,8,-4485.44067525298,8986.9109071562,136.465947961511,9.75489911567161e-31,1,TRUE
0.049444509201863,NA,NA,NA,NA,0.0018837354110865,NA,5,-4489.68938676706,8989.39108122643,138.946122031739,2.82266816972598e-31,1,FALSE
-1.08238476814938,NA,7.46622653469938e-06,0.2674269898903,-0.0365569885724671,NA,NA,7,-4487.74888422918,8989.52075224659,139.075793051899,2.64546561840146e-31,1,FALSE
-0.207189024118903,NA,7.42188768714305e-06,-0.0913706678398443,NA,NA,NA,6,-4489.00194029252,8990.0211148895,139.576155694813,2.059917154156e-31,1,FALSE
0.144527813195429,NA,NA,-0.0181512841007704,NA,0.00177335022369046,NA,6,-4489.28907758474,8990.59538947394,140.150430279253,1.54577974652474e-31,1,FALSE
-0.414745085300109,NA,NA,0.213361500701603,-0.0236362359887296,0.00176269698343673,NA,7,-4488.75214668039,8991.52727714901,141.082317954319,9.70042528928901e-32,1,FALSE
-1.66181303673882,0.0055728525064036,NA,NA,NA,NA,NA,5,-4500.11258075167,9010.23746919564,159.792510000952,8.39313472856696e-36,1,FALSE
-0.668125552266283,NA,7.74419553516586e-06,NA,NA,NA,NA,5,-4502.5207559384,9015.0538195691,164.608860374414,7.55208726298985e-37,1,FALSE
0.683094634670063,NA,NA,-0.0962966873685333,NA,NA,NA,5,-4516.46683376075,9042.94597521381,192.501016019116,6.62769259900613e-43,1,FALSE
-0.054387343166584,NA,NA,0.207852388853202,-0.0309899188013018,NA,NA,6,-4515.55875831846,9043.13475094139,192.689791746699,6.03073476896581e-43,1,FALSE
0.23698448630906,NA,NA,NA,NA,NA,NA,4,-4531.56822762661,9071.14465869866,220.69969950397,4.98994822958987e-49,1,FALSE
