"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-14.4169034994872,0.0804046091971228,-0.000120774243566838,0.9476269038446,-0.117335258384931,0.0024279257919431,NA,9,-1363.79838537687,2745.67799819056,0,0.577187387431172,0.577187387431172,FALSE
-14.2050947145688,0.0803839904790037,-0.000120684993911098,0.826730079462753,-0.103891241352889,0.00356271443111693,-5.22438600586117e-06,10,-1363.10499510468,2746.30931300847,0.631314817902421,0.420948107677723,0.998135495108895,FALSE
-11.6409714335298,0.0790529973832183,-0.000118811097948225,-0.178383735017853,NA,0.00513997680903623,-1.24440945343645e-05,9,-1370.45486058796,2758.99094861274,13.3129504221724,0.000742072571217066,0.998877567680112,FALSE
-0.460994563892398,NA,-5.39069204690826e-06,0.92807216726969,-0.115927795161168,0.0023428669301075,NA,8,-1371.99725091163,2760.05945446196,14.3814562713933,0.000434933923107867,0.99931250160322,FALSE
-0.255103289612106,NA,-5.33046795954804e-06,0.808513954140785,-0.102633446828657,0.00346383057500469,-5.16134167663137e-06,9,-1371.31949332908,2760.72021409499,15.0422159044247,0.000312565579679203,0.9996250671829,FALSE
0.12822171991171,-0.00358511759290351,NA,0.928844340091474,-0.116014397208957,0.00233803029633986,NA,8,-1372.74350696656,2761.55196657183,15.8739683812664,0.0002062188665402,0.99983128604944,FALSE
0.327940547910532,-0.00354301462834056,NA,0.808650309873852,-0.102648988876705,0.00346499100665247,-5.18879300915226e-06,9,-1372.05850900018,2762.19824543718,16.5202472466135,0.000149276252214406,0.999980562301654,FALSE
-11.2907886537396,0.0786000150259011,-0.000118346587917925,-0.20496901135801,NA,0.00244039968419957,NA,8,-1375.18653783116,2766.43802830103,20.760030110464,1.79198170658144e-05,0.99999848211872,FALSE
2.05051834083014,NA,-5.35921521365554e-06,-0.18448727431591,NA,0.00502081867335601,-1.22908859598887e-05,8,-1378.49427689185,2773.05350642239,27.3755082318285,6.55844302755823e-07,0.999999137963023,FALSE
2.63829329948063,-0.00356560925636681,NA,-0.184507639774526,NA,0.00502204359829542,-1.23191682463235e-05,8,-1379.23497905405,2774.53491074681,28.8569125562435,3.12692805087908e-07,0.999999450655828,FALSE
-1.17778634163091,NA,NA,0.961690837746149,-0.119000305318685,0.00231714646026804,NA,7,-1380.34597201687,2774.74243997603,29.0644417854655,2.81873007246122e-07,0.999999732528835,FALSE
-0.938045634295042,NA,NA,0.827276862906308,-0.104061031573275,0.00357315914018895,-5.78209814399187e-06,8,-1379.4947112263,2775.0543750913,29.3763769007319,2.41166865763948e-07,0.999999973695701,FALSE
2.31935801366241,NA,-5.5433884730733e-06,-0.210773559016521,NA,0.00235463202120619,NA,7,-1383.11688679039,2780.28426952307,34.6062713325082,1.76465777090377e-08,0.999999991342278,FALSE
2.93029078503235,-0.00369497343925934,NA,-0.210867194763289,NA,0.00234957145646813,NA,7,-1383.8789316946,2781.80835933148,36.1303611409185,8.23585318392753e-09,0.999999999578132,FALSE
1.39541531265987,NA,NA,-0.179378626469116,NA,0.00515468275745435,-1.30268479923788e-05,7,-1386.8654260356,2787.7813480135,42.1033498229353,4.15614397305519e-10,0.999999999993746,FALSE
1.65703941533926,NA,NA,-0.207119863583788,NA,0.00232797293970106,NA,6,-1392.0683409496,2796.1745367888,50.496538598235,6.25363886792416e-12,1,FALSE
-14.6567641680295,0.0901598384640357,-0.000134259978128362,NA,NA,0.00861878420747753,-2.41846500303458e-05,8,-1400.03302603481,2816.13100470833,70.4530065177669,2.90162209987748e-16,1,FALSE
-10.9644467856772,0.0639967183093943,-9.68195668460125e-05,0.86612529717936,-0.119467722070467,NA,NA,8,-1407.68290137966,2831.43075539802,85.752757207455,1.38147236220782e-19,1,FALSE
0.91605388802119,NA,-4.85164957067184e-06,NA,NA,0.0086131215975983,-2.44461866814893e-05,7,-1410.27706433815,2834.6046246186,88.9266264280341,2.82582495728136e-20,1,FALSE
1.43486631736063,-0.00318915473915155,NA,NA,NA,0.00861487683852544,-2.44767107112555e-05,7,-1411.0113052863,2836.07310651489,90.3951083243264,1.3560273976886e-20,1,FALSE
0.130570591963464,NA,-4.96945134585771e-06,0.850371275678775,-0.118069040663306,NA,NA,7,-1413.04468875555,2840.13987345339,94.4618752628303,1.77493005735028e-21,1,FALSE
0.679944273666464,-0.00332469512735147,NA,0.850982850539039,-0.118122422751849,NA,NA,7,-1413.61931506352,2841.28912606933,95.6111278787648,9.99135084129587e-22,1,FALSE
0.349961776075647,NA,NA,NA,NA,0.00864608756551837,-2.48189211505393e-05,6,-1416.95460254791,2845.9470599854,100.269061794838,9.73120699989289e-23,1,FALSE
-7.75984921051537,0.0620538660212608,-9.41933580439533e-05,-0.307960429758073,NA,NA,NA,7,-1418.91373903949,2851.87797402127,106.199975830705,5.01516344889724e-24,1,FALSE
-0.542752414886462,NA,NA,0.88438007532845,-0.121067503745045,NA,NA,6,-1420.44255571172,2852.92296631303,107.244968122471,2.97418445012235e-24,1,FALSE
-14.8788006120104,0.0928634783576525,-0.000138392629075824,NA,NA,0.00368637247982349,NA,7,-1420.08362002757,2854.21773599743,108.53973780687,1.55672619752601e-24,1,FALSE
2.96566016810997,NA,-5.12453135614507e-06,-0.309995331771536,NA,NA,NA,6,-1424.01359729059,2860.06504947077,114.387051280209,8.36535250588021e-26,1,FALSE
3.53626095769905,-0.00343641781928689,NA,-0.309916333303516,NA,NA,NA,6,-1424.59714385984,2861.23214260927,115.554144418708,4.66716539163237e-26,1,FALSE
1.1641714638168,NA,-5.10984100604295e-06,NA,NA,0.00362539521603079,NA,6,-1430.83423505763,2873.70632500485,128.028326814291,9.12680771921294e-29,1,FALSE
2.34444849689736,NA,NA,-0.305174278053637,NA,NA,NA,5,-1431.98251405592,2873.99205513887,128.314056948305,7.91176521279488e-29,1,FALSE
1.7124327357761,-0.00336345186979953,NA,NA,NA,0.00362072986864427,NA,6,-1431.62194744101,2875.28174977161,129.60375158105,4.15164068826508e-29,1,FALSE
0.571425343761808,NA,NA,NA,NA,0.00357995827069793,NA,5,-1438.14834235911,2886.32371174525,140.645713554685,1.66145346709053e-31,1,FALSE
-11.4563193995798,0.0743238370536294,-0.000110535224465218,NA,NA,NA,NA,6,-1543.35318451225,3098.74422391409,353.066225723524,1.24153807638911e-77,1,FALSE
1.37568010623665,NA,-3.82719177258537e-06,NA,NA,NA,NA,5,-1550.31775430182,3110.66253563066,364.984537440095,3.20576392420754e-80,1,FALSE
1.78269004693146,-0.00250937929336498,NA,NA,NA,NA,NA,5,-1550.80057634883,3111.62817972468,365.950181534118,1.97808334606276e-80,1,FALSE
0.928647017213261,NA,NA,NA,NA,NA,NA,4,-1554.58686261688,3117.19173513921,371.513736948643,1.22499376547739e-81,1,FALSE
