"(Intercept)","dbh","I(dbh^2)","tmn","I(tmn^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
-9.63549090660973,0.456529342148946,-0.018058268407845,NA,NA,0.010344158204712,NA,NA,7,-479.054838041839,972.155093764131,90.2281225215045,1.99767476032569e-20,1
-9.52839447048433,0.454414574930299,-0.0179428357869521,NA,NA,NA,NA,NA,6,-480.505141078793,973.044331610362,91.1173603677354,1.28064641380365e-20,1
-9.63033982532721,0.456652867998317,-0.0180683714890621,-0.00106543543680867,NA,0.0103091633723412,NA,NA,8,-479.036163911524,974.130745672947,92.2037744303205,7.43904903606237e-21,1
-9.52234481363373,0.454581317367205,-0.017956154211678,-0.0013482687468465,NA,NA,NA,NA,7,-480.475231099683,974.99587987982,93.0689086371929,4.82676233801955e-21,1
95.6175211131994,0.251390505583231,NA,-0.167725025106975,0.0170651308314371,-0.239484047143493,0.0130232070848454,-0.0527199632170141,10,-505.818603092463,1031.72652815001,149.799556907381,2.31607258603519e-33,1
96.1708986716138,0.254379979195791,NA,-0.167652006264768,0.0165776900134759,0.0174974676908265,NA,-0.0536506081338126,9,-509.706006925173,1037.4850657984,155.558094555771,1.3010728184993e-34,1
93.9317402203729,0.250767199223919,NA,-0.139406652141358,0.0137191989642968,NA,NA,-0.0524421880925455,8,-513.661823722726,1043.38206529535,161.455094052723,6.82000091930873e-36,1
92.3554284583279,0.247738931246019,NA,NA,NA,-0.206951146508922,0.0108754103426623,-0.0513011400356248,8,-519.109178714302,1054.2767752785,172.349804035876,2.93784053941603e-38,1
91.7679625182603,0.246809161685293,NA,0.00349635547927903,NA,-0.224454547007599,0.0117677275800845,-0.0509625483471623,9,-518.91808221171,1055.90921637147,173.982245128846,1.29881752525728e-38,1
91.417496999621,0.248053467956527,NA,NA,NA,NA,NA,-0.0513223312630944,6,-522.985031284004,1058.00411202078,176.077140778157,4.55666739960225e-39,1
92.2477121498708,0.249486295524281,NA,NA,NA,0.00804634741214903,NA,-0.0517910784390653,7,-522.071083979235,1058.18758563893,176.260614396298,4.15725380746135e-39,1
91.6117699548204,0.248310506040274,NA,-0.00112594943696915,NA,NA,NA,-0.051419799738202,7,-522.963214062125,1059.9718458047,178.044874562078,1.7035675840192e-39,1
92.3969644539568,0.249684147521082,NA,-0.00086863157034862,NA,0.00801237227411935,NA,-0.0518657870873401,8,-522.058098735852,1060.1746153216,178.247644078975,1.53931863314489e-39,1
-6.2416310640376,0.0826735010408117,NA,-0.148644552033209,0.0156327475024211,-0.285727031792974,0.0152278305314403,NA,9,-572.518300499602,1163.10965294725,281.182681704628,6.84335561650465e-62,1
-7.69931299673363,0.0824740264093354,NA,-0.148123329792316,0.0150278637258875,0.0147162059188712,NA,NA,8,-577.624383053841,1171.30718395758,289.380212714955,1.13552805152436e-63,1
-7.61757027769554,0.0828997432266656,NA,-0.124224630588774,0.0126058567166034,NA,NA,NA,7,-580.295739804258,1174.63689728897,292.709926046344,2.14862094126917e-64,1
-6.65812973780143,0.083964250213165,NA,0.00815975878911741,NA,-0.27121688485185,0.0140364802214824,NA,8,-583.028658727714,1182.11573530533,300.1887640627,5.10682250326738e-66,1
-6.81261387763005,0.0834397110337503,NA,NA,NA,-0.230780438111144,0.0119731406567478,NA,7,-584.035936576846,1182.11729083415,300.19031959152,5.10285214267929e-66,1
-7.91817734550776,0.0836651403636355,NA,NA,NA,NA,NA,NA,5,-587.956462036155,1185.93723525545,304.010264012828,7.5565331684721e-67,1
-7.9741302135304,0.0835437344852916,NA,NA,NA,0.00591238454367133,NA,NA,6,-587.483367595593,1187.00078464396,305.073813401336,4.43992646850855e-67,1
-7.93279973896231,0.0838537733010397,NA,0.00282130481252925,NA,NA,NA,NA,6,-587.824129460153,1187.68230837308,305.755337130456,3.15780116205463e-67,1
-7.99109158520988,0.0837442633565454,NA,0.00303241964082201,NA,0.00604341767438384,NA,NA,7,-587.330565912354,1188.70654950516,306.779578262536,1.89222878298823e-67,1
-30.0664418830922,NA,NA,-0.162642199798694,0.0168887483139633,-0.284234067501494,0.0152615729558839,0.0125750780268372,9,-631.702782599213,1281.47861714648,399.55164590385,1.35448786541549e-87,1
-31.2870634100372,NA,NA,-0.162130504959687,0.0162810101114998,0.0168902185387527,NA,0.0124520981862163,8,-636.727707972804,1289.51383379551,407.586862552879,2.43753013102067e-89,1
-31.7273979474869,NA,NA,-0.134356182065039,0.0134675923645385,NA,NA,0.0127255588835158,7,-640.162765591857,1294.37094886417,412.443977621542,2.14902197634537e-90,1
-31.5194832114342,NA,NA,NA,NA,-0.234746914174108,0.0122435258067684,0.0130242763239097,7,-644.36263664375,1302.77069096795,420.843719725328,3.22299798621365e-92,1
-31.7412243333887,NA,NA,0.00681005926837965,NA,-0.268581223936793,0.0139697742365332,0.0132048497625959,8,-643.677204281753,1303.4128264134,421.485855170778,2.33787934417272e-92,1
-32.8100373274838,NA,NA,NA,NA,NA,NA,0.0131129742902973,5,-648.599939995802,1307.22419117475,425.297219932121,3.47692042833106e-93,1
-32.7106000913032,NA,NA,NA,NA,0.00730861048445835,NA,0.0130265485130942,6,-647.893208236374,1307.82046592553,425.893494682899,2.58056816124067e-93,1
-32.8921523128708,NA,NA,0.00142291659974027,NA,NA,NA,0.0131514251987415,6,-648.567045230628,1309.16813991403,427.241168671405,1.31544182523653e-93,1
-32.8067590830233,NA,NA,0.00168151339374244,NA,0.0073811210079681,NA,0.0130711843726234,7,-647.847279464473,1309.7399766094,427.813005366773,9.88322962317155e-94,1
-5.28407516297587,NA,NA,-0.180396050668992,0.0184066076432891,-0.271169329119153,0.0147289909690234,NA,8,-650.42155988268,1316.90153761526,434.974566372633,2.75286980595884e-95,1
-6.6963373128256,NA,NA,-0.179729854887085,0.017803529650885,0.0194227001412268,NA,NA,7,-655.098601044333,1324.24261976912,442.315648526493,7.00954675756337e-97,1
-6.58101410393111,NA,NA,-0.148135189304283,0.0145930650035902,NA,NA,NA,6,-659.651820245607,1331.33768994399,449.410718701364,2.01843618946347e-98,1
-5.84217886422892,NA,NA,NA,NA,-0.232292712968872,0.0122113579306743,NA,6,-664.941821388122,1341.91769222902,459.990720986393,1.01764597399997e-100,1
-5.76136062478227,NA,NA,0.00409763698309809,NA,-0.252641502219308,0.0132503865453837,NA,7,-664.692986058923,1343.4313897983,461.504418555672,4.77420944891694e-101,1
-7.02566394346608,NA,NA,NA,NA,0.00913160468289531,NA,NA,5,-668.448346494499,1346.92100417214,464.994032929515,8.33952537986877e-102,1
-6.93677446868743,NA,NA,NA,NA,NA,NA,NA,4,-669.551812726352,1347.11982634375,465.192855101126,7.55035981738253e-102,1
-7.02199322080923,NA,NA,-0.000756612233773633,NA,0.0090959028797291,NA,NA,6,-668.439028396809,1348.91210624639,466.985135003767,3.08161949461721e-102,1
-6.93190863633888,NA,NA,-0.00110787320393455,NA,NA,NA,NA,5,-669.531825284547,1349.08796175224,467.160990509612,2.82223046065615e-102,1
