"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","Year","I(Year^2)","df","logLik","AICc","delta","weight","cw"
42.6757962187028,0.563649254774721,NA,0.143608723273789,-0.00318094994449214,-0.0224392172884477,NA,8,-7558.54766422069,15133.1185355324,0,0.24704855018174,0.24704855018174
20.5879543575563,0.56372024860258,NA,0.143659019363877,-0.00318194347039234,NA,-5.69891371850165e-06,8,-7558.55148910299,15133.126185297,0.00764976459322497,0.246105423380057,0.493153973561797
42.6408869745722,0.0662368364051949,0.24459561770925,0.138919269271489,-0.00308917538863551,-0.0222700092098514,NA,9,-7557.88061015397,15133.7902338476,0.671698315160029,0.17657323494357,0.669727208505367
20.7180325396911,0.0700636406082702,0.242751075000245,0.139004088573059,-0.00309084861900974,NA,-5.65611416554746e-06,9,-7557.89453381006,15133.8180811598,0.699545627347106,0.174131726749222,0.843858935254589
46.8693378059946,0.563636286495503,NA,0.143599147000096,-0.00318076121608976,-0.0266995411685244,1.08201737140425e-06,9,-7558.54756427936,15135.1241420984,2.00560656594826,0.0906296655498272,0.934488600804416
88.3635111895774,0.0581697509866077,0.24849201508634,0.13874054333793,-0.00308566223362952,-0.0687186218595729,1.17974838549122e-05,10,-7557.86889512712,15135.7732569639,2.6547214314669,0.0655113991955841,1
46.570094795928,NA,NA,0.148198791830886,-0.0032380501067013,-0.0241754784803428,NA,7,-7615.99013521298,15245.9983174772,112.879781944772,7.60762507168376e-26,1
22.7727630079143,NA,NA,0.148254959311442,-0.00323915636019918,NA,-6.13975434106827e-06,7,-7616.00918217099,15246.0364113932,112.917875860789,7.46409420878898e-26,1
104.895810786119,NA,NA,0.148060067503663,-0.00323533424276939,-0.0834307900537361,1.50495574273925e-05,8,-7615.9707428994,15247.9646928899,114.846157357424,2.8461389941685e-26,1
44.0403288766797,-1.45641320460823,0.999277939156374,NA,NA,-0.0218642564432723,NA,7,-7624.93999908046,15263.8980452122,130.77950967972,9.87126042308369e-30,1
22.5130277979491,-1.45408329620355,0.998201636009173,NA,NA,NA,-5.55163811220675e-06,7,-7625.02593077014,15264.0699085915,130.951373059092,9.05843038218456e-30,1
395.099538725414,-1.49608508238238,1.0179336008643,NA,NA,-0.378502380600181,9.05768144386639e-05,8,-7624.25887272548,15264.540952542,131.422417009584,7.1575939414443e-30,1
44.135206018024,-1.42621796784142,0.983711430329371,0.000547239833747944,NA,-0.0219256731767321,NA,8,-7624.9007620858,15265.8247312627,132.706195730221,3.76702107179679e-30,1
22.5480375446578,-1.42343417149831,0.982401147419914,0.000555264914145117,NA,NA,-5.56748714099558e-06,8,-7624.98554115187,15265.9942893948,132.875753862354,3.46081965808682e-30,1
390.839170233994,-1.47427292463635,1.00671151316594,0.000386887908005486,NA,-0.374149589961376,8.94602949752996e-05,9,-7624.23934861823,15266.5077107761,133.389175243672,2.67726236211609e-30,1
44.4914787603155,0.575413074755348,NA,0.00311608227792632,NA,-0.0226310984853054,NA,7,-7636.48065630026,15286.9793596518,153.860824119321,9.60127395102886e-35,1
22.2124226966254,0.575512850036502,NA,0.0031217464952578,NA,NA,-5.74692835902415e-06,7,-7636.53344601177,15287.0849390748,153.966403542348,9.10757132555277e-35,1
43.9442280744349,0.58439600995285,NA,NA,NA,-0.0223227699247281,NA,6,-7637.85244673917,15287.7184265861,154.59989105368,6.63502427046446e-35,1
21.9678936482121,0.584514040366612,NA,NA,NA,NA,-5.66839572047773e-06,6,-7637.91009558778,15287.8337242833,154.71518875091,6.26333929822296e-35,1
247.435723132164,0.574722128182817,NA,0.00305546473436459,NA,-0.228811580478456,5.23648143819039e-05,8,-7636.25251630562,15288.5282397023,155.40970416987,4.42582086569551e-35,1
270.447492165489,0.58342101772553,NA,NA,NA,-0.252432533886388,5.84405589882298e-05,7,-7637.56879078988,15289.155628631,156.037093098566,3.23413435002053e-35,1
48.5090783161449,NA,NA,0.0051849651572237,NA,-0.0244109804047144,NA,6,-7694.79250430392,15401.5985417156,268.480006183185,1.23905252254639e-59,1
24.4777081318785,NA,NA,0.00519174958848674,NA,NA,-6.19885723000633e-06,6,-7694.86575929302,15401.7450516938,268.626516161385,1.1515305882173e-59,1
310.470912750298,NA,NA,0.00509887783536398,NA,-0.290554252022308,6.75947624433015e-05,7,-7694.41029735821,15402.8386417677,269.720106235225,6.66508068811363e-60,1
47.6964684809274,NA,NA,NA,NA,-0.0239403214235774,NA,5,-7698.55641028059,15407.1224855096,274.003949977196,7.82673378467545e-61,1
24.1273605713529,NA,NA,NA,NA,NA,-6.07902373906681e-06,5,-7698.63917078026,15407.288006509,274.169470976536,7.2050688274462e-61,1
352.023862199661,NA,NA,NA,NA,-0.333118511034747,7.85224067419819e-05,6,-7698.04125962658,15408.0960523609,274.977516828505,4.81031156359014e-61,1
-0.700104158674657,-0.649572352707968,0.661532403368435,0.123165704830185,-0.00288632080503622,NA,NA,8,-7723.33260205796,15462.688411207,329.569875674533,6.72346434394685e-73,1
-1.50593408179724,0.6947227555365,NA,0.135821549803027,-0.00313409487570414,NA,NA,7,-7728.15983155103,15470.3377101533,337.21917462087,1.46746903046369e-74,1
1.33520091024149,-2.0723526644235,1.36756681813997,-0.00578409802209681,NA,NA,NA,7,-7782.00899992954,15578.0360469103,444.917511377891,6.02798638564178e-98,1
1.05576740428713,-1.74676387913141,1.20020064282314,NA,NA,NA,NA,6,-7786.35759863114,15584.7287303701,451.610194837624,2.12263106028392e-99,1
-0.143570175640483,0.703363758674528,NA,NA,NA,NA,NA,5,-7804.89966770702,15619.8090003625,486.69046483007,5.12024419934626e-107,1
-0.101872117594731,0.70950378238689,NA,-0.00215665545307646,NA,NA,NA,6,-7804.24959061519,15620.5127143382,487.39417880572,3.60148098386519e-107,1
-0.919457767414556,NA,NA,0.141402193982857,-0.00320519433013611,NA,NA,6,-7813.75043952595,15639.5144121597,506.395876627248,2.69348691863797e-111,1
0.537643418750545,NA,NA,NA,NA,NA,NA,4,-7891.35658536312,15790.7196129875,657.601077455047,3.94932335374625e-144,1
0.529717897312845,NA,NA,0.000358649733089284,NA,NA,NA,5,-7891.33901330606,15792.6876915606,659.569156028148,1.47624983216476e-144,1
