"site","coreID","core_measurement","Year","species_code","genus","species","treeID","canopy_position","tree_status","dbh","agb","agb_inc","BAI","Date","CO2","residuals","pre","pet"
"NewMexico","NewMexico.lts331a",1.65,1903,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",22.468,0.0863016,0.002720685,10.23849,"15/06/1903",296.652,0.312443807859617,36.8777783976661,5.70000012715657
"NewMexico","NewMexico.lts331a",0.36,1904,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",22.532,0.08690549,0.0006038945,2.261947,"15/06/1904",297.0012,-1.05741829882377,19.5111112967134,5.76666673024495
"NewMexico","NewMexico.lts331a",1.25,1905,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",22.76,0.08907917,0.002173675,8.110474,"15/06/1905",297.4366,-0.246293508830994,38.6555560694801,5.93333339691162
"NewMexico","NewMexico.lts331a",1.68,1906,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",23.025,0.0916496,0.002570431,9.529256,"15/06/1906",297.8837,0.107315051061662,41.1444456312391,5.93333339691162
"NewMexico","NewMexico.lts331a",2.21,1907,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",23.389,0.09525801,0.00360841,13.26906,"15/06/1907",298.3233,0.565345216477132,36.6333338949416,5.600000222524
"NewMexico","NewMexico.lts331a",2.33,1908,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",23.792,0.09935869,0.004100684,14.93352,"15/06/1908",298.7272,0.619970478676762,33.7111120224,5.80000019073486
"NewMexico","NewMexico.lts331a",1.51,1909,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",24.034,0.1018748,0.002516099,9.090114,"15/06/1909",299.0624,-0.256591448495615,23.3000001907349,6.13333336512248
"NewMexico","NewMexico.lts331a",1.46,1910,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",24.244,0.1040909,0.002216143,7.962665,"15/06/1910",299.3141,-0.352251887225011,24.2666669421726,6.43333339691162
"NewMexico","NewMexico.lts331a",2.31,1911,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",24.59,0.1078089,0.003717925,13.27053,"15/06/1911",299.5416,0.464798020565913,39.7666680018108,5.90000009536743
"NewMexico","NewMexico.lts331a",1.46,1912,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",24.82,0.1103263,0.002517403,8.9255,"15/06/1912",299.82,-0.404037077178074,36.6444457901849,5.76666673024495
"NewMexico","NewMexico.lts331a",1.54,1913,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",25.083,0.1132499,0.002923665,10.30795,"15/06/1913",300.1743,-0.327851525219213,27.6555562549168,6.03333330154419
"NewMexico","NewMexico.lts331a",2.64,1914,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",25.519,0.1182029,0.004952994,17.32782,"15/06/1914",300.5865,0.783698409376108,42.211111969418,5.46666669845581
"NewMexico","NewMexico.lts331a",1.87,1915,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",25.822,0.1217232,0.003520266,12.21791,"15/06/1915",301.0586,0.0403645450593069,38.2888896531529,5.69999996821086
"NewMexico","NewMexico.lts331a",2.89,1916,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",26.235,0.126625,0.004901783,16.8857,"15/06/1916",301.5742,1.10130953783996,33.455556233724,6.30000019073486
"NewMexico","NewMexico.lts331a",1.06,1917,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",26.412,0.1287624,0.002137464,7.318748,"15/06/1917",302.1061,-0.674859136068975,21.0888889829318,5.90000009536743
"NewMexico","NewMexico.lts331a",1.33,1918,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",26.678,0.1320162,0.003253746,11.09135,"15/06/1918",302.6124,-0.340026761511019,31.0000002119276,6.16666682561238
"NewMexico","NewMexico.lts331a",2.19,1919,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",27.073,0.1369401,0.004923872,16.67529,"15/06/1919",303.0476,0.593515498015269,55.0777783658769,5.63333336512248
"NewMexico","NewMexico.lts331a",1.54,1920,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",27.361,0.1405997,0.003659691,12.31268,"15/06/1920",303.3881,0.0231769733708731,33.4333341386583,5.96666669845581
"NewMexico","NewMexico.lts331a",2.25,1921,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",27.796,0.1462391,0.005639351,18.84429,"15/06/1921",303.6591,0.816187600299907,46.5333336724175,5.5
"NewMexico","NewMexico.lts331a",0.28,1922,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",27.882,0.14737,0.001130861,3.760728,"15/06/1922",303.8949,-1.07027449323343,20.6333340754112,5.93333339691162
"NewMexico","NewMexico.lts331a",0.67,1923,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",28.042,0.1494879,0.002117976,7.027617,"15/06/1923",304.1296,-0.598954400982599,29.022222465939,5.96666669845581
"NewMexico","NewMexico.lts331a",0.86,1924,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",28.234,0.1520537,0.002565734,8.486221,"15/06/1924",304.3854,-0.332397239993471,34.8000008000268,6.10000006357829
"NewMexico","NewMexico.lts331a",0.66,1925,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",28.371,0.1539006,0.001846901,6.090672,"15/06/1925",304.6646,-0.462836335916832,28.4111116727193,6.06666692097981
"NewMexico","NewMexico.lts331a",0.87,1926,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",28.534,0.1561155,0.00221495,7.284972,"15/06/1926",304.992,-0.192098115072935,38.8888896306356,5.60000006357829
"NewMexico","NewMexico.lts331a",0.69,1927,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",28.686,0.1581982,0.00208268,6.830953,"15/06/1927",305.3711,-0.321528107449916,33.8000005086263,6
"NewMexico","NewMexico.lts331a",0.98,1928,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",28.858,0.160575,0.002376779,7.773532,"15/06/1928",305.7965,0.0080586545228063,27.85555596898,5.80000019073486
"NewMexico","NewMexico.lts331a",1.46,1929,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",29.101,0.1639693,0.003394277,11.06158,"15/06/1929",306.2273,0.516400818851403,36.3222229215834,5.76666673024495
"NewMexico","NewMexico.lts331a",1.02,1930,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",29.293,0.1666814,0.00271211,8.805608,"15/06/1930",306.6139,0.0937867989958128,33.9000010490418,5.76666673024495
"NewMexico","NewMexico.lts331a",1.24,1931,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",29.505,0.1697071,0.003025692,9.790126,"15/06/1931",306.9661,0.321024435450474,36.1222223705716,5.86666663487752
"NewMexico","NewMexico.lts331a",1.18,1932,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",29.741,0.1731137,0.003406693,10.98148,"15/06/1932",307.3024,0.259386209975224,38.5777781804403,5.86666679382324
"NewMexico","NewMexico.lts331a",1.39,1933,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",29.972,0.1764876,0.0033739,10.83355,"15/06/1933",307.6412,0.460533169063641,28.8000004664063,5.63333352406819
"NewMexico","NewMexico.lts331a",0.52,1934,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",30.051,0.1776505,0.001162811,3.724214,"15/06/1934",307.9971,-0.423578280713211,25.4666672547658,6.26666688919067
"NewMexico","NewMexico.lts331a",1.1,1935,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",30.251,0.1806148,0.002964309,9.472216,"15/06/1935",308.3682,0.139198237604361,32.6000005933974,5.5
"NewMexico","NewMexico.lts331a",0.92,1936,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",30.431,0.1833078,0.002693054,8.578716,"15/06/1936",308.7454,-0.0589130393911629,24.2444449530708,6.03333346048991
"NewMexico","NewMexico.lts331a",1.12,1937,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",30.611,0.1860248,0.00271698,8.629609,"15/06/1937",309.1504,0.12427685287407,33.1333333651225,5.76666673024495
"NewMexico","NewMexico.lts331a",0.9,1938,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",30.754,0.1882004,0.002175587,6.892022,"15/06/1938",309.6082,-0.109186899939501,28.488889058431,5.76666673024495
"NewMexico","NewMexico.lts331a",0.57,1939,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",30.861,0.1898382,0.00163781,5.177977,"15/06/1939",310.0768,-0.447501467140203,27.5222224129571,6.16666682561238
"NewMexico","NewMexico.lts331a",0.78,1940,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",30.997,0.1919322,0.002093985,6.60731,"15/06/1940",310.4871,-0.239190315954358,30.3444448047214,6
"NewMexico","NewMexico.lts331a",1.66,1941,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",31.289,0.1964747,0.004542474,14.28444,"15/06/1941",310.7975,0.646831348913538,56.3333343929715,5.36666679382324
"NewMexico","NewMexico.lts331a",1.11,1942,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",31.503,0.1998442,0.003369546,10.55378,"15/06/1942",310.9933,0.111212503723227,26.0888893604279,6.03333346048991
"NewMexico","NewMexico.lts331a",1.15,1943,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",31.685,0.2027369,0.002892719,9.032249,"15/06/1943",311.0459,0.174145290923275,28.3111114237044,5.96666685740153
"NewMexico","NewMexico.lts331a",1.5,1944,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",31.938,0.2067995,0.004062606,12.64225,"15/06/1944",310.989,0.555367569459603,33.2333337995741,5.83333333333333
"NewMexico","NewMexico.lts331a",0.94,1945,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",32.107,0.2095402,0.002740668,8.500839,"15/06/1945",310.8733,0.0341883087497643,27.1666669315762,6.00000015894572
"NewMexico","NewMexico.lts331a",0.53,1946,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",32.199,0.2110412,0.001501044,4.646535,"15/06/1946",310.8083,-0.330466051221886,23.1444447040558,6.0666667620341
"NewMexico","NewMexico.lts331a",0.41,1947,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",32.275,0.2122861,0.001244831,3.84847,"15/06/1947",310.8038,-0.399987194818272,23.6888893975152,6.03333346048991
"NewMexico","NewMexico.lts331a",0.64,1948,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",32.402,0.214376,0.00208996,6.451244,"15/06/1948",310.8721,-0.116006270623632,39.9444447623359,5.90000009536743
"NewMexico","NewMexico.lts331a",1.02,1949,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",32.578,0.2172926,0.002916593,8.98219,"15/06/1949",311.0242,0.319694574087463,42.1666676733229,5.50000015894572
"NewMexico","NewMexico.lts331a",0.25,1950,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",32.624,0.2180588,0.0007661796,2.355638,"15/06/1950",311.2407,-0.394724397835592,26.944445265664,5.83333349227905
"NewMexico","NewMexico.lts331a",0.28,1951,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",32.671,0.2188433,0.000784502,2.410281,"15/06/1951",311.4847,-0.311067174870566,24.6222227414449,6.10000006357829
"NewMexico","NewMexico.lts331a",0.5,1952,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",32.777,0.2206188,0.001775491,5.44869,"15/06/1952",311.7859,-0.0410136269954319,37.8111122979059,5.90000009536743
"NewMexico","NewMexico.lts331a",0.32,1953,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",32.845,0.2217623,0.001143514,3.504679,"15/06/1953",312.1931,-0.176040628990323,26.7333336406284,5.86666663487752
"NewMexico","NewMexico.lts331a",0.52,1954,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",32.947,0.2234842,0.001721903,5.270637,"15/06/1954",312.7537,0.0626434039134058,28.8555560310682,6.13333336512248
"NewMexico","NewMexico.lts331a",0.44,1955,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",33.02,0.2247215,0.001237235,3.782156,"15/06/1955",313.4586,0.0141474542474151,26.811111609141,5.63333352406819
"NewMexico","NewMexico.lts331a",0.04,1956,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",33.024,0.2247894,6.791172e-05,0.2074833,"15/06/1956",314.126,-0.362071841614899,19.6888890266418,6.36666679382324
"NewMexico","NewMexico.lts331a",0.69,1957,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",33.151,0.2269519,0.002162579,6.600663,"15/06/1957",314.6769,0.303800280920438,34.6333335770501,5.5666667620341
"NewMexico","NewMexico.lts331a",0.27,1958,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",33.206,0.2278923,0.0009403937,2.866417,"15/06/1958",315.1709,-0.108072591409275,34.0555562973023,5.93333339691162
"NewMexico","NewMexico.lts331a",0.52,1959,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",33.306,0.2296081,0.001715766,5.22384,"15/06/1959",315.6582,0.142793944990173,28.3000007205539,5.73333342870076
"NewMexico","NewMexico.lts331a",0.61,1960,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",33.435,0.2318328,0.002224712,6.761955,"15/06/1960",316.1464,0.227160495028007,29.3888892067803,5.80000003178914
"NewMexico","NewMexico.lts331a",0.41,1961,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",33.512,0.2331669,0.001334045,4.048664,"15/06/1961",316.667,0.016005603602355,28.8888894716899,5.86666679382324
"NewMexico","NewMexico.lts331a",0.58,1962,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",33.62,0.2350457,0.001878843,5.694338,"15/06/1962",317.2378,0.170457515573303,27.2555555502574,5.86666679382324
"NewMexico","NewMexico.lts331a",0.49,1963,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",33.72,0.2367934,0.001747712,5.288871,"15/06/1963",317.8368,0.0617201143747569,22.6000004344516,6.0666667620341
"NewMexico","NewMexico.lts331a",0.28,1964,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",33.797,0.2381444,0.001351016,4.083135,"15/06/1964",318.4488,-0.169002549559641,23.4111118846469,5.93333339691162
"NewMexico","NewMexico.lts331a",1.23,1965,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",34.01,0.2419056,0.003761188,11.34342,"15/06/1965",319.1043,0.759421278429032,44.0888902876113,5.43333339691162
"NewMexico","NewMexico.lts331a",0.94,1966,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",34.205,0.2453799,0.003474276,10.44731,"15/06/1966",319.8608,0.447985782401559,31.9777780638801,5.93333355585734
"NewMexico","NewMexico.lts331a",0.41,1967,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",34.286,0.2468318,0.001451873,4.357209,"15/06/1967",320.7604,-0.102506801715457,27.2222227520413,5.53333346048991
"NewMexico","NewMexico.lts331a",0.45,1968,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",34.39,0.2487034,0.001871643,5.609552,"15/06/1968",321.7668,-0.0814866291523337,32.9111120965746,5.76666688919067
"NewMexico","NewMexico.lts331a",0.42,1969,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",34.471,0.250167,0.001463576,4.380748,"15/06/1969",322.824,-0.128640556951096,40.8555560641819,5.69999996821086
"NewMexico","NewMexico.lts331a",0.43,1970,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",34.562,0.2518174,0.001650386,4.933874,"15/06/1970",323.8883,-0.13391907868011,28.1000000503328,5.80000003178914
"NewMexico","NewMexico.lts331a",0.15,1971,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",34.616,0.2527998,0.0009824143,2.933943,"15/06/1971",324.9674,-0.427525660478294,23.4111111429002,5.76666688919067
"NewMexico","NewMexico.lts331a",0.35,1972,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",34.706,0.2544422,0.001642434,4.900083,"15/06/1972",326.0949,-0.239889283111512,26.6333337095049,5.73333342870076
"NewMexico","NewMexico.lts331a",0.42,1973,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",34.792,0.2560176,0.00157537,4.69419,"15/06/1973",327.2837,-0.181621973148188,41.8777787950304,5.5666667620341
"NewMexico","NewMexico.lts331a",0.34,1974,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",34.872,0.2574883,0.001470671,4.377118,"15/06/1974",329.7425,-0.273463981608922,24.8000000582801,6.20000012715657
"NewMexico","NewMexico.lts331a",0.77,1975,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",35.015,0.2601296,0.002641348,7.849144,"15/06/1975",331.166363636364,0.143780007706674,33.466667175293,5.53333346048991
"NewMexico","NewMexico.lts331a",0.8,1976,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",35.175,0.263104,0.002974421,8.820336,"15/06/1976",332.055,0.15930972614694,27.5333335664537,5.66666682561238
"NewMexico","NewMexico.lts331a",0.51,1977,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",35.278,0.2650295,0.001925459,5.699367,"15/06/1977",333.8375,-0.147601000355397,28.9444451332092,5.80000003178914
"NewMexico","NewMexico.lts331a",0.64,1978,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",35.395,0.2672268,0.002197336,6.494254,"15/06/1978",335.415,-0.0375380379827523,34.8777784771389,5.80000003178914
"NewMexico","NewMexico.lts331a",0.75,1979,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",35.535,0.2698704,0.002643527,7.799161,"15/06/1979",336.85,0.0491116761952034,47.3555563820733,5.63333336512248
"NewMexico","NewMexico.lts331a",0.46,1980,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",35.632,0.2717111,0.0018407,5.42176,"15/06/1980",338.768333333333,-0.267792559099174,28.8222227891286,6.13333336512248
"NewMexico","NewMexico.lts331a",0.74,1981,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",35.766,0.2742662,0.002555119,7.514165,"15/06/1981",340.109166666667,-0.0181123204385351,29.1333337889777,5.73333358764648
"NewMexico","NewMexico.lts331a",0.65,1982,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",35.891,0.2766626,0.002396394,7.03491,"15/06/1982",341.444166666667,-0.141413896817916,30.477778699663,5.63333352406819
"NewMexico","NewMexico.lts331a",0.75,1983,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",36.047,0.2796708,0.003008189,8.813996,"15/06/1983",343.063333333333,-0.0769702261310572,36.1444451014201,5.5666667620341
"NewMexico","NewMexico.lts331a",0.69,1984,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",36.195,0.2825427,0.002871919,8.397333,"15/06/1984",344.679166666667,-0.173781286897241,30.8333335982429,5.83333333333333
"NewMexico","NewMexico.lts331a",1.33,1985,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",36.441,0.2873552,0.004812488,14.03385,"15/06/1985",346.113333333333,0.429387748349243,45.7666673660278,5.63333336512248
"NewMexico","NewMexico.lts331a",1.65,1986,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",36.747,0.2934095,0.006054334,17.58941,"15/06/1986",347.4125,0.713952313664957,41.8222226566739,5.40000025431315
"NewMexico","NewMexico.lts331a",1.26,1987,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",36.975,0.2979699,0.004560375,13.20146,"15/06/1987",349.209166666667,0.291440857112476,41.3888903723823,5.63333336512248
"NewMexico","NewMexico.lts331a",1.9,1988,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",37.308,0.3047065,0.006736621,19.4278,"15/06/1988",351.5525,0.903417312292454,43.822223133511,5.60000006357829
"NewMexico","NewMexico.lts331a",0.35,1989,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",37.373,0.306032,0.001325535,3.812531,"15/06/1989",353.125833333333,-0.668602287853369,28.7666673395369,5.96666685740153
"NewMexico","NewMexico.lts331a",0.79,1990,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",37.519,0.309022,0.002989999,8.587726,"15/06/1990",354.393333333333,-0.243234568479725,36.5000001854367,5.90000009536743
"NewMexico","NewMexico.lts331a",1.36,1991,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",37.821,0.3152626,0.006240528,17.86991,"15/06/1991",355.601666666667,0.320689710824069,41.5333339770635,5.73333342870076
"NewMexico","NewMexico.lts331a",0.9,1992,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",38.032,0.3196675,0.004404903,12.57028,"15/06/1992",356.4475,-0.135947970786402,43.3888906902737,5.53333330154419
"NewMexico","NewMexico.lts331a",0.94,1993,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",38.245,0.3241517,0.004484223,12.76036,"15/06/1993",357.11,-0.0826154384967763,34.1444451014201,6
"NewMexico","NewMexico.lts331a",0.95,1994,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",38.445,0.3283967,0.004245052,12.04644,"15/06/1994",358.831666666667,-0.0491756145548152,34.5000010066562,6.26666673024495
"NewMexico","NewMexico.lts331a",1.13,1995,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",38.688,0.3335997,0.005202931,14.72097,"15/06/1995",360.810833333333,0.16408633102727,36.5222228368123,5.70000012715657
"NewMexico","NewMexico.lts331a",0.45,1996,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",38.775,0.3354745,0.001874868,5.293019,"15/06/1996",362.618333333333,-0.473543577464102,26.5000004503462,6.20000012715657
"NewMexico","NewMexico.lts331a",0.82,1997,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",38.958,0.3394391,0.003964532,11.1724,"15/06/1997",363.735,-0.0531931967599596,43.9444449742635,5.5666667620341
"NewMexico","NewMexico.lts331a",0.5,1998,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",39.086,0.3422289,0.002789816,7.845839,"15/06/1998",366.705,-0.316368093166528,38.1444457769394,5.90000009536743
"NewMexico","NewMexico.lts331a",1.27,1999,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",39.372,0.3485124,0.006283572,17.62354,"15/06/1999",368.3725,0.5151045089614,43.7111114660899,5.46666669845581
"NewMexico","NewMexico.lts331a",0.2,2000,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",39.423,0.3496402,0.001127775,3.156158,"15/06/2000",369.565833333333,-0.49085078665102,29.9555559158325,5.80000003178914
"NewMexico","NewMexico.lts331a",0.51,2001,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",39.524,0.3518802,0.002239946,6.262488,"15/06/2001",371.1325,-0.116470041582495,36.9333338207669,6.10000006357829
"NewMexico","NewMexico.lts331a",0.19,2002,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",39.563,0.3527474,0.0008672457,2.422477,"15/06/2002",373.278333333333,-0.374052678059286,23.7444451914893,5.90000009536743
"NewMexico","NewMexico.lts331a",0.32,2003,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",39.636,0.3543742,0.001626776,4.540801,"15/06/2003",375.809166666667,-0.185859203318355,25.3333339161343,5.73333342870076
"NewMexico","NewMexico.lts331a",0.4,2004,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",39.716,0.3561622,0.001787967,4.985833,"15/06/2004",377.553333333333,-0.0540091595551705,39.7333337995741,5.63333336512248
"NewMexico","NewMexico.lts331a",0.66,2005,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",39.844,0.3590342,0.002872064,7.998244,"15/06/2005",379.788333333333,0.249615390542064,43.4444457160102,5.70000028610229
"NewMexico","NewMexico.lts331a",0.25,2006,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",39.893,0.3601374,0.001103151,3.068639,"15/06/2006",381.895833333333,-0.126544319601385,23.6222224765354,5.96666669845581
"NewMexico","NewMexico.lts331a",0.76,2007,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",40.038,0.3634138,0.003276405,9.102761,"15/06/2007",383.800833333333,0.406346597424778,37.5555561383565,5.60000006357829
"NewMexico","NewMexico.lts331a",0.64,2008,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",40.167,0.3663437,0.002929937,8.126079,"15/06/2008",385.546666666667,0.297567455495249,31.4222229321798,5.76666673024495
"NewMexico","NewMexico.lts331a",0.62,2009,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",40.287,0.369082,0.002738276,7.582611,"15/06/2009",387.429166666667,0.276869886495887,29.3222227361467,5.70000012715657
"NewMexico","NewMexico.lts331a",0.67,2010,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",40.434,0.3724532,0.003371163,9.319524,"15/06/2010",389.9,0.314480538558953,37.1666674084134,5.70000028610229
"NewMexico","NewMexico.lts331a",0.1,2011,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",40.459,0.3730283,0.0005751668,1.58833,"15/06/2011",391.6475,-0.278922651991739,15.2333334022098,6.13333352406819
"NewMexico","NewMexico.lts331a",0.46,2012,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",40.539,0.3748725,0.001844131,5.089254,"15/06/2012",393.856666666667,0.0477392658634166,25.0111113654243,6.13333336512248
"NewMexico","NewMexico.lts331a",0.31,2013,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",40.576,0.3757272,0.0008547655,2.35718,"15/06/2013",396.52,-0.144129597130997,23.011111550861,5.73333326975505
"NewMexico","NewMexico.lts331a",0.46,2014,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",40.657,0.3776026,0.001875342,5.16782,"15/06/2014",398.643333333333,-0.0428994586784967,35.2555555767483,5.63333336512248
"NewMexico","NewMexico.lts331a",0.73,2015,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",40.814,0.3812535,0.003650958,10.04599,"15/06/2015",400.835,0.173164783974745,55.8444460762871,5.36666695276896
"NewMexico","NewMexico.lts331a",0.6,2016,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",40.966,0.3848084,0.003554853,9.762939,"15/06/2016",404.245,-0.014234291361111,29.5111114713881,5.90000009536743
"NewMexico","NewMexico.lts331a",0.91,2017,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",41.148,0.389091,0.004282584,11.73758,"15/06/2017",406.544166666667,0.236421718939437,42.9222233030531,5.80000019073486
"NewMexico","NewMexico.lts331a",0.25,2018,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",41.2,0.3903198,0.001228825,3.36315,"15/06/2018",408.525,-0.483694719713371,24.3444452716245,6.03333346048991
"NewMexico","NewMexico.lts331c",1.27,1903,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",22.468,0.0863016,0.002720685,10.23849,"15/06/1903",296.652,0.392567394067243,36.8777783976661,5.70000012715657
"NewMexico","NewMexico.lts331c",0.28,1904,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,"alive",22.532,0.08690549,0.0006038945,2.261947,"15/06/1904",297.0012,-0.645299790078656,19.5111112967134,5.76666673024495
