"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","Year","df","logLik","AICc","delta","weight","cw"
-5.24679859439174,0.158464256930145,-0.0022617284682649,0.039429621861503,-0.000452356817452416,-0.0216632183423098,NA,0.00217078643996497,10,-71.556775318159,163.239914794848,0,0.275124329167129,0.275124329167129
-6.86152509248869,0.158513925559114,-0.00226235668563287,0.0353781396403704,-0.000381150423112645,0.176923451931163,-0.00577811457998798,0.00215398956179642,11,-70.6292770665282,163.410278270987,0.170363476139812,0.252659154117947,0.527783483285076
-1.19258016144392,0.166164358404525,-0.00229970370111284,0.0392525879316649,-0.000448862685768515,-0.021249714640338,NA,NA,9,-72.7668098891268,163.636949284568,0.397034489720539,0.225586991619294,0.75337047490437
-2.85300008623646,0.166153346697324,-0.00230010007492243,0.0351669062728432,-0.000377058459286361,0.179071987856897,-0.00582870211746738,NA,10,-71.8203378419835,163.767039842497,0.527125047648951,0.211380658693665,0.964751133598035
-7.7668731392058,0.158455955078219,-0.00226123128923685,0.0132639556916675,NA,0.334465988903628,-0.0103544701942296,0.00208336282392507,10,-74.5541730322498,169.234710223029,5.99479542818153,0.0137333253650025,0.978484458963037
-3.8789477868082,0.165840536596933,-0.00229766150011098,0.0132894778563213,NA,0.334910471642734,-0.0103558356958291,NA,9,-75.6721494421695,169.447628390654,6.20771359580598,0.0123464219896028,0.99083088095264
-5.31970554570443,0.158342012247537,-0.00225986174699887,0.0410546205449223,-0.000446058114713963,NA,NA,0.00199396046266712,9,-76.9366869289593,171.976703364233,8.73678856938554,0.00348625751952644,0.994317138472166
-1.58804352113388,0.165407872189713,-0.00229485785837043,0.0408602860342419,-0.000442900028199116,NA,NA,NA,8,-77.9636000537489,172.0098162865,8.76990149165195,0.0034290126264686,0.997746151098635
-4.72632964367761,0.158329306003831,-0.00225948222969214,0.0130959975732571,NA,-0.0213027551639298,NA,0.00209085574558193,9,-78.0259934170449,174.155316340404,10.9154015455568,0.00117295045248245,0.998919101551117
-0.82418062304868,0.165739729920386,-0.00229588371415389,0.0131216920689384,NA,-0.0209015025921038,NA,NA,8,-79.1539076350514,174.390431449104,11.1505166542569,0.00104285774284663,0.999961959293964
