"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","Year","df","logLik","AICc","delta","weight","cw"
1.32525708458672,0.255576787242407,-0.00495925723757202,0.0336458144156975,-0.000422296271292911,-0.35203635757196,0.00963634961080818,NA,10,86.474860412437,-152.777307031771,0,0.393659744198274,0.393659744198274
7.51333075246097,0.269179717375814,-0.00496560132273733,0.0335122172599039,-0.000419625307017096,-0.350291151944961,0.00959461971643526,-0.00327896578268041,11,87.4319528152841,-152.656846807039,0.120460224731687,0.370649484541982,0.764309228740256
-1.4218194755019,0.2552480784067,-0.00495061182136277,0.0270484122166575,-0.000307529008310723,-0.0207111958590552,NA,NA,9,84.0102374665976,-149.87951956906,2.89778746271011,0.0924430899529022,0.856752318693158
4.83381083076663,0.268991625119315,-0.00495746906419841,0.0269419398125597,-0.000305322546483939,-0.0203958157517497,NA,-0.00330848919799899,10,84.9881326634691,-149.803851533835,2.9734554979359,0.0890109320145378,0.945763250707696
5.22639731425322,0.268638050054364,-0.00494913911721574,0.00905924799660414,NA,-0.0200341892114706,NA,-0.00338233194865547,9,82.1114524860218,-146.081949607909,6.69535742386168,0.0138433951007014,0.959606645808397
-1.1671327060863,0.254596513517937,-0.00494218665945273,0.00903581200668787,NA,-0.0203540094528593,NA,NA,8,81.0921668135875,-146.071657570837,6.70564946093361,0.0137723397158806,0.973378985524278
6.57638954691322,0.268664306615171,-0.00495155043774006,0.00899981747601417,NA,-0.177548124006087,0.00458298958532199,-0.00338136920778061,10,82.7574810158744,-145.342548238645,7.43475879312518,0.009564970762959,0.982943956287237
0.187591329535523,0.254636971043623,-0.00494484672581071,0.00897636042946904,NA,-0.178217834110785,0.00459320203985047,NA,9,81.7409421637863,-145.340928963438,7.43637806833274,0.00955722973708593,0.992501186024322
4.86370581711939,0.269580547973107,-0.00497456161513701,0.0283967815255467,-0.000297352868247219,NA,NA,-0.00352836449753754,9,80.6891712705201,-143.237387176905,9.53991985486508,0.00333851806478121,0.995839704089104
-1.81378546153916,0.254887018782,-0.00496668685731308,0.0285341858086417,-0.000299575662075944,NA,NA,NA,8,79.573465619238,-143.034255182138,9.74305184963248,0.00301608917786042,0.998855793266964
5.24599131501137,0.269226259785124,-0.0049660804233675,0.0109476825074813,NA,NA,NA,-0.00359667479041115,8,77.9801864410715,-139.847696825805,12.9296102059656,0.00061304424968043,0.999468837516645
-1.55901082807505,0.254259232513692,-0.00495818032114991,0.0109546296710858,NA,NA,NA,NA,7,76.8241421758275,-139.560715938833,13.216591092938,0.000531098060355023,0.999999935577
12.9979412072224,0.126038406591377,NA,0.0327853233991825,-0.000408384018058282,-0.346197101330442,0.00947404215762552,-0.00575005679151156,10,70.1462633958527,-120.120112998602,32.6571940331687,3.18934444060991e-08,0.999999967470444
