"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","Year","df","logLik","AICc","delta","weight","cw"
-9.1555220204746,0.097261679832115,-0.00115574763986034,0.0323659885436997,-0.000449090610495854,-0.252354176120933,0.00599774456094281,0.00559400285624232,11,831.319707590384,-1640.53872868191,0,0.884892023197228,0.884892023197228
-10.8499182324383,0.0974973867472025,-0.00115845996284308,0.0283226888087629,-0.000378736106727567,-0.04651270464798,NA,0.00558586039768172,10,828.259086948397,-1636.43430046942,4.10442821249148,0.113664545100007,0.998556568297235
-7.81781400781121,0.0297427091539675,NA,0.0323488342018757,-0.000449074864645128,-0.25356566509077,0.0060314956133443,0.00535818310207743,10,823.750769238531,-1627.41766504969,13.1210636322251,0.00125223983240932,0.999808808129645
-9.52244962082472,0.0298142532816446,NA,0.028281104955452,-0.000378296675232422,-0.0465660276320135,NA,0.00535152209553384,9,820.638827218192,-1623.20905687541,17.3296718065046,0.000152686226070825,0.999961494355716
0.650039370396221,0.12942918632214,-0.00105124704558792,0.0320403558835459,-0.000443202733430465,-0.249542567962109,0.00592904891420629,NA,10,820.128148489492,-1620.17242355161,20.3663051303031,3.34505538407171e-05,0.999994944909556
-1.04116314122907,0.129684561911702,-0.0010540680374603,0.0280430898551473,-0.000373650564530098,-0.0460598611682857,NA,NA,9,817.124103312531,-1616.17960906409,24.3591196178274,4.54333398260171e-06,0.999999488243539
-10.3286324423339,0.097514179992622,-0.00115789553653788,0.00618172714394249,NA,-0.0460085166162623,NA,0.00547325556525251,9,813.983724973164,-1609.89885238535,30.6398762965598,1.96573820884653e-07,0.99999968481736
1.50914353060907,0.0661117839136466,NA,0.0320657791676632,-0.000443899553790495,-0.250991809759877,0.00596855769898525,NA,9,813.975007480824,-1609.88141740067,30.65731128124,1.94867637731166e-07,0.999999879684998
-10.1331948378597,0.0974892087370621,-0.00115759395347667,0.00617412925739288,NA,-0.0684612619368396,0.000654518842048413,0.00547187618396417,10,814.025500495048,-1607.96712756272,32.571601119191,7.48267639833284e-08,0.999999954511762
-0.191689990271177,0.0662204336515455,NA,0.0280408231754937,-0.000373867544990491,-0.0461537781827764,NA,NA,8,810.918505926477,-1605.7821547101,34.7565739718157,2.50955164309819e-08,0.999999979607278
-13.1383631676355,NA,NA,0.0324314101903193,-0.000450325136621541,-0.255427769681587,0.00608495859987916,0.00855763164874696,9,811.590583635731,-1605.11256971049,35.4261589714258,1.79555040838428e-08,0.999999997562782
-14.8730299904132,NA,NA,0.0283271574770214,-0.000378910899720985,-0.0465931810926935,NA,0.00855968573086674,8,808.42435357107,-1600.79384999928,39.7448786826299,2.07204666637835e-09,0.999999999634829
-9.00186783345969,0.0298682273814518,NA,0.00616502408581586,NA,-0.0460614627797156,NA,0.00523885622093383,8,806.32228491328,-1596.5897126837,43.9490159982106,2.53211084692646e-10,0.99999999988804
-8.79620222445454,0.0298612920947313,NA,0.00615702063179237,NA,-0.0696791389795728,0.000688478913584162,0.00523722566323228,9,806.368763560011,-1594.66892955905,45.8697991228671,9.69147673763926e-11,0.999999999984955
-0.719099861198353,0.128967232396527,-0.00105566698149512,0.006199873321819,NA,-0.0455609493411692,NA,NA,8,803.170806689042,-1590.28675623523,50.2519724466856,1.08346057051953e-11,0.999999999995789
-0.525286352283618,0.128924940432341,-0.00105539078113825,0.00619227183896153,NA,-0.0680739326200946,0.000656279503382535,NA,9,803.212983377668,-1588.35736919436,52.1813594875528,4.12906803055786e-12,0.999999999999918
0.132409380880251,0.0653900614779302,NA,0.00618423045190487,NA,-0.0456538916677613,NA,NA,7,796.894606527979,-1579.74656263707,60.7921660448437,5.57235982057948e-14,0.999999999999974
0.335377294450296,0.0653603208451337,NA,0.00617625998658477,NA,-0.0692473212594668,0.000687778182915845,NA,8,796.941120438002,-1577.82738373315,62.7113449487661,2.13449306547591e-14,0.999999999999995
-14.3628713414125,NA,NA,0.00617496673573102,NA,-0.0460865924615206,NA,0.00845344522690256,7,794.067428375359,-1574.09220633183,66.4465223500838,3.29770103872658e-15,0.999999999999999
-14.1440926251165,NA,NA,0.0061665027331145,NA,-0.0710362763055769,0.00072730870505245,0.00845083269798461,8,794.1192824909,-1572.18370783894,68.3550208429697,1.26994846933604e-15,1
3.56169600723459,NA,NA,0.0320625588681811,-0.000442991732612389,-0.256562889527342,0.0061487894813315,NA,8,769.561010570371,-1523.06716399788,117.471564684029,2.74324198378971e-26,1
1.81299764309381,NA,NA,0.0279077550780962,-0.000370691042123249,-0.0455325156491159,NA,NA,7,766.246619232008,-1518.45058804513,122.088140636785,2.72764211904538e-27,1
-10.1211102950125,0.0971104439111895,-0.00114862950074723,NA,NA,-0.0691674253357331,NA,0.00565932927624772,8,761.068612624714,-1506.08236810657,134.456360575343,5.62422326900428e-30,1
-9.61732213525348,0.0970467403930162,-0.00114787434100057,NA,NA,-0.127083762552349,0.00169045860252234,0.00565534426285563,9,761.335491246523,-1504.60238493207,135.936343749843,2.68341776046675e-30,1
-8.81409184199619,0.0299883221120283,NA,NA,NA,-0.0691525918348632,NA,0.00543096659001584,7,753.445538814388,-1492.84842720989,147.690301472026,7.52226796577858e-33,1
2.10943379901141,NA,NA,0.00623613900008578,NA,-0.0450112807113056,NA,NA,6,752.179288540611,-1492.32660144361,148.2121272383,5.79476428596651e-33,1
-8.30001368464884,0.0299705954266567,NA,NA,NA,-0.128218968520167,0.00172403093883314,0.00542642354971442,8,753.724659162429,-1491.394461182,149.144267499913,3.63600179410287e-33,1
-10.888280168662,0.0988775636811793,-0.00118304702158692,0.031327718512399,-0.000356912796966204,NA,NA,0.00513824711735785,9,754.497528352425,-1490.92645914387,149.61226953804,2.87739005013586e-33,1
2.36776040736893,NA,NA,0.00622583114554138,NA,-0.0751734083001629,0.000879256903601462,NA,7,752.256978203829,-1490.47130598877,150.067422693143,2.29173018852021e-33,1
-0.198367912609388,0.130075877721788,-0.00104127268489747,NA,NA,-0.0687726373559116,NA,NA,7,749.722886456355,-1485.40312249382,155.135606188092,1.81811530647417e-34,1
0.29998127558887,0.12996538869716,-0.00104062363491206,NA,NA,-0.126783197970135,0.00169321468758643,NA,8,749.991738024713,-1483.92861890657,156.610109775345,8.69835317936167e-35,1
-9.49713258528427,0.0298443404345989,NA,0.0312849209167716,-0.000356364323075578,NA,NA,0.0048789601036989,8,746.311759336132,-1476.56866152941,163.970067152506,2.19403019090941e-36,1
0.636240106704814,0.0674947770792135,NA,NA,NA,-0.0688057319096038,NA,NA,6,743.532103568131,-1475.03223149865,165.506497183261,1.01767957276259e-36,1
1.14316205283583,0.0674148752018281,NA,NA,NA,-0.127850861064381,0.00172341872963608,NA,7,743.811776296163,-1473.58090217344,166.957826508476,4.92559725556743e-37,1
-1.83893480805588,0.127886170730532,-0.00108671148544479,0.0310041783769482,-0.00035176743460822,NA,NA,NA,8,744.510500402527,-1472.9661436622,167.572585019716,3.62214460165988e-37,1
-14.201278585634,NA,NA,NA,NA,-0.0692116841817004,NA,0.00866124851326704,6,741.049150724668,-1470.06632581173,170.472402870187,8.49724887698834e-38,1
-10.3974228396161,0.0988646639137636,-0.00118201549663127,0.0104190355013909,NA,NA,NA,0.00503728062874454,8,742.591259297696,-1469.12766145253,171.411067229379,5.31434766729243e-38,1
-13.6708241336007,NA,NA,NA,NA,-0.12972654750596,0.00176631247295917,0.00865437875481153,7,741.34208281152,-1468.64151520415,171.89721347776,4.16758672718661e-38,1
-0.960323767869645,0.0623073847060446,NA,0.0310060267866666,-0.000351905074013262,NA,NA,NA,7,737.711302834546,-1461.3799552502,179.15877343171,1.10422337719995e-39,1
-9.00843022599886,0.0298938467755569,NA,0.0104074800793857,NA,NA,NA,0.0047784807037826,7,734.3794583766,-1454.71626633431,185.822462347601,3.94507509597192e-41,1
-14.8473266434302,NA,NA,0.0313344864176724,-0.000356981458807177,NA,NA,0.0080870591830884,7,734.046618293814,-1454.05058616874,186.488142513173,2.82816447852196e-41,1
-1.52752985094605,0.12722163314905,-0.00108758212754031,0.0103971924433016,NA,NA,NA,NA,7,732.898648501888,-1451.75464658489,188.784082097026,8.97320763597609e-42,1
-0.647696433147791,0.0615793393569121,NA,0.0103902131446521,NA,NA,NA,NA,6,726.043740892929,-1440.05550614825,200.483222533664,2.58530418926523e-44,1
-14.36805851991,NA,NA,0.0104205884097249,NA,NA,NA,0.00799245155650142,6,722.07757702494,-1432.12317841227,208.415550269642,4.8981103789983e-46,1
