"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmn","I(tmn^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
75.5574871153786,0.0785756707845238,-0.00112876760907717,0.0081963198307506,-9.02880247023762e-06,-2.9041691046726,0.0646071664600594,-0.0224065401448165,11,-506.211112368164,1034.87120432817,0,0.247721685797705,0.247721685797705,TRUE
42.1440646110444,0.0773372908684589,-0.00111261146093076,0.00894190953520813,-1.0064315781827e-05,NA,NA,-0.0220541586595391,9,-508.420793725987,1035.14667219774,0.27546786957214,0.215847458276288,0.463569144073993,FALSE
43.3668228782413,0.0773350386621066,-0.00110629171235347,0.00796448168422159,-8.62301961457713e-06,0.05404715136649,NA,-0.0232064656847256,10,-507.472199944412,1035.31791432006,0.446709991897251,0.198135449530958,0.661704593604951,FALSE
75.0517183048889,0.0794186069943429,-0.00113113230725046,0.00316096098901565,NA,-2.71333829927769,0.0607683852385177,-0.0230067796265436,10,-507.883713091597,1036.14094061443,1.26973628626843,0.131293823380804,0.792998416985755,TRUE
44.7624422196132,0.0782514791472112,-0.00110977277009236,0.00315574723930032,NA,0.0684818082844348,NA,-0.0237608247246974,9,-508.995267099463,1036.29561894469,1.42441461652447,0.121522395760242,0.914520812745996,FALSE
43.3837458956476,0.0784278173462316,-0.00111928949355387,0.00338510787302959,NA,NA,NA,-0.0223212835372802,8,-510.572556719207,1037.38876826075,2.51756393258438,0.0703528936569369,0.984873706402933,FALSE
36.9630005442481,0.0469423647723016,-0.00108806182356833,0.00878773685896184,-1.00538723322695e-05,-3.34089062456497,0.0738559760582401,NA,10,-511.366537822612,1043.10659007646,8.23538574829831,0.00403341336843881,0.988907119771372,TRUE
-0.844527342416233,0.0454010412193199,-0.00106640170462367,0.00926344965334278,-1.06872929165651e-05,NA,NA,NA,8,-513.52349338806,1043.29064159846,8.41943727029002,0.00367880233276472,0.992585922104137,FALSE
-1.59603203576666,0.0442286011464559,-0.00106049395851242,0.00856960144084465,-9.66952392901165e-06,0.0395545118039871,NA,NA,9,-513.012915566181,1044.33091587812,9.45971154995937,0.00218682365754935,0.994772745761686,FALSE
35.4959039283621,0.0472472249994328,-0.00109164630419328,0.0031806998246584,NA,-3.16299244361626,0.0703166282439661,NA,9,-513.423114945249,1045.15131463626,10.2801103080949,0.00145099674011734,0.996223742501803,TRUE
-0.0866791865949234,0.0464286717642351,-0.00107471846874705,0.00335885277140612,NA,NA,NA,NA,7,-515.920678065512,1046.03054532021,11.1593409920488,0.000934854277554234,0.997158596779358,FALSE
-1.23034866606387,0.0446875584357938,-0.00106539633201102,0.00317723575938629,NA,0.0548743435332283,NA,NA,8,-514.908003235335,1046.059661293,11.1884569648391,0.00092134326687541,0.998079940046233,FALSE
43.5762887649584,NA,NA,0.0080097793425959,-8.76447154090044e-06,0.059403122463451,NA,-0.0227886593945179,8,-515.923728713451,1048.09111224924,13.2199079210714,0.000333654891477745,0.998413594937711,FALSE
71.897674655911,NA,NA,0.0082356015461615,-9.15701858653521e-06,-2.52035810401899,0.0563257804562669,-0.0222082449136651,9,-514.975674017379,1048.25643278052,13.3852284523548,0.000307184005382597,0.998720778943093,TRUE
42.7428017397575,NA,NA,0.00911010981995804,-1.03923502027497e-05,NA,NA,-0.0217845726777922,7,-517.056616747245,1048.30242268368,13.4312183555144,0.000300200919612184,0.999020979862706,FALSE
44.2317655631139,NA,NA,0.00312273427413329,NA,0.0746654337320857,NA,-0.0229626045857944,7,-517.498832988126,1049.18685516544,14.3156508372758,0.000192912311605356,0.999213892174311,FALSE
70.3502655879008,NA,NA,0.00312906416706611,NA,-2.30089394594495,0.0518814551837779,-0.0224377382787934,8,-516.696239322802,1049.63613346794,14.7649291397734,0.000154099206089761,0.999367991380401,TRUE
48.6014689993309,0.0042608464468439,NA,0.00794733693587669,-8.65802313002139e-06,0.0600418040517808,NA,-0.0253845331391995,9,-515.82649507123,1049.95807488822,15.0868705600581,0.00013118727470845,0.999499178655109,FALSE
76.5817891624893,0.00409215866304069,NA,0.00817929216627864,-9.06066144858336e-06,-2.508362769342,0.0560743537663117,-0.024694907491239,10,-514.886849520127,1050.14721347149,15.276009143329,0.000119349550747661,0.999618528205857,TRUE
47.1287896010157,0.00373463437398278,NA,0.00906864194798582,-1.03189485563124e-05,NA,NA,-0.0240452352834335,8,-516.982779820785,1050.2092144639,15.3380101357388,0.000115706416693349,0.99973423462255,FALSE
43.293194268993,NA,NA,0.0033760960360095,NA,NA,NA,-0.0216802558114949,6,-519.359746217902,1050.86114504963,15.9899407214668,8.35203904916435e-05,0.999817755013042,FALSE
50.0657636219308,0.00494746670726497,NA,0.00311924159263632,NA,0.0752849025880236,NA,-0.0259795461743838,8,-517.364117883094,1050.97189058852,16.1006862603576,7.90213469169818e-05,0.999896776359959,FALSE
75.7914567108849,0.00477342922291998,NA,0.00312609781342092,NA,-2.28476915740921,0.0515396886688699,-0.0253429163208588,9,-516.571881975266,1051.44884869629,16.5776443681295,6.22550076458133e-05,0.999959031367605,TRUE
48.4155685419722,0.00436188216553201,NA,0.00337557714788575,NA,NA,NA,-0.024323686627752,7,-519.256085574533,1052.70136033825,17.8301560100895,3.3280883239153e-05,0.999992312250844,FALSE
0.230055373829741,-0.0282473249410674,NA,0.00940834484911515,-1.09591890900039e-05,NA,NA,NA,7,-521.947268827726,1058.08372684464,23.212522516475,2.2564660664692e-06,0.99999456871691,FALSE
33.2875244665169,-0.0283442293611582,NA,0.00880030197367849,-1.01230763348529e-05,-2.9265301538853,0.0649211151845809,NA,9,-520.014886150352,1058.33485704647,23.4636527183013,1.99019933315176e-06,0.999996558916243,TRUE
-0.642746955381525,-0.0291591071819003,NA,0.00858066537533363,-9.73921075319733e-06,0.045795668716055,NA,NA,8,-521.272190141067,1058.78803510447,23.9168307763039,1.58668315627522e-06,0.9999981455994,FALSE
31.4747637967476,-0.0283016177208689,NA,0.0031553105650204,NA,-2.71849228967447,0.0607436339774981,NA,8,-522.093186632437,1060.43002808721,25.5588237590432,6.98129460977607e-07,0.999998843728861,TRUE
-0.286162806511667,-0.0290387366782106,NA,0.0031501529238425,NA,0.0619664458792435,NA,NA,7,-523.190054412873,1060.56929801494,25.6980936867699,6.51169251838475e-07,0.999999494898112,FALSE
1.01416191418632,-0.0277620150792271,NA,0.00335799627957116,NA,NA,NA,NA,6,-524.469512201238,1061.0806770163,26.2094726881389,5.04253992849813e-07,0.999999999152105,FALSE
41.9107571596491,NA,NA,0.00884777420389572,-1.01385970053916e-05,-3.74835203063035,0.0824675757413993,NA,8,-529.859265765283,1075.9621863529,41.0909820247352,2.95917501959263e-10,0.999999999448023,TRUE
-0.68094522419682,NA,NA,0.00902758428747388,-1.03147309916e-05,NA,NA,NA,6,-532.160271550179,1076.46219571419,41.5909913860212,2.30459703548291e-10,0.999999999678483,FALSE
