"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmn","I(tmn^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
15.0925196723032,0.076600924330411,-0.00121130170955425,0.00523085925294981,-5.83703511949699e-06,NA,NA,-0.00847607099357576,9,-889.399623682278,1796.89880488668,0,0.452981888282479,0.452981888282479,FALSE
15.3589252797441,0.0767036935834638,-0.00121240739210871,0.00495560572955952,-5.46089816656671e-06,0.0197508999861083,NA,-0.00881140348436292,10,-888.736369933094,1797.59448862103,0.69568373435186,0.319900585045158,0.772882473327637,FALSE
12.1954054766612,0.0766853822553288,-0.00121207789831285,0.00494461598167972,-5.44002307207154e-06,0.305071304437914,-0.00627685566444581,-0.00884880989205733,11,-888.657037410224,1799.46025422244,2.56144933576184,0.125854625513621,0.898737098841257,FALSE
16.201160418965,0.0766143543352334,-0.00120880931852644,0.0019439521901594,NA,0.0258667260296064,NA,-0.00910319851768412,9,-891.720524989923,1801.54060750197,4.64180261528963,0.0444760497011368,0.943213148542394,FALSE
15.9211342478673,0.0764665681785669,-0.00120699915102861,0.0020345925254775,NA,NA,NA,-0.00868073448529744,8,-892.878506067762,1801.83661412557,4.93780923889426,0.0383574020996259,0.98157055064202,FALSE
12.5808943251238,0.0765942422436651,-0.0012084479993461,0.00194456433419534,NA,0.3520488501422,-0.00717634296290574,-0.00914485109663171,10,-891.617091836563,1803.35593242797,6.45712754128954,0.0179445845371991,0.999515135179219,FALSE
-1.17426559217295,0.046710447618763,-0.00105345409755919,0.00540998463096447,-6.17254969213074e-06,NA,NA,NA,8,-897.80238064121,1811.68436327247,14.7855583857909,0.000278893009297525,0.999794028188517,FALSE
-1.36751620013703,0.0461564673001808,-0.00105132513361188,0.00527114100247799,-5.98400951309922e-06,0.010142168390658,NA,NA,9,-897.626063569166,1813.35168466046,16.4528797737767,0.000121166730491916,0.999915194919009,FALSE
-3.11279866969274,0.0460759066214467,-0.00105084871228109,0.0052657021418105,-5.97356935522927e-06,0.164073215506916,-0.00338668930093791,NA,10,-897.603066423106,1815.32788160105,18.4290767143743,4.51084262903098e-05,0.999960303345299,FALSE
-0.712898054906735,0.0458248326683846,-0.00104549607521847,0.00203008451553501,NA,NA,NA,NA,7,-901.678783544398,1817.41944554184,20.5206406551561,1.58518639752577e-05,0.999976155209274,FALSE
-1.0521362034685,0.0449632334882928,-0.00104243289453544,0.00197192614381319,NA,0.0165926671982184,NA,NA,8,-901.199418959482,1818.47843990901,21.5796350223336,9.3351786156292e-06,0.99998549038789,FALSE
12.2306663665638,0.0151278944599834,NA,0.00517273938731088,-5.72707814317381e-06,NA,NA,-0.00668557870454234,8,-901.953753602499,1819.98710919505,23.0883043083686,4.39055335344872e-06,0.999989880941243,FALSE
-3.26938178201788,0.044863615815527,-0.00104184850126541,0.00197233679148928,NA,0.2120718566284,-0.00430107239979831,NA,9,-901.162434021592,1820.42442556531,23.5256206786289,3.52823265983371e-06,0.999993409173903,FALSE
12.4953650174452,0.0151706667315055,NA,0.00489582528223192,-5.34778890377531e-06,0.0196089890419468,NA,-0.00701798907074681,9,-901.304107122744,1820.70777176761,23.8089668809334,3.0621705099125e-06,0.999996471344413,FALSE
9.20284041432771,0.0151708288826646,NA,0.00488323968973944,-5.32423134131518e-06,0.316910263526126,-0.00653967297904631,-0.00705912046610616,10,-901.218212539111,1822.55817383306,25.6593689463848,1.21400273893252e-06,0.999997685347152,FALSE
13.3338883948393,0.0152647313131882,NA,0.00194638567627857,NA,0.0257268027670752,NA,-0.00731311919511412,8,-904.164443858354,1824.40848970676,27.5096848200792,4.81314205578419e-07,0.999998166661357,FALSE
3.84588164793103,NA,NA,0.00519838318062949,-5.76834685842975e-06,NA,NA,-0.00229246236254601,7,-905.26375945008,1824.5893973532,27.6905924665198,4.39688476266958e-07,0.999998606349834,FALSE
13.0562669816017,0.0152121140163632,NA,0.00203714458466396,NA,NA,NA,-0.00689400675832482,7,-905.303728148101,1824.66933474924,27.7705298625615,4.22461268181111e-07,0.999999028811102,FALSE
4.08342045672199,NA,NA,0.00492526147405442,-5.39435572087574e-06,0.0193758837971027,NA,-0.00260838341289721,8,-904.631331180809,1825.34226435167,28.4434594649883,3.01760292403281e-07,0.999999330571394,FALSE
9.55686984147301,0.015265352984814,NA,0.00194686787345431,NA,0.36641030424666,-0.00749460014406592,-0.00735905051426279,9,-904.051909311233,1826.20337614459,29.3045712579096,1.96188723698755e-07,0.999999526760118,FALSE
0.780817408531364,NA,NA,0.00491278880144916,-5.37097183749073e-06,0.317552988565708,-0.00655903470082576,-0.00264943017547724,9,-904.545224609409,1827.19000674094,30.2912018542629,1.19792583186233e-07,0.999999646552701,FALSE
-0.724279507508915,NA,NA,0.00536899862312811,-6.09830292760669e-06,NA,NA,NA,6,-907.747226250398,1827.54083571449,30.6420308278107,1.00519052538218e-07,0.999999747071754,FALSE
-0.67226711643378,-0.00211289747385737,NA,0.00532811649719097,-6.01862179603158e-06,NA,NA,NA,7,-907.527719389645,1829.11731723233,32.2185123456502,4.57003761219792e-08,0.99999979277213,FALSE
