"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
6.23412865508877,-0.0141094977732375,0.0927403913936612,-0.000690825868513672,-0.581265713097337,0.0732010367486932,0.000789410557260358,-2.659650721514e-06,11,3656.43756621932,-7290.85786850979,0,0.994552259067869,0.994552259067869
5.44890388407567,-0.0140903450410947,0.0926353953754975,-0.000688747082975112,-0.103115048795879,NA,0.000859885724137055,-3.10290075445466e-06,10,3650.2260978994,-7280.43781013216,10.4200583776283,0.00543176135534814,0.999984020423217
6.49823409338343,-0.0140704858014648,0.0926692583679425,-0.000693112922205647,-0.734729585295614,0.0968713790901697,0.000220284977844069,NA,10,3644.39736218692,-7268.78033870719,22.077529802601,1.59791224398781e-05,0.999999999545657
5.46140993103252,-0.0140343284826607,0.092504804455504,-0.000690743560338208,-0.101695460740407,NA,0.000186193818540175,NA,9,3632.92457782356,-7247.83738632581,43.020482183977,4.52739719608543e-10,0.999999999998397
6.79755839856064,-0.0152264802858706,0.0649155698000498,NA,-0.57290708351444,0.0719993899560556,0.000794835688907978,-2.68281487631873e-06,10,3628.26202685392,-7236.50966804119,54.3482004685966,1.57060084134744e-12,0.999999999999967
6.21285507582635,-0.0139522030818453,0.0925553658196033,-0.000694153348703709,-0.560458681785993,0.0689001879386752,NA,NA,9,3622.99809678122,-7227.98442424113,62.8734442686591,2.21224211651819e-14,0.999999999999989
6.02371387932633,-0.0152048622345183,0.0648933093724159,NA,-0.102605475971014,NA,0.000864157687774855,-3.11887629298005e-06,9,3622.2518050728,-7226.4918408243,64.3660276854835,1.0488715009383e-14,1
5.47380601182188,-0.0139389967072111,0.0924469177790015,-0.000692270081989574,-0.109229462168992,NA,NA,NA,8,3616.93914671503,-7217.86887858862,72.9889899211703,1.4069213722848e-16,1
7.06483187894772,-0.0151871076206517,0.0647425539345101,NA,-0.727703690067143,0.0958755534837193,0.00022076557298775,NA,9,3616.01059006315,-7214.00941080499,76.8484577047975,2.04266452338641e-17,1
6.03675525594351,-0.0151474318551069,0.0646702915441989,NA,-0.101176350961042,NA,0.000187006067604349,NA,8,3604.77089379774,-7193.53237275404,97.325495755751,7.3057487190834e-22,1
6.77912976973424,-0.015068314320516,0.0645775763681677,NA,-0.552976911717372,0.0678324851534756,NA,NA,8,3594.52092338753,-7173.03243193361,117.825436576182,2.58320660087422e-26,1
6.05007070820213,-0.0150524770058518,0.0645436923290658,NA,-0.108739587628732,NA,NA,NA,7,3588.6475068683,-7163.28769156087,127.570176948921,1.97749619277618e-28,1
5.30265462223341,-0.0146726021141745,0.0920404940185845,-0.000664566728887339,NA,NA,0.000904268404293908,-2.76200899487643e-06,9,3512.34093441444,-7006.67009950757,284.187769002213,1.93658987614531e-62,1
5.31647618948924,-0.0146186870438584,0.0919381075590723,-0.000666593516616445,NA,NA,0.000303131858312658,NA,8,3498.90598995898,-6981.80256507652,309.05530343327,7.71118577659854e-68,1
5.86375080871721,-0.0157627465724358,0.0652916572166473,NA,NA,NA,0.000908043060133109,-2.77859307910449e-06,8,3485.65888422948,-6955.30835361751,335.549514892278,1.36137022161768e-73,1
5.87817533827359,-0.0157074974943403,0.0650955770873016,NA,NA,NA,0.000303303624847585,NA,7,3472.05673933464,-6930.10615649355,360.751712016234,4.58552087970661e-79,1
5.31925726837527,-0.0145302362716372,0.0917782483458858,-0.000666217792311085,NA,NA,NA,NA,7,3455.49484947853,-6896.98237678132,393.875491728464,2.94205847898067e-86,1
5.88051605876065,-0.0156171961290912,0.0649407064498731,NA,NA,NA,NA,NA,6,3428.58824125645,-6845.17099124009,445.686877269693,1.65177877317641e-97,1
1.99156637565184,NA,0.0889035813473672,-0.00135918507919376,-0.577406303471673,0.0712733948118941,0.0007210316122351,-2.42682408358689e-06,10,3425.16179530013,-6830.30920493361,460.54866357618,9.78939806841005e-101,1
1.23428810560311,NA,0.0887215275149971,-0.00135576331204906,-0.111839220602185,NA,0.000789887959322948,-2.85995696684279e-06,9,3419.23470716,-6820.4576449987,470.400223511087,7.10422863289862e-103,1
1.25986495745617,NA,0.0887083458135928,-0.00135622000685689,-0.110488907124246,NA,0.000169069083743692,NA,8,3404.43270301397,-6792.85599118648,498.001877323302,7.20931428530334e-109,1
2.01370732195944,NA,0.0888128120685121,-0.00135637377082242,-0.557438884493839,0.067207967433513,NA,NA,8,3396.97370295571,-6777.93799106996,512.919877439825,4.15423818049104e-112,1
1.29790927692602,NA,0.0886497825438188,-0.00135362124023865,-0.117281568809737,NA,NA,NA,7,3391.16367842387,-6768.320034672,522.537833837789,3.38827535954185e-114,1
2.3694825595216,NA,0.034224538564572,NA,-0.577600299919681,0.0713389112548484,0.000718473764331521,-2.41092363295408e-06,9,3359.77671973073,-6701.54167014015,589.316198369638,1.06964849422489e-128,1
1.61296783306172,NA,0.0340878344720126,NA,-0.111610449649424,NA,0.000787429313735423,-2.84487768846722e-06,8,3353.81832966499,-6691.62724448852,599.230624021264,7.52230447832005e-131,1
2.61800016347113,NA,0.034251720481631,NA,-0.717088331813894,0.0928586241822243,0.00020276016285391,NA,8,3349.77682428521,-6683.54423372897,607.313634780818,1.321744230158e-132,1
1.6383739040754,NA,0.0340676166313669,NA,-0.110263179832144,NA,0.000169903959652276,NA,7,3339.11872624668,-6664.23013031762,626.627738192165,8.45557519431789e-137,1
2.39086204423065,NA,0.0341376425294432,NA,-0.555810883253878,0.0669888583710354,NA,NA,7,3331.46942122868,-6648.93152028162,641.926348228164,4.02802536134139e-140,1
1.67841063578826,NA,0.0340179586658938,NA,-0.117090536319815,NA,NA,NA,6,3325.67644927707,-6639.34740728134,651.510461228451,3.34140025428361e-142,1
0.892420451404062,NA,0.0874341084509686,-0.00135254827976496,NA,NA,0.000834277148067866,-2.47620257898401e-06,8,3255.20988573597,-6494.41035663048,796.447511879305,1.12524694060693e-173,1
0.918083406840664,NA,0.0874407443002989,-0.0013530091151871,NA,NA,0.000295423185887694,NA,7,3244.34972660403,-6474.69213103233,816.165737477462,5.88151969602524e-178,1
0.948985265271431,NA,0.0872077659015084,-0.00134803417365959,NA,NA,NA,NA,6,3202.92987477591,-6393.85425827902,897.003610230767,1.64349551382142e-195,1
1.27511230226878,NA,0.0327822496762082,NA,NA,NA,0.000831276879576189,-2.45988682901415e-06,7,3189.84259618235,-6365.67787018897,925.179998320815,1.25124855576067e-201,1
1.30054969883254,NA,0.0327817937155115,NA,NA,NA,0.000295987312240829,NA,6,3179.08347114971,-6346.16145102662,944.696417483169,7.2344749108513e-206,1
2.8143860886342,0.000949181778360288,NA,NA,-0.584018646165081,0.0726881780198642,0.000715988802534797,-2.35932284444121e-06,9,3175.8072093867,-6333.6026494521,957.255219057687,1.35611932024996e-208,1
3.13217640337616,NA,NA,NA,-0.583861461570299,0.0727727494326518,0.000720501156477448,-2.37216385871243e-06,8,3174.08926232431,-6332.16910980717,958.688758702614,6.62229807178256e-209,1
2.03959876317637,0.000951056926091288,NA,NA,-0.109200763719687,NA,0.000786149850832421,-2.80084570919459e-06,8,3169.73144354326,-6323.45347224508,967.404396264712,8.48070730896272e-211,1
2.35707567014663,NA,NA,NA,-0.108487887670873,NA,0.000790749553654151,-2.81418526120242e-06,7,3167.99984376362,-6321.99236535152,968.865503158271,4.08466782257159e-211,1
3.04879972846578,0.000977192537712151,NA,NA,-0.720410740289709,0.0937263035343438,0.000211231251489479,NA,8,3166.40589052335,-6316.80236620524,974.055502304545,3.04903738240979e-212,1
3.37735344715236,NA,NA,NA,-0.720998663241397,0.0939291953815523,0.000213048360900268,NA,7,3164.58543062059,-6315.16353906546,975.69432944433,1.34368032258085e-212,1
2.05250366840151,0.000986470896444042,NA,NA,-0.107902438962133,NA,0.00017810498397038,NA,7,3155.74327966954,-6297.47923716335,993.378631346433,1.94177359472267e-216,1
