"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-9.50270045992978,0.0553342869054007,-0.00133311546590448,4.00273389427135,-0.480781251361441,0.0261047608139307,-0.000264267102330598,10,-206.431570634172,433.009126669804,0,0.358595725279519,0.358595725279519
-12.0755768442184,0.0553358791087453,-0.00133745282375528,5.30727252152031,-0.633118060412193,0.0107697844035443,NA,9,-207.660391863732,433.440147122689,0.431020452884297,0.289074781477141,0.64767050675666
-0.723538969516163,0.0553749736086733,-0.00133547702417672,-0.124881615007357,NA,0.031673385006038,-0.00036638213818579,9,-207.930411945063,433.980187285352,0.971060615547287,0.220669329131113,0.868339835887773
-1.31438062897727,0.0553968313017844,-0.00133393116482977,NA,NA,0.0340307455082345,-0.00037786071363945,8,-209.987662410437,436.070752256262,3.06162558645781,0.0775856779216256,0.945925513809399
-0.393660501123271,0.055395068639028,-0.00134345120313983,-0.130094681757769,NA,0.0102342625827647,NA,8,-210.613264247533,437.321955930453,4.31282926064875,0.0415036348519126,0.987429148661312
-0.999184259617216,0.0554183506446113,-0.00134209571895007,NA,NA,0.0119924089569732,NA,7,-212.839566937595,439.753306060621,6.74417939081621,0.0123062337767453,0.999735382438057
-8.85588844766993,-0.0115447653089082,NA,4.02517833314415,-0.482990997610945,0.0264347947257715,-0.000269734265584706,9,-215.70960431637,449.538572027966,16.5294453581615,9.23169938937347e-05,0.999827699431951
-11.4749302082234,-0.0117565376226747,NA,5.35432798479037,-0.638190940251398,0.0107810407928246,NA,8,-216.999647021924,450.094721479235,17.0855948094312,6.99061420714563e-05,0.999897605574022
-0.03417505574082,-0.0116318597559188,NA,-0.121544940616767,NA,0.0320212049367194,-0.000372190412276395,8,-217.234398748481,450.564224932351,17.5550982625463,5.52794808551436e-05,0.999952885054877
-0.610174903122195,-0.0115259628399367,NA,NA,NA,0.034306271994272,-0.000383184255579704,7,-219.192026056022,452.458224297475,19.4490976276708,2.14430826388703e-05,0.999974328137516
0.304698120108333,-0.0120082847697254,NA,-0.126755094642045,NA,0.0102400275842601,NA,7,-220.022874359528,454.119920904486,21.1107942346814,9.34231240245213e-06,0.999983670449919
-9.33675665750757,NA,NA,4.09735693071413,-0.49101091656258,0.0272697014475719,-0.00028336439393185,8,-219.603776115533,455.302979666454,22.2938529966494,5.17078451734686e-06,0.999988841234436
-12.0967956961288,NA,NA,5.49482306290438,-0.65417358942964,0.0108252590256662,NA,7,-221.033951002401,456.142074190233,23.132947520429,3.39898602528583e-06,0.999992240220461
-0.286304487456657,-0.011909081615438,NA,NA,NA,0.0119541070008022,NA,6,-222.145837035888,456.347266394741,23.3381397249371,3.06755570455506e-06,0.999995307776166
-0.370879564872346,NA,NA,-0.118247499569348,NA,0.0329544054322842,-0.000387613474491414,7,-221.185861478997,456.445895143425,23.4367684736205,2.91995055433677e-06,0.99999822772672
-0.928308806551455,NA,NA,NA,NA,0.0351624360727224,-0.000398046418523237,6,-223.044150723189,458.143893769343,25.1347670995386,1.24927998047247e-06,0.999999477006701
-0.0291162368055988,NA,NA,-0.123505394428069,NA,0.0102710223729792,NA,6,-224.224485931234,460.504564185432,27.4954375156279,3.83748519406147e-07,0.99999986075522
-0.602407321675168,NA,NA,NA,NA,0.0119414365991276,NA,5,-226.246196313857,462.532075167397,29.5229484975925,1.39244579225448e-07,0.999999999999799
1.1130421862529,0.0549957484528643,-0.00134077347458966,-0.414405627651498,NA,NA,NA,7,-238.225407676889,490.524987539208,57.5158608694034,1.16196918106342e-13,0.999999999999916
-4.56090158338284,0.0549598533850974,-0.00133788663941486,2.23724546117677,-0.309604588907287,NA,NA,8,-237.534676047932,491.164779531252,58.1556528614482,8.4385056118965e-14,1
1.81183947091469,-0.0122584567173084,NA,-0.411519606238178,NA,NA,NA,6,-247.798425617163,507.65244355729,74.6433168874858,2.21827196512937e-17,1
-3.95467439797481,-0.0121438351592834,NA,2.28256256644331,-0.314552708373279,NA,NA,7,-247.080231796659,508.234635778748,75.2255091089434,1.6580337095559e-17,1
1.47595279370681,NA,NA,-0.409142298078178,NA,NA,NA,5,-252.268087310681,514.575857161045,81.5667304912403,6.96008636339548e-19,1
-4.57467383602131,NA,NA,2.41917036592254,-0.330225221298275,NA,NA,6,-251.472861891419,515.001316105803,81.9921894359989,5.62635838961873e-19,1
-0.655574068874611,0.0548529683711355,-0.00133384101988672,NA,NA,NA,NA,6,-272.022603731109,556.100799785184,123.09167311538,6.69249271366226e-28,1
0.0503736047879742,-0.0119963265669525,NA,NA,NA,NA,NA,5,-281.291301209515,572.622284958712,139.613158288907,1.72978841904144e-31,1
-0.268427073912095,NA,NA,NA,NA,NA,NA,4,-285.491533721359,579.009504984027,146.000378314223,7.09619889104555e-33,1
