"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","Year","df","logLik","AICc","delta","weight","cw"
21.8227168793719,0.0512461283462095,-0.000353323386356953,-0.207509005145474,NA,0.0262647750059341,-0.000144907815349957,-0.0117246474163045,10,-1420.0064951833,2860.04813413658,0,0.489692596048689,0.489692596048689
21.2109529484056,0.0512131064749754,-0.000352813727284613,0.0880187423813584,-0.034243311228737,0.0256496855585244,-0.000141409212691222,-0.0117226397218139,11,-1419.00771407887,2860.0576074196,0.00947328302709138,0.487378582422261,0.97707117847095
20.4073937796917,0.0271384184702723,NA,0.0896859864041906,-0.0344487100587971,0.0256283630934776,-0.000141283567286911,-0.0111581017374311,10,-1423.75651626172,2867.54817629341,7.50004215683293,0.0115162232751337,0.988587401746084
21.0213520670171,0.027135943100487,NA,-0.207615028038048,NA,0.0262467702955453,-0.000144800894102919,-0.0111591228333327,9,-1424.76875235179,2867.56625410463,7.51811996805418,0.0114125982538804,0.999999999999965
21.9745364461587,0.0511731306235394,-0.000352058690764126,0.29992748736534,-0.0610270955081177,0.00110256377522226,NA,-0.0117889486935459,10,-1450.40767990423,2920.85050357844,60.8023694418589,3.06800999473974e-14,0.999999999999995
23.1205855631889,0.0512292306158335,-0.000352921652286873,-0.227615618249866,NA,0.00111668935342601,NA,-0.0117955333193068,9,-1453.60613484577,2925.2410190926,65.1928849560231,3.41561128549636e-15,0.999999999999999
21.158578879071,0.0271395347143199,NA,0.301200604639252,-0.0611863350231135,0.0011031447265857,NA,-0.0112182966274094,9,-1455.13696240298,2928.30267420701,68.254540070428,7.38989859497528e-16,0.999999999999999
22.2743733410114,0.0511623925361808,-0.000351503713149031,0.296742834788398,-0.0626338537891124,NA,NA,-0.0118714710280634,9,-1456.90198915437,2931.83272770979,71.7845935732134,1.26501915144662e-16,0.999999999999999
-1.14149677491672,0.0257083788931849,-0.000275479904844178,0.0909757702282011,-0.0343976587659162,0.0258220254928961,-0.000142080295954799,NA,10,-1455.9233157956,2931.88177536117,71.8336412245917,1.23437335427297e-16,1
-0.530758679465913,0.0257368569874082,-0.000275992908417348,-0.205884314758456,NA,0.0264389922708306,-0.000145589053612949,NA,9,-1456.93218390733,2931.89311721571,71.844983079131,1.22739312365405e-16,1
22.3044595519302,0.0271351057540022,NA,-0.22772025012366,NA,0.00111735277398722,NA,-0.0112228789020206,8,-1458.3566441671,2932.73628418216,72.6881500455852,8.05178751518584e-17,1
-0.948474279918717,0.008505722961157,NA,0.0921124520848372,-0.0345417472503629,0.0257927996897846,-0.000141917850112464,NA,9,-1458.52868073875,2935.08611087855,75.0379767419677,2.48676027804478e-17,1
-0.334807614320013,0.00850235681199643,NA,-0.2059916181435,NA,0.0264121133649393,-0.00014543988242548,NA,8,-1459.54711409556,2935.11722403909,75.0690899025135,2.44837414478185e-17,1
23.4550430111378,0.0512204830161907,-0.00035238948371258,-0.24491396410072,NA,NA,NA,-0.0118793771599365,8,-1460.26265311518,2936.54830207834,76.5001679417614,1.19707989486623e-17,1
4.94675845035975,NA,NA,0.0882360027671174,-0.034424894934511,0.0256815980474466,-0.000141518438646078,-0.00287755080369514,9,-1459.37305764107,2936.7748646832,76.726730546618,1.06887197973352e-17,1
5.5620366417527,NA,NA,-0.208860066090012,NA,0.0262991557955819,-0.000145030759956986,-0.00287948583944806,8,-1460.38059433801,2936.78418452399,76.7360503874074,1.06390270859204e-17,1
21.4578328750166,0.0271591624073209,NA,0.298060138294216,-0.0627988801763815,NA,NA,-0.0113006578484735,8,-1461.64633536361,2939.31566657518,79.2675324386068,3.00052722483721e-18,1
22.6385043256313,0.0271552295784734,NA,-0.245025709868801,NA,NA,NA,-0.0113065776202285,7,-1465.02952673289,2944.07693626956,84.0288021329802,2.77524286044685e-19,1
-0.704179220193152,NA,NA,0.0904667340157357,-0.0345163327789496,0.0257655202137559,-0.000141869278045756,NA,8,-1464.12066241973,2944.26432068744,84.2161865508601,2.52703341550285e-19,1
-0.0910725882445736,NA,NA,-0.207417303449959,NA,0.0263846752721862,-0.000145390519325929,NA,7,-1465.1341312681,2944.28614533998,84.2380112033975,2.499607514723e-19,1
-0.500425225812034,0.0255220695705834,-0.000273708906256072,0.303257578588978,-0.061237122027723,0.00115953072444079,NA,NA,9,-1487.63678485998,2993.30231912102,133.254184984444,5.6773402535899e-30,1
-0.30931010701875,0.00843766990684271,NA,0.304039586919601,-0.0613383200951489,0.00115854543876873,NA,NA,8,-1490.19929763008,2996.42159110812,136.373456971545,1.19344831958831e-30,1
5.68494770812576,NA,NA,0.299841202605076,-0.0611788105558165,0.00111574817872254,NA,-0.00293025883735176,8,-1490.74504837971,2997.5130926074,137.464958470824,6.91491869762312e-31,1
0.636922024444433,0.0255657034345175,-0.000274531325117644,-0.226101402106556,NA,0.00117390011356372,NA,NA,8,-1490.86139027871,2997.7457764054,137.697642268824,6.15545886630715e-31,1
0.83047146988442,0.00843106408197856,NA,-0.226195120483931,NA,0.00117295973294731,NA,NA,7,-1493.43800378762,3000.893890379,140.845756242427,1.27542865467414e-31,1
6.83341304891347,NA,NA,-0.229015811396608,NA,0.00113000480750147,NA,-0.0029362910126415,7,-1493.95329695996,3001.92447672369,141.876342587112,7.61845994642634e-32,1
-0.0676978230684913,NA,NA,0.302553978987001,-0.0613279740590381,0.0011395754881806,NA,NA,7,-1495.66779086545,3005.35346453467,145.305330398089,1.37174045273321e-32,1
-0.349069103896339,0.0252599070100198,-0.000272701607209872,0.300094174420741,-0.0629454454929194,NA,NA,NA,8,-1494.8292409165,3005.68147768097,145.633343544388,1.16424611255882e-32,1
5.97133264876431,NA,NA,0.296708033500895,-0.0628145425196389,NA,NA,-0.00300504726016973,7,-1497.3808389991,3008.77956080197,148.731426665396,2.47345830869303e-33,1
-0.158725579941897,0.00823499082911862,NA,0.30090249797791,-0.0630477284907381,NA,NA,NA,7,-1497.38658286267,3008.79104852911,148.742914392537,2.45929182574185e-33,1
1.0716999636706,NA,NA,-0.227589208633185,NA,0.00115395178666366,NA,NA,6,-1498.89407425791,3009.80155847751,149.75342434093,1.48381794491242e-33,1
0.822347569643546,0.025301229913352,-0.000273539501361767,-0.244260354117646,NA,NA,NA,NA,7,-1498.22755052063,3010.47298384503,150.424849708452,1.06067529371922e-33,1
7.15461832864158,NA,NA,-0.246515345163095,NA,NA,NA,-0.0030122012945165,6,-1500.75443684434,3013.52228365036,153.474149513784,2.30906103872238e-34,1
1.0151710106559,0.00822481453036258,NA,-0.24433767698698,NA,NA,NA,NA,6,-1500.79958410915,3013.61257817998,153.564444043402,2.20713148168686e-34,1
0.0748074571785449,NA,NA,0.29946534452896,-0.0630068576746144,NA,NA,NA,6,-1502.59980274108,3017.21301544385,157.164881307273,3.64756623916751e-35,1
1.24764660712901,NA,NA,-0.245418617873568,NA,NA,NA,NA,5,-1505.99664161451,3022.00286024419,161.954726107608,3.32584193048897e-36,1
19.4556354124627,0.0519053693339487,-0.000358381019203636,NA,NA,0.0372267004180398,-0.000197961900045099,-0.0112517929201749,9,-1544.54164729507,3107.11204399119,247.063909854611,1.09818921436785e-54,1
18.6310713982806,0.0274112494302241,NA,NA,NA,0.0372194061853474,-0.00019791400434077,-0.0106719342396255,8,-1549.58467047313,3115.19233679424,255.144202657662,1.9322525352704e-56,1
-1.97499914885265,0.0269037594181365,-0.00028190697309879,NA,NA,0.0373459510616687,-0.000198422635118414,NA,8,-1579.42256723485,3174.86813031767,314.819996181089,2.12632659223627e-69,1
-1.77365436963365,0.00923815413992244,NA,NA,NA,0.0373265021628582,-0.00019831265116335,NA,7,-1582.29152975299,3178.60094230975,318.552808173172,3.28897176747845e-70,1
2.96722718190741,NA,NA,NA,NA,0.0373452666949455,-0.000198507524500995,-0.00228863922619876,7,-1586.25171932804,3186.52132145986,326.473187323278,6.26861598467534e-72,1
-1.51854315344772,NA,NA,NA,NA,0.0373619097940364,-0.0001985560760411,NA,6,-1589.3900386614,3190.79348728449,330.745353147916,7.40427676777572e-73,1
20.9839361606222,0.0520048676251644,-0.000358999371405163,NA,NA,0.00311153681432822,NA,-0.0112951185126694,8,-1606.33966063213,3228.70231711222,368.654182975646,4.3419502126953e-81,1
20.1326330046989,0.0274425571918207,NA,NA,NA,0.00311280223700047,NA,-0.0107011032643946,7,-1611.43115402353,3236.88019085083,376.832056714248,7.27582291141943e-83,1
-0.524261837213094,0.0268051175896183,-0.000281101550861843,NA,NA,0.00315288272038476,NA,NA,7,-1641.5090823696,3297.03604754296,436.987913406385,6.29801676408432e-96,1
-0.324271852730941,0.00919192815693437,NA,NA,NA,0.00315252600184817,NA,NA,6,-1644.37212347972,3300.75765692113,440.709522784554,9.7964021272522e-97,1
4.4292165873008,NA,NA,NA,NA,0.00313684778301234,NA,-0.00229499874145582,6,-1648.23548980695,3308.48438957559,448.436255439015,2.05696985177685e-98,1
-0.0686592599011919,NA,NA,NA,NA,0.00314545158094048,NA,NA,5,-1651.41883214059,3312.84724129634,452.799107159764,2.32191711421333e-99,1
21.5004284895052,0.0521087573434283,-0.000358290142331292,NA,NA,NA,NA,-0.0114227663096372,7,-1662.36034695862,3338.73857672101,478.690442584437,5.54133824693422e-105,1
20.6410605524483,0.0275607614262513,NA,NA,NA,NA,NA,-0.0108243076337157,6,-1667.572123206,3347.15765637368,487.109522237105,8.23066153235358e-107,1
-0.239242316351292,0.0263202551974506,-0.000279247847625855,NA,NA,NA,NA,NA,6,-1699.0374655376,3410.08834103689,550.040206900308,1.77914029871395e-120,1
-0.0397311914388768,0.00879669378640772,NA,NA,NA,NA,NA,NA,5,-1701.94701210429,3413.90360122374,553.85546708716,2.64080889262664e-121,1
4.8499311378133,NA,NA,NA,NA,NA,NA,-0.00237081421383279,5,-1705.03165543384,3420.07288788285,560.024753746271,1.20807360915656e-122,1
0.204211802049331,NA,NA,NA,NA,NA,NA,NA,4,-1708.54761887953,3425.10162141689,565.053487280317,9.77502292711515e-124,1
