"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","Year","df","logLik","AICc","delta","weight","cw"
21.1191055710175,0.0395793845471929,-0.000190585887296909,0.267763335193303,-0.0446632571214519,0.0209605633828615,-0.000112721763689337,-0.011752939158402,11,-1466.4022572257,2954.85206488367,0,0.395005560822191,0.395005560822191
21.8934974131353,0.0396155590654983,-0.000191151920535599,-0.115402546222642,NA,0.0217025733926834,-0.000116966594286128,-0.0117470607729605,10,-1467.63368312813,2955.30698448065,0.454919596976652,0.314643434698525,0.709648995520716
21.2928941571658,0.0277948763589186,NA,0.269758930172388,-0.0448966395545002,0.0209631149355832,-0.000112746963674511,-0.0117786764252616,10,-1468.29399782612,2956.62761387662,1.77554899294319,0.162572709758065,0.872221705278782
22.0712171264118,0.0277949587033084,NA,-0.115409157042452,NA,0.0217090044099987,-0.000117014018023937,-0.0117725002664646,9,-1469.53843176777,2957.10927261008,2.25720772640943,0.127778203994951,0.999999909273732
21.7946129337382,0.0396021385088198,-0.000190849809334007,0.449754067225675,-0.0676340070866724,0.001398935986368,NA,-0.0118539755056309,10,-1483.17985238677,2986.39932299793,31.5472581142558,5.57446445403389e-08,0.999999965018377
21.9678333630304,0.0277993717821205,NA,0.451793114890414,-0.0678729172933745,0.00139711372089865,NA,-0.0118792523712521,9,-1485.08013513849,2988.19267935153,33.3406144678565,2.27394924158125e-08,0.999999987757869
23.0293606116706,0.0396602894634121,-0.000191766091894108,-0.131353348917494,NA,0.00140726504358216,NA,-0.0118505925286754,9,-1486.03872314869,2990.10985537191,35.2577904882392,8.71909245878825e-09,0.999999996476962
23.2071687253874,0.0277996887066182,NA,-0.131367120337418,NA,0.00140545351419893,NA,-0.0118756421666291,8,-1487.959486599,2991.94489579025,37.0928309065794,3.48335164792876e-09,0.999999999960314
22.1341898623532,0.0394931526513888,-0.000188556900187856,0.438917983713691,-0.0688990335256979,NA,NA,-0.0119297782385846,9,-1491.91432883437,3001.86106674329,47.0090018596138,2.44753074460096e-11,0.999999999984789
22.2981327590316,0.0278198915226176,NA,0.440966175152346,-0.0691357253608697,NA,NA,-0.0119510707976676,8,-1493.79242940051,3003.61078139327,48.7587165095983,1.0204281886338e-11,0.999999999994993
23.3943213913373,0.0395507401917305,-0.000189459982196757,-0.153189761887013,NA,NA,NA,-0.0119268318829391,8,-1494.86676011502,3005.7594428223,50.9073779386244,3.48503020202811e-12,0.999999999998478
23.5625686209466,0.0278201136805882,NA,-0.153175705065895,NA,NA,NA,-0.0119477723937355,7,-1496.76546865134,3007.55109569,52.6990308063318,1.42283345827698e-12,0.999999999999901
20.4492186979823,0.0397395420823065,-0.000191142286688316,NA,NA,0.0272059173283959,-0.00014348475579206,-0.0114023468727451,9,-1497.76233178893,3013.5570726524,58.7050077687281,7.06273225364232e-14,0.999999999999972
20.6264970445282,0.0279187596868177,NA,NA,NA,0.0272128730002501,-0.000143534998779765,-0.0114275721501923,8,-1499.67231334461,3015.37054928147,60.5184843977995,2.85220867226164e-14,1
7.19509668952736,NA,NA,0.270224965916107,-0.0450596459172279,0.0210133952405221,-0.000112950265865462,-0.00424655265097211,9,-1508.15285586688,3034.33812080829,79.4860559246199,2.16982881085515e-18,1
7.9747677759828,NA,NA,-0.116341380256183,NA,0.0217610530114455,-0.000117227142264437,-0.00423958794805057,8,-1509.4029685921,3034.83185977645,79.9797948927817,1.69516281345097e-18,1
-1.29911053566472,0.004526980091795,NA,0.27015193097985,-0.0443913602406984,0.0214720898291521,-0.000115270494121338,NA,9,-1520.46781019647,3058.96802946748,104.11596458381,9.72990861242652e-24,1
-0.517528740437669,0.00452812589906481,NA,-0.110676660656913,NA,0.0222074508060213,-0.000119476469918635,NA,8,-1521.68628175901,3059.39848611028,104.54642122661,7.84578294039679e-24,1
-1.17787144043562,NA,NA,0.26983034666692,-0.0444966933692237,0.0213924624503711,-0.000114888864840521,NA,8,-1521.70301180401,3059.43194620028,104.579881316605,7.71561453649355e-24,1
-1.41046998004415,0.0138227867915499,-0.000135725539612752,0.269074159104893,-0.0442444049042824,0.0214802656947864,-0.000115289275586013,NA,10,-1519.78249785965,3059.60461394368,104.752549060005,7.07744003756217e-24,1
-0.394401442539449,NA,NA,-0.111905100465663,NA,0.0221299429553377,-0.000119107300262197,NA,7,-1522.92435430788,3059.86886700308,105.016802119411,6.20146612582003e-24,1
-0.631934223855543,0.0138632117554294,-0.000136319025855555,-0.110492705966803,NA,0.0222129646801877,-0.000119479795363329,NA,9,-1520.9939890752,3060.02038722494,105.168322341267,5.74899826629413e-24,1
7.8617330770981,NA,NA,0.452228177272613,-0.0680378231822761,0.00141224114565834,NA,-0.00434201773073654,8,-1524.94851328872,3065.92294916969,111.070884286019,3.00515679809415e-25,1
21.6375386535157,0.0398109397315812,-0.00019179363757421,NA,NA,0.00246695998540532,NA,-0.0114744366777589,8,-1525.94583601337,3067.917594619,113.065529735331,1.10849919186212e-25,1
