"(Intercept)","CO2","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-1.85145373994866,0.00433803430616812,0.110172801452766,-0.00120936093840324,-0.00484127999945109,5.35667275399162e-05,0.0300090700627751,-0.00631123114521048,11,729.309129397383,-1436.51764903867,0,0.892561313748512,0.892561313748512,TRUE
-1.08622886205655,NA,0.128341400873107,-0.00113743979549262,-0.00483365174099328,5.36556723519757e-05,0.0315772712994429,-0.0064305551461546,10,726.143622742936,-1432.20343596206,4.31421307660639,0.103233010580786,0.995794324329298,TRUE
-1.65584636536639,0.00447477851139095,0.10991058320097,-0.00121345350193159,-0.00456105501390485,4.98281314249077e-05,-0.0472932604853795,NA,10,722.689174965221,-1425.29454040663,11.2231086320353,0.00326265373753404,0.999056978066832,TRUE
-0.843401556502812,0.00402463751419896,0.0393866845592334,NA,-0.00484392600414247,5.36071286151478e-05,0.0303282401338733,-0.0063344849588523,10,720.870090822788,-1421.65637212177,14.8612769169013,0.00052911829701417,0.999586096363846,TRUE
-0.858725446925877,NA,0.128531666930271,-0.00113901429941416,-0.00454834233305209,4.98539118667312e-05,-0.0471839565979317,NA,9,719.253077645758,-1420.43760997545,16.0800390632226,0.00028767488114231,0.999873771244989,TRUE
-0.191861386765628,NA,0.0604566365065873,NA,-0.00483630747263056,5.36767597865922e-05,0.031695296845931,-0.00643783440686904,9,718.412634263073,-1418.75672321008,17.7609258285916,0.000124137221017284,0.999997908466006,TRUE
-0.64530722556999,0.00416196359770796,0.0389282957233512,NA,-0.00456256979327558,4.98520614066028e-05,-0.0472583033351339,NA,9,714.157268017325,-1410.24599071858,26.2716583200886,1.76124567592364e-06,0.999999669711682,TRUE
0.036151508297848,NA,0.06058836426969,NA,-0.00455060817929446,4.98682497309753e-05,-0.0471542800129314,NA,8,711.468345200709,-1406.88187502266,29.6357740160088,3.2757556462227e-07,0.999999997287246,TRUE
-2.03142966263003,0.00449674245406909,0.11094651918724,-0.00121300090136324,0.00108371674967399,NA,0.0151926946012791,-0.00491896505665651,10,708.540417417629,-1396.99702531145,39.5206237272196,2.33799542097685e-09,0.999999999625242,FALSE
-1.2485654934511,NA,0.130050322617275,-0.00113658795526571,0.00110183492166025,NA,0.0168096229557034,-0.00504169722278661,9,705.270709074322,-1392.47287283257,44.0447762060953,2.43464938901401e-10,0.999999999868707,FALSE
-1.86645830979312,0.00459687538878526,0.11068143481647,-0.00121600486432791,0.000978224627436417,NA,-0.0451799700611955,NA,9,704.52566705246,-1390.98278878885,45.5348602498175,1.15576300495981e-10,0.999999999984283,FALSE
-1.05809540011795,NA,0.130098287892319,-0.00113786170296145,0.000994185301699523,NA,-0.0450672780997453,NA,8,701.042906548717,-1386.03099771867,50.4866513199936,9.71853986095312e-12,0.999999999994002,FALSE
-1.42804923936712,0.00956645155379611,NA,NA,-0.00489341601593832,5.39265937592982e-05,0.0287630855360852,-0.00622023637463384,9,701.269786431108,-1384.47102754615,52.0466214925232,4.45510353510936e-12,0.999999999998457,TRUE
-1.02466389873983,0.004198442933472,0.0399215211772996,NA,0.00108541584362983,NA,0.015505609272423,-0.00494209688747217,9,699.95558041499,-1381.84261551391,54.6750335247575,1.1970309526223e-12,0.999999999999654,FALSE
-0.360584445543632,NA,0.0624093293585406,NA,0.00110134220861393,NA,0.0169254949690278,-0.00504914642689219,8,697.429861039128,-1378.8049066995,57.7127423391717,2.62104992052728e-13,0.999999999999916,FALSE
-0.85746531946589,0.00429844300302728,0.0395136952583032,NA,0.00097927362021644,NA,-0.0451502497707726,NA,8,695.876187664255,-1375.69755994975,60.8200890889179,5.54272739204112e-14,0.999999999999971,FALSE
-1.23067865583305,0.00965063208773412,NA,NA,-0.00461687433266706,5.0235597297917e-05,-0.0474225298810065,NA,8,694.784719348139,-1373.51462331752,63.0030257211488,1.86082208736163e-14,0.99999999999999,TRUE
-0.169246815658345,NA,0.0623968955706097,NA,0.00099337999543898,NA,-0.0450419861253167,NA,7,693.16619863844,-1372.28977931645,64.2278697222152,1.00863342690782e-14,1,FALSE
-1.94487958419897,0.00489215221886814,0.110242797715177,-0.0012210582256049,NA,NA,-0.0210289611326007,-0.00246577648288151,9,688.130494975794,-1358.19244463552,78.3252044031501,8.76064387104141e-18,1,FALSE
-1.86195540478645,0.00492224141631285,0.110147531774038,-0.00122216638920257,NA,NA,-0.0509790340388164,NA,8,687.087866055551,-1358.12091673234,78.3967323063257,8.45286512478034e-18,1,FALSE
-1.08313704340623,NA,0.130778965358184,-0.00113731304768493,NA,NA,-0.0199168435627252,-0.00255588141550671,8,684.096719897723,-1352.13862441669,84.379024621981,4.24585998538543e-19,1,FALSE
