"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-9.12411938309842,0.181963272515111,-0.00213420942179532,-0.305061471405044,0.874742079760737,0.00138669273881495,NA,9,-1868.08636723609,3754.23321834315,0,0.553597680568382,0.553597680568382
-9.13314899735209,0.182018872114695,-0.00213505430195633,-0.298110501707404,0.952515303430117,0.00215556818272364,-1.27362014900518e-05,10,-1867.60777799248,3755.2895055648,1.05628722164738,0.326455812857539,0.880053493425921
-9.11524220363177,0.182008018762417,-0.00213212905966956,-0.232899441758726,NA,0.0014381253040343,NA,8,-1870.98636135895,3758.02109356102,3.78787521786717,0.0833043364162827,0.963357829842203
-9.11886767331765,0.182034236544783,-0.00213241840669117,-0.227019724291046,NA,0.00177836724363597,-5.6027298156008e-06,9,-1870.88953549999,3759.83955487096,5.60633652780234,0.0335578209887246,0.996915650830928
-9.06722540519291,0.180953557547375,-0.0021264575887208,-0.41733565862498,0.949193285615408,NA,NA,8,-1874.73220563674,3765.51278211661,11.2795637734612,0.00196728875403894,0.998882939584967
-9.1526267588812,0.182925968824972,-0.00213924116326737,NA,NA,0.00201127494274112,NA,7,-1876.99323978282,3768.0240886993,13.7908703561416,0.000560460246808973,0.999443399831776
-9.15933099090278,0.18293716271304,-0.0021395015375307,NA,NA,0.00281716311926841,-1.3860166616936e-05,8,-1876.38041511765,3768.80920107843,14.5759827352717,0.000378494721111962,0.999821894552888
-9.05527790034742,0.180962200874601,-0.00212388156427769,-0.343310930294459,NA,NA,NA,7,-1878.1396312241,3770.31687158185,16.0836532386938,0.00017810386194616,0.999999998414834
-8.34220678366081,0.0885884924608279,NA,-0.309420660226356,0.86861071188235,0.00137017222002145,NA,8,-1889.38258507464,3794.8135409924,40.5803226492476,8.53668313699548e-10,0.999999999268502
-8.35024330049325,0.0885870688601136,NA,-0.30266662245666,0.943075072656919,0.00210710979754032,-1.21986217514179e-05,9,-1888.93996703666,3795.94041794429,41.7071996011364,4.85949277392246e-10,0.999999999754451
-8.33320926996488,0.0886738652983168,NA,-0.237792157013111,NA,0.00142122228101616,NA,7,-1892.26575857565,3798.56912628494,44.3359079417833,1.3054918869688e-10,0.999999999885001
-9.07960378349802,0.181867400037031,-0.00213098249524568,NA,NA,NA,NA,6,-1894.07594624447,3800.18008987062,45.9468715274661,5.83388520751666e-11,0.99999999994334
-8.33627168672277,0.0886765318278975,NA,-0.232362975015373,NA,0.0017333717432027,-5.13659139423535e-06,8,-1892.18371739105,3800.41580562523,46.1825872820787,5.18528765000943e-11,0.999999999995192
-8.28578461373105,0.0877755714908585,NA,-0.420691198394407,0.942047242832352,NA,NA,7,-1895.91498855641,3805.86758624647,51.6343679033134,3.39573454984524e-12,0.999999999998588
-8.36875014690234,0.0892832070878292,NA,NA,NA,0.00200703313672825,NA,6,-1898.55917023454,3809.14653785075,54.9133195075947,6.59050113714258e-13,0.999999999999247
-8.37485185906496,0.089260760724079,NA,NA,NA,0.00279916137031083,-1.36185562460775e-05,7,-1897.96245811792,3809.96252536949,55.7293070263377,4.38257140696956e-13,0.999999999999685
-8.27372472043497,0.0878361380162103,NA,-0.347264934286715,NA,NA,NA,6,-1899.29873871457,3810.62567481082,56.3924564676663,3.14577697551112e-13,1
-8.29326605063159,0.088297158837375,NA,NA,NA,NA,NA,5,-1915.70222716033,3841.42458854884,87.1913702056909,6.45399741190463e-20,1
-6.73886051048513,NA,NA,-0.337386822577476,0.904760149673723,0.00127659697948017,NA,7,-1968.64259402319,3951.32279718002,197.089578836866,8.82543248919468e-44,1
-6.74643923792595,NA,NA,-0.330933564471889,0.974367544107206,0.00196656750128886,-1.14090810897307e-05,8,-1968.25408978306,3952.55655040926,198.323332066107,4.76244405914385e-44,1
-6.72779512215276,NA,NA,-0.262899168791753,NA,0.00132955357784771,NA,6,-1971.78225304568,3955.59270347302,201.359485129869,1.04360854514775e-44,1
-6.73021572253993,NA,NA,-0.258512891539462,NA,0.00157939189403161,-4.10693771992507e-06,7,-1971.72962407941,3957.49685729247,203.263638949321,4.02768853003783e-45,1
-6.70014981633203,NA,NA,-0.441657808739795,0.973335807201804,NA,NA,6,-1974.31569490467,3960.65958719101,206.42636884786,8.28471946226877e-46,1
-6.68647878773674,NA,NA,-0.365935988227778,NA,NA,NA,5,-1977.9401577325,3965.90044969319,211.667231350041,6.02891240999831e-47,1
-6.75479333040729,NA,NA,NA,NA,0.00197856753398163,NA,5,-1979.47461662674,3968.96936748166,214.736149138508,1.29966655713274e-47,1
-6.76131474045475,NA,NA,NA,NA,0.00276913851049817,-1.35842498170943e-05,6,-1978.87798316135,3969.78416370437,215.550945361213,8.64771149333739e-48,1
-6.69818161941289,NA,NA,NA,NA,NA,NA,4,-1996.19107521641,4000.39556874883,246.162350405672,1.94858360926643e-54,1
