"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-8.76183080041976,0.15995567913587,-0.00144100990490141,-0.201619935798726,NA,0.00337773697307449,-3.34458212422621e-05,9,-1708.57566824042,3435.18402215362,0,0.513444580506772,0.513444580506772
-8.7651472950993,0.159909742306872,-0.00144057704098825,-0.221585778266149,0.266892852520361,0.00347249766043247,-3.53521114541551e-05,10,-1707.62583190089,3435.29162021296,0.107598059342763,0.48655165310205,0.999996233608821
-8.73200180458458,0.159374505198201,-0.00143585779585841,-0.233854255360235,NA,0.0013461314201613,NA,8,-1721.76720705882,3459.5605579085,24.3765357548746,2.61334105413435e-06,0.999998846949875
-8.7323244917842,0.159359183307215,-0.00143571759422014,-0.238150679478345,0.0525927599773664,0.00134198696229817,NA,9,-1721.72888654393,3461.49045876063,26.3064366070103,9.9568839577979e-07,0.999999842638271
-8.80326152481774,0.160899712508248,-0.00144904965155042,NA,NA,0.00425522597945697,-3.99227994813307e-05,8,-1724.57704469603,3465.18023318291,29.996211029289,1.5736172589808e-07,0.999999999999997
-8.77426481112181,0.160347180956218,-0.00144406863303302,NA,NA,0.00192546057182201,NA,7,-1743.82777561025,3501.675881589,66.4918594353749,1.87055185466025e-15,0.999999999999999
-8.66340288591946,0.157833063865197,-0.00142060405235293,-0.338511888691539,NA,NA,NA,7,-1744.66582516778,3503.35198070406,68.1679585504335,8.09113511608112e-16,1
-8.6649064421156,0.157802701336883,-0.00142033994155888,-0.349773051895877,0.149022307704664,NA,NA,8,-1744.35961304594,3504.74536988273,69.5613477291099,4.03124170103069e-16,1
-7.59913382408343,0.0631394293828551,NA,-0.225326881486363,0.275542613265732,0.00344561364044709,-3.51950341964705e-05,9,-1777.04316800885,3572.11902169049,136.934999536868,9.45009631892179e-31,1
-7.59533452733501,0.0631561208702569,NA,-0.204720364163023,NA,0.00334780743594204,-3.32276105151166e-05,8,-1778.06195958235,3572.15006295555,136.966040801924,9.30455719777552e-31,1
-7.56879511667685,0.0628911019746023,NA,-0.236953341279962,NA,0.00132845023265944,NA,7,-1791.16293906157,3596.34620849163,161.162186338008,5.18285984904064e-36,1
-7.56930525351385,0.062884008203741,NA,-0.24204363316674,0.0622969509494554,0.00132353113783361,NA,8,-1791.10883079135,3598.24380537354,163.059783219918,2.00683440437152e-36,1
-7.63248753556944,0.0636232543461298,NA,NA,NA,0.00424047688951263,-3.98243632851104e-05,7,-1794.61747543041,3603.2552812293,168.071259075683,1.63788491334474e-37,1
-8.68571512145864,0.158362053608811,-0.00142333207866912,NA,NA,NA,NA,6,-1800.9140602078,3613.84336542467,178.659343271047,8.22451150821776e-40,1
-7.51136791486102,0.0623304391189445,NA,-0.340509834767017,NA,NA,NA,6,-1813.5790513409,3639.17334769088,203.989325537262,2.59880892852467e-45,1
-7.60653653750278,0.0633743563996359,NA,NA,NA,0.00191595288695086,NA,6,-1813.90084686116,3639.81693873139,204.632916577767,1.88373727425827e-45,1
-7.51320659479555,0.0623181544575186,NA,-0.352409251549933,0.157494699694842,NA,NA,7,-1813.23479703001,3640.48992442852,205.305902274895,1.34549889083863e-45,1
-7.53252143495594,0.0627212404670718,NA,NA,NA,NA,NA,5,-1870.77690797662,3751.56470326951,316.380681115892,1.02164868291097e-69,1
-5.93093644266175,NA,NA,-0.230091302429055,0.285060362355051,0.00346184558636698,-3.51908368648706e-05,8,-1922.96430345994,3861.95475071074,426.770728557114,1.09246453961244e-93,1
-5.92661944012533,NA,NA,-0.208773923206885,NA,0.00336080383864472,-3.31570470120276e-05,7,-1924.06361082972,3862.14755202793,426.963529874303,9.92067163196063e-94,1
-5.90671239759521,NA,NA,-0.241246533313699,NA,0.00134425618901393,NA,6,-1937.21350886448,3886.44226273803,451.258240584411,5.26031406822977e-99,1
-5.90749652222645,NA,NA,-0.247144815389393,0.0721341185706087,0.00133852533532769,NA,7,-1937.14036869565,3888.30106775979,453.117045606168,2.07671687846993e-99,1
-5.95300171125711,NA,NA,NA,NA,0.00427407453756289,-3.99165879908048e-05,6,-1941.35345969838,3894.72216440584,459.538142252215,8.37633179897934e-101,1
-5.8621167387217,NA,NA,-0.346459422616875,NA,NA,NA,5,-1960.31056695404,3930.63202122436,495.447999070739,1.33452754126303e-108,1
-5.93330143021745,NA,NA,NA,NA,0.00194350548132306,NA,5,-1960.89440953319,3931.79970638266,496.615684229042,7.44334125451063e-109,1
-5.86440294117438,NA,NA,-0.359225216471903,0.168974402894778,NA,NA,6,-1959.91101485917,3931.83727472741,496.653252573789,7.30482923889039e-109,1
-5.87393199476057,NA,NA,NA,NA,NA,NA,4,-2019.89212201817,4047.79150093039,612.607478776766,4.83581604020924e-134,1
