"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-7.88429431588975,0.140250216111022,-0.00122223320846051,-0.409733292984728,NA,0.00157368664042413,-1.59487676504276e-05,9,275.531197239074,-533.034405051931,0,0.72694304916636,0.72694304916636
-7.88482327430536,0.140255257989395,-0.00122222343960774,-0.411659053264199,0.0241500488348097,0.00158297518194016,-1.61386401767955e-05,10,275.550767260633,-531.067319902292,1.96708514963871,0.271864984589562,0.998808033755922
-7.87253030039601,0.140137528652292,-0.00122103624821381,-0.425944171890923,NA,0.000599938847559921,NA,8,267.725673675879,-519.428959292057,13.6054457598739,0.000807449518003051,0.999615483273925
-7.87114118468777,0.140124125522107,-0.00122112041154407,-0.418409071374054,-0.0858849852510189,0.000608133649481847,NA,9,267.9865208837,-517.945052341183,15.0893527107473,0.000384493568274391,0.999999976842199
-7.85187624361083,0.139944469046908,-0.00121708817987612,-0.474094229405232,NA,NA,NA,7,255.941009178459,-497.864608128409,35.1697969235211,1.67677975403257e-08,0.999999993609997
-7.85122064762461,0.139937682588497,-0.00121709923658791,-0.471483715651499,-0.0325988037769078,NA,NA,8,255.978772620139,-495.935157180577,37.0992478713533,6.39000314126507e-09,1
-6.96988750410874,0.0589967857494596,NA,-0.415034251605453,NA,0.00153820834514263,-1.57330186678883e-05,8,192.730673663187,-369.438959266673,163.595445785258,2.17370549766484e-36,1
-6.97039563091114,0.0589984928092302,NA,-0.417561286716704,0.0316995015520685,0.0015504070109247,-1.59822956509333e-05,9,192.764523776725,-367.501058127233,165.533346924698,8.24880084071325e-37,1
-6.95968262240295,0.0589940417811234,NA,-0.431091108410709,NA,0.00057730702392423,NA,7,185.104935720683,-356.192461212857,176.841943839074,2.88908419956365e-39,1
-6.95884427368035,0.0589901326504367,NA,-0.424314442322615,-0.0772323291213732,0.000584679552234085,NA,8,185.316722389791,-354.61105671988,178.42334833205,1.31027536767191e-39,1
-6.93991567753708,0.0590040174729311,NA,-0.477485764547371,NA,NA,NA,6,174.155882450454,-336.298709259005,196.735695792926,1.38320595552504e-43,1
-6.93954648253287,0.0590026817329983,NA,-0.475407908379522,-0.0259496119113199,NA,NA,7,174.179907125679,-334.342404022849,198.692001029081,5.20092469587316e-44,1
-7.86356102538198,0.137970833069986,-0.00122153836928705,NA,NA,0.00339412525088304,-2.94556711057592e-05,8,113.98200455523,-211.941621050758,321.092784001173,1.37116037131003e-70,1
-7.83958332116488,0.137575635356107,-0.00121900151780634,NA,NA,0.00167111884566963,NA,7,88.1929345104654,-162.368458792422,370.665946259509,2.357289074359e-81,1
-7.0142472780298,0.0588120731230579,NA,NA,NA,0.00338214573515823,-2.94231030972702e-05,7,25.8142094670329,-37.6110087055566,495.423396346374,1.91283173690214e-108,1
-6.9976614194752,0.0587873802353989,NA,NA,NA,0.00166058397124922,NA,6,-0.201129382396175,12.4153144066947,545.449719458625,2.62179499474626e-119,1
-5.13547603010232,NA,NA,-0.420359068820012,NA,0.00156325736292979,-1.59596936063924e-05,7,-2.32301937689772,18.6634489823047,551.697854034235,1.15301125286369e-120,1
-5.13589093078499,NA,NA,-0.42289128228691,0.0317574997133173,0.00157547315075576,-1.62093990444285e-05,8,-2.28968907554372,20.6017662107889,553.636171262719,4.37454922243948e-121,1
-5.124475290495,NA,NA,-0.436684829969597,NA,0.000588355006298552,NA,6,-10.0222706868299,32.0575970155621,565.092002067493,1.42341407372158e-123,1
-5.12387201441443,NA,NA,-0.429775303339789,-0.0787148869785604,0.00059588391735461,NA,7,-9.80643952226819,33.6302892730456,566.664694324976,6.48373820477576e-124,1
-7.75094579312244,0.135773567904478,-0.00120470708245566,NA,NA,NA,NA,6,-16.8870144339162,45.7870845097348,578.821489561665,1.48597302760897e-126,1
-5.10197907924133,NA,NA,-0.484018337427139,NA,NA,NA,5,-21.1742012990653,52.3577266074546,585.392131659385,5.56178406757222e-128,1
-5.10167718292864,NA,NA,-0.481907196343311,-0.0263614633436396,NA,NA,6,-21.1498782321032,54.3128121061088,587.347217158039,2.09253486039252e-128,1
-6.94055686224127,0.0587116204495726,NA,NA,NA,NA,NA,5,-105.198733362577,220.406790734477,753.441195786408,1.79400440049607e-164,1
-5.19024817438877,NA,NA,NA,NA,0.00343258505871151,-2.98420700552878e-05,6,-170.349196770767,352.711449183436,885.745854235367,3.34373581321995e-193,1
-5.17309966578316,NA,NA,NA,NA,0.00168643480292887,NA,5,-196.664661994706,403.338647998736,936.373053050666,3.39371538210179e-204,1
-5.11162704136726,NA,NA,NA,NA,NA,NA,4,-303.180129133179,614.366473306757,1147.40087835869,5.0882142186728e-250,1
