"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-8.95677296154106,0.172898266150867,-0.00162163352444085,-0.199313010272453,NA,0.00356145836080127,-3.30231883545446e-05,9,-1750.74150406115,3519.51569379508,0,0.512584503924791,0.512584503924791
-8.96084818097453,0.172853359321137,-0.00162118209158437,-0.200076143089001,0.268440635955866,0.00366861343548554,-3.496471283626e-05,10,-1749.78823000908,3519.61641642935,0.10072263426764,0.487409321517822,0.999993825442612
-8.92289518548644,0.172314219955001,-0.00161627098572618,-0.231169077133655,NA,0.00137048912054543,NA,8,-1763.44068842083,3542.90752063252,23.3918268374309,4.26869194136952e-06,0.999998094134554
-8.92332389217087,0.172298096804849,-0.00161611562261656,-0.231709410709594,0.0550226561088438,0.00136605003828051,NA,9,-1763.39903046548,3544.83074660374,25.3150528086553,1.63181755462227e-06,0.999999725952108
-8.99282811741159,0.173864094364584,-0.00163010928949022,NA,NA,0.00446535053471003,-3.94339465883248e-05,8,-1766.18644829212,3548.3990403751,28.8833465800108,2.74047884230926e-07,0.999999999999992
-8.9578172422391,0.173313819885444,-0.00162496141334465,NA,NA,0.00194326274423616,NA,7,-1784.73972477373,3583.49977991595,63.9840861208668,6.5433131733689e-15,0.999999999999999
-8.85422533499633,0.170738049534205,-0.00160011850889751,-0.337757906077067,NA,NA,NA,7,-1786.89156380951,3587.80345798751,68.2877641924297,7.6079191318936e-16,1
-8.85605269748217,0.170706757629443,-0.00159982978103648,-0.338307521266794,0.154966080733754,NA,NA,8,-1786.56266303237,3589.1514698556,69.6357760605151,3.87747342263508e-16,1
-7.78274622622318,0.0685509588498574,NA,-0.203172297056911,0.277640162764826,0.00364080796269495,-3.48043780124638e-05,9,-1826.10223116335,3670.23714799948,150.721454204395,9.57232730768456e-34,1
-7.77815331886155,0.0685654384743473,NA,-0.202389052675664,NA,0.00353002825835126,-3.27971721232675e-05,8,-1827.12989935693,3670.28594250471,150.770248709623,9.34161464158544e-34,1
-7.74718613845555,0.0682904879724894,NA,-0.234251865228436,NA,0.001352974152534,NA,7,-1839.75219694368,3693.52472425584,174.00903046076,8.39816895493828e-39,1
-7.74782264740917,0.0682831772209045,NA,-0.23489496712257,0.0653274984078339,0.00134769044303988,NA,8,-1839.69301524098,3695.4121742728,175.896480477719,3.2683611831601e-39,1
-8.86500989986574,0.17133112951885,-0.00160341054839498,NA,NA,NA,NA,6,-1842.2210735716,3696.45739215228,176.941698357197,1.93804503740678e-39,1
-7.81022392195483,0.0690502359260469,NA,NA,NA,0.00444983531677756,-3.93288352349463e-05,7,-1843.12976593392,3700.27986223632,180.764168441239,2.86632236827279e-40,1
-7.77776756773863,0.0687911333929649,NA,NA,NA,0.0019339339825742,NA,6,-1861.73454708474,3735.48433917855,215.968645383469,6.49785469905418e-48,1
-7.68880944917299,0.067701780104374,NA,-0.339784005114857,NA,NA,NA,6,-1862.75656727736,3737.5283795638,218.012685768717,2.33836480427228e-48,1
-7.69104341516249,0.0676916160323706,NA,-0.340363596617995,0.164073259692895,NA,NA,7,-1862.3849175299,3738.79016542828,219.274471633196,1.24428236647993e-48,1
-7.69789358611186,0.0681181033031134,NA,NA,NA,NA,NA,5,-1919.10226711984,3848.21542155595,328.699727760866,2.15539309864182e-72,1
-6.06166408547544,NA,NA,-0.207169391198601,0.286065286338431,0.00366146301704752,-3.48315632339037e-05,8,-1974.76781364592,3965.56177108269,446.046077287601,7.11361656740355e-98,1
-6.05664222072258,NA,NA,-0.206361241733861,NA,0.00354748910589612,-3.27651629126331e-05,7,-1975.8672317605,3965.75479388948,446.239100094399,6.45916059412762e-98,1
-6.03214483766202,NA,NA,-0.238473860527374,NA,0.00137121292177883,NA,6,-1988.56057777414,3989.13640055736,469.620706762278,5.40660579537083e-103,1
-6.03304342228967,NA,NA,-0.239205409745415,0.0738659347317639,0.00136520293399987,NA,7,-1988.48432839725,3990.98898716298,471.473293367899,2.14111816285596e-103,1
-6.07814175902883,NA,NA,NA,NA,0.00448823115741925,-3.94547809609348e-05,6,-1992.56785326523,3997.15095153954,477.635257744459,9.83075951609189e-105,1
-6.05178155777322,NA,NA,NA,NA,0.00196367797718677,NA,5,-2011.44512208078,4032.90113147783,513.385437682742,1.69642293461607e-112,1
-5.9862652173363,NA,NA,-0.345829417525659,NA,NA,NA,5,-2012.33185732751,4034.6746019713,515.158908176219,6.98923930653161e-113,1
-5.98886714378568,NA,NA,-0.346445656389304,0.174458221707394,NA,NA,6,-2011.90836137845,4035.83196776597,516.316273970889,3.91842123704891e-113,1
-5.98577628529545,NA,NA,NA,NA,NA,NA,4,-2071.04553797448,4150.09833284301,630.582639047921,6.03233166450677e-138,1
