"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-8.84343774570082,0.155734844488668,-0.00120216901115167,-0.151836590539164,-0.365963167617956,0.00231823554161773,-2.67911025097334e-05,10,-1672.048083856,3364.14739006357,0,0.52873668523389,0.52873668523389
-8.84809732418248,0.155658191429588,-0.00120165976869949,-0.176552832778259,NA,0.00248571180050798,-2.978450464558e-05,9,-1673.20603391195,3364.45396726523,0.306577201660275,0.453593738190022,0.982330423423912
-8.82772071227699,0.155779809353876,-0.00120201313610417,-0.166060695866802,-0.530709858085711,0.000712746402857303,NA,9,-1676.71327089917,3371.46844123969,7.321051176114,0.0135985743548181,0.99592899777873
-8.83215334562352,0.155670409202527,-0.00120120943398341,-0.206227440490377,NA,0.000694571199254909,NA,8,-1679.27139373833,3374.57629922904,10.4289091654646,0.00287495196338065,0.99880394974211
-8.80768790289118,0.155860479869419,-0.00120293311828772,-0.221860638452021,-0.509077787784439,NA,NA,8,-1680.77730108409,3377.58811392057,13.4407238569984,0.000637710168599374,0.99944165991071
-8.86947996744088,0.155755479501071,-0.0012030587964067,NA,NA,0.00332132236576714,-3.64613051026795e-05,8,-1681.26201293156,3378.5575376155,14.4101475519237,0.000392749518621237,0.999834409429331
-8.81240952394782,0.155751969786365,-0.00120212763601194,-0.259063300089059,NA,NA,NA,7,-1683.12993452286,3380.28592767765,16.1385376140706,0.000165500964136692,0.999999910393468
-8.8528954038248,0.155743119909415,-0.00120243806186183,NA,NA,0.00122155984280427,NA,7,-1690.65123975816,3395.32853814824,31.1811480846654,8.96064285022605e-08,0.999999999999896
-8.82006839133351,0.155886578455826,-0.00120458586073451,NA,NA,NA,NA,6,-1705.32266238975,3422.66486420728,58.5174741437027,1.03832039886493e-13,1
-7.86233484182107,0.0684777745878146,NA,-0.159890731439926,-0.362151848075411,0.00227320066470621,-2.62881472230948e-05,9,-1727.36006437364,3472.76202818863,108.614638125055,1.37363215387843e-24,1
-7.86741474863985,0.0684402968385489,NA,-0.184345349114144,NA,0.00243889166810439,-2.92495807045582e-05,8,-1728.49134591188,3473.01620357615,108.86881351257,1.20969800406777e-24,1
-7.84514929494893,0.0684573783973335,NA,-0.173911075640903,-0.523805960310322,0.000697550325057631,NA,8,-1731.84029422149,3479.71410019536,115.566710131781,4.24861318989023e-26,1
-7.84996288963175,0.0683979078644962,NA,-0.213558756883808,NA,0.000679568004792326,NA,7,-1734.32605955416,3482.67817774024,118.530787676663,9.65174706508284e-27,1
-7.82166120666036,0.0683404312446389,NA,-0.228584197491192,-0.502683569454012,NA,NA,7,-1735.72066661614,3485.4673918642,121.320001800624,2.39296188237815e-27,1
-7.82685915259744,0.06828582177402,NA,-0.265318399801861,NA,NA,NA,6,-1738.0082762728,3488.03609197337,123.888701909799,6.62444714384462e-28,1
-7.89463354325012,0.0686941802210049,NA,NA,NA,0.00331117345870959,-3.62172105910895e-05,7,-1737.24553734129,3488.5171333145,124.369743250921,5.20826219261667e-28,1
-7.87733521683175,0.0686755450155213,NA,NA,NA,0.00122520238359274,NA,6,-1746.49032952111,3505.00019846999,140.852808406411,1.37227363121624e-31,1
-7.83997433583451,0.0685553776822364,NA,NA,NA,NA,NA,5,-1761.2132935119,3532.44054051218,168.293150448606,1.50954530950367e-37,1
-6.30177121241006,NA,NA,-0.171864868361496,-0.342903201039374,0.00220019155764074,-2.56940022610991e-05,8,-1837.36294318564,3690.75939812366,326.612008060085,6.31455909702079e-72,1
-6.30736827807294,NA,NA,-0.19500493175484,NA,0.00235709200508734,-2.84975513892174e-05,7,-1838.37883665357,3690.78373193907,326.636341875495,6.23819593309872e-72,1
-6.28524231462275,NA,NA,-0.185758836087638,-0.500832941019078,0.000659213134223633,NA,7,-1841.64693697601,3697.31993258394,333.172542520365,2.37542364365067e-73,1
-6.2910773641867,NA,NA,-0.223675748334397,NA,0.000641930076940774,NA,6,-1843.92270758482,3699.86495459742,335.717564533845,6.65421097846898e-74,1
-6.26518094567966,NA,NA,-0.237561693926652,-0.480899621748723,NA,NA,6,-1845.11131781023,3702.24217504824,338.094784984662,2.02716782476835e-74,1
-6.2712976286225,NA,NA,-0.272701826987802,NA,NA,NA,5,-1847.2074441019,3704.42884169218,340.281451628607,6.79299157336514e-75,1
-6.33065402127622,NA,NA,NA,NA,0.00328116529885498,-3.58845212790673e-05,6,-1848.16638567438,3708.35231077653,344.204920712959,9.55191808133226e-76,1
-6.31378176314423,NA,NA,NA,NA,0.00121367892559597,NA,5,-1857.25917605379,3724.53230559594,360.384915532368,2.92852783045416e-79,1
-6.27895770912853,NA,NA,NA,NA,NA,NA,4,-1871.72177583333,3751.45285182941,387.305461765838,4.1776015544127e-85,1
