"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-8.39551800571777,0.160129418862714,-0.00131561399023748,-0.336350362911341,NA,0.00248122702209099,-2.80301082528635e-05,9,-101.378871942134,220.79189948199,0,0.726867325103281,0.726867325103281
-8.39605424044649,0.160126608879564,-0.00131556204273068,-0.336471708164829,0.032725106861256,0.00249361874924464,-2.82689095820107e-05,10,-101.353859664468,222.749472982382,1.95757350039142,0.273132551577553,0.999999876680834
-8.37286282369105,0.160019092648251,-0.00131470495400975,-0.362375239313337,NA,0.000613158906931027,NA,8,-118.465922615556,252.959164525364,32.167265043374,7.52354102219346e-08,0.999999951916245
-8.37127257125286,0.16003603107671,-0.00131497706083351,-0.360793144589623,-0.150924412339005,0.000629406790007674,NA,9,-117.911335047576,253.856825692876,33.0649262108855,4.802834785908e-08,0.999999999944593
-8.35022373318401,0.159803251305832,-0.00131214017984062,-0.41202157946104,NA,NA,NA,7,-127.049623789746,268.120491889052,47.3285924070617,3.83867979799846e-11,0.999999999982979
-8.3489383996337,0.159809427286357,-0.00131225739671202,-0.411866180088659,-0.0879704670170471,NA,NA,8,-126.859873085496,269.747065465243,48.9551659832525,1.70206414386112e-11,1
-8.44738982039321,0.161416297034061,-0.00133152414745948,NA,NA,0.00397753898255709,-3.80621998281415e-05,8,-179.318756873407,374.664833041065,153.872933559074,2.80783877368996e-34,1
-7.37033340797942,0.0695775148463925,NA,-0.340555250534917,NA,0.00245756256291996,-2.78111624882409e-05,8,-185.869697965003,387.766715224258,166.974815742268,4.01175682008648e-37,1
-7.37106279601427,0.0695794751128414,NA,-0.340707678457435,0.0409233184505544,0.00247303429000568,-2.81095711106456e-05,9,-185.829970811619,389.694097220961,168.902197738971,1.5304139536814e-37,1
-7.35000312776698,0.0696026946327823,NA,-0.36656859327662,NA,0.000603085771559312,NA,7,-202.955222183789,419.931688677139,199.139789195148,4.15718507114485e-44,1
-7.34823441416241,0.0695949954835425,NA,-0.365076271724165,-0.141520857199229,0.000618392985123064,NA,8,-202.459852378297,420.947024050846,200.155124568855,2.50220037004263e-44,1
-7.33144461569336,0.0696607126402639,NA,-0.415533875119218,NA,NA,NA,6,-211.380494156212,434.77691852293,213.98501904094,2.48426920978188e-47,1
-8.42084838633839,0.161380622670175,-0.00133185257236502,NA,NA,0.00153034100055474,NA,7,-210.57094775585,435.163139821261,214.37124033927,2.04800855939932e-47,1
-7.33019044987408,0.069657318454222,NA,-0.415393805726905,-0.0794443591443293,NA,NA,7,-211.223230069323,436.467704448206,215.675804966216,1.06671685659658e-47,1
-7.41143181189071,0.0697415575818748,NA,NA,NA,0.00397666202475112,-3.80052837041756e-05,7,-266.837663059408,547.696570428377,326.904670946387,7.49907671168617e-72,1
-8.36908122030894,0.161232958590412,-0.00133092605770184,NA,NA,NA,NA,6,-274.460159605636,560.936249421779,340.144349939789,1.00011060325878e-74,1
-7.38701452283905,0.0697879929647943,NA,NA,NA,0.00153257173113202,NA,6,-298.530077655367,609.07608552124,388.28418603925,3.52058993362284e-85,1
-7.34265884858054,0.07002581199132,NA,NA,NA,NA,NA,5,-363.733484935101,737.478346434479,516.686446952489,4.61762598775435e-113,1
-5.29341859095467,NA,NA,-0.34495021343391,NA,0.00251259453743387,-2.8203270859954e-05,7,-364.020906026897,742.063056363354,521.271156881364,4.66510735136435e-114,1
-5.29393035095982,NA,NA,-0.345075098662177,0.0333580091112218,0.00252519748563727,-2.84464506103381e-05,8,-363.995046909102,744.017413112455,523.225513630465,1.75581383234604e-114,1
-5.27121363084745,NA,NA,-0.371388111194398,NA,0.000631710546022963,NA,6,-381.23417491731,774.484280045127,553.692380563136,4.25287258167806e-121,1
-5.2697537886155,NA,NA,-0.369788278651373,-0.151252679238948,0.000648100895443448,NA,7,-380.67981764823,775.38087960602,554.588980124029,2.71636577760965e-121,1
-5.24807382766692,NA,NA,-0.422731316716197,NA,NA,NA,5,-390.286997165977,790.585370896231,569.793471414241,1.35635982178871e-124,1
-5.24690157119688,NA,NA,-0.422578927977967,-0.0861035892068628,NA,NA,6,-390.106018193748,792.227966598003,571.436067116013,5.96608988225298e-125,1
-5.3354568603278,NA,NA,NA,NA,0.00405311693518674,-3.85440257101421e-05,6,-445.335898897991,902.687728006488,681.895828524498,6.16108734702158e-149,1
-5.30873821837746,NA,NA,NA,NA,0.00157430858304253,NA,5,-477.293164099859,964.597704763997,743.805805282006,2.21858833726646e-162,1
-5.25247879583109,NA,NA,NA,NA,NA,NA,4,-544.759507505187,1097.52659794876,876.734698466772,3.02645574564468e-191,1
