"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-8.6552526553443,0.160606300563117,-0.00178876507271929,-0.160041628810141,NA,0.00416395672236734,-5.1811526861027e-05,9,-685.13182892564,1388.34908737192,0,0.517175720851642,0.517175720851642
-8.66223367634342,0.160709249482925,-0.0017926211232504,-0.191251173496647,0.403986017777343,0.00434435868415496,-5.51358771260724e-05,10,-684.253672317519,1388.61180807283,0.262720700909995,0.453512282009015,0.970688002860656
-8.69128899545239,0.161912118823925,-0.00181082243879297,NA,NA,0.00489250427478429,-5.75860920882686e-05,8,-689.055270511124,1394.17885221769,5.8297648457692,0.0280363050566331,0.99872430791729
-7.98324388163899,0.0799938970218757,NA,-0.163564988683671,NA,0.00412774302547043,-5.13463356871119e-05,8,-692.787188228916,1401.64268765328,13.2936002813522,0.000671381708703868,0.999395689625993
-7.98865403151562,0.0799256953130399,NA,-0.193976336409806,0.393841033888664,0.00430363465289564,-5.4586776133618e-05,9,-691.946541964301,1401.97851344925,13.6294260773229,0.000567604539335754,0.999963294165329
-8.01065905299767,0.0802579605224321,NA,NA,NA,0.00487294170613874,-5.72547176245542e-05,7,-696.908461047066,1407.87002783145,19.5209404595241,2.98345689052522e-05,0.999993128734235
-8.60594121111162,0.159173293390473,-0.00176529474289275,-0.217442220283302,NA,0.00101079442400879,NA,8,-697.700187059253,1411.46868531395,23.1195979420272,4.93493257571026e-06,0.99999806366681
-8.60621582741678,0.159174168050355,-0.0017654644753445,-0.219941542149173,0.028936960743604,0.00100922503402233,NA,9,-697.695481365845,1413.47639225234,25.1273048804105,1.8084778798661e-06,0.99999987214469
-8.55848155849214,0.158133822981227,-0.00175149515993436,-0.29672851099493,NA,NA,NA,7,-702.835147510451,1419.72340075822,31.3743133862934,7.95779120210669e-08,0.999999951722602
-8.55942321538898,0.1581407145249,-0.0017520145289641,-0.303136707244547,0.0780380649468154,NA,NA,8,-702.80103179923,1421.67037479391,33.3212874219817,3.0061628244061e-08,0.99999998178423
-8.64889479044112,0.160792434013378,-0.00179304463840308,NA,NA,0.00154446615825997,NA,7,-705.12818747284,1424.309480683,35.9603933110718,8.03411302989423e-09,0.999999989818343
-7.94099302619129,0.0795711754177588,NA,-0.220665777926837,NA,0.00100186693033533,NA,7,-705.221192906869,1424.49549155105,36.1464041791294,7.32059179306957e-09,0.999999997138935
-7.94114922456287,0.0795657764246849,NA,-0.222601096042692,0.0224072282536023,0.00100065040004611,NA,8,-705.2183503887,1426.50501197285,38.155924600921,2.68030598056237e-09,0.999999999819241
-7.89775273632796,0.0791297727807862,NA,-0.299376586523798,NA,NA,NA,6,-710.3000425167,1432.63989545994,44.2908080880159,1.24741612174381e-10,0.999999999943983
-7.89843180896014,0.0791150408810092,NA,-0.305209899000132,0.0710472963358712,NA,NA,7,-710.271555756811,1434.59621725094,46.2471298790131,4.6903091953517e-11,0.999999999990886
-7.97216002085294,0.0798551579229102,NA,NA,NA,0.0015436758370685,NA,6,-712.917513369654,1437.87483716585,49.5257497939226,9.10454411640654e-12,0.99999999999999
-8.58838117394617,0.159932151786916,-0.00178619789645456,NA,NA,NA,NA,6,-719.775967930754,1451.59174628805,63.242658916123,9.56465334512765e-15,1
-7.91026082114907,0.079184146553202,NA,NA,NA,NA,NA,5,-727.657982104361,1465.34438675728,76.9952993853517,9.8700942702313e-18,1
-6.26010784143982,NA,NA,-0.167341422284685,NA,0.00416178253156488,-5.18464491197101e-05,7,-751.024817276309,1516.10274028994,127.75365291801,9.3817720322466e-29,1
-6.26741010021931,NA,NA,-0.199365074570507,0.415271276155267,0.00434734157738562,-5.52638103136509e-05,8,-750.091513024776,1516.251337245,127.902249873073,8.70998600128082e-29,1
-6.28399513868337,NA,NA,NA,NA,0.00492601229022018,-5.79125552013815e-05,6,-755.319838158171,1522.67948674288,134.330399370957,3.5007615401037e-30,1
-6.22458647664743,NA,NA,-0.225471499928684,NA,0.00100317839871311,NA,6,-763.682448039246,1539.40470650503,151.055619133108,8.17197827607201e-34,1
-6.22505747921565,NA,NA,-0.228871881975474,0.0393821363977452,0.00100103188624296,NA,7,-763.673679137043,1541.4004640114,153.051376639478,3.01268668020658e-34,1
-6.1891624829382,NA,NA,-0.304541486629602,NA,NA,NA,5,-768.761178155002,1547.55077885856,159.201691486635,1.39132973654463e-35,1
-6.19038972972675,NA,NA,-0.311780512923199,0.0882295645385112,NA,NA,6,-768.717304123288,1549.47441867312,161.125331301192,5.31761620177272e-36,1
-6.25213492545559,NA,NA,NA,NA,0.00155744511368141,NA,5,-771.687529082681,1553.40348071392,165.054393341993,7.45644823666498e-37,1
-6.20237259289409,NA,NA,NA,NA,NA,NA,4,-786.677967061855,1581.37487351765,193.025786145725,6.28957404644206e-43,1
