"(Intercept)","CO2","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-12.3609795296566,NA,0.217915472163866,-0.00284251569414199,0.0314454616068846,-0.000322065982358176,0.224622555729012,-0.00715076477368711,10,-57.228230341962,134.588513505052,0,0.290803271220089,0.290803271220089,FALSE
-13.0667616714217,0.00270855010893348,0.211565972524244,-0.00281244691428203,0.0314093736158013,-0.000321914680566144,0.224033386235418,-0.00714546878177296,11,-56.3965789771846,134.951716512928,0.363203007875342,0.2425106169596,0.533313888179689,FALSE
-10.3262486904234,NA,0.217908115321237,-0.0028416806380876,0.0364821483228589,-0.000410425086548683,-0.0210144922808482,NA,9,-58.6335605424078,135.375099489135,0.786585984082393,0.196243061886374,0.729556950066063,FALSE
-11.0353340671187,0.00271607030770382,0.211539663792888,-0.00281164379321778,0.0364419602601751,-0.000410204973421291,-0.0214235244147469,NA,10,-57.7968752365973,135.725803294323,1.13728978927065,0.164679654682295,0.894236604748358,FALSE
-13.2283967133866,NA,0.217626905167025,-0.0028400469485664,0.0127454968901704,NA,0.356871779073766,-0.0109949447346204,9,-59.9791546071233,138.066287618566,3.47777411351328,0.0510987450335067,0.945335349781865,FALSE
-13.9361306529184,0.00271657879403955,0.21126997710428,-0.00280991488521659,0.0127178642623033,NA,0.356220174610864,-0.0109879546129587,10,-59.139557078543,138.411166978215,3.82265347316206,0.0430051664317821,0.988340516213647,FALSE
-10.7165927389802,NA,0.217167680712819,-0.00283749089077786,0.0380916051184211,-0.000404910984443333,NA,NA,8,-63.6405059471062,143.367342829464,8.77882932441184,0.00360828406984217,0.991948800283489,FALSE
-9.98774918882743,NA,0.217470993007481,-0.0028373514767038,0.01257660551966,NA,-0.0207198008248276,NA,8,-63.8543887661885,143.795108467629,9.20659496257645,0.00291348370118168,0.994862283984671,FALSE
-11.3522117948223,0.00240664071583732,0.211532551055202,-0.00281080465679554,0.0380851475722298,-0.000404648938527683,NA,NA,9,-62.9800267505061,144.068031905331,9.47951840027892,0.00254183889753482,0.997404122882205,FALSE
-10.7017968913126,0.00273351418547597,0.211077947139424,-0.00280724318625923,0.0125486008941712,NA,-0.0211366406612858,NA,9,-63.0019819520903,144.1119423085,9.52342880344733,0.00248664047564555,0.999890763357851,FALSE
-10.3772461803141,NA,0.216750808817184,-0.00283333261359389,0.0144804981637663,NA,NA,NA,7,-68.6876615017909,151.44242905511,16.8539155500572,6.3652875363544e-05,0.999954416233214,FALSE
-11.018873787939,0.0024275586026456,0.211080176189349,-0.00280651851003601,0.014489398951882,NA,NA,NA,8,-68.0119418969225,152.110214729097,17.5217012240444,4.55837667854653e-05,1,FALSE
-11.2422226494186,NA,0.0798988259303836,NA,0.0313383817999768,-0.000321080382140042,0.222860367474292,-0.00709839014345883,9,-95.9706389799176,210.049256364154,75.4607428591018,1.19538327598237e-17,1,FALSE
-12.2114313424109,0.00364216343177521,0.0731906120274543,NA,0.0312487801461244,-0.000319667627196183,0.222593299443215,-0.00709879224876323,10,-95.2725199361698,210.677092693468,76.0885791884157,8.7332169470492e-18,1,FALSE
-9.22265540167166,NA,0.0799326542058294,NA,0.0363455267961262,-0.000408924137666877,-0.0209810722168595,NA,8,-97.3857315015925,210.857793938437,76.2692804333844,7.97876129204463e-18,1,FALSE
-10.1926846939127,0.00364738207661686,0.0731994724208832,NA,0.0362560581901004,-0.00040751470699432,-0.0212627120903203,NA,9,-96.6854868050445,211.478952014408,76.8904385093558,5.84861063570387e-18,1,FALSE
-12.1092411712153,NA,0.0797922971659197,NA,0.0126945145727835,NA,0.354686957339492,-0.010929983384982,8,-98.7595209489859,213.605372833224,79.0168593281712,2.01979036325077e-18,1,FALSE
-13.092077671884,0.00370583273451172,0.0729890814147501,NA,0.0126865665643468,NA,0.353824209181194,-0.01091327520706,9,-98.0323943622657,214.17276712885,79.584253623798,1.52089135028457e-18,1,FALSE
-9.61097198646962,NA,0.0793031422638446,NA,0.0379410558091373,-0.000403176828498875,NA,NA,7,-102.480100863668,219.027307778864,84.4387942738119,1.34260444818863e-19,1,FALSE
-8.88925193462901,NA,0.0797996686263956,NA,0.0125254467787229,NA,-0.0206747458244791,NA,7,-102.673981657377,219.415069366281,84.826555861229,1.10597859780603e-19,1,FALSE
-10.4943408183259,0.00329843374533828,0.0732577128012691,NA,0.0378800642746398,-0.000401843799258851,NA,NA,8,-101.903586803051,219.893504541354,85.3049910363013,8.70674538958153e-20,1,FALSE
-9.88706494026898,0.00374562668534436,0.0729062210638578,NA,0.0125174661994246,NA,-0.0209685228558709,NA,8,-101.928710886924,219.943752709101,85.3552392040481,8.49072145299248e-20,1,FALSE
-9.27655753563066,NA,0.0791792466794191,NA,0.0144279515561892,NA,NA,NA,6,-107.586383361052,227.223066123302,92.63455261825,2.22977873684015e-21,1,FALSE
