"site","coreID","core_measurement","Year","species_code","genus","species","treeID","canopy_position","tree_status","dbh_at_coring","dbh","agb","agb_inc","BAI","Date","CO2","residuals","wet","pet"
"NewMexico","NewMexico.lts332b",0.7,1947,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,39.63069,0.3542557,0.003411404,9.527778,"15/06/1947",310.8038,-0.000889543229264647,4.90444427066379,6.03333346048991
"NewMexico","NewMexico.lts332b",0.87,1948,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,39.82183,0.3585359,0.004280182,11.92781,"15/06/1948",310.8721,0.000214806976661956,6.51555548773872,5.90000009536743
"NewMexico","NewMexico.lts332b",1.3,1949,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,40.08542,0.3644891,0.005953204,16.54213,"15/06/1949",311.0242,0.0021273214868373,6.56666655010647,5.50000015894572
"NewMexico","NewMexico.lts332b",0.34,1950,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,40.15997,0.3661836,0.001694592,4.698694,"15/06/1950",311.2407,-0.00189523283503991,4.60222209824455,5.83333349227905
"NewMexico","NewMexico.lts332b",0.29,1951,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,40.21772,0.3674996,0.001315921,3.645693,"15/06/1951",311.4847,-0.00204832064274751,4.798888736301,6.10000006357829
"NewMexico","NewMexico.lts332b",0.78,1952,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,40.36681,0.37091,0.003410464,9.436237,"15/06/1952",311.7859,0.000254933073363093,6.30555539660984,5.90000009536743
"NewMexico","NewMexico.lts332b",0.46,1953,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,40.4571,0.3729847,0.002074622,5.731567,"15/06/1953",312.1931,-0.00089454190592865,5.29777770572238,5.86666663487752
"NewMexico","NewMexico.lts332b",0.66,1954,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,40.58833,0.3760124,0.003027732,8.353169,"15/06/1954",312.7537,0.000218276983687367,5.19666651884715,6.13333336512248
"NewMexico","NewMexico.lts332b",0.5,1955,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,40.68806,0.3783232,0.002310827,6.366155,"15/06/1955",313.4586,-0.000368570868843829,5.00111103057861,5.63333352406819
"NewMexico","NewMexico.lts332b",0.15,1956,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,40.71745,0.3790059,0.0006826925,1.879261,"15/06/1956",314.126,-0.00189788187493325,4.18222206168705,6.36666679382324
"NewMexico","NewMexico.lts332b",0.63,1957,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,40.84552,0.3819891,0.002983147,8.203772,"15/06/1957",314.6769,0.000470006781584662,5.7722221215566,5.5666667620341
"NewMexico","NewMexico.lts332b",0.62,1958,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,40.96833,0.384863,0.002873942,7.891269,"15/06/1958",315.1709,0.000398056287485795,5.80444431304932,5.93333339691162
"NewMexico","NewMexico.lts332b",0.47,1959,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,41.07014,0.3872554,0.002392391,6.56001,"15/06/1959",315.6582,-7.39760491327095e-05,5.53666655222575,5.73333342870076
"NewMexico","NewMexico.lts332b",0.81,1960,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,41.22442,0.3908977,0.003642299,9.971771,"15/06/1960",316.1464,0.00116119977933888,5.50333311822679,5.80000003178914
"NewMexico","NewMexico.lts332b",0.46,1961,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,41.32937,0.393387,0.002489347,6.804602,"15/06/1961",316.667,-2.64516903909929e-05,5.24555545383029,5.86666679382324
"NewMexico","NewMexico.lts332b",0.61,1962,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,41.46684,0.3966622,0.003275191,8.939694,"15/06/1962",317.2378,0.000709529645269455,5.21222205956778,5.86666679382324
"NewMexico","NewMexico.lts332b",0.38,1963,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,41.56234,0.3989468,0.002284601,6.227208,"15/06/1963",317.8368,-0.000341058620975537,4.77222214804755,6.0666667620341
"NewMexico","NewMexico.lts332b",0.4,1964,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,41.66832,0.4014916,0.002544732,6.927984,"15/06/1964",318.4488,-0.000146109602947362,4.67444438404506,5.93333339691162
"NewMexico","NewMexico.lts332b",0.87,1965,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,41.90335,0.4071694,0.005677798,15.42675,"15/06/1965",319.1043,0.00292118245617607,6.91555537117852,5.43333339691162
"NewMexico","NewMexico.lts332b",0.67,1966,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,42.08695,0.4116378,0.004468409,12.11132,"15/06/1966",319.8608,0.00164940538867003,5.15666654374864,5.93333355585734
"NewMexico","NewMexico.lts332b",0.22,1967,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,42.1415,0.412971,0.001333267,3.608787,"15/06/1967",320.7604,-0.00154158410408528,4.67999996079339,5.53333346048991
"NewMexico","NewMexico.lts332b",0.51,1968,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,42.26424,0.4159801,0.003009085,8.136527,"15/06/1968",321.7668,8.7105248821186e-05,5.49444430404239,5.76666688919067
"NewMexico","NewMexico.lts332b",0.6,1969,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,42.41424,0.4196753,0.003695137,9.976166,"15/06/1969",322.824,0.000735859955253099,6.7077776590983,5.69999996821086
"NewMexico","NewMexico.lts332b",0.35,1970,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,42.49186,0.4215949,0.001919665,5.176098,"15/06/1970",323.8883,-0.0010670522188229,5.29444425635868,5.80000003178914
"NewMexico","NewMexico.lts332b",0.17,1971,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,42.53277,0.4226087,0.001013773,2.731681,"15/06/1971",324.9674,-0.00199154039347195,4.89222203360663,5.76666688919067
"NewMexico","NewMexico.lts332b",0.61,1972,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,42.67017,0.4260243,0.003415631,9.194522,"15/06/1972",326.0949,0.000398626684456186,4.93555547131432,5.73333342870076
"NewMexico","NewMexico.lts332b",0.52,1973,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,42.78973,0.4290097,0.002985412,8.025015,"15/06/1973",327.2837,-3.90708376759438e-05,6.73111094368829,5.5666667620341
"NewMexico","NewMexico.lts332b",0.28,1974,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,42.8558,0.4306648,0.001655034,4.444327,"15/06/1974",329.7425,-0.00137594258284776,4.85333318180508,6.20000012715657
"NewMexico","NewMexico.lts332b",0.66,1975,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,42.99213,0.4340916,0.00342685,9.192108,"15/06/1975",331.166363636364,0.000386856036812713,6.00666647487216,5.53333346048991
"NewMexico","NewMexico.lts332b",0.81,1976,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,43.16306,0.4384106,0.004319,11.56597,"15/06/1976",332.055,0.00126394929159194,5.47999986012776,5.66666682561238
"NewMexico","NewMexico.lts332b",0.28,1977,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,43.23646,0.440273,0.001862379,4.980793,"15/06/1977",333.8375,-0.00121701420369072,5.73111097017924,5.80000003178914
"NewMexico","NewMexico.lts332b",0.52,1978,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,43.34551,0.4430484,0.002775394,7.415384,"15/06/1978",335.415,-0.000340341178997971,6.03222211201986,5.80000003178914
"NewMexico","NewMexico.lts332b",0.71,1979,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,43.48705,0.4466661,0.003617692,9.653084,"15/06/1979",336.85,0.000451668391444039,6.93222194247776,5.63333336512248
"NewMexico","NewMexico.lts332b",0.48,1980,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,43.58456,0.4491681,0.002502049,6.667866,"15/06/1980",338.768333333333,-0.000729199120702035,5.60666648546855,6.13333336512248
"NewMexico","NewMexico.lts332b",0.53,1981,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,43.70198,0.452192,0.003023892,8.049564,"15/06/1981",340.109166666667,-0.000287413846788995,5.53777770201365,5.73333358764648
"NewMexico","NewMexico.lts332b",0.33,1982,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,43.79528,0.4546032,0.002411217,6.411661,"15/06/1982",341.444166666667,-0.00099371360509003,5.40888867113326,5.63333352406819
"NewMexico","NewMexico.lts332b",0.52,1983,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,43.90954,0.4575663,0.002963095,7.87079,"15/06/1983",343.063333333333,-0.000546596757466944,6.36111089918348,5.5666667620341
"NewMexico","NewMexico.lts332b",0.59,1984,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,44.03742,0.4608959,0.003329572,8.833381,"15/06/1984",344.679166666667,-0.000292492209575298,5.69666653209262,5.83333333333333
"NewMexico","NewMexico.lts332b",1.04,1985,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,44.26278,0.4667972,0.005901289,15.62839,"15/06/1985",346.113333333333,0.00216372196031061,7.16777759128147,5.63333336512248
"NewMexico","NewMexico.lts332b",0.89,1986,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,44.46924,0.472242,0.005444815,14.38867,"15/06/1986",347.4125,0.00159385063958481,6.3533332877689,5.40000025431315
"NewMexico","NewMexico.lts332b",0.72,1987,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,44.62434,0.4763562,0.004114157,10.85302,"15/06/1987",349.209166666667,0.000157638542521161,7.02222193611993,5.63333336512248
"NewMexico","NewMexico.lts332b",1.34,1988,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,44.87374,0.4830147,0.006658502,17.53068,"15/06/1988",351.5525,0.0026102198100343,6.9744443098704,5.60000006357829
"NewMexico","NewMexico.lts332b",0.37,1989,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,44.95023,0.4850675,0.002052789,5.396258,"15/06/1989",353.125833333333,-0.00206762626764224,5.10222215122647,5.96666685740153
"NewMexico","NewMexico.lts332b",0.5,1990,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,45.04663,0.4876615,0.002594084,6.813624,"15/06/1990",354.393333333333,-0.0015734234520499,6.08555544084972,5.90000009536743
"NewMexico","NewMexico.lts332b",1.27,1991,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,45.30332,0.4946077,0.006946193,18.21483,"15/06/1991",355.601666666667,0.00276130192909409,6.24111098713345,5.73333342870076
"NewMexico","NewMexico.lts332b",0.71,1992,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,45.4657,0.4990308,0.004423048,11.57611,"15/06/1992",356.4475,0.000254122482283937,6.45222197638617,5.53333330154419
"NewMexico","NewMexico.lts332b",0.55,1993,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,45.56941,0.5018674,0.002836606,7.415081,"15/06/1993",357.11,-0.00128063163233579,5.81666655010647,6
"NewMexico","NewMexico.lts332b",0.82,1994,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,45.7412,0.5065862,0.004718804,12.32004,"15/06/1994",358.831666666667,0.00068990003936937,6.09666649500529,6.26666673024495
"NewMexico","NewMexico.lts332b",0.79,1995,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,45.90565,0.5111267,0.004540484,11.83682,"15/06/1995",360.810833333333,0.00063592022471408,6.11999977959527,5.70000012715657
"NewMexico","NewMexico.lts332b",0.1,1996,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,45.94545,0.512229,0.001102351,2.871204,"15/06/1996",362.618333333333,-0.00264410425053987,4.32444433371226,6.20000012715657
"NewMexico","NewMexico.lts332b",0.78,1997,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,46.11093,0.5168267,0.004597659,11.96447,"15/06/1997",363.735,0.00103928785053316,6.95666649606493,5.5666667620341
"NewMexico","NewMexico.lts332b",0.5,1998,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,46.21461,0.5197191,0.002892432,7.518249,"15/06/1998",366.705,-0.000453102597402632,5.51888885762956,5.90000009536743
"NewMexico","NewMexico.lts332b",0.8,1999,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,46.38217,0.5244127,0.004693532,12.18575,"15/06/1999",368.3725,0.00157913224393119,6.39888877338834,5.46666669845581
"NewMexico","NewMexico.lts332b",0.12,2000,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,46.41463,0.5253247,0.0009120638,2.365983,"15/06/2000",369.565833333333,-0.00196032246636457,4.89444429344601,5.80000003178914
"NewMexico","NewMexico.lts332b",0.5,2001,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,46.49841,0.5276825,0.002357781,6.113341,"15/06/2001",371.1325,-0.000269778976159236,6.48222208023072,6.10000006357829
"NewMexico","NewMexico.lts332b",0,2002,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,46.49841,0.5276825,0,0,"15/06/2002",373.278333333333,-0.00238827552502602,4.53666653235754,5.90000009536743
"NewMexico","NewMexico.lts332b",0.41,2003,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,46.57904,0.5299573,0.002274851,5.894287,"15/06/2003",375.809166666667,0.000112052342073359,4.97444434960683,5.73333342870076
"NewMexico","NewMexico.lts332b",0.28,2004,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,46.63558,0.5315559,0.001598564,4.139635,"15/06/2004",377.553333333333,-0.000360363566299097,5.85777768823835,5.63333336512248
"NewMexico","NewMexico.lts332b",0.56,2005,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,46.73401,0.5343449,0.002789006,7.217807,"15/06/2005",379.788333333333,0.00100537297143049,7.09555541144477,5.70000028610229
"NewMexico","NewMexico.lts332b",0.18,2006,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,46.77484,0.5355044,0.001159491,2.998999,"15/06/2006",381.895833333333,-0.000483245622491049,4.0611109998491,5.96666669845581
"NewMexico","NewMexico.lts332b",0.53,2007,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,46.87536,0.5383644,0.002860011,7.393119,"15/06/2007",383.800833333333,0.00131936616446695,6.46111096276177,5.60000006357829
"NewMexico","NewMexico.lts332b",0.35,2008,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,46.93504,0.5400665,0.001702082,4.397037,"15/06/2008",385.546666666667,0.000221927416808308,5.72999980714586,5.76666673024495
"NewMexico","NewMexico.lts332b",0.63,2009,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,47.05753,0.5435695,0.003502957,9.0427,"15/06/2009",387.429166666667,0.00204061440899206,5.55666653315226,5.70000012715657
"NewMexico","NewMexico.lts332b",0.48,2010,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,47.14443,0.546062,0.002492506,6.428934,"15/06/2010",389.9,0.00100595852982312,6.20777763260735,5.70000028610229
"NewMexico","NewMexico.lts332b",0.05,2011,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,47.15385,0.5463326,0.0002706457,0.6978132,"15/06/2011",391.6475,-0.0012798036256353,3.44222214486864,6.13333352406819
"NewMexico","NewMexico.lts332b",0.18,2012,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,47.19258,0.547446,0.001113424,2.87023,"15/06/2012",393.856666666667,-0.000536823608716146,5.36555544535319,6.13333336512248
"NewMexico","NewMexico.lts332b",0,2013,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,47.19258,0.547446,0,0,"15/06/2013",396.52,-0.0017809339057532,4.03555542892881,5.73333326975505
"NewMexico","NewMexico.lts332b",0.36,2014,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,47.269,0.5496464,0.002200379,5.669672,"15/06/2014",398.643333333333,0.000263726307511518,5.3711109691196,5.63333336512248
"NewMexico","NewMexico.lts332b",0.68,2015,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,47.41242,0.5537889,0.00414245,10.66466,"15/06/2015",400.835,0.00203130998193917,7.81222203042772,5.36666695276896
"NewMexico","NewMexico.lts332b",0.4,2016,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,47.48988,0.5560334,0.002244558,5.773665,"15/06/2016",404.245,-5.36698403543747e-05,5.46333312988281,5.90000009536743
"NewMexico","NewMexico.lts332b",0.48,2017,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,47.60293,0.5593181,0.003284688,8.443055,"15/06/2017",406.544166666667,0.000792287486370442,6.90777768029107,5.80000019073486
"NewMexico","NewMexico.lts332b",0.09,2018,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,47.63642,0.5602934,0.0009752551,2.505433,"15/06/2018",408.525,-0.00171413480450343,3.63444435762034,6.03333346048991
"NewMexico","NewMexico.lts333a",2.02,1903,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,21.21046,0.07498051,0.00341159,13.28275,"15/06/1903",296.652,0.00102979361276991,5.98333324326409,5.70000012715657
"NewMexico","NewMexico.lts333a",0.44,1904,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,21.28422,0.07561655,0.0006360435,2.461795,"15/06/1904",297.0012,-0.00195441444251161,4.39777767244313,5.76666673024495
"NewMexico","NewMexico.lts333a",1.96,1905,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,21.63914,0.07872493,0.003108382,11.96481,"15/06/1905",297.4366,0.000311853476724557,6.58555546071794,5.93333339691162
"NewMexico","NewMexico.lts333a",2.36,1906,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,22.0137,0.08209304,0.003368109,12.84173,"15/06/1906",297.8837,0.000372025095690339,6.21333315637376,5.93333339691162
"NewMexico","NewMexico.lts333a",2.76,1907,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,22.52806,0.08686828,0.004775243,17.99411,"15/06/1907",298.3233,0.00159118955963459,6.23222200075786,5.600000222524
"NewMexico","NewMexico.lts333a",2.2,1908,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,22.96855,0.09109811,0.004229825,15.73999,"15/06/1908",298.7272,0.000875060963083688,5.83555544747246,5.80000019073486
"NewMexico","NewMexico.lts333a",1.74,1909,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,23.24829,0.09385244,0.002754328,10.15409,"15/06/1909",299.0624,-0.000748118710934134,5.3033332294888,6.13333336512248
"NewMexico","NewMexico.lts333a",0.86,1910,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,23.43072,0.0956774,0.001824968,6.688265,"15/06/1910",299.3141,-0.00179672629252401,5.03444435861376,6.43333339691162
"NewMexico","NewMexico.lts333a",1.64,1911,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,23.71867,0.09860423,0.002926828,10.66293,"15/06/1911",299.5416,-0.000781030835379999,6.23444432682462,5.90000009536743
"NewMexico","NewMexico.lts333a",1.58,1912,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,24.0007,0.1015262,0.002921976,10.57025,"15/06/1912",299.82,-0.000835402343853224,6.13777758015526,5.76666673024495
"NewMexico","NewMexico.lts333a",2,1913,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,24.30434,0.1047333,0.003207087,11.5194,"15/06/1913",300.1743,-0.000560937325138637,5.24333331320021,6.03333330154419
"NewMexico","NewMexico.lts333a",2.53,1914,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,24.78669,0.1099594,0.005226105,18.59767,"15/06/1914",300.5865,0.00148704071509238,6.44888864623176,5.46666669845581
"NewMexico","NewMexico.lts333a",1.96,1915,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,25.1191,0.113655,0.003695598,13.02913,"15/06/1915",301.0586,2.42615962833966e-05,6.1566665702396,5.69999996821086
"NewMexico","NewMexico.lts333a",2.26,1916,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,25.48369,0.1177969,0.004141857,14.48999,"15/06/1916",301.5742,0.000574619940888141,5.78666652573479,6.30000019073486
"NewMexico","NewMexico.lts333a",1.4,1917,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,25.72447,0.120583,0.002786185,9.683783,"15/06/1917",302.1061,-0.000644440394942864,4.65222212341097,5.90000009536743
"NewMexico","NewMexico.lts333a",1.58,1918,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,25.99431,0.1237537,0.003170656,10.96083,"15/06/1918",302.6124,-9.59965631575519e-05,5.52222213480208,6.16666682561238
"NewMexico","NewMexico.lts333a",2.06,1919,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,26.37844,0.1283555,0.004601788,15.8008,"15/06/1919",303.0476,0.00152026159580327,7.43444425529904,5.63333336512248
"NewMexico","NewMexico.lts333a",1.89,1920,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,26.71419,0.1324627,0.004107248,14.00038,"15/06/1920",303.3881,0.00122502301011421,6.23222223917643,5.96666669845581
"NewMexico","NewMexico.lts333a",1.56,1921,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,27.01364,0.1361931,0.003730375,12.63624,"15/06/1921",303.6591,0.00105420048753546,6.46888878610399,5.5
"NewMexico","NewMexico.lts333a",0.64,1922,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,27.14555,0.1378564,0.001663273,5.610668,"15/06/1922",303.8949,-0.000807635325921318,4.78666655553712,5.93333339691162
"NewMexico","NewMexico.lts333a",0.69,1923,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,27.28969,0.1396881,0.001831732,6.162623,"15/06/1923",304.1296,-0.000441992485343331,5.55555542310079,5.96666669845581
"NewMexico","NewMexico.lts333a",0.83,1924,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,27.4569,0.1418315,0.002143364,7.189818,"15/06/1924",304.3854,5.20051630779981e-05,5.87444427278307,6.10000006357829
"NewMexico","NewMexico.lts333a",0.38,1925,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,27.54029,0.1429077,0.001076273,3.601824,"15/06/1925",304.6646,-0.000853416616334396,5.36999985906813,6.06666692097981
"NewMexico","NewMexico.lts333a",0.56,1926,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,27.6718,0.1446152,0.00170748,5.702765,"15/06/1926",304.992,-8.60076605831107e-05,6.4599998527103,5.60000006357829
"NewMexico","NewMexico.lts333a",0.38,1927,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,27.75623,0.1457179,0.001102688,3.675479,"15/06/1927",305.3711,-0.000583535830120462,5.65111094050938,6
"NewMexico","NewMexico.lts333a",0.26,1928,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,27.80892,0.1464087,0.0006907841,2.299615,"15/06/1928",305.7965,-0.00091915809796478,4.98444432020187,5.80000019073486
"NewMexico","NewMexico.lts333a",0.77,1929,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,27.94909,0.1482558,0.00184712,6.138183,"15/06/1929",306.2273,0.000281915852497086,6.01222207811144,5.76666673024495
"NewMexico","NewMexico.lts333a",0.74,1930,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,28.07681,0.1499512,0.001695344,5.620086,"15/06/1930",306.6139,0.000144239100473979,5.71999986966451,5.76666673024495
"NewMexico","NewMexico.lts333a",0.71,1931,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,28.20056,0.1516049,0.001653717,5.469639,"15/06/1931",306.9661,8.83566486015359e-05,6.18333315849304,5.86666663487752
"NewMexico","NewMexico.lts333a",0.96,1932,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,28.38023,0.1540255,0.002420586,7.984284,"15/06/1932",307.3024,0.000816127372477382,6.26333321465386,5.86666679382324
"NewMexico","NewMexico.lts333a",0.7,1933,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,28.50827,0.1557646,0.001739137,5.72086,"15/06/1933",307.6412,7.52694036588427e-05,5.12333317597706,5.63333352406819
"NewMexico","NewMexico.lts333a",0.3,1934,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,28.5648,0.1565362,0.0007716214,2.534102,"15/06/1934",307.9971,-0.000966665547713209,5.05222209294637,6.26666688919067
"NewMexico","NewMexico.lts333a",0.87,1935,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,28.73995,0.1589414,0.002405153,7.882771,"15/06/1935",308.3682,0.000583221617662818,5.70333321889241,5.5
"NewMexico","NewMexico.lts333a",0.6,1936,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,28.85722,0.1605642,0.001622805,5.305121,"15/06/1936",308.7454,-0.00028602513153208,4.94555552800496,6.03333346048991
"NewMexico","NewMexico.lts333a",0.75,1937,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,28.99957,0.1625473,0.001983095,6.468392,"15/06/1937",309.1504,-1.00324664113406e-05,5.87111102210151,5.76666673024495
"NewMexico","NewMexico.lts333a",0.4,1938,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,29.09114,0.1638306,0.001283348,4.177565,"15/06/1938",309.6082,-0.00078602108355253,5.12999986277686,5.76666673024495
"NewMexico","NewMexico.lts333a",0.4,1939,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,29.20384,0.1654186,0.001588,5.160236,"15/06/1939",310.0768,-0.000544760251127342,5.11444432205624,6.16666682561238
"NewMexico","NewMexico.lts333a",0.51,1940,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,29.32717,0.1671669,0.001748271,5.669629,"15/06/1940",310.4871,-0.000431112305496092,5.65999982092116,6
"NewMexico","NewMexico.lts333a",0.74,1941,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,29.52031,0.1699268,0.00275986,8.926255,"15/06/1941",310.7975,0.000553495597492873,7.92222208446927,5.36666679382324
"NewMexico","NewMexico.lts333a",0.85,1942,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",37.8,29.70185,0.1725457,0.002618985,8.443993,"15/06/1942",310.9933,0.000407002773221639,5.13999982674917,6.03333346048991
