"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
56.8124121126533,0.0938278870582351,-0.00122658255249827,-0.763334132602692,0.306293234179841,-0.028998183396158,NA,-0.0286700933271346,10,-2486.2054068214,4992.46091612515,0,0.543444703899142,0.543444703899142,TRUE
57.1874481832851,0.0938395336880538,-0.00122575943796511,-0.699773652171895,0.287658116622557,-0.0606807032857731,0.00134992628483755,-0.0287959426180498,11,-2485.42942949917,4992.91899567259,0.458079547442139,0.432199888853526,0.975644592752668,TRUE
52.7587155204227,0.0507972591481032,NA,-0.75418907588175,0.304167822200024,-0.0291172148981311,NA,-0.0264848583588056,9,-2490.91961608072,4999.88021576801,7.41929964285828,0.0133068393407501,0.988951432093418,TRUE
53.1418527015376,0.050842080456145,NA,-0.690146385669774,0.285390192971926,-0.0610544658761672,0.00136082634031843,-0.0266143980178765,10,-2490.13166880848,5000.3134400993,7.85252397415752,0.0107152287100985,0.999666660803517,TRUE
56.7334890690898,0.0930797557871107,-0.0012063393570085,0.332536103039525,NA,-0.0817486715929333,0.00230068589247848,-0.0289683490539075,10,-2493.86153228103,5007.77316704441,15.3122509192617,0.00025712382545762,0.999923784628974,TRUE
56.0114810315134,0.0929708567244339,-0.00120555464135474,0.338454402410955,NA,-0.0276069136704951,NA,-0.0287636809378095,9,-2496.21089360337,5010.46277081329,18.0018546881411,6.70042396361834e-05,0.99999078886861,FALSE
52.756604041061,0.0507649744196636,NA,0.334010221959551,NA,-0.0819537619030196,0.00230413767569011,-0.0268205603816796,9,-2498.42567478887,5014.8923331843,22.4314170591542,7.31534875505178e-06,0.999998104217366,TRUE
52.0323869886126,0.05067668954617,NA,0.339940043442935,NA,-0.027732219791998,NA,-0.0266150570269786,8,-2500.78011984762,5017.59301911704,25.1321029918909,1.89578261678668e-06,0.999999999999982,FALSE
26.7730677599374,NA,NA,-0.750805254570363,0.303608588251745,-0.0294404475694068,NA,-0.0130606822840202,8,-2519.84217899568,5055.71713741318,63.2562212880293,9.98254864072836e-15,0.999999999999992,TRUE
27.1263785268814,NA,NA,-0.688509024743415,0.285343218806588,-0.0605131203701169,0.0013240836573209,-0.0131766315857264,9,-2519.1002679472,5056.24151950097,63.7806033758179,7.68021382561506e-15,1,TRUE
