"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
64.1290856133526,-0.103322449602156,0.00776636826502631,-0.139277099663002,NA,0.15359046772863,-0.00790115598140614,-0.033238555336294,10,-6141.13215154861,12302.3085508848,0,0.719540049282678,0.719540049282678,FALSE
64.1236886534087,-0.103254300764471,0.00776390892295889,-0.055167479031997,-0.0233200070662203,0.150228333124543,-0.00775281356837546,-0.033264438173929,11,-6141.11133517694,12304.2757783804,1.96722749559376,0.269077230234532,0.988617279517209,FALSE
64.1737209804508,-0.0991370880077179,0.00761466540992125,NA,NA,0.191568378434872,-0.00967954875658887,-0.0334945394153806,9,-6146.35131262614,12310.7388207077,8.43026982290758,0.010627843217807,0.999245122735017,FALSE
65.5077635029164,-0.103850318299494,0.00782566399733399,0.48597182729045,-0.186243192770671,-0.025224830306431,NA,-0.0337067890609027,10,-6148.69687236556,12317.4379925187,15.129441633886,0.00037302545059556,0.999618148185612,FALSE
65.8007948322348,-0.104573902016655,0.00785866049324624,-0.193973787006284,NA,-0.0251791505932724,NA,-0.0335457754782758,9,-6150.22278025099,12318.4817559574,16.1732050725914,0.000221354376341928,0.999839502561954,FALSE
66.3793019483295,0.0661986146662877,NA,-0.134124104548761,NA,0.155925464458215,-0.00800738116769976,-0.034794242384588,9,-6150.88201276602,12319.8002209875,17.4916701026523,0.000114495144398221,0.999953997706352,FALSE
66.3722527102185,0.0662155648302298,NA,-0.0374001039972017,-0.0268193069359128,0.152060931895799,-0.00783685459467271,-0.0348234377463121,10,-6150.85437173764,12321.7529912629,19.4444403780581,4.31269148804111e-05,0.999997124621233,FALSE
66.3619485893102,0.0669686787970171,NA,NA,NA,0.192438715389655,-0.00971737488253952,-0.0350020292623021,8,-6155.7472280692,12327.5234066812,25.2148557963828,2.40834446683599e-06,0.999999532965699,FALSE
53.1205476917201,NA,NA,-0.136197485046192,NA,0.15740215580918,-0.0080805998321384,-0.027717207838513,8,-6157.92634112921,12331.8816328012,29.5730819163964,2.72484515109578e-07,0.999999805450215,FALSE
53.1105346183128,NA,NA,-0.0445318283439518,-0.0254171698558275,0.153740581622179,-0.00791902736375681,-0.0277431022283438,9,-6157.90153779592,12333.8392710473,31.5307201624528,1.02387298228513e-07,0.999999907837513,FALSE
67.7856930152967,0.066943603597393,NA,0.509209023089751,-0.191360184051431,-0.0252712723124244,NA,-0.0352809992812671,9,-6158.63111219537,12335.2984198462,32.9898689613547,4.93623636664343e-08,0.999999957199876,FALSE
68.0962869759903,0.0669330547141468,NA,-0.189331393192248,NA,-0.0252233744850574,NA,-0.0351221976504761,8,-6160.24790169461,12336.524753932,34.2162030471973,2.67362740440479e-08,0.999999983936151,FALSE
66.4452811418655,-0.0985598469979795,0.00765677022799809,NA,NA,-0.0286385355402311,NA,-0.0340433445590043,8,-6161.25886595724,12338.5466824573,36.2381315724724,9.72847312248202e-09,0.999999993664624,FALSE
52.9387498230236,NA,NA,NA,NA,0.194506092171387,-0.00981835377629383,-0.027840816255891,7,-6162.94060572037,12339.9037240036,37.5951731187124,4.93590572054433e-09,0.999999998600529,FALSE
66.8161271498309,-0.103516797013185,0.00785553148080669,0.440398446218809,-0.183068675985955,NA,NA,-0.034489654821662,9,-6162.80186622379,12343.639927903,41.3313770182067,7.62185157701932e-10,0.999999999362715,FALSE
67.1014115886614,-0.104221885054244,0.00788760423543371,-0.227912735461513,NA,NA,NA,-0.0343297710136223,8,-6164.26576120974,12344.5604729623,42.2519220774648,4.81023913771546e-10,0.999999999843738,FALSE
54.3900718573747,NA,NA,0.507653750041607,-0.191647985500209,-0.0254483613286033,NA,-0.0281260262988086,8,-6165.83481276466,12347.6985760721,45.3900251873001,1.00169668248461e-10,0.999999999943908,FALSE
54.7040567898011,NA,NA,-0.19192495162539,NA,-0.0254002076906049,NA,-0.0279685356145983,7,-6167.45478716866,12348.9320869001,46.6235360153041,5.40608366326928e-11,0.999999999997969,FALSE
68.6376139851817,0.0683757571705334,NA,NA,NA,-0.0285919006798842,NA,-0.0355525287474607,7,-6170.81052800795,12355.6435685787,53.3350176938657,1.88583214071911e-12,0.999999999999855,FALSE
69.0954240692284,0.067876856708544,NA,0.463590037752343,-0.188154817722554,NA,NA,-0.0360661738588525,8,-6172.85066509732,12361.7302807375,59.4217298526146,8.99063323816821e-14,0.999999999999945,FALSE
69.3978933362692,0.0678647791848462,NA,-0.223201209888585,NA,NA,NA,-0.0359083024033897,7,-6174.40264593049,12362.8278044238,60.5192535389615,5.19357061756263e-14,0.999999999999997,FALSE
