"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
72.2479796649208,0.314606419061065,-0.012082758122354,0.72848813241573,-0.255540963234431,0.0861590490498692,-0.0051236959598519,-0.0381212633399672,11,-3887.3156320662,7796.72152054265,0,0.334372929740155,0.334372929740155,FALSE
72.4882983119567,0.315219635192246,-0.0120729625660491,-0.187281071637841,NA,0.131593804750604,-0.00711429192762452,-0.0379668081099046,10,-3888.3418567331,7796.75890143612,0.0373808934700719,0.328181391852975,0.66255432159313,FALSE
72.8256030542816,0.313447145168017,-0.0120479634377626,1.12271987324394,-0.375133262293801,-0.0312688835177825,NA,-0.0382419973283213,10,-3888.55144632479,7797.1780806195,0.45656007685011,0.26612786473424,0.928682186327369,FALSE
73.6578672607412,0.313734576770262,-0.0120060659870741,-0.24560117246144,NA,-0.0316066322271727,NA,-0.0380481708781294,9,-3891.24981004028,7800.56111649327,3.83959595061424,0.0490313039814436,0.977713490308813,FALSE
72.9552233623766,0.316844493101711,-0.0121052495125312,NA,NA,0.193069444705014,-0.00994010332507354,-0.0385379644380147,9,-3892.04608108497,7802.15365858266,5.43213804000516,0.0221134916951408,0.999826982003954,FALSE
75.0478692825573,0.315275108071489,-0.0120145018237277,NA,NA,-0.0366454980330153,NA,-0.0389490612036542,8,-3898.49348125384,7813.03614283555,16.3146222928954,9.58420054123244e-05,0.999922824009366,FALSE
73.9630020769545,0.312520333611628,-0.0120187958481564,1.12310833028915,-0.389011296435687,NA,NA,-0.0389802811204018,9,-3897.84645878226,7813.75441397722,17.0328934345689,6.69245247332017e-05,0.999989748534099,FALSE
74.8349747836238,0.312792422885597,-0.0119747503742995,-0.296460177787583,NA,NA,NA,-0.0387852333078253,8,-3900.72881591085,7817.50681214958,20.7852916069241,1.02509091757078e-05,0.999999999443275,FALSE
76.7897349300663,0.314457673753458,-0.0119777795795091,NA,NA,NA,NA,-0.0400487681726112,7,-3911.55560025282,7837.14943881223,40.4279182695745,5.56442381661533e-10,0.999999999999717,FALSE
68.5953631151764,0.0296249402899862,NA,0.711897840114245,-0.253466268052898,0.0788037877712937,-0.00479213447518857,-0.0355332967296407,10,-3917.77233090763,7855.61984978519,58.8983292425428,5.42776978109473e-14,0.999999999999772,FALSE
68.846398751003,0.0304346535132076,NA,-0.195945108344374,NA,0.123824644238649,-0.00676578580887017,-0.0353871567832331,9,-3918.77985493707,7855.62120628684,58.8996857441907,5.42408963993886e-14,0.999999999999826,FALSE
69.1408068615321,0.0293030285766792,NA,1.07927867132132,-0.364910945857016,-0.0309335063532819,NA,-0.035650686279526,9,-3918.84770178011,7855.75689997292,59.03537943027,5.06828873999155e-14,0.999999999999877,FALSE
59.9395566631108,NA,NA,0.74306528446007,-0.262675063863248,0.0773924222643088,-0.00472992181405951,-0.0309818383558223,9,-3919.20957355569,7856.48064352409,59.759122981437,3.52941261264679e-14,0.999999999999912,FALSE
60.5702344889614,NA,NA,1.10532365310596,-0.372567766994844,-0.0309131435083996,NA,-0.0311462430706825,8,-3920.25556127452,7856.56030287691,59.8387823342564,3.39159998493582e-14,0.999999999999946,FALSE
59.9517774000509,NA,NA,-0.19778319108459,NA,0.124058511615869,-0.00677579163256135,-0.0306998045696069,8,-3920.29120661079,7856.63159354946,59.9100730068058,3.27283455472673e-14,0.999999999999978,FALSE
69.9754456792451,0.030490991744332,NA,-0.25077379737697,NA,-0.0312436833992875,NA,-0.0354778800734149,8,-3921.39357021196,7858.83632075178,62.1148002091322,1.08686004300931e-14,0.999999999999989,FALSE
61.0627609579317,NA,NA,-0.252659006471036,NA,-0.0312274649909529,NA,-0.0307804141767996,7,-3922.90790137891,7859.8540410644,63.1325205217536,6.53398999039451e-15,0.999999999999996,FALSE
69.3313307419263,0.031267739387719,NA,NA,NA,0.187908434070814,-0.00971252136208123,-0.0359798023134303,8,-3922.8447573301,7861.73869498807,65.0171744454201,2.54642603053528e-15,0.999999999999998,FALSE
60.1855690053768,NA,NA,NA,NA,0.188774009357269,-0.00975160806347297,-0.0311635294026556,7,-3924.42962285311,7862.8974840128,66.1759634701511,1.42660330428186e-15,1,FALSE
71.3916653053188,0.031729625485025,NA,NA,NA,-0.0363014025954208,NA,-0.0363953593731389,7,-3928.94775683978,7871.93375198615,75.2122314434991,1.55633314508886e-17,1,FALSE
70.2844586808534,0.0290780821437965,NA,1.07735583273417,-0.377826942229844,NA,NA,-0.0363913610841655,8,-3927.96387580303,7871.97693193393,75.2554113912774,1.52309208117753e-17,1,FALSE
61.7786722938056,NA,NA,1.10316765678841,-0.385394143039399,NA,NA,-0.031920875226856,7,-3929.34995571783,7872.73814974225,76.016629199602,1.04094986527588e-17,1,FALSE
62.109237781628,NA,NA,NA,NA,-0.0363176724455102,NA,-0.0315046510604923,6,-3930.56973019067,7873.16812932331,76.4466087806622,8.39577775092245e-18,1,FALSE
71.1558162604365,0.0302957811554138,NA,-0.300353719748481,NA,NA,NA,-0.0362174064571994,7,-3930.67454845202,7875.38733521063,78.6658146679792,2.76800262784476e-18,1,FALSE
62.2993121489174,NA,NA,-0.302148837956028,NA,NA,NA,-0.0315495307111362,6,-3932.16860977751,7876.365888497,79.644367954349,1.69697854612514e-18,1,FALSE
73.1293781589012,0.0317542246746265,NA,NA,NA,NA,NA,-0.0374928595190425,6,-3941.77606755186,7895.58080404571,98.8592835030586,1.14080247654199e-22,1,FALSE
