"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmn","I(tmn^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-0.973541143650181,0.0425962020041454,-0.000732873571935832,0.00401756207389151,-4.42221363665798e-06,NA,NA,8,-840.072414417055,1696.22308970368,0,0.447440801269034,0.447440801269034,FALSE
-0.644594888181051,0.0420705902336953,-0.000729466354682705,0.00160402306638647,NA,NA,NA,7,-841.867860684074,1697.79655787005,1.57346816637323,0.203732968432254,0.651173769701288,FALSE
-0.847178712335518,0.0428552806148893,-0.000733445323825632,0.00406860696520033,-4.48314021842622e-06,-0.00633597431917471,NA,9,-839.996020606947,1698.08992049611,1.86683079243721,0.175937504705369,0.827111274406656,FALSE
-0.556520304601864,0.0422401490397688,-0.00072982329447272,0.00161596683641501,NA,-0.0042629324897026,NA,8,-841.833190328012,1699.74464152559,3.52155182191382,0.0769201853481686,0.904031459754825,FALSE
-2.90258458902144,0.042848789653038,-0.00073366557228027,0.00409426376516541,-4.51802785569852e-06,0.176000869199983,-0.00404814139775918,10,-839.946873550455,1700.01344242191,3.79035271823545,0.067246695664838,0.971278155419663,FALSE
-2.01075653997618,0.0422321338902602,-0.000729957772354558,0.00162063168140383,NA,0.12489718713588,-0.00286729450374187,9,-841.808524054914,1701.71492739205,5.49183768836974,0.0287209090866023,0.999999064506265,FALSE
-0.578889807735035,0.00578037987635981,NA,0.00389401608920355,-4.21726192407446e-06,NA,NA,7,-855.09423059029,1724.24929768248,28.0262079788051,3.67216212646423e-07,0.999999431722478,FALSE
-0.266963867994227,0.0054448245202408,NA,0.00159252662967486,NA,NA,NA,6,-856.730265357421,1725.5061333207,29.2830436170286,1.95886026127973e-07,0.999999627608504,FALSE
-0.468463418497886,0.00598068708432909,NA,0.00394054509706942,-4.27366449639842e-06,-0.00553655939150181,NA,8,-855.036288369591,1726.15083760875,29.9277479050706,1.41908267698127e-07,0.999999769516772,FALSE
-0.196062890871855,0.00556596465943565,NA,0.00160224945843951,NA,-0.00342516797749927,NA,7,-856.708018590072,1727.47687368205,31.2537839783697,7.31244518954126e-08,0.999999842641224,FALSE
-2.22375061532782,0.00596524365049544,NA,0.00396174688953208,-4.30231066114261e-06,0.150175064062673,-0.00345656532734078,9,-855.000453707315,1728.09878669685,31.8756969931719,5.35816309228134e-08,0.999999896222855,FALSE
-0.398338311136421,NA,NA,0.00360141501796266,-3.68018184266122e-06,NA,NA,6,-858.682577145149,1729.41075689616,33.1876671924845,2.78051485452636e-08,0.999999924028003,FALSE
-1.39993669116763,0.0055534760206361,NA,0.00160605189827507,NA,0.103491601555677,-0.0023731846735369,8,-856.691122513942,1729.46050589745,33.2374161937732,2.71220405666515e-08,0.999999951150044,FALSE
-0.133257663887281,NA,NA,0.00159276088163481,NA,NA,NA,5,-859.936684036514,1729.90592368887,33.6828339851952,2.17070655007588e-08,0.999999972857109,FALSE
-0.521359596675498,NA,NA,0.00356221627486717,-3.63918678268469e-06,0.00584348104448575,NA,7,-858.613613099598,1731.2880627011,35.0649729974218,1.0876106300154e-08,0.999999983733216,FALSE
-0.284614324406974,NA,NA,0.00157261805812511,NA,0.00702003681043323,NA,6,-859.836971313825,1731.71954523351,35.4964555298363,8.76553043852749e-09,0.999999992498746,FALSE
-2.70756787720443,NA,NA,0.00358963918262385,-3.67656758522328e-06,0.199757048381218,-0.00430526496803045,8,-858.558041702137,1733.19434427384,36.9712545701623,4.19304631609889e-09,0.999999996691792,FALSE
-1.97194681015024,NA,NA,0.00157802203621959,NA,0.156861083233916,-0.00332658747137346,7,-859.803774855203,1733.66838621231,37.4452965086318,3.30820764234628e-09,1,FALSE
-0.941211166313663,0.0387434580040111,-0.000690458708144748,NA,NA,0.0340871508764007,NA,7,-883.811540991814,1781.68391848553,85.4608287818526,1.23923138704727e-19,1,FALSE
4.95834584004865,0.0388190416628665,-0.000690470076702116,NA,NA,-0.49002369851695,0.0116269873919546,8,-883.425814893699,1782.92989065696,86.7068009532868,6.6464996359514e-20,1,TRUE
-0.211370978304343,0.0399944285272339,-0.000691425286954487,NA,NA,NA,NA,6,-886.035024518828,1784.11565164352,87.892561939844,3.67373866107248e-20,1,FALSE
-0.614701881719709,0.00402010941633112,NA,NA,NA,0.0354180793379405,NA,6,-897.957603928845,1807.96081046355,111.737720759877,2.43892143618217e-25,1,FALSE
5.37071913711967,0.00409780161686046,NA,NA,NA,-0.496251326359162,0.0117930263280749,7,-897.561337107026,1809.18351071595,112.960421012277,1.32340211536652e-25,1,TRUE
-0.694540947609024,NA,NA,NA,NA,0.0434303680307207,NA,5,-899.69147021854,1809.41549605292,113.192406349249,1.17846543409764e-25,1,FALSE
0.144386023086384,0.00526171856171396,NA,NA,NA,NA,NA,5,-900.348600752466,1810.72975712078,114.5066674171,6.10841709446251e-26,1,FALSE
4.78445557915073,NA,NA,NA,NA,-0.443224052463262,0.0107973627238048,6,-899.358841207661,1810.76328502118,114.540195317509,6.00686944250518e-26,1,TRUE
0.27366473752113,NA,NA,NA,NA,NA,NA,4,-903.568058834822,1815.15780964361,118.934719939938,6.67404753810974e-27,1,FALSE
