"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmn","I(tmn^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-1.31951683590831,0.0564273006442986,-0.00110307557256648,0.00499897634456122,-5.55860076165778e-06,NA,NA,8,-1046.16621403171,2108.39897150149,0,0.432412217995373,0.432412217995373,FALSE
-1.68528284216644,0.0554640446837859,-0.001099053729848,0.0048314922662405,-5.35287188371987e-06,0.0184880000670506,NA,9,-1045.41254270273,2108.90830315858,0.509331657088296,0.335195355650908,0.767607573646281,FALSE
-4.26705674472773,0.0553700337492925,-0.0010980013740028,0.00486072224418427,-5.39242416212179e-06,0.247391939207996,-0.00507600780606302,10,-1045.32138793892,2110.74453350967,2.34556200817951,0.13383374725249,0.901441320898771,FALSE
-1.35087886171568,0.0546545058577006,-0.00109326608920704,0.00190915373092413,NA,0.0213954797397163,NA,8,-1048.51176678334,2113.09007700475,4.69110550325968,0.0414225985238738,0.942863919422644,FALSE
-0.909971932903513,0.0557360373637325,-0.00109762200241909,0.00197325694565134,NA,NA,NA,7,-1049.52391454992,2113.09956120146,4.70058969997308,0.0412266334974285,0.984090552920073,FALSE
-3.28596295155051,0.0545797326322385,-0.00109244840576233,0.00191489321857433,NA,0.19314318658435,-0.00380820248049184,9,-1048.46048535785,2115.00418846881,6.60521696732485,0.0159071844271567,0.99999773734723,FALSE
-0.831867591486718,0.00676118681097134,NA,0.00491562890008918,-5.40324051956074e-06,NA,NA,7,-1060.40469846113,2134.86112902388,26.4621575223905,7.75735132924671e-07,0.999998513082363,FALSE
-1.22844672951009,0.00593375902148827,NA,0.00473115582433646,-5.17556406436861e-06,0.0199610633169616,NA,8,-1059.5287801136,2135.12410366528,26.7251321637905,6.80157111406013e-07,0.999999193239474,FALSE
-3.97845311344567,0.00588472693647158,NA,0.00476163453654044,-5.2166769298683e-06,0.263727892826841,-0.00540519525168113,9,-1059.42543254833,2136.93408284977,28.5351113482857,2.75154903743619e-07,0.999999468394378,FALSE
-1.25944672896387,NA,NA,0.00448035354527063,-4.75580866219163e-06,0.0284291844725405,NA,7,-1062.15855187692,2138.36883585546,29.9698643539746,1.34284102379041e-07,0.99999960267848,FALSE
-0.909559513488208,0.00541154073073982,NA,0.0019053883217418,NA,0.0228581962038516,NA,7,-1062.42849801131,2138.90872812424,30.5097566227528,1.02515252069548e-07,0.999999705193732,FALSE
-0.436286875641504,0.00633829669761484,NA,0.00197459373488306,NA,NA,NA,6,-1063.58089260926,2139.20056638196,30.8015948804687,8.85965093810024e-08,0.999999793790242,FALSE
-4.55523467171176,NA,NA,0.0045190009795922,-4.80866265992485e-06,0.320510612147372,-0.00647807285024249,8,-1062.01009093272,2140.08672530351,31.6877538020217,5.6883936974972e-08,0.999999850674179,FALSE
-0.66577697929712,NA,NA,0.00470677918389906,-5.01076146964667e-06,NA,NA,6,-1064.04414499454,2140.12707115252,31.7280996510353,5.57479185404527e-08,0.999999906422097,FALSE
-3.04841306193705,0.00537018950691046,NA,0.00191165272846579,NA,0.212644037794479,-0.00420785915644668,8,-1062.36590188856,2140.7983472152,32.3993757137087,3.98531736796731e-08,0.999999946275271,FALSE
-0.961789969146902,NA,NA,0.00188533867479056,NA,0.0304230989166886,NA,6,-1064.62221313785,2141.28320743914,32.8842359376531,3.12735261810909e-08,0.999999977548797,FALSE
-3.64860130174011,NA,NA,0.00189336408090796,NA,0.268795019034597,-0.00528651341438514,7,-1064.5233604254,2143.09845295241,34.6994814509258,1.26183130331467e-08,0.99999999016711,FALSE
-0.306866543708905,NA,NA,0.00197886469006595,NA,NA,NA,5,-1066.78479874628,2143.59728554056,35.1983140390676,9.83288991262802e-09,1,FALSE
-1.87173658387302,0.0506580878307757,-0.0010463335591672,NA,NA,0.0691931105059631,NA,7,-1115.2313891289,2244.51451035941,136.11553885792,1.19890354125294e-30,1,FALSE
4.00592839883707,0.0509171201952763,-0.00104919559024893,NA,NA,-0.452562733249445,0.0115611030179962,8,-1114.79217540775,2245.65089425358,137.251922752086,6.79237438794282e-31,1,TRUE
-0.391775234615252,0.0539989710417074,-0.00105644104076429,NA,NA,NA,NA,6,-1125.61875320156,2263.27628756656,154.877316065068,1.0109183669086e-34,1,FALSE
-1.51140681764392,NA,NA,NA,NA,0.076602654448267,NA,5,-1129.7972802647,2269.6222485774,161.223277075909,4.23358381713631e-36,1,FALSE
-1.46590406902276,0.00347883303730212,NA,NA,NA,0.0713530988688754,NA,6,-1128.84224237093,2269.72326590529,161.3242944038,4.02506157344078e-36,1,FALSE
4.0755386499405,0.00360049823912724,NA,NA,NA,-0.420416700413702,0.0108958798429004,7,-1128.45257268604,2270.9568774737,162.55790597221,2.17218684831179e-36,1,TRUE
3.54737046742211,NA,NA,NA,NA,-0.372284324619202,0.00994922653789974,6,-1129.47155876873,2270.98189870089,162.582927199402,2.14518074171525e-36,1,TRUE
0.0660503053295981,0.00639506176707746,NA,NA,NA,NA,NA,5,-1139.88731308255,2289.80231421309,181.403342711605,1.75655837623282e-40,1,FALSE
0.197663045184711,NA,NA,NA,NA,NA,NA,4,-1143.44387619616,2294.90620257682,186.507231075331,1.36888609216734e-41,1,FALSE
