"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
150.286514550727,0.0289777350914854,-0.000221076967179767,-7.31342959243126,0.11255951016088,-1.72660316874064,0.0953263733486029,-0.0120036132529794,11,-8421.18131804125,16864.3986819591,0,0.996785807337171,0.996785807337171
40.5326117801309,0.0292484151535053,-0.000223818764540548,-0.308197295900518,NA,-1.69799029111631,0.0939969669866796,-0.0116850828214894,10,-8428.01875534117,16876.067544812,11.6688628529701,0.00291568412413326,0.999701491461304
150.537480345654,0.0126486266148318,NA,-7.38610456061835,0.113783210861816,-1.71677548977109,0.0948193659455744,-0.0114939558695897,10,-8430.30034686248,16880.6307278547,16.2320458955983,0.000297754178252123,0.999999245639556
39.5673648584826,0.0127124494656254,NA,-0.304656357894397,NA,-1.68746173156704,0.0934561744683383,-0.0111607086524731,9,-8437.28123368022,16892.587037385,28.1883554259439,7.54359281136634e-07,0.999999999998838
138.063241668993,NA,NA,-7.44503590461352,0.114740314455256,-1.74704098100594,0.0964193700957917,-0.00448408805597844,9,-8450.6668037977,16919.35817762,54.9594956608962,1.15957541458333e-12,0.999999999999997
26.0906918585287,NA,NA,-0.303958500234262,NA,-1.71684287542941,0.0950133741974228,-0.00411486716999457,8,-8457.72303501791,16931.4657233728,67.0670414137276,2.72382275640553e-15,1
107.286640701073,0.0137681276840657,-0.000187109875177933,-6.0743539332929,0.092622350349912,-1.65172155731746,0.0915354266039826,NA,10,-8458.17859619428,16936.3872265183,71.9885445591972,2.32534831106776e-16,1
17.4849722682156,0.014322154208969,-0.000190073457512347,-0.30978178349369,NA,-1.629438279246,0.0905071773460938,NA,9,-8462.80333054407,16943.6312311127,79.2325491536358,6.21544751374164e-18,1
110.01872574333,NA,NA,-6.24032998062864,0.0953382218233292,-1.65219611711119,0.0915581622880808,NA,8,-8464.51625115024,16945.0521556375,80.6534736783869,3.05437645504841e-18,1
108.936753068698,0.000464952979633225,NA,-6.17349453526066,0.0942624426408436,-1.6459243122767,0.0912354479078099,NA,9,-8464.44391097213,16946.9123919688,82.51371000976,1.20497316831642e-18,1
17.6133386832885,NA,NA,-0.306576095632969,NA,-1.63357659604689,0.0907234306013018,NA,7,-8469.45705890308,16952.929401649,88.5307196898975,5.94840219986326e-20,1
17.544713126501,0.000814669204557612,NA,-0.306789441184728,NA,-1.62297810430393,0.0901756074229849,NA,8,-8469.23351916659,16954.4866916702,90.0880097110858,2.73048059291052e-20,1
126.82342671942,0.0290405464961966,-0.000214562002935905,-6.51466370818272,0.100163720354681,0.160824858090043,NA,-0.0113221862275996,10,-8479.02553561456,16978.0811053588,113.68242339975,2.0548364444399e-25,1
29.2766292532184,0.0292664637207006,-0.000217013858586527,-0.28102993481486,NA,0.162929966725594,NA,-0.0110394350299161,9,-8484.34822524858,16986.7210205217,122.322338562666,2.73302446943685e-27,1
127.035073152476,0.0131790354190535,NA,-6.58088967966186,0.101283568312646,0.160696997768946,NA,-0.010822003301762,9,-8487.534485487,16993.0935409986,128.694859039508,1.12945330503848e-28,1
28.3800598970523,0.0132203295764162,NA,-0.277522202084658,NA,0.162831557940738,NA,-0.0105265018800874,8,-8492.97288306785,17001.9654194727,137.566737513611,1.33771731318871e-30,1
113.26051569996,NA,NA,-6.60340386865736,0.101672498800545,0.162372087258171,NA,-0.00352189180810209,8,-8509.6325470047,17035.2847473464,170.886065387313,7.78330823519977e-38,1
86.6009638108272,0.0146269544578028,-0.000182527676728599,-5.34500925423876,0.0813389527594474,0.160930159870662,NA,NA,9,-8511.37047263194,17040.7655152885,176.366833329394,5.02377977090238e-39,1
