"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-3.75167860814352,-0.0100421185212105,0.172878123316958,-0.00141281045220773,-1.91380297877629,0.295149221589141,0.0235358265434806,-0.000130244917827948,11,-1685.08145852694,3392.21087345715,0,0.588594683141999,0.588594683141999
-6.06940263414521,-0.0100228395532825,0.172899257559693,-0.00141336290012499,-0.250384415109904,NA,0.0228374962718845,-0.000125933555349777,10,-1686.44361743752,3392.92719128623,0.716317829075251,0.411405311596645,0.999999994738644
-5.01448276835758,-0.0100789904450042,0.172755531329295,-0.00141240420595922,-0.285128289695792,NA,0.000937510017909292,NA,9,-1706.23982083248,3430.51232733774,38.3014538805928,2.83635966078093e-09,0.999999997575004
-3.8551873376899,-0.0100894296894967,0.172744240985131,-0.00141213480608153,-1.10498746890655,0.145368252996124,0.000912198845807279,NA,10,-1705.90653137534,3431.85301916187,39.6421457047213,1.45088760177091e-09,0.999999999025891
-4.7957713221873,-0.0100718349482324,0.172540440255969,-0.00141074736036486,-0.333508789468958,NA,NA,NA,8,-1709.19441969578,3434.41498318242,42.2041097252695,4.03004922701437e-10,0.999999999428896
-7.05870784125451,-0.00998664508297652,0.173537770503859,-0.00141617543796111,NA,NA,0.0275418419363281,-0.000145289681008859,9,-1708.4049420826,3434.84256983798,42.6316963808258,3.25432624433061e-10,0.999999999754329
-3.37471965125475,-0.0100849240252225,0.172533892250101,-0.00141047473289748,-1.34202332701981,0.179103891322862,NA,NA,9,-1708.68610439602,3435.40489446481,43.1940210076627,2.45670973804719e-10,1
-6.81533776178786,NA,0.158122722569356,-0.00142517345627628,-1.8213571165425,0.278837582980929,0.0236403261189941,-0.000130796068020563,10,-1721.90609576882,3463.85214794882,71.6412744916702,1.63347029299643e-16,1
-9.0001462705635,NA,0.158189990631546,-0.00142583485451145,-0.249863845025519,NA,0.0229823933231126,-0.000126733703416566,9,-1723.12721173656,3464.2871091459,72.0762356887481,1.31419743963522e-16,1
-5.97669993090291,-0.0100463533816667,0.173446300718264,-0.00141520196695695,NA,NA,0.00249439452434617,NA,8,-1735.06602237839,3486.15818854763,93.9473150904851,2.34107899332581e-21,1
-7.9499190424278,NA,0.157722392010272,-0.00142274685950361,-0.285082820365068,NA,0.000942269426984453,NA,8,-1743.24392175399,3502.51398729883,110.303113841681,6.5735428105479e-25,1
-6.92552513072814,NA,0.157689262752255,-0.00142243966146,-1.01131480076397,0.128766548144078,0.000919871037635434,NA,9,-1742.98124398713,3503.99517364704,111.784300189885,3.13446891185358e-25,1
-9.99639183077454,NA,0.159919931149284,-0.00143773468075969,NA,NA,0.0276962647577475,-0.000146155392815822,8,-1745.00778053907,3506.04170486899,113.830831411844,1.12658861595492e-25,1
-7.71912903760387,NA,0.157048506213086,-0.00141711340088597,-0.333812386482512,NA,NA,NA,7,-1746.23321786415,3506.48676609678,114.275892639635,9.01823484753553e-26,1
-6.43215691265576,NA,0.15702566973788,-0.00141688515127345,-1.2496294111921,0.162640828032429,NA,NA,8,-1745.81228548012,3507.65071475109,115.439841293944,5.03933583480562e-26,1
-5.7723484006596,-0.00999595500157922,0.173080279410107,-0.00141078656651826,NA,NA,NA,NA,7,-1763.68756231061,3541.39545498971,149.184581532558,2.37026040880274e-33,1
-2.50432730799325,-0.0107331279923904,0.0829271366637359,NA,-1.91187462097827,0.294916325720906,0.0234700095640519,-0.000129701075366244,10,-1764.618879248,3549.27771490719,157.066841450043,4.60452747655733e-35,1
-4.81997244711407,-0.0107137748136109,0.0829095265667174,NA,-0.249774987699286,NA,0.0227765431695106,-0.000125418876292371,9,-1765.99615817217,3550.02500201711,157.814128559961,3.16893794468072e-35,1
