"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-5.30767128669463,-0.0085060586314794,0.458866582468197,-0.0083094007561602,-3.12624945115656,0.584465842497464,0.0358277876700391,-0.000177543624719316,11,-1209.89991032027,2441.86975441537,0,0.799454691959266,0.799454691959266
-9.86660791862326,-0.00834243114238813,0.457856591094188,-0.00829002923746346,0.138160376280182,NA,0.0347662538309075,-0.000170692309543235,10,-1212.34583739834,2444.74993750854,2.8801830931734,0.189395669013115,0.988850360972381
-9.43254643047237,-0.00810651978590233,0.456460048666411,-0.00826056268615004,NA,NA,0.0327675632039525,-0.000163984691476995,9,-1216.19849283739,2450.44464254531,8.57488812993779,0.0109845066680573,0.999834867640439
-8.13103933806457,NA,0.411275922537941,-0.00742018980774484,-2.95697043654458,0.552939752787145,0.0358713795562604,-0.000177857749447795,10,-1219.68335954403,2459.42498179992,17.5552273845533,0.000123232331404715,0.999958099971843
-12.3973207480491,NA,0.411201639636599,-0.00741710155238042,0.131476471128134,NA,0.0348650299022873,-0.000171363023059271,9,-1221.84991652825,2461.74748992703,19.8777355116554,3.85832167753596e-05,0.999996683188619
-11.9153382252324,NA,0.411109486379693,-0.00741063511892775,NA,NA,0.0329612197424812,-0.000164973612257236,8,-1225.30850084564,2466.65511709626,24.7853626808901,3.31681106498241e-06,0.999999999999684
-8.48298700582633,-0.00827179404084905,0.456641615282622,-0.00825948591541252,0.0970370617536073,NA,0.00487865178705773,NA,9,-1241.21229408009,2500.47224503072,58.602490615348,1.50461263917562e-13,0.999999999999834
-6.13814914853654,-0.00835254128756927,0.457126274136691,-0.00826864050864685,-1.56280647704205,0.297028485343871,0.00480837854067611,NA,10,-1240.58017083805,2501.21860438797,59.3488499725972,1.03598825182948e-13,0.999999999999938
-8.2113887456332,-0.00811303280054169,0.45576122934706,-0.00824090918652159,NA,NA,0.00429285413644941,NA,8,-1243.10361588622,2502.24534717741,60.3755927620441,6.20012530363583e-14,1
-10.987667091506,NA,0.410470969271929,-0.0073945035962018,0.0902717083259928,NA,0.00485963327164942,NA,8,-1250.63181939681,2517.30175419861,75.4319997832354,3.33382825730961e-17,1
-8.91668129272156,NA,0.410495859326673,-0.00739561491492138,-1.39116207394181,0.265092332263446,0.00479682486549983,NA,9,-1250.13329050883,2518.31423788818,76.4444834728138,2.00948691980688e-17,1
-10.6895597682849,NA,0.410454085859664,-0.00739125159987552,NA,NA,0.00431422736930102,NA,7,-1252.2548544986,2518.53934646743,76.669592052061,1.79557469686804e-17,1
-2.35229986141173,-0.00795595267290895,0.455836673168154,-0.00824591782417972,-3.76163782104068,0.634986268315426,NA,NA,9,-1289.54122402565,2597.13010492183,155.260350506455,1.54325294374308e-34,1
-7.32634034611691,-0.00777953428190497,0.454839591552987,-0.00822692161644472,-0.223058664581191,NA,NA,NA,8,-1292.39110076678,2600.82031693854,158.950562523169,2.43847190438763e-35,1
-5.01191691017819,NA,0.411391079534357,-0.00741015582517705,-3.59022053148359,0.603288834829623,NA,NA,8,-1298.35350639481,2612.74512819459,170.875373779225,6.27592713924222e-38,1
-9.68699836872798,NA,0.41138816830841,-0.00740861367363958,-0.228166869909945,NA,NA,NA,7,-1300.90226520635,2615.83416788293,173.964413467565,1.33937271497677e-38,1
-7.84078486627013,-0.00812467702358327,0.457051705234477,-0.00827684196395313,NA,NA,NA,NA,7,-1308.36584329401,2630.76132405825,188.891569642877,7.68264328384028e-42,1
-10.3227143524782,NA,0.411790027236796,-0.00742653874464061,NA,NA,NA,NA,6,-1317.47903727566,2646.98029677355,205.110542358179,2.30996549422788e-45,1
-7.08912201131809,NA,0.218655699672955,NA,-3.16289882917328,0.590035572702335,0.0355538127422118,-0.000175862318346132,9,-1373.37465198836,2764.79696084726,322.927206431887,6.02617793318138e-71,1
-7.26912055891875,0.000548401561788239,0.216661346623197,NA,-3.15452338701059,0.588482182617612,0.0355625927186605,-0.000175906644125281,10,-1373.36267030288,2766.78360331762,324.913848902252,2.23176272456014e-71,1
-11.640655099347,NA,0.218554019899639,NA,0.132581133414203,NA,0.0344865370125383,-0.000168980039606261,8,-1375.87670981395,2767.79153503288,325.921780617511,1.34827483472754e-71,1
-11.9153818128671,0.000896223224662391,0.215310463673943,NA,0.132090005238081,NA,0.0345052507924567,-0.000169080827455598,9,-1375.84380406628,2769.73526500309,327.865510587723,5.10155799822462e-72,1
-11.1523747920351,NA,0.218668206590949,NA,NA,NA,0.032518418866693,-0.000162265990771242,7,-1379.40439541493,2772.83842830008,330.968673884712,1.08108410050345e-72,1
