"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-6.50289879873174,-0.0097463625379947,0.175531373561731,-0.00145451096928644,-0.275685945638429,NA,0.0308587480595622,-0.000170117717070506,10,-1367.60290116023,2755.24107568906,0,0.580192943883761,0.580192943883761
-5.15829718717496,-0.00975271121492944,0.175501552354187,-0.00145414763190216,-1.23998647905365,0.170764837226868,0.0312701586518633,-0.000172614913566894,11,-1366.92293592423,2755.88820667848,0.647130989422294,0.419807056054193,0.999999999937954
-9.3885592310722,NA,0.167966445887029,-0.00153807405096041,-0.277171014972318,NA,0.0308697114984209,-0.000170143652052958,9,-1392.09573143999,2802.22031828234,46.9792425932856,3.64887958478472e-11,0.999999999974443
-8.0800856903574,NA,0.167925193646061,-0.00153774913571567,-1.21671189426213,0.166379364550657,0.0312699970419081,-0.000172573639466323,10,-1391.44861382115,2802.93250101091,47.6914253218492,2.55570673269973e-11,1
-7.61679909793286,-0.00975804746799201,0.176644323909645,-0.00146336405772275,NA,NA,0.0367772400686516,-0.000195720853549767,9,-1406.19977190399,2830.42839921036,75.1873235213016,2.73434043988225e-17,1
-5.07751761070243,-0.00977736744495394,0.175203584528381,-0.00145122137383965,-0.326462337935388,NA,0.00126451031936714,NA,9,-1414.9545962406,2847.93804788357,92.6969721945088,4.3120192019007e-21,1
-5.11793223319265,-0.00977716600439761,0.175204633203141,-0.00145123417328599,-0.29790052354153,-0.0050540097759908,0.00126519126236351,NA,10,-1414.95400165454,2849.94327667769,94.702200988635,1.58216140437807e-21,1
-4.78350659675341,-0.00978979648941906,0.174851232804307,-0.00144837224107341,-0.387860669063064,NA,NA,NA,8,-1422.29999008236,2860.62306078661,105.381985097548,7.58866065610526e-24,1
-4.55626844882493,-0.00979090627754794,0.174846676365015,-0.00144831310282973,-0.548899807557124,0.0285288923033829,NA,NA,9,-1422.2810274692,2862.59091034078,107.349834651718,2.83695228568844e-24,1
-10.5096188838107,NA,0.168922859144052,-0.00154537531823853,NA,NA,0.0368317652626755,-0.000195953331372855,8,-1431.15490957638,2878.33289977465,123.091824085589,1.08273570567119e-27,1
-7.97175892942573,NA,0.167605670503965,-0.00153464512708891,-0.328062998745266,NA,0.00127068561328388,NA,8,-1439.56873197703,2895.16054457596,139.919468886902,2.40129666963754e-31,1
-4.86566140840167,-0.011455679178927,0.083765740776524,NA,-0.280266320608306,NA,0.0306590632960112,-0.000169070835867,9,-1438.6552391947,2895.33933379178,140.098258102723,2.195948919249e-31,1
-3.49779437931669,-0.0114633347965259,0.0837638109860238,NA,-1.26111870377489,0.17369529857928,0.0310755286799261,-0.00017159951134445,10,-1437.94279159891,2895.92085656642,140.679780877363,1.64189797620424e-31,1
-8.04542856803925,NA,0.167608204736363,-0.00153466502748026,-0.275930010320804,-0.00922487601940469,0.00127193017653815,NA,9,-1439.56674562282,2897.16234664801,141.921270958951,8.82592071281287e-32,1
-7.67832607844509,NA,0.167197521300383,-0.00153220262240333,-0.389781894729084,NA,NA,NA,7,-1447.00116571664,2908.02028015123,152.77920446217,3.87248477533886e-34,1
-7.48315263012091,NA,0.167191964392438,-0.00153215482531943,-0.52828155616665,0.0245358031851135,NA,NA,8,-1446.98710243042,2909.99728548274,154.756209793682,1.44108124449599e-34,1
-8.30420719154632,NA,0.0725336040732129,NA,-0.282176634839472,NA,0.030609969556241,-0.000168709163509976,8,-1461.21575362988,2938.45458788166,183.213512192604,9.53375012455846e-41,1
-6.97034605794723,NA,0.0725249745458968,NA,-1.2402203374513,0.169655536971001,0.0310162649430811,-0.000171176287162077,9,-1460.53427413049,2939.09740366336,183.856327974298,6.91318360999501e-41,1
-6.17314944913047,-0.00979533770735581,0.17648908804875,-0.00146148715897456,NA,NA,0.00304782426136714,NA,8,-1469.53627981709,2955.09564025607,199.854564567016,2.32116041459939e-44,1
