"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-5.5603431642283,-0.00874822072468708,0.0877714211810296,-0.000710692556462796,-0.365748936597554,NA,0.0513803046260127,-0.000288308066580919,10,-1116.36724420764,2252.83573093715,0,0.518489922157517,0.518489922157517,FALSE
-2.60323692614643,-0.00877651055361973,0.0877297171307528,-0.000709239853331378,-2.48666071306781,0.376254877103402,0.0522824401240636,-0.000294010014753725,11,-1115.78584977429,2253.6932465099,0.857515572749435,0.337701647028113,0.85619156918563,TRUE
-4.79700407827365,-0.00946971051023057,0.0456849560351377,NA,-0.369488936249615,NA,0.0512390734530859,-0.000287586030313351,9,-1119.1871311405,2256.45705896913,3.62132803198756,0.0847966955911966,0.940988264776827,FALSE
-1.81931834996989,-0.00949453132678969,0.0457231920146646,NA,-2.50661680284886,0.379132848696602,0.0521471473380325,-0.000293325733696416,10,-1118.59552178379,2257.29228608944,4.45655515229009,0.055848519396316,0.996836784173143,TRUE
-8.13590990900027,NA,0.0827437328942234,-0.00088465516051995,-0.367006820331146,NA,0.0517070864122404,-0.00029026904285458,9,-1123.0051666381,2264.09312996434,11.2573990271899,0.00186306145343424,0.998699845626577,FALSE
-5.30788761954193,NA,0.0826862766907147,-0.000883406033342544,-2.40123013664595,0.360868042597188,0.0525712566779619,-0.000295733457458001,10,-1122.47223796289,2265.04571844765,12.2099875105014,0.00115711152569516,0.999856957152272,TRUE
-7.49549677390444,NA,0.0308631967704705,NA,-0.372431809355428,NA,0.051473698064442,-0.00028906998082924,8,-1127.1647069807,2270.39562085796,17.5598899208126,7.97367759832176e-05,0.999936693928256,FALSE
-4.63638340709657,NA,0.0308856997475556,NA,-2.42971308610779,0.364958305933019,0.0523451259087542,-0.000294581511247139,9,-1126.61728728134,2271.31737125082,18.4816403136697,5.02924875513082e-05,0.999986986415807,TRUE
-7.02518506527922,-0.00853079896883904,0.087775049771719,-0.000718345958663187,NA,NA,0.0580747660427016,-0.000315236898569055,9,-1128.09033645578,2274.26346959969,21.4277386625395,1.15283190990256e-05,0.999998514734906,FALSE
-6.25446604828326,-0.00930213801128749,0.0452637064626076,NA,NA,NA,0.0580049491728568,-0.00031480493821022,8,-1131.17583936338,2278.41788562332,25.5821546861698,1.4442620901063e-06,0.999999958996996,FALSE
-9.53456768845026,NA,0.0826483106613959,-0.000888592050868655,NA,NA,0.0584391741435468,-0.000317393973668846,8,-1134.76652588981,2285.59925867617,32.7635277390273,3.98318673619796e-08,0.999999998828863,FALSE
-8.90024391846038,NA,0.0301434408489409,NA,NA,NA,0.0583267874798408,-0.000316716106279728,7,-1139.31359092394,2292.67865243612,39.8429214989715,1.15600535133962e-09,0.999999999984869,FALSE
-7.43632369201829,0.00277932123890852,NA,NA,-0.384872578301446,NA,0.0515723764721092,-0.00028974230707605,8,-1143.90136707464,2303.86894104584,51.0332101086933,4.29555760497954e-12,0.999999999989164,FALSE
-6.49152439422054,NA,NA,NA,-0.388131804836447,NA,0.0514018330790616,-0.000288800602099596,7,-1145.12063710506,2304.29274479835,51.4570138612066,3.47529545106063e-12,0.99999999999264,FALSE
-4.62486643737452,0.00276410379721321,NA,NA,-2.40382770035891,0.358161037645428,0.052430508222096,-0.000295167694894921,9,-1143.38309371505,2304.84898411823,52.0132531810791,2.63151529311883e-12,0.999999999995271,TRUE
-3.64757520535239,NA,NA,NA,-2.43418771867437,0.362973915472832,0.0522727706628004,-0.000294305673492581,8,-1144.5886146529,2305.24343620236,52.4077052652119,2.16048729391661e-12,0.999999999997432,TRUE
-3.12226330635154,-0.00900949409631835,0.0878856973689975,-0.000707258406869872,-0.444189524908265,NA,0.00129255009381113,NA,9,-1144.38973673482,2306.86227015778,54.0265392206343,9.61670711719032e-13,0.999999999998393,FALSE
-2.80887215457613,-0.00903345177562725,0.0880669293321383,-0.000707772256790253,-0.515102604752143,NA,NA,NA,8,-1145.83137328005,2307.72895345664,54.8932225194949,6.23488578836888e-13,0.999999999999017,FALSE
-3.02330081732823,-0.00901062035629925,0.0878845090182619,-0.000707206447871578,-0.514076613722489,0.0123888649425993,0.00128962937883462,NA,10,-1144.38911095492,2308.87946443171,56.04373349456,3.50750435145431e-13,0.999999999999368,TRUE
-2.2066234814348,-0.00903996114673312,0.0880569859878148,-0.000707446276509642,-0.94250375720253,0.0759393917108415,NA,NA,9,-1145.80758102291,2309.69795873395,56.8622277968038,2.32950924862553e-13,0.9999999999996,TRUE
-2.37539945811824,-0.00969890202561796,0.0459368807838186,NA,-0.447893030752776,NA,0.00127636962654821,NA,8,-1147.1191551266,2310.30451714975,57.4687862126048,1.72009309538681e-13,0.999999999999773,FALSE
-2.06790282430786,-0.00971466373103689,0.0460721835974504,NA,-0.517917795579715,NA,NA,NA,7,-1148.52738850476,2311.10624759775,58.2705166606061,1.15201569992146e-13,0.999999999999888,FALSE
-2.24229338902171,-0.00970021078033097,0.0459390388340462,NA,-0.541968069906436,0.0166767250094707,0.00127244108107163,NA,9,-1147.11801885291,2312.31883439395,59.4831034568065,6.2827317973844e-14,0.99999999999995,TRUE
-1.43934149006151,-0.009720600102431,0.0460803727770087,NA,-0.964331934646165,0.0793177431647271,NA,NA,8,-1148.50138008299,2313.06896706252,60.2332361253775,4.31776778032087e-14,0.999999999999994,TRUE
-5.76176981052223,NA,0.0827826697989115,-0.000884712927476647,-0.44615380441287,NA,0.00127714768970617,NA,8,-1151.31235877002,2318.69092443659,65.8551934994466,2.59696889974023e-15,0.999999999999996,FALSE
