"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
2.16047203264206,-0.0172899408174472,0.221424235610037,-0.00182687522790659,-5.08893195911771,0.848837921932399,0.0304554578039463,-0.000167773813405359,11,-3455.68582875714,6933.41035017147,0,0.999796575543971,0.999796575543971,TRUE
-4.44947460473669,-0.0172632848654294,0.221064716138187,-0.00182237441385567,-0.316233377748225,NA,0.0282206350627482,-0.000154195382712984,10,-3465.18906790821,6950.41037497235,17.0000248008755,0.000203424456000414,0.999999999999971,FALSE
1.63428454232292,-0.0171790800078244,0.220963536568686,-0.00182252032609334,-3.81461749218823,0.615199473176483,0.00140833877398893,NA,10,-3487.88659915938,6995.80543747468,62.3950873032109,2.82481875540542e-14,0.999999999999999,TRUE
-3.23366446642035,-0.0171664523556265,0.220719693490638,-0.00181940523895222,-0.353213765462062,NA,0.00149440977520396,NA,9,-3492.94450059162,7003.91537480961,70.5050246381425,4.89711239215914e-16,1,FALSE
2.30065103193156,-0.0171629387828522,0.221192586810556,-0.00182355347349763,-4.13337391200645,0.658168696234109,NA,NA,9,-3493.70021276165,7005.42679914967,72.0164489781955,2.30005619134764e-16,1,TRUE
-5.60239628559656,-0.0173242697118239,0.220647571252606,-0.00182124432645345,NA,NA,0.0333701580260639,-0.000173768370794196,9,-3494.95214432543,7007.93066227723,74.520312105763,6.57705504017371e-17,1,FALSE
-3.4471320002726,NA,0.213278929751873,-0.00187592565123569,-5.0554601985963,0.841612503363141,0.030068420618456,-0.000165757429094922,10,-3497.05545064155,7014.14314043903,80.7327902675561,2.94448254376812e-18,1,TRUE
-2.88586458107073,-0.0171484806279451,0.22094830005026,-0.0018202912823061,-0.435261207417515,NA,NA,NA,8,-3499.50721933836,7015.03553448685,81.6251843153796,1.88463858619094e-18,1,FALSE
-9.99212936292832,NA,0.212919335662864,-0.0018712086833765,-0.323389679097566,NA,0.0278563112412696,-0.000152317337373785,9,-3506.43477039597,7030.89591441832,97.4855642468456,6.77938559267517e-22,1,FALSE
-3.92815792144143,NA,0.212961563761192,-0.00187208568646489,-3.79908199406212,0.611224127264537,0.00136948216545582,NA,9,-3528.60485386017,7075.23608134672,141.825731175245,1.59531123688373e-31,1,TRUE
-4.36417635069174,-0.0172242356356228,0.220142156257476,-0.0018172536437667,NA,NA,0.00348644748865063,NA,8,-3530.24863974562,7076.51837530137,143.108025129898,8.40231250109171e-32,1,FALSE
-8.76040375767432,NA,0.212711911936577,-0.00186879551714907,-0.360046441773888,NA,0.00145482799167459,NA,8,-3533.61836694653,7083.25782970319,149.847479531722,2.89031316484781e-33,1,FALSE
-3.27028718626227,NA,0.212956064380646,-0.00187151456527317,-4.10947524734284,0.653090945864941,NA,NA,8,-3534.12658509987,7084.27426600987,150.863915838402,1.73871564298256e-33,1,TRUE
