"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_1SD_clim","variable","month"
"SCBI_caco",0.221673662725679,FALSE,FALSE,-0.0627174863861347,0.459192948556027,0.0330338552709575,"pre","curr.jun"
"SCBI_caco",0.434497518283892,TRUE,FALSE,0.134089515586296,0.655521009413726,0.0601955762900092,"pre","curr.jul"
"SCBI_caco",0.444904165988254,TRUE,FALSE,0.109486569709133,0.672885197053409,0.0677088730765275,"pre","curr.aug"
"SCBI_caco",-0.071808781141547,FALSE,FALSE,-0.394629352271392,0.277508363539484,-0.0115028147979609,"wet","prev.apr"
"SCBI_caco",0.0887810886644696,FALSE,FALSE,-0.23903692081166,0.404418672856097,0.014180788286519,"wet","prev.may"
"SCBI_caco",-0.101155537862038,FALSE,FALSE,-0.530030117641018,0.316595482001688,-0.0147699802232309,"wet","prev.jun"
"SCBI_caco",0.0961320285475926,FALSE,FALSE,-0.274410371033579,0.431485483783084,0.0136536268042669,"wet","prev.jul"
"SCBI_caco",0.200024728865164,FALSE,FALSE,-0.156499255694529,0.502473998493364,0.0294653260537901,"wet","prev.aug"
"SCBI_caco",0.182117285130303,FALSE,FALSE,-0.145004083948419,0.479823920978874,0.0294562352836573,"wet","prev.sep"
"SCBI_caco",0.225359279337589,FALSE,FALSE,-0.187677489905215,0.573540893782457,0.0327516691223202,"wet","prev.oct"
"SCBI_caco",-0.00431363914122036,FALSE,FALSE,-0.411281103610332,0.371332315466525,-0.000642595879888269,"wet","prev.nov"
"SCBI_caco",0.274940204220195,FALSE,FALSE,-0.154898704411664,0.661018107718001,0.0348516883297038,"wet","prev.dec"
"SCBI_caco",-0.20771903703628,FALSE,FALSE,-0.578422132863903,0.190239764740746,-0.0294633361182381,"wet","curr.jan"
"SCBI_caco",0.0020053452469029,FALSE,FALSE,-0.320641384976147,0.390712943385993,0.000256745057931243,"wet","curr.feb"
"SCBI_caco",0.211634415675909,FALSE,FALSE,-0.204104821951208,0.587533670891146,0.0384643138443871,"wet","curr.mar"
"SCBI_caco",-0.255110572604017,FALSE,FALSE,-0.549833284317,0.164493815568621,-0.0401770267403553,"wet","curr.apr"
"SCBI_caco",0.102574658185595,FALSE,FALSE,-0.224511443774054,0.443837666534515,0.0165704466370002,"wet","curr.may"
"SCBI_caco",0.232893085242636,FALSE,FALSE,-0.151809046222828,0.510619012780817,0.0328835009480112,"wet","curr.jun"
"SCBI_caco",0.474418432440677,TRUE,FALSE,0.158423643014382,0.702969888320271,0.0694848213590536,"wet","curr.jul"
"SCBI_caco",0.415325114865616,TRUE,FALSE,0.0753328109695189,0.681191576617101,0.0612725106330393,"wet","curr.aug"
"SCBI_caco",0.359216660748237,TRUE,FALSE,0.0192426299508341,0.626499182052896,0.0567800607130607,"tmp","prev.apr"
"SCBI_caco",-0.115245721824021,FALSE,FALSE,-0.472887699656496,0.316373998099264,-0.0173387448949728,"tmp","prev.may"
"SCBI_caco",0.120108094143029,FALSE,FALSE,-0.186426962959067,0.458347037463948,0.0208182654738901,"tmp","prev.jun"
"SCBI_caco",0.15050896879988,FALSE,FALSE,-0.131261873266304,0.401362224327997,0.0217957962869338,"tmp","prev.jul"
"SCBI_caco",0.154047285803513,FALSE,FALSE,-0.181598776174648,0.464515845850725,0.0305423233758666,"tmp","prev.aug"
"SCBI_caco",-0.0870920831664174,FALSE,FALSE,-0.425491531928329,0.298754694587141,-0.0141079004847408,"tmp","prev.sep"
"SCBI_caco",-0.107390215921954,FALSE,FALSE,-0.508285983696086,0.263534623011518,-0.0162287927116206,"tmp","prev.oct"
"SCBI_caco",-0.0417944623150867,FALSE,FALSE,-0.51349046578343,0.359170093352754,-0.00728557411227886,"tmp","prev.nov"
"SCBI_caco",0.138040481627269,FALSE,FALSE,-0.219584573909153,0.48251684420008,0.0212361131928734,"tmp","prev.dec"
"SCBI_caco",0.00220902099900881,FALSE,FALSE,-0.378226246294042,0.367281657920906,0.00032999754761557,"tmp","curr.jan"
"SCBI_caco",-0.0922700231929132,FALSE,FALSE,-0.37938308773186,0.165854080943476,-0.0137082397793989,"tmp","curr.feb"
"SCBI_caco",-0.243496274238346,FALSE,FALSE,-0.528559652756452,0.126155696249033,-0.0387653617612266,"tmp","curr.mar"
"SCBI_caco",0.135429407576588,FALSE,FALSE,-0.245128230886238,0.485904659874985,0.0211576271021002,"tmp","curr.apr"
"SCBI_caco",-0.248028574458856,FALSE,FALSE,-0.541043314799456,0.0779943079809513,-0.0372887751495487,"tmp","curr.may"
"SCBI_caco",-0.281469688108804,FALSE,FALSE,-0.579398287513395,0.0579911553116625,-0.0481009725921934,"tmp","curr.jun"
"SCBI_caco",-0.244370846531439,FALSE,FALSE,-0.645381581517946,0.297053154091397,-0.0371281319409249,"tmp","curr.jul"
"SCBI_caco",0.00142861285114425,FALSE,FALSE,-0.350280803598469,0.445812604450018,0.000284666498066994,"tmp","curr.aug"
"SCBI_caco",0.322988839472693,TRUE,FALSE,0.0112268687501602,0.578257862701351,0.0524429196982971,"tmn","prev.apr"
"SCBI_caco",-0.161074233593162,FALSE,FALSE,-0.516798624979283,0.232670552212184,-0.0242385056071961,"tmn","prev.may"
"SCBI_caco",0.0174226850085707,FALSE,FALSE,-0.387518407012662,0.38227541011334,0.00297828425148197,"tmn","prev.jun"
"SCBI_caco",0.120019156077843,FALSE,FALSE,-0.215422818778907,0.428922352322951,0.0174293499564849,"tmn","prev.jul"
"SCBI_caco",0.24758524368548,FALSE,FALSE,-0.100789120685536,0.515219952470492,0.0399992497243332,"tmn","prev.aug"
"SCBI_caco",0.0611936543191589,FALSE,FALSE,-0.307510269404318,0.431560841912119,0.00976363452446246,"tmn","prev.sep"
"SCBI_caco",-0.0122600427642395,FALSE,FALSE,-0.360723760024944,0.289673840014861,-0.00184655574879275,"tmn","prev.oct"
"SCBI_caco",-0.0119526187424254,FALSE,FALSE,-0.461298405366708,0.364398420905253,-0.00208090470455318,"tmn","prev.nov"
"SCBI_caco",0.229924787581733,FALSE,FALSE,-0.0654610599624462,0.525783894072178,0.0338475570856216,"tmn","prev.dec"
"SCBI_caco",0.0209352699869601,FALSE,FALSE,-0.358965990356137,0.359263624576772,0.00317139606847099,"tmn","curr.jan"
"SCBI_caco",-0.0866546640793208,FALSE,FALSE,-0.360929111429463,0.204008156991768,-0.0133433237968684,"tmn","curr.feb"
"SCBI_caco",-0.135830261328887,FALSE,FALSE,-0.444280977507899,0.198821890934386,-0.0213232948620701,"tmn","curr.mar"
"SCBI_caco",0.0791966136534468,FALSE,FALSE,-0.293074289362338,0.392557681672199,0.0127816003192394,"tmn","curr.apr"
"SCBI_caco",-0.250827068159215,FALSE,FALSE,-0.546607666402953,0.0617818994886964,-0.0377533403146476,"tmn","curr.may"
"SCBI_caco",-0.122759684865202,FALSE,FALSE,-0.501980050001377,0.275256399063035,-0.0211508119300755,"tmn","curr.jun"
"SCBI_caco",-0.0165883522731275,FALSE,FALSE,-0.503735368995323,0.380233608285141,-0.00275072779158325,"tmn","curr.jul"
"SCBI_caco",0.143578783843734,FALSE,FALSE,-0.204223012410469,0.471890080933398,0.0235199828775429,"tmn","curr.aug"
"SCBI_caco",0.342926289476938,FALSE,FALSE,-0.0377960353829005,0.644234730778665,0.0515860016570496,"tmx","prev.apr"
"SCBI_caco",-0.0738743404029634,FALSE,FALSE,-0.470395264574913,0.337965891127531,-0.0113043349298896,"tmx","prev.may"
"SCBI_caco",0.16566565575743,FALSE,FALSE,-0.10274697995426,0.472183916283594,0.0282114052184574,"tmx","prev.jun"
"SCBI_caco",0.146143304345514,FALSE,FALSE,-0.141912534966237,0.406875162869814,0.0211776558185157,"tmx","prev.jul"
"SCBI_caco",0.00188036369190587,FALSE,FALSE,-0.359316530597659,0.370586739151645,0.000413486240648219,"tmx","prev.aug"
"SCBI_caco",-0.187314198613322,FALSE,FALSE,-0.466794677348263,0.163068521260051,-0.0291331763504475,"tmx","prev.sep"
"SCBI_caco",-0.193254342585112,FALSE,FALSE,-0.622388588377141,0.210399249957567,-0.0288746733181444,"tmx","prev.oct"
"SCBI_caco",-0.0776166305447821,FALSE,FALSE,-0.46223666346909,0.308862527078774,-0.0130236996537768,"tmx","prev.nov"
"SCBI_caco",0.0393805827522958,FALSE,FALSE,-0.33768647318947,0.403922500184417,0.00628848549662125,"tmx","prev.dec"
"SCBI_caco",0.00475897555560221,FALSE,FALSE,-0.398120892230489,0.347088630464873,0.000704973363405922,"tmx","curr.jan"
"SCBI_caco",-0.0875185393266128,FALSE,FALSE,-0.382762314228293,0.186443267640986,-0.0125307307321305,"tmx","curr.feb"
"SCBI_caco",-0.317423125744532,FALSE,FALSE,-0.571716350310406,0.0291478159087321,-0.0502560883514499,"tmx","curr.mar"
"SCBI_caco",0.148271396960316,FALSE,FALSE,-0.239243630821318,0.506705203384674,0.0217581739854678,"tmx","curr.apr"
"SCBI_caco",-0.232791338149955,FALSE,FALSE,-0.527329961032986,0.0688976554243852,-0.0354965888633669,"tmx","curr.may"
"SCBI_caco",-0.349197343680657,FALSE,FALSE,-0.620174571924932,0.0607606609674483,-0.0584550994997586,"tmx","curr.jun"
"SCBI_caco",-0.324036306908881,FALSE,FALSE,-0.667682934517567,0.127802851529675,-0.0462640922834485,"tmx","curr.jul"
"SCBI_caco",-0.164256257205537,FALSE,FALSE,-0.466152077754327,0.216200281934404,-0.0360299573692431,"tmx","curr.aug"
"SCBI_caco",0.17411961643715,FALSE,FALSE,-0.18261528927377,0.514644822155371,0.0264405148791286,"pet","prev.apr"
"SCBI_caco",-0.12901069014838,FALSE,FALSE,-0.486894054928856,0.310772462504329,-0.0204117451116948,"pet","prev.may"
"SCBI_caco",-0.0889561298474854,FALSE,FALSE,-0.321136281140794,0.159559980236371,-0.0169149330192909,"pet","prev.jun"
"SCBI_caco",0.128891298088712,FALSE,FALSE,-0.210452151077169,0.465250639983332,0.0199738785963551,"pet","prev.jul"
"SCBI_caco",-0.197383856766804,FALSE,FALSE,-0.527178066348657,0.165016190019735,-0.0418692499672504,"pet","prev.aug"
"SCBI_caco",-0.230913068544913,FALSE,FALSE,-0.557936170365464,0.115554243961325,-0.0415329611903118,"pet","prev.sep"
"SCBI_caco",-0.27934894622671,FALSE,FALSE,-0.591317297847032,0.0580460409194732,-0.0515088431375516,"pet","prev.oct"
"SCBI_caco",-0.399400854542577,TRUE,FALSE,-0.636380020160177,-0.107290634230996,-0.0609071496710326,"pet","prev.nov"
"SCBI_caco",-0.169549444667674,FALSE,FALSE,-0.487070882633283,0.171785438639978,-0.0262351805096646,"pet","prev.dec"
"SCBI_caco",-0.115174805297869,FALSE,FALSE,-0.383137805039481,0.191925281509897,-0.0157345396419119,"pet","curr.jan"
"SCBI_caco",-0.0841130073432681,FALSE,FALSE,-0.397960085038402,0.251386507342128,-0.011324671565752,"pet","curr.feb"
"SCBI_caco",-0.280523203690893,FALSE,FALSE,-0.587788371924865,0.108549643007844,-0.045820504529166,"pet","curr.mar"
"SCBI_caco",0.115626779277015,FALSE,FALSE,-0.32738420317879,0.469344561848779,0.0165958259729386,"pet","curr.apr"
"SCBI_caco",-0.296856404306915,FALSE,FALSE,-0.558433050940572,0.0121609700231083,-0.0465343038443811,"pet","curr.may"
"SCBI_caco",-0.448555959539547,TRUE,FALSE,-0.681700025654806,-0.117960173988889,-0.0847265020537059,"pet","curr.jun"
"SCBI_caco",-0.368704113285752,FALSE,FALSE,-0.655373324179989,0.0225442070010634,-0.0568212329083763,"pet","curr.jul"
"SCBI_caco",-0.091264604933954,FALSE,FALSE,-0.383820715586172,0.209018259389041,-0.0192704990566224,"pet","curr.aug"
"SCBI_caco",0.190393962503914,FALSE,FALSE,-0.169181957788563,0.514036011759405,0.0256467996032893,"dtr","prev.apr"
"SCBI_caco",0.11881502283294,FALSE,FALSE,-0.20540529628084,0.49504897389756,0.0201408194650278,"dtr","prev.may"
"SCBI_caco",0.152353149463619,FALSE,FALSE,-0.147382830708103,0.436824812248236,0.0239690501869155,"dtr","prev.jun"
"SCBI_caco",0.0680248581026249,FALSE,FALSE,-0.316414541062898,0.41436520517868,0.00981478876591155,"dtr","prev.jul"
"SCBI_caco",-0.240294298409977,FALSE,FALSE,-0.572273897752208,0.175629329105772,-0.038422898956132,"dtr","prev.aug"
"SCBI_caco",-0.261345384860931,FALSE,FALSE,-0.508316942346769,0.0247189914738723,-0.0381068269119103,"dtr","prev.sep"
"SCBI_caco",-0.171441676047882,FALSE,FALSE,-0.46354959578055,0.198238692944846,-0.0249432830764712,"dtr","prev.oct"
"SCBI_caco",-0.079701313722881,FALSE,FALSE,-0.304859500916248,0.195166109695746,-0.0121644688536096,"dtr","prev.nov"
"SCBI_caco",-0.400207186005942,TRUE,FALSE,-0.646970288271642,-0.0830499303955357,-0.0604586866968248,"dtr","prev.dec"
"SCBI_caco",-0.028067160491004,FALSE,FALSE,-0.397945394620214,0.323332114313295,-0.00431922434977387,"dtr","curr.jan"
"SCBI_caco",-0.0558211921415957,FALSE,FALSE,-0.424507783674768,0.280181115652644,-0.00733596823002868,"dtr","curr.feb"
"SCBI_caco",-0.425645161341751,TRUE,FALSE,-0.706139112310729,-0.0488663580857429,-0.0601714172267894,"dtr","curr.mar"
"SCBI_caco",0.126351511132879,FALSE,FALSE,-0.267058309397406,0.49402706792123,0.0162235774052539,"dtr","curr.apr"
"SCBI_caco",-0.0436412565376521,FALSE,FALSE,-0.376627194835747,0.287169389822202,-0.00726969678965001,"dtr","curr.may"
"SCBI_caco",-0.304231183404513,FALSE,FALSE,-0.637130588805207,0.163551259999991,-0.0486850267080175,"dtr","curr.jun"
"SCBI_caco",-0.351154454587362,TRUE,FALSE,-0.61948971242431,-0.0361887593610735,-0.0503851309124558,"dtr","curr.jul"
"SCBI_caco",-0.271446183810333,TRUE,FALSE,-0.523618472009703,-0.00939818245043676,-0.0438615058557452,"dtr","curr.aug"
"SCBI_caco",-0.101603425464995,FALSE,FALSE,-0.409427895188481,0.27065564338313,-0.0185584853636648,"cld","prev.apr"
"SCBI_caco",-0.0558592604984531,FALSE,FALSE,-0.369600372009492,0.282669391726734,-0.0101594214680614,"cld","prev.may"
"SCBI_caco",-0.0709002601890702,FALSE,FALSE,-0.419466037494497,0.265472658099987,-0.014054661872507,"cld","prev.jun"
"SCBI_caco",-0.176543356724767,FALSE,FALSE,-0.510263731027334,0.199679823470334,-0.0298616363492077,"cld","prev.jul"
"SCBI_caco",0.25586419920955,FALSE,FALSE,-0.116027425989114,0.574742263950417,0.0553049295537776,"cld","prev.aug"
"SCBI_caco",0.208818012474201,FALSE,FALSE,-0.147462728764187,0.558419081649717,0.0333714408480091,"cld","prev.sep"
"SCBI_caco",0.246108643387718,FALSE,FALSE,-0.0372849561715934,0.492275819067797,0.041320406971621,"cld","prev.oct"
"SCBI_caco",0.226614059593186,FALSE,FALSE,-0.0230781962102318,0.441053108572428,0.0441135379748856,"cld","prev.nov"
"SCBI_caco",0.295034899833898,TRUE,FALSE,0.0142385066041128,0.595655132326897,0.0472134823651993,"cld","prev.dec"
"SCBI_caco",0.139825876256553,FALSE,FALSE,-0.142355456939073,0.428221397197935,0.0200228661529399,"cld","curr.jan"
"SCBI_caco",-0.122461326560032,FALSE,FALSE,-0.446286198679624,0.233205164190098,-0.0206780787927683,"cld","curr.feb"
"SCBI_caco",0.232244520192905,FALSE,FALSE,-0.145895241612703,0.511444446534467,0.042793589601162,"cld","curr.mar"
"SCBI_caco",-0.108844883207769,FALSE,FALSE,-0.437671985288847,0.251982633169542,-0.0183151920217361,"cld","curr.apr"
"SCBI_caco",0.203651795873518,FALSE,FALSE,-0.146542025179856,0.517765270847269,0.0373034969629369,"cld","curr.may"
"SCBI_caco",0.373193157269188,FALSE,FALSE,-0.0210802342996538,0.659213516372138,0.0747724678129612,"cld","curr.jun"
"SCBI_caco",0.254294813654027,FALSE,FALSE,-0.0962911118468897,0.542308373404686,0.043901267698791,"cld","curr.jul"
"SCBI_caco",-0.114663323745767,FALSE,FALSE,-0.403483566157445,0.156462994964764,-0.0241720123836911,"cld","curr.aug"
"SCBI_cagl",0.0715675621741506,FALSE,FALSE,-0.275777981711895,0.45194868975745,0.00910107117735994,"pre","prev.apr"
"SCBI_cagl",-0.0334790706465456,FALSE,FALSE,-0.286765008505573,0.256311958818356,-0.00416264157440577,"pre","prev.may"
"SCBI_cagl",-0.0638823467823082,FALSE,FALSE,-0.471449403158513,0.25635797929324,-0.00756456078369242,"pre","prev.jun"
"SCBI_cagl",-0.193771653335499,FALSE,FALSE,-0.522256811474726,0.165880010018258,-0.0207537978286006,"pre","prev.jul"
"SCBI_cagl",-0.0303405651614566,FALSE,FALSE,-0.480149018318736,0.371676147273214,-0.0035928879162358,"pre","prev.aug"
"SCBI_cagl",0.0621146246399937,FALSE,FALSE,-0.283139808391327,0.404788734220797,0.00808856225410665,"pre","prev.sep"
"SCBI_cagl",0.0576987831932036,FALSE,FALSE,-0.376114301539209,0.539492165834664,0.0066959507887627,"pre","prev.oct"
"SCBI_cagl",0.0433797162328579,FALSE,FALSE,-0.301243926232515,0.354665112157383,0.00490585249388905,"pre","prev.nov"
"SCBI_cagl",0.26151188028389,FALSE,FALSE,-0.127633475814317,0.61205614330296,0.0268692937342702,"pre","prev.dec"
"SCBI_cagl",-0.0548407311499555,FALSE,FALSE,-0.403854659697494,0.235132815471602,-0.00600733552278939,"pre","curr.jan"
"SCBI_cagl",0.00957605986716984,FALSE,FALSE,-0.355622977242349,0.412333868839457,0.00108266311632744,"pre","curr.feb"
"SCBI_cagl",0.381513601847204,TRUE,FALSE,0.0860290119191432,0.621316504784557,0.0525084657718288,"pre","curr.mar"
"SCBI_cagl",-0.197264070116972,FALSE,FALSE,-0.481859392280272,0.150312419052869,-0.0242315563133918,"pre","curr.apr"
"SCBI_cagl",0.176218275342005,FALSE,FALSE,-0.168180231674493,0.5088065236259,0.0221646308751226,"pre","curr.may"
"SCBI_cagl",-0.0187120606468265,FALSE,FALSE,-0.319152760062605,0.330528979045443,-0.00219216410619714,"pre","curr.jun"
"SCBI_cagl",0.228073562061738,FALSE,FALSE,-0.12513302242291,0.530229144880743,0.0248403953365709,"pre","curr.jul"
"SCBI_cagl",0.488524664124404,TRUE,TRUE,0.233182990427503,0.672599179609592,0.0584483007557798,"pre","curr.aug"
"SCBI_cagl",0.067451745996401,FALSE,FALSE,-0.301055487949986,0.486465462824317,0.00849426977174772,"wet","prev.apr"
"SCBI_cagl",-0.0485406336668407,FALSE,FALSE,-0.312256041617429,0.228366621927654,-0.00609525150112253,"wet","prev.may"
"SCBI_cagl",-0.0678799774700233,FALSE,FALSE,-0.422263860641165,0.249866998498509,-0.00779180761980526,"wet","prev.jun"
"SCBI_cagl",-0.108756812327996,FALSE,FALSE,-0.44984510291707,0.244116668928428,-0.0121434663247284,"wet","prev.jul"
"SCBI_cagl",-0.0228128643299963,FALSE,FALSE,-0.46917960530166,0.407658706369843,-0.00264188348570105,"wet","prev.aug"
"SCBI_cagl",0.0230367858306473,FALSE,FALSE,-0.305213870033745,0.381237528689692,0.00292923516372011,"wet","prev.sep"
"SCBI_cagl",0.124782459325433,FALSE,FALSE,-0.292162877563332,0.502395168718883,0.0142566607432196,"wet","prev.oct"
"SCBI_cagl",0.0811449711928412,FALSE,FALSE,-0.299312645147692,0.387399678127425,0.00950302818695592,"wet","prev.nov"
"SCBI_cagl",0.227541876368075,FALSE,FALSE,-0.193325501213233,0.62794688100749,0.0226753076091666,"wet","prev.dec"
"SCBI_cagl",-0.102897306511735,FALSE,FALSE,-0.453029647799692,0.230501868735424,-0.0114740280660956,"wet","curr.jan"
"SCBI_cagl",0.00312933619505927,FALSE,FALSE,-0.389619804758576,0.423175953554308,0.000314971634841924,"wet","curr.feb"
"SCBI_cagl",0.424842167744362,TRUE,FALSE,0.119713716008581,0.656493729356479,0.0607023624986028,"wet","curr.mar"
"SCBI_cagl",-0.180416871551894,FALSE,FALSE,-0.480721355646191,0.163432119036273,-0.0223374074424754,"wet","curr.apr"
"SCBI_cagl",0.115921019129687,FALSE,FALSE,-0.262354408884875,0.445750002865232,0.0147218574525213,"wet","curr.may"
"SCBI_cagl",0.0309054004360109,FALSE,FALSE,-0.311752767871135,0.357994724777949,0.00343053702548382,"wet","curr.jun"
"SCBI_cagl",0.224310204111379,FALSE,FALSE,-0.124189304757858,0.519142307685666,0.0258275792761211,"wet","curr.jul"
"SCBI_cagl",0.408174767614988,TRUE,FALSE,0.0568105367575701,0.631837026415892,0.0473401814022128,"wet","curr.aug"
"SCBI_cagl",0.292491592351433,FALSE,FALSE,-0.0978957475621141,0.598662910085637,0.0363462031464708,"tmp","prev.apr"
"SCBI_cagl",0.188723389800221,FALSE,FALSE,-0.227210836530532,0.571076781093606,0.0223215760147725,"tmp","prev.may"
"SCBI_cagl",0.0145494688023378,FALSE,FALSE,-0.349155816189465,0.402172194476688,0.00198255701550532,"tmp","prev.jun"
"SCBI_cagl",0.229823421073333,FALSE,FALSE,-0.0801695376448938,0.501775661918934,0.0261644088353113,"tmp","prev.jul"
"SCBI_cagl",0.22108302929874,FALSE,FALSE,-0.143765038835383,0.548665383709748,0.0344595584724483,"tmp","prev.aug"
"SCBI_cagl",-0.0814613665446925,FALSE,FALSE,-0.416830341315157,0.296417073326539,-0.0103738910311338,"tmp","prev.sep"
"SCBI_cagl",-0.165201478465764,FALSE,FALSE,-0.548210380998287,0.220702350612285,-0.019626448038029,"tmp","prev.oct"
"SCBI_cagl",-0.179207945055544,FALSE,FALSE,-0.583972856062121,0.218783764754679,-0.0245588812672651,"tmp","prev.nov"
"SCBI_cagl",0.257507595618149,FALSE,FALSE,-0.081856195904198,0.526056760863816,0.0311433187721356,"tmp","prev.dec"
"SCBI_cagl",0.0340901566808818,FALSE,FALSE,-0.330224471070221,0.412358422824921,0.00400355820678362,"tmp","curr.jan"
"SCBI_cagl",-0.144158041724687,FALSE,FALSE,-0.400992195961096,0.172850469981972,-0.0168370584006318,"tmp","curr.feb"
"SCBI_cagl",-0.240489843027648,FALSE,FALSE,-0.544661312091942,0.189507803632987,-0.0300991714820595,"tmp","curr.mar"
"SCBI_cagl",0.191683726977943,FALSE,FALSE,-0.153996574153007,0.525853585942048,0.0235421166011687,"tmp","curr.apr"
"SCBI_cagl",-0.414831012234227,TRUE,FALSE,-0.662039453909685,-0.12979988787037,-0.0490290974545327,"tmp","curr.may"
"SCBI_cagl",-0.0896542647291683,FALSE,FALSE,-0.404544267453703,0.282667161062105,-0.0120447963286681,"tmp","curr.jun"
"SCBI_cagl",-0.116350451197269,FALSE,FALSE,-0.526653090807267,0.304074992189194,-0.0138972240376049,"tmp","curr.jul"
"SCBI_cagl",0.0044475622702585,FALSE,FALSE,-0.409317551458703,0.446672352276635,0.000696706921628152,"tmp","curr.aug"
"SCBI_cagl",0.339053897932629,FALSE,FALSE,-0.00558264900739432,0.591147499893526,0.0432787162136653,"tmn","prev.apr"
"SCBI_cagl",0.123540270306677,FALSE,FALSE,-0.281781079184938,0.511233577152942,0.0146148578536703,"tmn","prev.may"
"SCBI_cagl",-0.105412824457567,FALSE,FALSE,-0.501146478037986,0.31938238758295,-0.0141661159376574,"tmn","prev.jun"
"SCBI_cagl",0.0663710862089571,FALSE,FALSE,-0.2791923515151,0.41258751754789,0.00757732348432901,"tmn","prev.jul"
"SCBI_cagl",0.139013333942125,FALSE,FALSE,-0.298982540375103,0.497403459803324,0.0176558987309797,"tmn","prev.aug"
"SCBI_cagl",-0.0116396435397125,FALSE,FALSE,-0.387080572576663,0.351751024402928,-0.00145999405551692,"tmn","prev.sep"
"SCBI_cagl",-0.154601509088655,FALSE,FALSE,-0.432610638979243,0.144566546402798,-0.0183058731750631,"tmn","prev.oct"
"SCBI_cagl",-0.163992278121164,FALSE,FALSE,-0.604975694128775,0.268729300218477,-0.0224449584500801,"tmn","prev.nov"
"SCBI_cagl",0.293214568456199,FALSE,FALSE,-0.039131668275279,0.555280082966976,0.0339338676452493,"tmn","prev.dec"
"SCBI_cagl",0.0521392758478408,FALSE,FALSE,-0.348074308855156,0.407453730438165,0.0062093078769759,"tmn","curr.jan"
"SCBI_cagl",-0.167086922506102,FALSE,FALSE,-0.440371496100902,0.148571819752423,-0.0202265039479604,"tmn","curr.feb"
"SCBI_cagl",-0.127619817428423,FALSE,FALSE,-0.459971325919852,0.308783330735537,-0.0157500587019804,"tmn","curr.mar"
"SCBI_cagl",0.225490214519076,FALSE,FALSE,-0.0882951730187373,0.511775889425471,0.028609653784982,"tmn","curr.apr"
"SCBI_cagl",-0.412735739565988,TRUE,FALSE,-0.668398185099142,-0.120614355906692,-0.0488381651925028,"tmn","curr.may"
"SCBI_cagl",-0.102377274888108,FALSE,FALSE,-0.408836114088365,0.227469845501906,-0.0138669556144468,"tmn","curr.jun"
"SCBI_cagl",-0.0286727801078933,FALSE,FALSE,-0.498626443407159,0.363495611885355,-0.00373783779842706,"tmn","curr.jul"
"SCBI_cagl",0.100213755925795,FALSE,FALSE,-0.25979115024117,0.403388066380811,0.0129056639353583,"tmn","curr.aug"
"SCBI_cagl",0.207557958363264,FALSE,FALSE,-0.198894683766297,0.57385310979979,0.0245457755763656,"tmx","prev.apr"
"SCBI_cagl",0.194396964937429,FALSE,FALSE,-0.228397765962801,0.599759615507458,0.0233855270358432,"tmx","prev.may"
"SCBI_cagl",0.109605476942944,FALSE,FALSE,-0.202982139633965,0.492237410234625,0.0146734005496989,"tmx","prev.jun"
"SCBI_cagl",0.291594516167925,FALSE,FALSE,-0.0541323537980742,0.572184118816949,0.0332188502610876,"tmx","prev.jul"
"SCBI_cagl",0.239709576823652,FALSE,FALSE,-0.201827684053553,0.566145236282446,0.041439153226686,"tmx","prev.aug"
"SCBI_cagl",-0.111405710612246,FALSE,FALSE,-0.44304719287684,0.183360341478567,-0.0136216862815137,"tmx","prev.sep"
