"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
-11.1734389285912,0.0535397093635742,NA,0.0066006792309031,0.00118240704597857,0.0108868734091936,NA,0.00178022286017642,9,-116548.44965015,233114.900677501,5530.45871003511,0,1
-11.0659552781937,0.0535370446681157,NA,0.00670656763619336,0.00115671639816896,-0.00151116788084929,0.000407425530667555,0.00177283932094303,10,-116547.680901253,233115.363485763,5530.9215182974,0,1
-11.1208311310197,0.0535445524291251,NA,0.0140906075607856,NA,-0.00406272384507318,0.000484450366615537,0.0018073253391494,9,-116554.226390026,233126.454157252,5542.01218978668,0,1
-11.2506339690573,0.0535479216122094,NA,0.0141600056992268,NA,0.0106736970816698,NA,0.00181705901645662,8,-116555.317748942,233126.636599636,5542.19463217011,0,1
-7.70716297626546,0.0570061957930352,NA,0.00626537322214352,0.00127289788083188,-0.00371047931906411,0.000482595300354531,NA,9,-116582.284781168,233182.570939536,5598.12897207009,0,1
-7.81803774468206,0.0570277426253362,NA,0.00613774136722128,0.00130389235494901,0.0109753500081305,NA,NA,8,-116583.364779646,233182.730661043,5598.28869357737,0,1
-7.6958083527101,0.057093202356767,NA,0.0143968629077732,NA,-0.00656782809523695,0.000569024558323104,NA,8,-116590.230470542,233196.462042836,5612.02007537064,0,1
-7.82678792538764,0.0571213055299936,NA,0.0144801886473438,NA,0.0107415700919397,NA,NA,7,-116591.738391275,233197.477639462,5613.03567199639,0,1
-11.0950991708673,0.0535603234021648,NA,0.00657976183854254,0.000808169610054727,NA,NA,0.00182990646307967,8,-116659.364650949,233334.73040365,5750.28843618449,0,1
-11.149234591392,0.0535657103928158,NA,0.0117790025200259,NA,NA,NA,0.00185456585432042,7,-116662.587857769,233339.176572448,5754.73460498263,0,1
-7.64474536044668,0.0571502085800901,NA,0.00610352467044143,0.000929705260245176,NA,NA,NA,7,-116696.182461101,233406.365779113,5821.92381164778,0,1
-11.2840269546159,0.0536024108555839,NA,NA,NA,-0.0159876612279911,0.000797287916855508,0.00197067274908723,8,-116697.435048463,233410.871198677,5826.4292312114,0,1
-7.65367431102464,0.0572155654487132,NA,0.0120888936165221,NA,NA,NA,NA,6,-116700.458768377,233412.918179432,5828.47621196634,0,1
-11.4996595090203,0.0536083944939854,NA,NA,NA,0.008245300910986,NA,0.00198807275389119,7,-116700.394190025,233414.789236962,5830.34726949639,0,1
-7.54685888264439,0.0574997288494583,NA,NA,NA,-0.0189820151061039,0.000896222192939595,NA,7,-116740.087971636,233494.176800184,5909.73483271824,0,1
-7.75249176745034,0.0575482147175085,NA,NA,NA,0.00825796610120434,NA,NA,6,-116743.833480266,233499.667603211,5915.22563574518,0,1
-11.3844736925829,0.0536142543183753,NA,NA,NA,NA,NA,0.00199505444952446,6,-116766.828891704,233545.658426087,5961.21645862106,0,1
-7.62388020225502,0.0575660031468665,NA,NA,NA,NA,NA,NA,5,-116810.524063718,233631.048586488,6046.60661902279,0,1
-35.8315416480937,NA,NA,0.00678224791332278,0.00120943009546098,-0.00503928452668818,0.000526985382749062,0.015429437089801,9,-118705.444689747,237428.890756694,9844.44878922802,0,1
-35.9720011276651,NA,NA,0.00664395310522664,0.00124270115920825,0.0109958372087204,NA,0.0154397980574638,8,-118706.728610387,237429.458322525,9845.0163550599,0,1
-35.8924961549957,NA,NA,0.0144999488579886,NA,-0.00771183370636342,0.000607647851663598,0.0154674996528042,8,-118712.590581221,237441.182264193,9856.74029672737,0,1
-36.0571434082072,NA,NA,0.014585691091284,NA,0.0107707576727015,NA,0.0154807402541143,7,-118714.30470405,237442.610265011,9858.16829754526,0,1
-35.9009479857365,NA,NA,0.00660663826453911,0.000863046399466602,NA,NA,0.0154945635002009,7,-118819.714741874,237653.430340659,10068.9883731932,0,1
-35.9614873726191,NA,NA,0.012157240577011,NA,NA,NA,0.0155224034507602,6,-118823.385674283,237658.771991245,10074.3300237799,0,1
-36.0824267132573,NA,NA,NA,NA,-0.0198454866126114,0.000924303291728201,0.0156475676482575,7,-118863.786958093,237741.574773098,10157.1328056322,0,1
-36.3353251424261,NA,NA,NA,NA,0.00824601990533788,NA,0.015669377443722,6,-118867.756906653,237747.514455984,10163.0724885188,0,1
-36.2219384852585,NA,NA,NA,NA,NA,NA,0.0156774090306515,5,-118934.168876822,237878.338212697,10293.8962452312,0,1
-5.45312968827627,NA,NA,0.00296089419706391,0.00206736955388817,-0.0237415127931602,0.00115139342312947,NA,8,-121795.89820487,243607.797511491,16023.3555440254,0,1
-5.71535589330637,NA,NA,0.00264527530086214,0.00214005989400349,0.0112802955176809,NA,NA,7,-121802.205049373,243618.410955658,16033.968988192,0,1
-5.42937408047501,NA,NA,0.0161224960320253,NA,-0.0283264973017329,0.00128950051700579,NA,7,-121817.410066366,243648.820989643,16064.3790221775,0,1
-5.72335538716202,NA,NA,0.0162878472614584,NA,0.010880814330778,NA,NA,6,-121825.355674133,243662.711990945,16078.2700234794,0,1
-5.53149073980703,NA,NA,0.00252930114927995,0.00174138819220155,NA,NA,NA,6,-121924.729574474,243861.459791627,16277.0178241612,0,1
-5.54336921524423,NA,NA,0.0137066843454503,NA,NA,NA,NA,5,-121940.136754353,243890.273967758,16305.8320002928,0,1
-5.25295318063319,NA,NA,NA,NA,-0.0409557902711411,0.00160923872049756,NA,6,-122008.477218501,244028.95507968,16444.5131122147,0,1
-5.61848360737197,NA,NA,NA,NA,0.00793523129123808,NA,NA,5,-122020.866083985,244051.732627023,16467.2906595571,0,1
-5.49398576878089,NA,NA,NA,NA,NA,NA,NA,4,-122084.588949546,244177.178205124,16592.7362376586,0,1
