"(Intercept)","tmx","I(tmx^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-0.209173800627946,0.0160856609846774,0.000646982837494213,0.0404121452802208,-0.000760679456380233,8,-23731.7857671306,47479.5738778968,0,0.780425095422832,0.780425095422832,FALSE
-0.200745697435519,0.0201737431827399,NA,0.0388590623701194,-0.000713804024337246,7,-23734.5076414128,47483.0171056235,3.44322772666055,0.139522363749609,0.919947459172441,FALSE
-0.0354646835768632,0.0163214251153696,0.000595467224815518,0.0172467166123666,NA,7,-23735.3006588703,47484.6031405387,5.0292626418377,0.0631307166597242,0.983078175832165,FALSE
-0.0375695727147368,0.0200891000635609,NA,0.0171305694868289,NA,6,-23737.617490016,47487.2363471082,7.66246921131096,0.0169218241678351,1,FALSE
0.244391815454929,0.0160973969699442,NA,NA,NA,5,-24106.1683256542,48222.3376277755,742.763749878701,4.01081158880364e-162,1,FALSE
0.244042680348784,0.0164273645273497,-5.17750025640504e-05,NA,NA,6,-24106.1509181005,48224.3032032773,744.729325380453,1.50111154125619e-162,1,FALSE
0.0898203900959131,NA,NA,0.0135095612131646,NA,5,-24130.7235558068,48271.4480880807,791.874210183822,8.69023066311985e-173,1,FALSE
0.0145255129232591,NA,NA,0.023561730111452,-0.000330456464032245,6,-24130.0656968581,48272.1327607925,792.558882895668,6.17101374391213e-173,1,FALSE
0.301072800163836,NA,NA,NA,NA,4,-24366.921611952,48741.8438748715,1262.26999697462,6.22134158517383e-275,1,FALSE
