"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
0.582921592664385,-0.00509873245171872,NA,0.250772900040583,-0.0428268416406339,0.0210412954627602,-0.000113088864703809,9,-1503.94799154561,3025.92839216575,0,0.223851939169768,0.223851939169768
-0.282791542758951,NA,-7.43891989554557e-06,0.249954271138508,-0.0427259591634677,0.0210397950102664,-0.000113077112105149,9,-1503.94862208132,3025.92965323719,0.00126107143296394,0.223710837016566,0.447562776186334
0.471296337098359,NA,-7.4542560235887e-06,-0.116609401573849,NA,0.021747897628592,-0.000117128575210516,8,-1505.06982135847,3026.1655653092,0.237173143450491,0.198819678498198,0.646382454684532
1.34032718888884,-0.00510850932746995,NA,-0.116655735912145,NA,0.0217511041726613,-0.000117150043117744,8,-1505.07465826311,3026.17523911849,0.246846952733904,0.197860328684574,0.844242783369106
0.161178727447598,-0.00261304562792791,-3.62904079911778e-06,0.250366847105824,-0.0427770591039056,0.0210404217158888,-0.000113082398475788,10,-1503.94198771253,3027.92359364943,1.99520148367992,0.082548343671689,0.926791127040795
0.823333652419917,-0.0020677601605913,-4.4394201031228e-06,-0.116629887679496,NA,0.0217490500652094,-0.000117136496535352,9,-1505.06566123774,3028.16373155003,2.23533938427136,0.0732087650795446,0.99999989212034
0.211335893415161,NA,-7.56950141434236e-06,0.432045728148592,-0.0657118644014069,0.00141703344797586,NA,8,-1520.74855210316,3057.52302679858,31.5946346328237,3.08512753240008e-08,0.999999922971615
1.09198440184991,-0.00518723375813792,NA,0.432891098336543,-0.0658162377303199,0.00141647496419897,NA,8,-1520.75343470377,3057.5327919998,31.6043998340501,3.07010080143432e-08,0.999999953672623
-1.17787144043562,NA,NA,0.26983034666692,-0.0444966933692237,0.0213924624503711,-0.000114888864840521,8,-1521.70301180401,3059.43194620028,33.5035540345234,1.18783615548042e-08,0.999999965550984
0.569939499736064,-0.00211053833807505,-4.49213304850684e-06,0.432382085947858,-0.0657536390907807,0.00141679341464458,NA,9,-1520.74421426484,3059.52083760421,33.5924454384585,1.13619799126654e-08,0.999999976912964
-0.394401442539449,NA,NA,-0.111905100465663,NA,0.0221299429553377,-0.000119107300262197,7,-1522.92435430788,3059.86886700308,33.9404748373295,9.54729613097526e-09,0.999999986460261
1.42166506036441,NA,-7.60086887517189e-06,-0.132571473837559,NA,0.0014249673774187,NA,7,-1523.43326969979,3060.88669778691,34.9583056211509,5.73933066614817e-09,0.999999992199591
2.30749082395666,-0.00520754442771915,NA,-0.132622226161063,NA,0.00142442730786846,NA,7,-1523.44705844624,3060.9142752798,34.9858831140468,5.66073559979885e-09,0.999999997860327
1.63400049094334,-0.00124701935137246,-5.78258768565101e-06,-0.132584887373362,NA,0.00142482774927098,NA,8,-1523.43175239433,3062.88942738092,36.9610352151612,2.10850211617075e-09,0.999999999968829
1.29848546777323,-0.00522907460963549,NA,0.42165930455989,-0.0670648119694904,NA,NA,7,-1529.6693246605,3073.35880770833,47.430415542573,1.12351011995044e-11,0.999999999980064
0.410729485439574,NA,-7.62991541124069e-06,0.420801371686632,-0.0669597165439962,NA,NA,7,-1529.67057041647,3073.36129922027,47.4329070545159,1.12211137193975e-11,0.999999999991285
0.875390005237917,-0.00273518120286882,-3.64145040227638e-06,0.421242366532073,-0.0670139654713612,NA,NA,8,-1529.66320019627,3075.3523229848,49.4239308190408,4.14658570893799e-12,0.999999999995432
1.64525475109783,NA,-7.66172579258979e-06,-0.154663024398507,NA,NA,NA,6,-1532.4447974927,3076.90471105522,50.9763188894653,1.90806805317413e-12,0.99999999999734
2.53825313688986,-0.00524967979249591,NA,-0.154707729783238,NA,NA,NA,6,-1532.45265304568,3076.92042216118,50.9920299954251,1.89313784280065e-12,0.999999999999233
1.96315425259584,-0.00186726905702367,-4.93885880885386e-06,-0.154680375006336,NA,NA,NA,7,-1532.4413578553,3078.90287409792,52.9744819321663,7.0258402128152e-13,0.999999999999935
-0.359719436649067,NA,-6.91867254520581e-06,NA,NA,0.0273070518633661,-0.000143917124653694,7,-1535.69549977439,3085.41115793611,59.4827657703595,2.71295374791223e-14,0.999999999999963
0.445130489559699,-0.00473709382034528,NA,NA,NA,0.0273123745845873,-0.000143948545388323,7,-1535.72684743828,3085.47385326389,59.5454610981346,2.62922814289244e-14,0.999999999999989
-0.535953523459046,0.00103563968607091,-8.42880734970454e-06,NA,NA,0.0273059580916044,-0.000143910664058118,8,-1535.69445714727,3087.4148368868,61.4864447210457,9.96205726386189e-15,0.999999999999999
-0.690249414263007,NA,NA,0.454628553016665,-0.0678204623252995,0.0014567268852809,NA,7,-1539.11511732948,3092.25039304629,66.3220008805388,8.87812704242285e-16,1
0.555150768505091,NA,NA,-0.128073546983381,NA,0.00146529420704609,NA,6,-1541.9881276469,3095.99137136362,70.0629791978649,1.36766028331147e-16,1
-0.493636288030787,NA,NA,0.443678413280119,-0.0691608327160665,NA,NA,6,-1548.58805543233,3109.19122693448,83.2628347687209,1.86065569724392e-19,1
0.777702236528188,NA,NA,-0.150674097074403,NA,NA,NA,5,-1551.56128848123,3113.13337221254,87.2049800467862,2.59203013599574e-20,1
-1.13501929390763,NA,NA,NA,NA,0.0274714413057382,-0.000144866603718145,6,-1551.26996430655,3114.55504468292,88.6266525171673,1.27329135963991e-20,1
0.701608312387541,NA,-7.01298799207292e-06,NA,NA,0.00249396658542424,NA,6,-1563.9018218015,3139.81875967282,113.890367507069,4.15893167661741e-26,1
1.516810457336,-0.00479908497175444,NA,NA,NA,0.00249386995980264,NA,6,-1563.94923985877,3139.91359578737,113.985203621611,3.96632580210997e-26,1
0.249435772122277,0.00265669502559543,-1.08872511762283e-05,NA,NA,0.0024940185601309,NA,7,-1563.89492563302,3141.81000965337,115.881617487614,1.53669382622046e-26,1
-0.0771908195178165,NA,NA,NA,NA,0.00249542712721474,NA,5,-1579.94909375214,3169.90898275438,143.980590588624,1.21611001215479e-32,1
0.908615107535765,NA,-6.93652402849394e-06,NA,NA,NA,NA,5,-1594.77866374072,3199.56812273153,173.639730565781,4.4113594724661e-39,1
1.71462552268891,-0.00474581721170463,NA,NA,NA,NA,NA,5,-1594.8277487144,3199.66629267888,173.737900513129,4.20005633661594e-39,1
0.431612674265372,0.00280299779773603,-1.102482135776e-05,NA,NA,NA,NA,6,-1594.77080615998,3201.55672838979,175.628336224036,1.63212048959597e-39,1
0.138553365841238,NA,NA,NA,NA,NA,NA,4,-1610.95323920891,3229.91367395659,203.985281790838,1.13532375594786e-45,1
