"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
20.9478393965522,0.0429578746275599,-0.00187858233667473,-0.00842241255799892,0.000234631937708422,-0.0151475407336064,NA,-0.0103795966415468,10,-5320.6226145477,10661.274321928,0,0.718892979977195,0.718892979977195,TRUE
21.0858237199822,0.0429518670833929,-0.00187849414485748,-0.00833010633294887,0.000232341512606323,-0.0261098372608596,0.000199998713769979,-0.010374096710287,11,-5320.61039058285,10663.2556971821,1.98137525411948,0.266940256232106,0.985833236209301,TRUE
20.9880020201062,0.042929128774504,-0.00187745456090474,0.000949526974872703,NA,-0.0178922522681611,NA,-0.0104033389250127,9,-5326.66919839231,10671.362196864,10.0878749359708,0.0046356435402086,0.990468879749509,FALSE
20.9113667152632,0.0427891423890376,-0.00187332953005271,NA,NA,-0.0188656638448332,NA,-0.010341753134506,8,-5327.69242328253,10671.4038841113,10.1295621833578,0.00454001996360257,0.995008899713112,FALSE
21.7542866509968,0.0428973537236196,-0.00187702661085486,0.000954074600225683,NA,-0.0787944542587053,0.00111383634294398,-0.010371420192484,10,-5326.27287371656,10672.5748402657,11.3005183377172,0.00252806283636613,0.997536962549478,TRUE
21.6674826945757,0.0427570302304581,-0.00187288527368503,NA,NA,-0.0789949127982743,0.00109961493249034,-0.0103099384662456,9,-5327.30602895698,10672.6358579933,11.3615360653148,0.00245209918604463,0.999989061735523,TRUE
20.7811886011828,0.0430548667991096,-0.00187844536043034,-0.0111024931920021,0.000319888881557,NA,NA,-0.0104953687640754,9,-5332.72035804278,10683.4645161649,22.1901942369168,1.09175399050416e-05,0.999999979275428,TRUE
21.5874287077687,-0.0179856855304025,NA,-0.00846339092246951,0.000234102152632679,-0.015188998926625,NA,-0.01050187034286,9,-5339.33482159252,10696.6934432644,35.4191213363902,1.46386075420402e-08,0.999999993914035,TRUE
21.7381439924834,-0.0179887413733043,NA,-0.00836247169250597,0.00023159820663963,-0.0271667252735337,0.000218522257560979,-0.0104958484247204,10,-5339.32022854544,10698.6695499235,37.3952279954756,5.44996431647689e-09,0.999999999364,TRUE
20.7962402102083,0.0430368350478617,-0.00187675371850064,0.00186728024816624,NA,NA,NA,-0.0105608802381726,8,-5344.68613965735,10705.391316861,44.1169949329869,1.89138749761757e-10,0.999999999553138,FALSE
21.5513534645134,-0.0179903832901338,NA,NA,NA,-0.0188383615620474,NA,-0.0104661925230578,7,-5346.24366681931,10706.5021386618,45.2278167337754,1.08534703639377e-10,0.999999999661673,FALSE
21.6270015372639,-0.0179770362586328,NA,0.000886324531666371,NA,-0.0179298218795697,NA,-0.0105253940709856,8,-5345.35178199843,10706.7226015431,45.4482796151588,9.72065922198813e-11,0.99999999975888,FALSE
29.1462970202644,NA,NA,-0.00845322827628247,0.00023384152150656,-0.0151354145730036,NA,-0.0144471988034151,8,-5345.47522402449,10706.9694855952,45.6951636672693,8.59182707522171e-11,0.999999999844798,TRUE
22.3184917194337,-0.018006501170976,NA,NA,NA,-0.0798655658085581,0.00111602715385051,-0.0104338266863492,8,-5345.84566377248,10707.7103650912,46.4360431632467,5.9320607383266e-11,0.999999999904118,TRUE
22.4038592053574,-0.017993301774801,NA,0.000891039656319077,NA,-0.0796928817065552,0.00112957303928918,-0.0104929536590348,9,-5344.94417229651,10707.9121446724,46.6378227443729,5.36277665048639e-11,0.999999999957746,TRUE
29.2871911321692,NA,NA,-0.00835963413918387,0.000231519264943375,-0.0262430726019292,0.000202648685256295,-0.0144422037828192,9,-5345.46264660906,10708.9490932975,47.6747713694731,3.19314894566846e-11,0.999999999989678,TRUE
20.6146834837736,0.0427576718766656,-0.00186809157681291,NA,NA,NA,NA,-0.0104504141910497,7,-5348.83422370617,10711.6832524355,50.4089305074922,8.13774475248049e-12,0.999999999997815,FALSE
29.1100975791937,NA,NA,NA,NA,-0.0187815118314227,NA,-0.0144115035881048,6,-5352.38492817958,10716.7809586589,55.5066367309519,6.36137828566696e-13,0.999999999998452,FALSE
29.1804756457239,NA,NA,0.000885988211113407,NA,-0.0178732846186625,NA,-0.0144679405825774,7,-5351.49179643456,10716.9983978923,55.7240759642773,5.70604106053688e-13,0.999999999999022,FALSE
29.8725421023704,NA,NA,NA,NA,-0.0789250541682062,0.00109986769577516,-0.014382959467264,7,-5351.99751247068,10718.0098299645,56.7355080365196,3.44116271448134e-13,0.999999999999366,TRUE
29.9526750833826,NA,NA,0.000890628130836045,NA,-0.0787514939419497,0.00111339043482806,-0.014439347806343,8,-5351.09490821386,10718.208853974,56.934532046007,3.11521262372859e-13,0.999999999999678,TRUE
21.4222617819987,-0.0178857336429593,NA,-0.011153238698836,0.000319633750499402,NA,NA,-0.0106188912278773,8,-5351.49106852749,10719.0011746013,57.7268526732751,2.09622287499281e-13,0.999999999999887,TRUE
0.755767862015896,0.0193318940413529,-0.0020378456722883,-0.00871478416010787,0.000237248266774274,-0.0156194360666193,NA,NA,9,-5351.46942817704,10720.9626564334,59.6883345054393,7.8615302139915e-14,0.999999999999966,TRUE
1.10786963787023,0.0193448396160739,-0.00203731003110064,-0.00849566110611193,0.000231817196637742,-0.0415788065461355,0.000473613790276121,NA,10,-5351.40077404177,10722.8306409161,61.5563189881505,3.08943748253681e-14,0.999999999999997,TRUE
28.9413022354335,NA,NA,-0.011133838079213,0.000319080214440696,NA,NA,-0.0145426872974724,7,-5357.57173107066,10729.1582671645,67.8839452364809,1.30572833823846e-15,0.999999999999998,TRUE
