"(Intercept)","CO2","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.0493394302222869,NA,NA,NA,0.0154423022635975,NA,-0.0105078223454167,0.000683009794238374,7,-85118.8676547256,170251.736157063,991.163604268397,3.77263130473189e-216,1,TRUE
-0.106594411313365,NA,NA,NA,0.0155416856237949,NA,0.0102676558868258,NA,6,-85122.5371773319,170257.074990368,996.502437573305,2.61415564782127e-217,1,FALSE
-0.132665595807673,NA,0.00843739439225121,NA,NA,NA,-0.0178042450553739,0.000834194895054413,7,-85140.1347182745,170294.27028416,1033.69773136621,2.19016088556049e-225,1,TRUE
-0.324149303505502,NA,0.00848580513387756,NA,NA,NA,0.00754957250854887,NA,6,-85145.5943588323,170303.189353369,1042.61680057427,2.53352239847099e-227,1,FALSE
-0.396569079386673,NA,0.0208224145585157,-0.000141839833820858,NA,NA,NA,NA,6,-85156.3785131809,170324.757662066,1064.18510927135,5.25080660181858e-232,1,FALSE
-0.2065330524544,NA,0.00850112997468105,NA,NA,NA,NA,NA,5,-85239.5985908223,170489.197635715,1228.62508292109,1.02929400291782e-267,1,FALSE
0.0708271866803635,NA,NA,NA,0.00544698414507544,0.00120755683435875,NA,NA,6,-85278.1774830316,170568.355601767,1307.78304897287,6.6620135998067e-285,1,FALSE
0.0624011606335294,NA,NA,NA,0.013220792894653,NA,NA,NA,5,-85290.3662460574,170590.732946186,1330.16039339136,9.2135482521563e-290,1,FALSE
0.225368740426983,NA,NA,NA,NA,NA,-0.0237676035113792,0.00103084507164517,6,-85409.4372738088,170830.875183321,1570.30263052709,0,1,TRUE
-0.00902928614424847,NA,NA,NA,NA,NA,0.00756170447044599,NA,5,-85417.7956669792,170845.591788029,1585.01923523479,0,1,FALSE
0.109364019372246,NA,NA,NA,NA,NA,NA,NA,4,-85512.2894760282,171032.579254768,1772.00670197362,0,1,FALSE
