"(Intercept)","CO2","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.86571319328245,NA,NA,NA,0.0474162886679383,-0.00344240368342549,-0.0928478804178096,0.00316150964133298,8,-1195.52106338134,2407.07354722962,0,0.317858155119198,0.317858155119198,TRUE
0.223041683207009,NA,0.0202513007216718,-0.000147215262996726,0.047483844361874,-0.00345137674268276,-0.0925822860548798,0.00315351208776175,10,-1194.08435997823,2408.21674440527,1.14319717564149,0.179469745031225,0.497327900150423,TRUE
0.746237572503245,NA,0.00191962443107391,NA,0.0475010297119292,-0.00346119131725253,-0.0924897244480647,0.00314948355264554,9,-1195.20460765403,2408.44849946344,1.37495223381984,0.159832934968318,0.657160835118741,TRUE
0.963979384054389,-0.000299479730232001,NA,NA,0.0473616770462364,-0.00342999460241082,-0.0930288625107436,0.00316771249180551,9,-1195.48964663253,2409.01857742046,1.94503019083413,0.120191960411384,0.777352795530125,TRUE
0.636922897948071,-0.00167481766401536,0.0223281504937152,-0.000145699616966194,0.0472777184032026,-0.00340416572547559,-0.0931736153607498,0.00317405751541424,11,-1193.54659665269,2409.15083522677,2.07728799715005,0.112500901124685,0.889853696654811,TRUE
1.16516274652969,-0.00169913143240835,0.00414670006750357,NA,0.0472899852800711,-0.00341295710718095,-0.0930981797026409,0.00317062041561794,10,-1194.65030036387,2409.34862517655,2.27507794692292,0.101907573132189,0.991761269787,TRUE
0.145220815401523,NA,NA,NA,0.0462058872436679,-0.00321098448800208,0.00336569507592524,NA,7,-1201.88976454635,2417.80396190246,10.7304146728411,0.00148646065332367,0.993247730440323,FALSE
0.20008730937677,NA,NA,NA,0.0462694240079936,-0.00335245824121674,NA,NA,6,-1203.41490281337,2418.84812623744,11.774579007812,0.000881893239703836,0.994129623680027,FALSE
-0.501499237189503,NA,0.0203119422908422,-0.000146674849782842,0.0462825363576264,-0.00322187541225548,0.00338738178132335,NA,9,-1200.42057135108,2418.88042685756,11.8068796279344,0.000867764786983106,0.99499738846701,FALSE
0.0210180215301073,NA,0.00204251528612514,NA,0.0463006613954209,-0.00323191589918113,0.00335715927031029,NA,8,-1201.53097990525,2419.09338027744,12.0198330478124,0.000780117059933104,0.995777505526943,FALSE
0.205015239373693,-0.000184890658707158,NA,NA,0.0461707375158585,-0.00320304455823024,0.00337051536915434,NA,8,-1201.87780926648,2419.7870389999,12.7134917702788,0.000551484991315828,0.996328990518259,FALSE
