"(Intercept)","CO2","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-0.419073491012062,-0.000601824068187783,0.017793521874532,-0.0001594263727971,0.0157651339073857,0.00074768441172274,0.0389805078588625,-0.000709831097631726,11,-23635.4138041987,47292.8319135407,0,0.58983381256735,0.58983381256735,FALSE
-0.576505223579753,NA,0.0171437397277797,-0.000162615743732548,0.0158915957678805,0.000714277288441348,0.0395596239207445,-0.00072956568812592,10,-23637.3603476141,47294.7242827892,1.89236924846045,0.228984931339303,0.818818743906653,FALSE
-0.248966660319859,-0.000627856214742168,0.01779846982219,-0.00015935836990839,0.0159745060345516,0.000702080573308044,0.0173649929296321,NA,10,-23638.4554557496,47296.9144990601,4.08258551931794,0.0765962457116874,0.89541498961834,FALSE
-0.424763397651134,-0.00055198033544217,0.0177568832997514,-0.000159294655966832,0.0204793040603623,NA,0.0372754332581294,-0.000658662655488028,10,-23639.0094875718,47298.0225627046,5.19064916381467,0.0440143730894636,0.939429362707804,FALSE
-0.408474106201462,NA,0.0171201842034131,-0.000162689459801994,0.0161126555817785,0.000665862926484471,0.0173421574361021,NA,9,-23640.5762760027,47299.1554872346,6.32357369384408,0.024979462236053,0.964408824943857,FALSE
-0.569460198563369,NA,0.0171601794482137,-0.000162235479025261,0.0204018355221763,NA,0.037878771636247,-0.000678936895985017,9,-23640.6530537227,47299.3090426747,6.47712913397845,0.0231333721458657,0.987542197089722,FALSE
-0.265898530457224,-0.000579073902886177,0.0177635631924185,-0.000159238655211135,0.0204064540136559,NA,0.0172264305485275,NA,9,-23641.6396665515,47301.2822683323,8.45035479157377,0.00862498675980139,0.996167183849524,FALSE
-0.412798028177422,NA,0.017137158035205,-0.000162329004852891,0.0203226901161894,NA,0.017211922971561,NA,8,-23643.4510237011,47302.9043955473,10.0724820065516,0.00383281615047615,1,FALSE
0.064779762781314,-0.000806420433159531,NA,NA,0.0157876405713854,0.000731462039624892,0.0387232132706307,-0.000702611864767547,9,-23705.0513378859,47428.105611001,135.273697460281,2.49126248558182e-30,1,FALSE
0.113156544243036,-0.00108013169835074,0.00081105189342056,NA,0.015776510906921,0.000735378872299525,0.0386481791697318,-0.000700020473644016,10,-23704.2949033103,47428.5933941816,135.761480640875,1.95208496463747e-30,1,FALSE
0.232245513983434,-0.000828021813622023,NA,NA,0.0159956257714873,0.000686257161479658,0.0173280140254364,NA,8,-23708.0380053419,47432.078358829,139.246445288227,3.41781269406374e-31,1,FALSE
0.280681534094364,-0.00110553123830609,0.000822538273252691,NA,0.0159835803266803,0.000690397681717748,0.0173319562776916,NA,9,-23707.2601253562,47432.5231859417,139.691272400996,2.73624687270846e-31,1,FALSE
0.0600281996192227,-0.000764462782702463,NA,NA,0.0203994259398963,NA,0.037052450723375,-0.000652467009682581,8,-23708.5009817454,47433.0043116359,140.172398095179,2.15119688910629e-31,1,FALSE
0.107151404670499,-0.0010310322681157,0.000790642894189293,NA,0.0204126304550504,NA,0.0369705151977814,-0.000649677327044907,9,-23707.7819439187,47433.5668230667,140.734909525934,1.62379932292038e-31,1,FALSE
0.216504454595046,-0.000787028616431007,NA,NA,0.0203275786748618,NA,0.0171925024888073,NA,7,-23711.0876652226,47436.1771567505,143.345243209806,4.40256319457219e-32,1,FALSE
0.263661974758257,-0.00105751989317148,0.0008025110886345,NA,0.0203413090092792,NA,0.0171955423757529,NA,8,-23710.3469876855,47436.696323516,143.864409975286,3.39601787775623e-32,1,FALSE
-0.157706410749513,NA,-0.0009300446019977,NA,0.0160094116696415,0.000673905902371567,0.0396969931650196,-0.000735805888242305,9,-23710.7272540083,47439.4574432458,146.625529705059,8.5388706861402e-33,1,FALSE
-0.208628127955166,NA,NA,NA,0.0161289598831223,0.000644853971429829,0.0401689140337947,-0.000751844594816525,8,-23712.9040382941,47441.8104247333,148.97851119253,2.63303722206176e-33,1,FALSE
-0.151906832001724,NA,-0.000876007190202102,NA,0.0202644654083672,NA,0.0381101438752514,-0.000688007074833004,8,-23713.6653072075,47443.3329625602,150.50104901944,1.22982158216085e-33,1,FALSE
0.0118873925288241,NA,-0.000960945903740171,NA,0.016233060033436,0.000625050139074211,0.0172900307071873,NA,8,-23714.0055740421,47444.0134962293,151.181582688514,8.75116961888449e-34,1,FALSE
-0.200227399446323,NA,NA,NA,0.0202040792093538,NA,0.0386205858838171,-0.00070510527183846,7,-23715.6017310769,47445.2052884592,152.373374918425,4.8224941233673e-34,1,FALSE
-0.0369432534982738,NA,NA,NA,0.0163617027139414,0.000593924029418794,0.0172729906484989,NA,7,-23716.3302428475,47446.6623120003,153.830398459519,2.32746449773709e-34,1,FALSE
